Quarter,Time,Down,ToGo,Location,CIN,BAL,Detail,EPB,EPA
2,10:02,3,8,BAL 33,3,0,Steve McNair pass complete short right to Derrick Mason for 11 yards (tackle by Nedu Ndukwe),0.040,1.860
2,9:27,1,10,BAL 44,3,0,Steve McNair pass complete short right to Mark Clayton for 11 yards (tackle by Rashad Jeanty),1.860,2.590
2,8:52,1,10,CIN 45,3,0,Willis McGahee left guard for 2 yards (tackle by Rashad Jeanty and Dexter Jackson),2.590,2.310
2,8:22,2,8,CIN 43,3,0,Steve McNair pass incomplete short left intended for Mark Clayton,2.310,1.620
2,8:18,3,8,CIN 43,3,0,Steve McNair pass complete short middle to Musa Smith for 1 yard (tackle by Leon Hall),1.620,0.460
2,7:30,4,7,CIN 42,3,0,"Sam Koch punts 32 yards, fair catch by Antonio Chatman",0.460,0.380
2,7:22,1,10,CIN 10,3,0,Jeremi Johnson up the middle for 2 yards (tackle by Trevor Pryce and Kelly Gregg),-0.380,-0.630
2,6:46,2,8,CIN 12,3,0,Carson Palmer pass complete short left to T.J. Houshmandzadeh for 6 yards (tackle by Jarret Johnson),-0.630,-0.480
2,6:03,3,2,CIN 18,3,0,Carson Palmer pass complete short left to Kenny Watson for 9 yards (tackle by Jarret Johnson),-0.480,0.740
2,5:41,1,10,CIN 27,3,0,Kenny Watson left end for 5 yards (tackle by Trevor Pryce and Kelly Gregg),0.740,0.870
2,5:11,2,5,CIN 32,3,0,"Carson Palmer pass complete short right to T.J. Houshmandzadeh for 14 yards. Penalty on T.J. Houshmandzadeh: Delay of Game, 5 yards",0.870,1.660
2,4:38,1,10,CIN 41,3,0,Carson Palmer pass complete deep middle to Chris Henry for 50 yards (tackle by Derrick Martin),1.660,5.140
2,3:51,1,9,BAL 9,3,0,Kenny Watson right guard for 5 yards (tackle by Dawan Landry and Justin Bannan),5.140,5.340
2,3:15,2,4,BAL 4,3,0,Kenny Watson up the middle for 3 yards (tackle by Dawan Landry and Ray Lewis),5.340,5.170
2,2:39,3,1,BAL 1,3,0,Kenny Watson right guard for no gain (tackle by Ed Reed). Penalty on Nate Lawrie: Illegal Formation (Declined),5.170,3.550
2,2:39,4,1,BAL 1,6,0,Shayne Graham 19 yard field goal good,3.550,3.000
2,,,,CIN 30,6,0,"Shayne Graham kicks off 61 yards, returned by Cory Ross for 18 yards (tackle by Nedu Ndukwe)",0.000,0.740
2,2:31,1,10,BAL 27,6,0,Willis McGahee left tackle for 11 yards (tackle by Landon Johnson),0.740,1.470
2,2:05,1,10,BAL 38,6,0,Steve McNair pass complete short right to Mark Clayton for 4 yards (tackle by Deltha O'Neal),1.470,1.460
2,1:57,2,6,BAL 42,6,0,Steve McNair pass complete short middle to Todd Heap for 15 yards (tackle by Landon Johnson),1.460,2.720
2,1:36,1,10,CIN 43,6,0,Steve McNair pass complete short middle to Todd Heap for 7 yards (tackle by Dhani Jones),2.720,3.120
2,1:17,2,3,CIN 36,6,0,"Steve McNair pass incomplete deep middle intended for Devard Darling. Penalty on Dexter Jackson: Illegal Contact, 5 yards (no play)",3.120,3.510
2,1:11,1,10,CIN 31,6,0,Steve McNair pass complete short middle to Derrick Mason for 8 yards (tackle by Leon Hall),3.510,4.050
2,0:52,,,,6,0,Timeout #2 by Baltimore Ravens,0.000,4.050
2,0:52,2,2,CIN 23,6,0,"Penalty on Jason Brown: False Start, 5 yards (no play)",4.050,3.370
2,0:52,2,7,CIN 28,6,0,Steve McNair pass complete short right to Mark Clayton for 17 yards (tackle by Dexter Jackson),3.370,4.840
2,0:29,1,10,CIN 11,6,0,Steve McNair pass complete short right to Mark Clayton for 9 yards (tackle by Deltha O'Neal),4.840,5.850
2,0:21,2,1,CIN 2,6,0,Steve McNair pass incomplete short left intended for Mark Clayton,5.850,5.120
2,0:18,3,1,CIN 2,6,0,Steve McNair pass incomplete short middle intended for Todd Heap is intercepted by Leon Hall at CIN-0,5.120,-0.280
2,0:12,1,10,CIN 20,6,0,Carson Palmer kneels for -1 yards,0.280,-0.460
Quarter,Time,Down,ToGo,Location,CIN,BAL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CIN 30,6,0,Shayne Graham kicks off 65 yards,0.000,1.600
3,15:00,1,10,BAL 40,6,0,Willis McGahee right guard for 2 yards (tackle by Domata Peko and Rashad Jeanty),1.600,1.320
3,14:22,2,8,BAL 42,6,0,Steve McNair pass complete short left to Derrick Mason for 6 yards (tackle by Leon Hall),1.320,1.420
3,13:29,3,2,BAL 48,6,0,Steve McNair pass complete short middle to Demetrius Williams for 5 yards (tackle by Leon Hall),1.420,2.460
3,13:03,1,10,CIN 47,6,0,Steve McNair pass complete short left to Todd Heap for 10 yards,2.460,3.120
3,12:20,1,10,CIN 37,6,0,Willis McGahee left tackle for 1 yard (tackle by Landon Johnson and Dhani Jones),3.120,2.710
3,11:38,2,9,CIN 36,6,0,Steve McNair pass incomplete short right intended for Derrick Mason,2.710,2.010
3,11:34,3,9,CIN 36,6,0,"Steve McNair right end for 6 yards (tackle by Nedu Ndukwe). Steve McNair fumbles (forced by Nedu Ndukwe), recovered by Dexter Jackson at CIN-26 and returned for 19 yards (tackle by Derrick Mason)",2.010,-1.930
3,11:22,1,10,CIN 45,6,0,Carson Palmer pass complete short right to Rudi Johnson for 2 yards (tackle by Dawan Landry),1.930,1.650
3,10:48,2,8,CIN 47,6,0,Rudi Johnson right guard for 15 yards (tackle by Dawan Landry and Ronnie Prude),1.650,3.050
3,10:17,1,10,BAL 38,6,0,Carson Palmer pass complete short left to T.J. Houshmandzadeh for 6 yards (tackle by Jarret Johnson),3.050,3.320
3,9:44,2,4,BAL 32,6,0,Rudi Johnson left tackle for 5 yards (tackle by Ray Lewis),3.320,3.780
3,9:14,1,10,BAL 27,6,0,Carson Palmer pass incomplete short right intended for Chris Henry (defended by Kelly Gregg),3.780,3.230
3,9:10,2,10,BAL 27,6,0,Carson Palmer pass complete short right to T.J. Houshmandzadeh for 8 yards (tackle by Ronnie Prude),3.230,3.640
3,8:28,3,2,BAL 19,6,0,Carson Palmer pass complete short left to Chris Henry for 11 yards,3.640,5.370
,,,,,,,"BAL challenged the ruling, and the play was upheld.",,
3,8:06,1,8,BAL 8,6,0,Rudi Johnson up the middle for no gain (tackle by Kelly Gregg and Jarret Johnson),5.370,4.570
3,7:27,2,8,BAL 8,6,0,Carson Palmer pass incomplete short left intended for Chris Henry,4.570,3.580
3,7:23,3,8,BAL 8,6,0,Carson Palmer pass complete short right to Antonio Chatman for 3 yards (tackle by Bart Scott),3.580,3.010
3,6:37,4,5,BAL 5,9,0,Shayne Graham 22 yard field goal good,3.010,3.000
3,,,,CIN 30,9,0,"Shayne Graham kicks off 55 yards, returned by Cory Ross for 13 yards (tackle by Dhani Jones)",0.000,0.810
3,6:28,1,10,BAL 28,9,0,Steve McNair pass complete short left to Mark Clayton for 1 yard,0.810,0.400
3,5:58,2,9,BAL 29,9,0,Willis McGahee left tackle for 1 yard (tackle by Domata Peko and Dhani Jones),0.400,-0.160
3,5:17,3,8,BAL 30,9,0,Steve McNair sacked by Justin Smith for 0 yards. Penalty on Musa Smith: Offensive Holding (Declined),-0.160,-1.370
3,4:50,4,8,BAL 30,9,0,"Sam Koch punts 52 yards, returned by Antonio Chatman for 19 yards (tackle by Nick Greisen)",-1.370,-1.400
3,4:41,1,10,CIN 37,9,0,Kenny Watson up the middle for no gain (tackle by Jarret Johnson and Terrell Suggs),1.400,0.860
3,4:16,2,10,CIN 37,9,0,Carson Palmer pass complete short left to T.J. Houshmandzadeh for 7 yards (tackle by Derrick Martin),0.860,1.090
3,3:48,3,3,CIN 44,9,0,Carson Palmer pass complete short left to T.J. Houshmandzadeh for 4 yards (tackle by Ronnie Prude),1.090,2.130
3,3:15,1,10,CIN 48,9,0,Kenny Watson left guard for 4 yards (tackle by Dwan Edwards),2.130,2.120
3,2:48,2,6,BAL 48,9,0,Carson Palmer pass complete short left to Jeremi Johnson for 14 yards (tackle by Ray Lewis),2.120,3.310
3,2:06,1,10,BAL 34,9,0,Kenny Watson left guard for 4 yards (tackle by Derrick Martin),3.310,3.310
3,1:28,2,6,BAL 30,9,0,Carson Palmer pass complete short left to Chad Ochocinco for 11 yards (tackle by Ray Lewis),3.310,4.310
3,0:55,1,10,BAL 19,9,0,Rudi Johnson right guard for 3 yards (tackle by Terrell Suggs),4.310,4.180
3,0:16,2,7,BAL 16,9,0,Rudi Johnson left guard for 1 yard (tackle by Kelly Gregg and Trevor Pryce),4.180,3.580
Quarter,Time,Down,ToGo,Location,CIN,BAL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,6,BAL 15,9,0,"Carson Palmer sacked for -2 yards. Carson Palmer fumbles, recovered by Andrew Whitworth at BAL-17",3.580,2.310
4,14:40,4,8,BAL 17,12,0,Shayne Graham 35 yard field goal good,2.310,3.000
4,,,,CIN 30,12,0,"Shayne Graham kicks off 64 yards, returned by Cory Ross for 25 yards (tackle by Leon Hall)",0.000,1.000
4,14:30,1,10,BAL 31,12,0,"Willis McGahee up the middle for 1 yard (tackle by Frostee Rucker). Willis McGahee fumbles (forced by Frostee Rucker), recovered by Rashad Jeanty at BAL-32 (tackle by Jason Brown)",1.000,-3.450
4,14:22,1,10,BAL 32,12,0,Carson Palmer pass incomplete deep right intended for Chris Henry (defended by Ed Reed),3.450,2.900
4,14:16,2,10,BAL 32,12,0,Rudi Johnson left end for 6 yards (tackle by Derrick Martin),2.900,3.010
4,13:37,3,4,BAL 26,12,0,Carson Palmer pass complete short right to Chris Henry for 17 yards (tackle by Ed Reed),3.010,5.140
4,13:04,1,9,BAL 9,12,0,Rudi Johnson left end for -3 yards (tackle by Justin Bannan),5.140,3.860
4,13:04,2,12,BAL 12,12,0,"Penalty on Andrew Whitworth: False Start, 5 yards (no play)",3.860,3.240
4,12:01,2,17,BAL 17,12,0,Carson Palmer pass incomplete short middle intended for Kenny Watson,3.240,2.740
4,11:57,3,17,BAL 17,12,0,Carson Palmer pass incomplete short left intended for Kenny Watson,2.740,2.310
4,11:54,4,17,BAL 17,15,0,Shayne Graham 35 yard field goal good,2.310,3.000
4,,,,CIN 30,15,0,--,0.000,-4.840
4,11:48,1,10,BAL 11,15,0,Kenny Watson right tackle for no gain (tackle by Haloti Ngata and Ray Lewis),4.840,4.140
4,11:14,2,10,BAL 11,15,0,Kenny Watson left end for 3 yards (tackle by Haloti Ngata and Terrell Suggs),4.140,3.760
4,10:37,3,7,BAL 8,15,0,Carson Palmer pass complete short middle to Kenny Watson for 5 yards (tackle by Ray Lewis),3.760,3.050
4,9:50,4,2,BAL 3,18,0,Shayne Graham 21 yard field goal good,3.050,3.000
4,,,,CIN 30,18,0,"Shayne Graham kicks off 63 yards, returned by Cory Ross for 25 yards (tackle by David Jones)",0.000,1.070
4,9:44,1,10,BAL 32,18,0,"Steve McNair sacked for -10 yards. Steve McNair fumbles, recovered by Jonathan Fanene at BAL-21 (tackle by Adam Terry)",1.070,-4.170
4,9:39,1,10,BAL 21,18,0,Rudi Johnson left guard for -2 yards (tackle by Kelly Gregg and Haloti Ngata),4.170,3.360
4,9:05,2,12,BAL 23,18,0,Rudi Johnson up the middle for 9 yards (tackle by Ray Lewis),3.360,4.020
4,9:05,3,3,BAL 14,18,0,Carson Palmer pass complete short right to Glenn Holt for -1 yards (tackle by Dawan Landry),4.020,2.520
4,9:05,4,4,BAL 15,21,0,Shayne Graham 33 yard field goal good,2.520,3.000
4,,,,CIN 30,21,0,"Shayne Graham kicks off 60 yards, returned by Cory Ross for 21 yards (tackle by Leon Hall). Penalty on Blue Adams: Low Block, 15 yards",0.000,1.990
4,7:33,1,10,BAL 46,21,0,Kyle Boller pass complete to Quinn Sypniewski for 7 yards (tackle by Nedu Ndukwe),1.990,2.400
4,7:08,2,3,CIN 47,21,0,Kyle Boller pass complete to Mark Clayton for 9 yards (tackle by Nedu Ndukwe),2.400,3.050
4,6:39,1,10,CIN 38,21,0,"Penalty on Derrick Mason: False Start, 5 yards (no play)",3.050,2.720
4,6:22,1,15,CIN 43,21,0,Kyle Boller pass complete short right to Willis McGahee for 6 yards (tackle by Landon Johnson),2.720,2.640
4,5:54,2,9,CIN 37,21,0,Kyle Boller pass incomplete intended for Quinn Sypniewski,2.640,1.950
4,5:51,3,9,CIN 37,21,0,Kyle Boller pass complete to Devard Darling for 16 yards (tackle by Nedu Ndukwe),1.950,4.170
4,5:23,1,10,CIN 21,21,0,Kyle Boller pass incomplete short middle intended for Quinn Sypniewski is intercepted by Nedu Ndukwe at CIN-21,4.170,-0.280
4,5:15,1,10,CIN 20,21,0,Rudi Johnson left guard for 3 yards (tackle by Terrell Suggs),0.280,0.140
4,4:29,2,7,CIN 23,21,0,Rudi Johnson right tackle for -1 yards (tackle by Justin Bannan and Haloti Ngata),0.140,-0.690
4,3:47,3,8,CIN 22,21,0,Carson Palmer sacked by Trevor Pryce for -6 yards,-0.690,-2.390
4,3:10,4,14,CIN 16,21,0,"Kyle Larson punts 51 yards, returned by Cory Ross for 15 yards (tackle by Blue Adams)",-2.390,-2.130
4,2:59,1,10,BAL 48,21,0,Kyle Boller pass complete short right to Willis McGahee for 4 yards (tackle by Frostee Rucker),2.130,2.120
4,2:58,2,6,CIN 48,21,0,Kyle Boller pass complete deep right to Mark Clayton for 47 yards (tackle by Deltha O'Neal),2.120,6.970
4,2:00,1,1,CIN 1,21,6,"Willis McGahee up the middle for 1 yard, touchdown",6.970,7.000
4,,,,CIN 2,21,7,"Matt Stover kicks extra point good. Penalty on Robert Geathers: Defensive Offside, 5 yards",0.000,0.000
4,,,,BAL 35,21,7,"Matt Stover kicks onside 16 yards, recovered by T.J. Houshmandzadeh",0.000,2.190
4,1:54,1,10,CIN 49,21,7,"Rudi Johnson up the middle for no gain (tackle by Dwan Edwards). Penalty on Bart Scott: Face Mask (5 Yards), 5 yards",2.190,2.920
4,1:52,1,5,BAL 46,21,7,Rudi Johnson up the middle for 1 yard (tackle by Haloti Ngata),2.920,2.460
4,1:44,,,,21,7,Timeout #2 by Baltimore Ravens,0.000,2.460
4,1:40,2,4,BAL 45,21,7,"Rudi Johnson up the middle for 8 yards (tackle by Ray Lewis). Penalty on Derrick Martin: Face Mask (5 Yards), 5 yards",2.460,3.450
4,1:34,1,10,BAL 32,21,7,Rudi Johnson up the middle for no gain (tackle by Dwan Edwards),3.450,2.900
4,0:54,2,10,BAL 32,21,7,Rudi Johnson up the middle for 1 yard (tackle by Terrell Suggs and Kelly Gregg),2.900,2.340
4,0:11,3,9,BAL 31,21,7,Carson Palmer kneels for -1 yards,2.340,1.240
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
