Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Davante Adams,LVR,17,10,141,1,8,79,7.9,62,6.2,10.4,0,,0,0.0,1,80.8
Darren Waller,LVR,6,4,79,0,4,52,13.0,27,6.8,13.8,0,,0,0.0,1,70.1
Hunter Renfrow,LVR,6,3,21,0,2,14,4.7,7,2.3,5.2,0,,0,0.0,1,18.7
Brandon Bolden,LVR,2,2,21,1,1,13,6.5,8,4.0,6.5,0,,0,0.0,0,150.0
Mack Hollins,LVR,1,1,16,0,1,15,15.0,1,1.0,15.0,0,,0,0.0,0,118.7
Josh Jacobs,LVR,1,1,16,0,1,-4,-4.0,20,20.0,-4.0,0,,0,0.0,0,118.7
Jakob Johnson,LVR,1,1,1,0,,0,0.0,1,1.0,0.0,0,,0,0.0,0,79.2
Ameer Abdullah,LVR,1,0,0,0,,0,,0,,17.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Keenan Allen,LAC,4,4,66,0,2,52,13.0,14,3.5,13.0,0,,0,0.0,0,118.7
Austin Ekeler,LAC,4,4,36,0,3,-3,-0.8,39,9.8,-0.8,0,,0,0.0,0,104.2
DeAndre Carter,LAC,4,3,64,1,3,59,19.7,5,1.7,19.3,0,,0,0.0,0,156.2
Gerald Everett,LAC,4,3,54,1,2,30,10.0,24,8.0,7.5,0,,0,0.0,0,156.2
Tre' McKitty,LAC,4,3,24,0,,11,3.7,13,4.3,3.5,0,,1,25.0,0,89.6
Josh Palmer,LAC,4,3,5,0,0,-3,-1.0,8,2.7,2.5,0,,0,0.0,0,77.1
Mike Williams,LAC,4,2,10,0,,1,0.5,9,4.5,3.5,0,,1,25.0,0,56.2
Joshua Kelley,LAC,2,2,14,0,1,7,3.5,7,3.5,3.5,0,,0,0.0,0,95.8
Zander Horvath,LAC,2,2,6,1,1,5,2.5,1,0.5,2.5,0,,0,0.0,0,118.7
Richard Rodgers,LAC,1,0,0,0,,0,,0,,1.0,0,,0,0.0,0,39.6
Jalen Guyton,LAC,1,0,0,0,,0,,0,,28.0,0,,0,0.0,0,39.6
