Quarter,Time,Down,ToGo,Location,PHI,NOR,Detail,EPB,EPA
1,1:58,1,10,NOR 32,0,10,Drew Brees pass incomplete deep right intended for Tre'Quan Smith,1.070,0.530
1,1:52,2,10,NOR 32,0,10,"Penalty on Drew Brees: False Start, 5 yards (no play)",0.530,-0.150
1,1:52,2,15,NOR 27,0,10,Drew Brees pass complete deep middle to Dan Arnold for 23 yards (tackle by Nigel Bradham),-0.150,2.260
1,1:07,1,10,NOR 50,0,10,Drew Brees pass complete short left to Tre'Quan Smith for 6 yards (tackle by Rasul Douglas),2.260,2.520
1,0:26,2,4,PHI 44,0,10,Taysom Hill right end for 2 yards (tackle by Malcolm Jenkins),2.520,2.080
Quarter,Time,Down,ToGo,Location,PHI,NOR,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,2,PHI 42,0,10,Drew Brees pass complete short middle to Tre'Quan Smith for 9 yards (tackle by Corey Graham),2.080,3.380
2,14:18,1,10,PHI 33,0,10,Alvin Kamara left tackle for 3 yards (tackle by Michael Bennett and Malcolm Jenkins),3.380,3.240
2,13:32,2,7,PHI 30,0,10,Drew Brees pass complete short right to Tre'Quan Smith for 8 yards (tackle by Sidney Jones),3.240,4.110
2,12:53,1,10,PHI 22,0,10,Alvin Kamara right end for 8 yards (tackle by Corey Graham),4.110,4.850
2,12:13,2,2,PHI 14,0,16,"Mark Ingram right end for 14 yards, touchdown",4.850,7.000
2,12:07,,,PHI 15,0,17,Wil Lutz kicks extra point good,0.000,0.000
2,12:07,,,NOR 35,0,17,"Wil Lutz kicks off 65 yards, touchback.",0.000,0.610
2,12:07,1,10,PHI 25,0,17,Carson Wentz pass complete short right to Alshon Jeffery for 12 yards (tackle by Marshon Lattimore),0.610,1.400
2,11:27,1,10,PHI 37,0,17,Josh Adams left guard for 1 yard (tackle by Tyeler Davison),1.400,0.990
2,10:45,2,9,PHI 38,0,17,Carson Wentz pass complete short right to Jordan Matthews for 13 yards (tackle by P.J. Williams). Penalty on Trey Hendrickson: Defensive Offside (Declined),0.990,2.320
2,10:13,1,10,NOR 49,0,17,Carson Wentz pass complete short right to Golden Tate for 15 yards (tackle by Eli Apple),2.320,3.310
2,9:34,1,10,NOR 34,0,17,Carson Wentz pass complete short right to Golden Tate for 6 yards (tackle by P.J. Williams),3.310,3.580
2,8:49,2,4,NOR 28,6,17,"Josh Adams left guard for 28 yards, touchdown",3.580,7.000
2,8:42,,,NOR 15,7,17,Jake Elliott kicks extra point good,0.000,0.000
2,8:42,,,PHI 35,7,17,"Jake Elliott kicks off 65 yards, touchback.",0.000,0.610
2,8:42,1,10,NOR 25,7,17,Taysom Hill pass incomplete deep right intended for Tre'Quan Smith,0.610,0.060
2,8:36,2,10,NOR 25,7,17,Alvin Kamara right tackle for no gain (tackle by Malcolm Jenkins),0.060,-0.620
2,7:53,3,10,NOR 25,7,17,Drew Brees pass incomplete short middle intended for Josh Hill,-0.620,-1.700
2,7:49,4,10,NOR 25,7,17,Thomas Morstead punts 50 yards out of bounds,-1.700,-0.610
2,7:40,1,10,PHI 25,7,17,Carson Wentz pass complete short left to Josh Adams for 10 yards (tackle by Kurt Coleman),0.610,1.270
2,6:54,1,10,PHI 35,7,17,Josh Adams right guard for 6 yards (tackle by Tyeler Davison and Alex Anzalone),1.270,1.530
2,6:15,2,4,PHI 41,7,17,Josh Adams right guard for 6 yards (tackle by Vonn Bell and Tyeler Davison),1.530,2.060
2,5:29,1,10,PHI 47,7,17,Corey Clement left guard for 3 yards (tackle by Alex Anzalone),2.060,1.920
2,4:57,2,7,PHI 50,7,17,Carson Wentz pass complete short right to Corey Clement for 4 yards (tackle by Demario Davis),1.920,1.750
2,4:13,,,,,,Timeout #1 by Philadelphia Eagles,,
2,4:13,3,3,NOR 46,7,17,Carson Wentz sacked by Sheldon Rankins for -10 yards,1.750,-0.460
2,3:33,4,13,PHI 44,7,17,"Cameron Johnston punts 39 yards, fair catch by Alvin Kamara at NO-17. Penalty on Chris Banjo: Running Into the Kicker, 5 yards (no play)",-0.460,-0.130
2,3:25,4,8,PHI 49,7,17,"Cameron Johnston punts 35 yards, fair catch by Alvin Kamara at NO-16",-0.130,0.140
2,3:19,1,10,NOR 16,7,17,Mark Ingram right guard for 8 yards (tackle by Malcolm Jenkins and Nathan Gerry),-0.140,0.550
2,2:30,2,2,NOR 24,7,17,"Penalty on NOR: Delay of Game, 5 yards (no play)",0.550,-0.180
2,2:07,2,7,NOR 19,7,17,Drew Brees pass complete short middle to Tre'Quan Smith for 22 yards (tackle by Corey Graham),-0.180,1.660
2,1:58,1,10,NOR 41,7,17,Drew Brees pass complete deep left to Michael Thomas for 30 yards (tackle by Chandon Sullivan),1.660,3.640
2,1:28,1,10,PHI 29,7,17,Alvin Kamara left tackle for 5 yards (tackle by Chris Long),3.640,3.780
2,0:56,2,5,PHI 24,7,17,Drew Brees pass incomplete deep right intended for Austin Carr,3.780,3.070
2,0:50,3,5,PHI 24,7,17,Drew Brees pass complete short right to Tre'Quan Smith for 9 yards (tackle by Cre'von LeBlanc),3.070,4.580
2,0:45,,,,,,Timeout #2 by New Orleans Saints,,
2,0:45,1,10,PHI 15,7,23,"Drew Brees pass complete short right to Tre'Quan Smith for 15 yards, touchdown. Penalty on Corey Graham: Unnecessary Roughness, 15 yards",4.580,7.000
2,0:39,,,PHI 15,7,24,Wil Lutz kicks extra point good,0.000,0.000
2,0:39,,,NOR 50,7,24,"Thomas Morstead kicks off 50 yards, returned by Corey Clement for no gain (tackle by Taysom Hill). Penalty on Richard Rodgers: Unnecessary Roughness, 7 yards",0.000,-0.380
2,0:35,1,10,PHI 7,7,24,Carson Wentz pass complete short right to Zach Ertz for 7 yards (tackle by Alex Anzalone),-0.380,-0.250
2,0:29,,,,,,Timeout #2 by Philadelphia Eagles,,
2,0:29,2,3,PHI 14,7,24,Carson Wentz sacked by Alex Okafor for -3 yards,-0.250,-0.950
2,0:21,,,,,,Timeout #3 by New Orleans Saints,,
2,0:21,3,6,PHI 11,7,24,Wendell Smallwood left tackle for -4 yards (tackle by David Onyemata),-0.950,-2.490
Quarter,Time,Down,ToGo,Location,PHI,NOR,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,PHI 35,7,24,"Jake Elliott kicks off 65 yards, touchback.. Penalty on Tre Sullivan: Offside on Free Kick, 5 yards",0.000,0.940
3,15:00,1,10,NOR 30,7,24,Mark Ingram left guard for 7 yards (tackle by Jordan Hicks),0.940,1.340
3,14:16,2,3,NOR 37,7,24,Drew Brees pass complete short left to Michael Thomas for 9 yards (tackle by Rasul Douglas and Jordan Hicks),1.340,1.990
3,13:36,1,10,NOR 46,7,24,Drew Brees pass complete deep left to Tre'Quan Smith for 18 yards (tackle by Jordan Hicks),1.990,3.180
3,12:57,1,10,PHI 36,7,24,Alvin Kamara right guard for 3 yards (tackle by Chandon Sullivan),3.180,3.040
3,12:13,2,7,PHI 33,7,24,Taysom Hill pass complete short right to Josh Hill for 10 yards (tackle by Nigel Bradham),3.040,4.040
3,11:26,1,10,PHI 23,7,30,"Drew Brees pass complete deep left to Michael Thomas for 23 yards, touchdown",4.040,7.000
3,11:20,,,PHI 15,7,31,Wil Lutz kicks extra point good,0.000,0.000
3,11:20,,,NOR 35,7,31,"Wil Lutz kicks off 65 yards, touchback.",0.000,0.610
3,11:20,1,10,PHI 25,7,31,Carson Wentz pass complete short left to Alshon Jeffery for 11 yards (tackle by Marshon Lattimore),0.610,1.330
3,10:46,1,10,PHI 36,7,31,Carson Wentz pass incomplete short right intended for Josh Adams,1.330,0.790
3,10:42,2,10,PHI 36,7,31,Carson Wentz pass complete short right to Jordan Matthews for 5 yards (tackle by Marshon Lattimore),0.790,0.760
3,10:05,,,,,,Timeout #1 by Philadelphia Eagles,,
3,10:05,3,5,PHI 41,7,31,Carson Wentz pass incomplete deep right intended for Dallas Goedert,0.760,-0.650
3,10:00,4,5,PHI 41,7,31,Carson Wentz pass incomplete short middle intended for Zach Ertz,-0.650,-2.850
3,9:56,1,10,PHI 41,7,31,Alvin Kamara right guard for 8 yards (tackle by Michael Bennett),2.850,3.390
3,9:10,2,2,PHI 33,7,31,Mark Ingram right tackle for 4 yards (tackle by Fletcher Cox),3.390,3.640
3,8:26,1,10,PHI 29,7,31,Alvin Kamara right tackle for 5 yards (tackle by Nigel Bradham and Jordan Hicks),3.640,3.780
3,7:40,2,5,PHI 24,7,31,Drew Brees pass complete deep right to Tre'Quan Smith for 21 yards (tackle by Chandon Sullivan),3.780,6.510
3,7:07,1,3,PHI 3,7,31,Mark Ingram right tackle for 1 yard (tackle by Chandon Sullivan and Corey Graham),6.510,5.720
3,6:28,2,2,PHI 2,7,31,Zach Line right guard for -1 yards (tackle by Haloti Ngata),5.720,4.720
3,5:46,3,3,PHI 3,7,31,"Drew Brees pass incomplete short right intended for Alvin Kamara (defended by Brandon Graham). Penalty on De'Vante Bausby: Defensive Holding, 2 yards (no play)",4.720,6.970
3,5:39,1,1,PHI 1,7,37,"Mark Ingram left guard for 1 yard, touchdown",6.970,7.000
3,5:34,,,PHI 15,7,38,Wil Lutz kicks extra point good,0.000,0.000
3,5:34,,,NOR 35,7,38,"Wil Lutz kicks off 65 yards, returned by Corey Clement for no gain (tackle by Chris Banjo)",0.000,0.540
3,5:27,1,10,PHI 24,7,38,Josh Adams left guard for 6 yards (tackle by Marcus Williams),0.540,0.810
3,4:49,2,4,PHI 30,7,38,Carson Wentz pass complete short right to Josh Adams for -1 yards (tackle by Demario Davis),0.810,-0.030
3,4:04,3,5,PHI 29,7,38,Carson Wentz pass complete short middle to Zach Ertz for 8 yards (tackle by Vonn Bell),-0.030,1.400
3,3:21,1,10,PHI 37,7,38,Golden Tate right end for -8 yards (tackle by Cameron Jordan),1.400,-0.220
3,2:34,2,18,PHI 29,7,38,Carson Wentz pass complete short left to Golden Tate for 12 yards (tackle by Eli Apple),-0.220,0.700
3,1:50,3,6,PHI 41,7,38,Carson Wentz pass incomplete short middle intended for Golden Tate (defended by P.J. Williams),0.700,-0.650
3,1:44,4,6,PHI 41,7,38,"Cameron Johnston punts 46 yards, returned by Alvin Kamara for 13 yards (tackle by Cameron Johnston). Penalty on Alvin Kamara: Unsportsmanlike Conduct, 13 yards",-0.650,0.320
3,1:33,1,10,NOR 13,7,38,Mark Ingram right guard for -1 yards (tackle by T.Y. McGill),-0.320,-0.850
3,0:55,2,11,NOR 12,7,38,Alvin Kamara left end for 9 yards (tackle by Corey Graham),-0.850,-0.470
3,0:10,,,,,,Timeout #1 by New Orleans Saints,,
3,0:10,3,2,NOR 21,7,38,Drew Brees pass complete deep middle to Tre'Quan Smith for 38 yards (tackle by Rasul Douglas),-0.470,2.850
Quarter,Time,Down,ToGo,Location,PHI,NOR,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,PHI 41,7,38,Mark Ingram right guard for 4 yards (tackle by Jordan Hicks),2.850,2.850
4,14:19,2,6,PHI 37,7,38,Alvin Kamara right end for no gain (tackle by De'Vante Bausby),2.850,2.150
4,13:29,,,,,,Timeout #2 by New Orleans Saints,,
4,13:29,3,6,PHI 37,7,38,Drew Brees pass incomplete short left intended for Keith Kirkwood,2.150,0.790
4,13:22,4,6,PHI 37,7,44,"Drew Brees pass complete deep right to Alvin Kamara for 37 yards, touchdown",0.790,7.000
4,13:15,,,PHI 15,7,44,"Wil Lutz kicks extra point good. Penalty on Josh Hill: Offensive Holding, 10 yards (no play)",0.000,0.000
4,13:15,,,PHI 25,7,45,Wil Lutz kicks extra point good,0.000,0.000
4,13:15,,,NOR 35,7,45,"Wil Lutz kicks off 65 yards, touchback.",0.000,0.610
4,13:15,1,10,PHI 25,7,45,Carson Wentz pass complete short right to Golden Tate for 6 yards (tackle by Alex Okafor),0.610,0.870
4,12:43,2,4,PHI 31,7,45,Carson Wentz pass incomplete short right intended for Josh Adams,0.870,0.170
4,12:37,3,4,PHI 31,7,45,Carson Wentz pass complete short right to Alshon Jeffery for 3 yards (tackle by Marshon Lattimore),0.170,-1.110
4,11:52,4,1,PHI 34,7,45,Carson Wentz pass incomplete short left intended for Alshon Jeffery (defended by Marshon Lattimore),-1.110,-3.310
4,11:48,1,10,PHI 34,7,45,Mark Ingram left end for no gain (tackle by Malcolm Jenkins),3.310,2.770
4,11:04,2,10,PHI 34,7,45,Drew Brees pass complete short right to Tre'Quan Smith for 11 yards (tackle by De'Vante Bausby),2.770,4.040
4,10:21,1,10,PHI 23,7,45,Taysom Hill right end for 1 yard (tackle by Nigel Bradham and Corey Graham),4.040,3.630
4,9:36,2,9,PHI 22,7,45,Mark Ingram right end for 17 yards (tackle by De'Vante Bausby),3.630,6.060
4,8:47,1,5,PHI 5,7,45,Mark Ingram right guard for 3 yards (tackle by Corey Graham and Malcolm Jenkins),6.060,5.720
4,8:17,2,2,PHI 2,7,45,Mark Ingram left guard for 1 yard (tackle by Nigel Bradham),5.720,5.170
4,7:36,3,1,PHI 1,7,45,Mark Ingram left guard for no gain (tackle by Corey Graham),5.170,3.550
4,6:49,,,,,,Timeout #3 by New Orleans Saints,,
4,6:49,4,1,PHI 1,7,48,Wil Lutz 19 yard field goal good,3.550,3.000
4,6:46,,,NOR 35,7,48,"Wil Lutz kicks off 65 yards, touchback.",0.000,0.610
4,6:46,1,10,PHI 25,7,48,Josh Adams left tackle for 7 yards (tackle by A.J. Klein),0.610,1.010
4,6:17,2,3,PHI 32,7,48,Carson Wentz pass incomplete short right intended for Josh Adams,1.010,0.300
4,6:12,3,3,PHI 32,7,48,Carson Wentz pass complete short left to Alshon Jeffery for 7 yards (tackle by Justin Hardee),0.300,1.530
4,5:45,1,10,PHI 39,7,48,Carson Wentz pass incomplete deep right intended for Nelson Agholor (defended by Ken Crawley),1.530,0.990
4,5:39,2,10,PHI 39,7,48,Carson Wentz pass deep right intended for Golden Tate is intercepted by Chris Banjo at NO-17 and returned for no gain,0.990,0.060
4,5:28,1,10,NOR 17,7,48,Dwayne Washington left guard for no gain (tackle by Chris Long),-0.060,-0.580
4,4:46,2,10,NOR 17,7,48,Dwayne Washington right guard for no gain (tackle by T.Y. McGill),-0.580,-1.250
4,4:03,3,10,NOR 17,7,48,Dwayne Washington right tackle for -3 yards (tackle by Treyvon Hester),-1.250,-2.470
4,3:18,4,13,NOR 14,7,48,"Thomas Morstead punts 49 yards, returned by Golden Tate for -2 yards (tackle by Justin Hardee)",-2.470,-1.270
4,3:07,1,10,PHI 35,7,48,Carson Wentz pass complete short right to Corey Clement for no gain (tackle by Craig Robertson),1.270,0.720
4,2:39,2,10,PHI 35,7,48,Corey Clement right guard for 8 yards (tackle by A.J. Klein),0.720,1.090
4,2:02,3,2,PHI 43,7,48,Carson Wentz pass complete short right to Golden Tate for 9 yards (tackle by Josh Robinson),1.090,2.390
4,1:57,1,10,NOR 48,7,48,Carson Wentz pass complete short middle to Jordan Matthews for 19 yards (tackle by Chris Banjo),2.390,3.640
4,1:26,1,10,NOR 29,7,48,"Carson Wentz pass incomplete deep right intended for Alshon Jeffery. Penalty on Ken Crawley: Defensive Pass Interference, 16 yards (no play)",3.640,4.710
4,1:21,1,10,NOR 13,7,48,Carson Wentz sacked by Craig Robertson for -5 yards,4.710,3.400
4,0:43,2,15,NOR 18,7,48,"Carson Wentz pass complete short right to Golden Tate for 12 yards (tackle by Chris Banjo). Penalty on Golden Tate: Offensive Pass Interference, 10 yards (no play)",3.400,2.130
4,0:37,2,25,NOR 28,7,48,Carson Wentz pass deep middle intended for Dallas Goedert is intercepted by Chris Banjo at NO-0 and returned for no gain,2.130,-0.280
4,0:31,1,10,NOR 20,7,48,Teddy Bridgewater kneels for -1 yards,0.280,-0.460
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
