Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Golden Tate,PHI,8,5,48,0,2,36,7.2,12,2.4,12.9,0,,0,0.0,1,39.6
Alshon Jeffery,PHI,5,4,33,0,3,32,8.0,1,0.3,7.6,0,,0,0.0,0,94.2
Josh Adams,PHI,6,3,19,0,1,-5,-1.7,24,8.0,-1.0,0,,0,0.0,0,56.9
Jordan Matthews,PHI,4,3,37,0,2,23,7.7,14,4.7,10.0,1,3.0,0,0.0,0,103.1
Corey Clement,PHI,2,2,4,0,,-14,-7.0,18,9.0,-7.0,0,,0,0.0,0,79.2
Zach Ertz,PHI,3,2,15,0,1,12,6.0,3,1.5,6.3,0,,0,0.0,0,78.5
Nelson Agholor,PHI,2,0,0,0,,0,,0,,40.0,0,,0,0.0,1,0.0
Dallas Goedert,PHI,3,0,0,0,,0,,0,,18.3,0,,0,0.0,1,0.0
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Tre'Quan Smith,NOR,13,10,157,1,9,121,12.1,36,3.6,13.2,2,5.0,0,0.0,0,142.1
Michael Thomas,NOR,4,4,92,1,4,58,14.5,34,8.5,14.5,0,,0,0.0,0,158.3
Keith Kirkwood,NOR,5,3,33,0,3,20,6.7,13,4.3,9.4,1,3.0,1,20.0,0,79.6
Dan Arnold,NOR,2,2,25,0,1,25,12.5,0,0.0,12.5,0,,0,0.0,0,118.7
Josh Hill,NOR,4,2,26,0,2,-4,-2.0,30,15.0,3.8,1,2.0,1,25.0,0,70.8
Austin Carr,NOR,2,1,3,1,1,3,3.0,0,0.0,13.5,0,,0,0.0,0,95.8
Alvin Kamara,NOR,1,1,37,1,1,24,24.0,13,13.0,24.0,0,,0,0.0,0,158.3
Taysom Hill,NOR,1,0,0,0,0,0,,0,,28.0,0,,0,0.0,0,39.6
