#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,14:43,NWE 27,3,1:30,-10,Fumble
2,1,10:29,NWE 21,3,1:31,2,Punt
3,1,8:10,NWE 14,4,1:21,11,Interception
4,1,3:55,NWE 30,2,0:59,4,Interception
5,1,1:19,NWE 20,5,2:11,12,Punt
6,2,14:08,BAL 16,6,2:45,16,Touchdown
7,2,9:14,NWE 36,3,1:36,8,Punt
8,2,5:33,BAL 44,5,3:26,8,Punt
9,3,15:00,NWE 38,3,1:49,3,Punt
10,3,11:38,NWE 14,4,1:49,30,Interception
11,3,6:18,NWE 47,10,4:31,53,Touchdown
12,4,10:32,NWE 43,10,3:13,31,Missed FG
13,4,2:07,NWE 20,6,0:58,13,Downs
