Quarter,Time,Down,ToGo,Location,BAL,NWE,Detail,EPB,EPA
2,5:33,1,10,BAL 44,24,7,Tom Brady pass complete short left to Julian Edelman for 5 yards (tackle by Domonique Foxworth),2.650,2.780
2,4:51,2,5,BAL 39,24,7,Tom Brady pass incomplete short right intended for Randy Moss,2.780,2.080
2,4:46,3,5,BAL 39,24,7,"Tom Brady pass incomplete short right intended for Randy Moss. Penalty on Domonique Foxworth: Encroachment, 5 yards (no play)",2.080,3.310
2,4:42,1,10,BAL 34,24,7,Kevin Faulk left guard for 2 yards (tackle by Ray Lewis),3.310,3.040
2,4:07,2,8,BAL 32,24,7,Kevin Faulk right tackle for no gain (tackle by Ray Lewis),3.040,2.350
2,3:28,3,8,BAL 32,24,7,"Tom Brady pass complete short left to Kevin Faulk for 15 yards. Penalty on Randy Moss: Offensive Pass Interfere, 10 yards (no play)",2.350,1.030
2,3:02,3,18,BAL 42,24,7,Tom Brady pass complete short right to Kevin Faulk for 6 yards (tackle by Dannell Ellerbe and Ray Lewis),1.030,0.880
2,2:19,4,12,BAL 36,24,7,Chris Hanson punts 32 yards,0.880,0.380
2,2:07,1,10,BAL 4,24,7,Le'Ron McClain left tackle for 4 yards (tackle by Jarvis Green and Gary Guyton),-0.380,-0.490
2,2:00,2,6,BAL 8,24,7,Willis McGahee left guard for 4 yards (tackle by Vince Wilfork and Ty Warren),-0.490,-0.480
2,1:54,,,,24,7,Timeout #1 by New England Patriots,0.000,-0.480
2,1:54,3,2,BAL 12,24,7,Willis McGahee left tackle for 3 yards (tackle by Ty Warren),-0.480,-0.220
2,1:15,1,10,BAL 15,24,7,Willis McGahee left tackle for 2 yards (tackle by James Sanders),-0.220,-0.440
2,1:09,,,,24,7,Timeout #2 by New England Patriots,0.000,-0.440
2,1:09,2,8,BAL 17,24,7,Willis McGahee left end for 6 yards (tackle by Leigh Bodden and Jerod Mayo),-0.440,-0.390
2,1:02,3,2,BAL 23,24,7,Willis McGahee left guard for 3 yards (tackle by Tully Banta-Cain and Junior Seau),-0.390,0.670
2,0:38,1,10,BAL 26,24,7,Joe Flacco kneels for -1 yards,0.670,-0.010
Quarter,Time,Down,ToGo,Location,BAL,NWE,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,BAL 30,24,7,"Billy Cundiff kicks off 58 yards, returned by Matt Slater for 26 yards (tackle by Dawan Landry)",0.000,1.470
3,14:51,1,10,NWE 38,24,7,Kevin Faulk middle for 1 yard (tackle by Terrell Suggs and Dwan Edwards),1.470,1.060
3,14:07,2,9,NWE 39,24,7,Tom Brady pass complete short right to Chris Baker for 2 yards (tackle by Domonique Foxworth),1.060,0.630
3,13:24,3,7,NWE 41,24,7,Tom Brady pass incomplete deep left intended for Julian Edelman,0.630,-0.650
3,13:19,4,7,NWE 41,24,7,Chris Hanson punts 27 yards,-0.650,-1.070
3,13:11,1,10,BAL 32,24,7,Ray Rice left guard for 6 yards (tackle by Vince Wilfork and Ty Warren),1.070,1.340
3,12:36,2,4,BAL 38,24,7,Le'Ron McClain middle for 2 yards (tackle by Ty Warren and Vince Wilfork),1.340,0.890
3,11:53,3,2,BAL 40,24,7,Joe Flacco pass incomplete deep middle intended for Demetrius Williams,0.890,-0.720
3,11:45,4,2,BAL 40,24,7,"Sam Koch punts 46 yards, fair catch by Julian Edelman",-0.720,0.280
3,11:38,1,10,NWE 14,24,7,Tom Brady pass complete short right to Julian Edelman for 11 yards (tackle by Haloti Ngata and Dawan Landry),-0.280,0.610
3,11:08,1,10,NWE 25,24,7,Tom Brady pass complete short left to Randy Moss for 14 yards (tackle by Domonique Foxworth and Ed Reed),0.610,1.530
3,10:28,1,10,NWE 39,24,7,Tom Brady pass complete short middle to Kevin Faulk for 5 yards (tackle by Dannell Ellerbe and Ray Lewis),1.530,1.660
3,10:02,2,5,NWE 44,24,7,Tom Brady pass incomplete deep right intended for Ben Watson is intercepted by Dawan Landry at BAL-36 and returned for 42 yards,1.660,-4.110
3,9:49,1,10,NWE 22,24,7,Ray Rice left guard for 6 yards (tackle by James Sanders and Mike Wright),4.110,4.460
3,9:07,2,4,NWE 16,24,7,Ray Rice middle for 5 yards (tackle by James Sanders),4.460,4.840
3,8:29,1,10,NWE 11,24,7,Ray Rice middle for 4 yards (tackle by Adalius Thomas and James Sanders),4.840,4.890
3,7:47,2,6,NWE 7,24,7,Joe Flacco right end for no gain (tackle by Brandon Meriweather and Adalius Thomas),4.890,3.980
3,7:02,3,6,NWE 7,24,7,Ray Rice middle for 3 yards (tackle by Derrick Burgess and Tully Banta-Cain),3.980,3.030
3,6:22,4,3,NWE 4,27,7,Billy Cundiff 23 yard field goal good,3.030,3.000
3,,,,BAL 30,27,7,"Billy Cundiff kicks off 65 yards, returned by Darius Butler for 42 yards (tackle by Frank Walker)",0.000,2.060
3,6:07,1,10,NWE 47,27,7,Tom Brady pass incomplete short middle intended for Kevin Faulk,2.060,1.520
3,6:03,2,10,NWE 47,27,7,Kevin Faulk middle for 7 yards (tackle by Dawan Landry and Ray Lewis),1.520,1.750
3,5:29,3,3,BAL 46,27,7,Tom Brady pass complete short right to Randy Moss for 6 yards (tackle by Domonique Foxworth),1.750,2.920
3,5:04,1,10,BAL 40,27,7,Tom Brady pass complete short right to Sammy Morris for 7 yards (tackle by Jarret Johnson),2.920,3.320
3,4:53,2,3,BAL 33,27,7,Sammy Morris right guard for 9 yards (tackle by Ed Reed and Ray Lewis),3.320,3.970
3,4:23,1,10,BAL 24,27,7,Tom Brady pass complete short right to Randy Moss for 5 yards (tackle by Domonique Foxworth),3.970,4.120
3,3:56,2,5,BAL 19,27,7,"Tom Brady sacked by Dwan Edwards for -6 yards. Penalty on Chris Carr: Illegal Contact, 5 yards (no play)",4.120,4.650
3,3:38,1,10,BAL 14,27,7,Tom Brady pass complete short right to Randy Moss for 4 yards (tackle by Domonique Foxworth and Ray Lewis),4.650,4.710
3,3:05,2,6,BAL 10,27,7,Kevin Faulk right tackle for 7 yards (tackle by Chris Carr and Ray Lewis),4.710,6.510
3,2:29,1,3,BAL 3,27,7,Kevin Faulk left guard for 2 yards (tackle by Dwan Edwards and Haloti Ngata),6.510,5.910
3,1:52,2,1,BAL 1,27,13,"Tom Brady pass complete short left to Julian Edelman for 1 yard, touchdown",5.910,7.000
3,,,,BAL 2,27,14,Stephen Gostkowski kicks extra point good,0.000,0.000
3,,,,NWE 30,27,14,"Stephen Gostkowski kicks off 52 yards, returned by Tom Zbikowski for 30 yards (tackle by Eric Alexander)",0.000,2.130
3,1:38,1,10,BAL 48,27,14,Ray Rice left tackle for 5 yards (tackle by Adalius Thomas and Tully Banta-Cain),2.130,2.260
3,0:56,2,5,NWE 47,27,14,Ray Rice right guard for 3 yards (tackle by Myron Pryor and Adalius Thomas),2.260,1.950
3,0:16,3,2,NWE 44,27,14,Joe Flacco pass complete short right to Derrick Mason for 8 yards (tackle by Darius Butler),1.950,3.180
Quarter,Time,Down,ToGo,Location,BAL,NWE,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,NWE 36,27,14,Willis McGahee left guard for 3 yards (tackle by Gary Guyton and Jerod Mayo),3.180,3.040
4,14:22,2,7,NWE 33,27,14,Joe Flacco pass incomplete deep left intended for Mark Clayton,3.040,2.350
4,14:17,3,7,NWE 33,27,14,Joe Flacco pass complete deep right to Mark Clayton for 17 yards (tackle by Leigh Bodden),2.350,4.510
4,13:34,1,10,NWE 16,27,14,Ray Rice left tackle for 2 yards (tackle by Vince Wilfork and Leigh Bodden),4.510,4.210
4,12:54,2,8,NWE 14,27,14,Ray Rice left tackle for 1 yard (tackle by Vince Wilfork and Tully Banta-Cain),4.210,3.540
4,12:14,,,,27,14,Timeout #1 by New England Patriots,0.000,3.540
4,12:14,3,7,NWE 13,27,14,Joe Flacco for 7 yards,3.540,5.830
,,,,,,,"BAL challenged the first down ruling, and the original play was overturned.",,
4,11:55,1,6,NWE 6,27,14,Willis McGahee right guard for 1 yard (tackle by Myron Pryor),5.830,5.150
4,11:16,2,5,NWE 5,27,14,Willis McGahee middle for 2 yards (tackle by Jerod Mayo and Junior Seau),5.150,4.720
4,10:35,3,3,NWE 3,33,14,"Willis McGahee left tackle for 3 yards, touchdown",4.720,7.000
4,,,,NWE 2,33,14,"Penalty on Adalius Thomas: Encroachment, 1 yards (no play)",0.000,1.000
4,,,,,33,14,"Two Point Attempt: Willis McGahee left tackle, conversion fails",1.000,-1.000
,,,,,,,"BAL challenged the runner broke the plane ruling, and the play was upheld.",,
4,,,,BAL 30,33,14,"Billy Cundiff kicks off 47 yards, returned by Matt Slater for 20 yards (tackle by Dawan Landry)",0.000,1.800
4,10:26,1,10,NWE 43,33,14,Tom Brady pass complete short right to Kevin Faulk for 7 yards (tackle by Dannell Ellerbe),1.800,2.200
4,10:00,2,3,,33,14,Tom Brady pass complete short left to Sammy Morris for 8 yards (tackle by Dawan Landry),2.200,2.790
4,9:35,1,10,BAL 42,33,14,Tom Brady pass complete short right to Ben Watson for 3 yards (tackle by Jarret Johnson),2.790,2.650
4,9:10,2,7,BAL 39,33,14,Tom Brady pass incomplete short left intended for Sammy Morris,2.650,1.950
4,9:06,3,7,BAL 39,33,14,Tom Brady pass incomplete short middle intended for Sam Aiken,1.950,0.660
4,9:00,4,7,BAL 39,33,14,"Tom Brady pass complete short left to Julian Edelman for 7 yards (tackle by Tom Zbikowski and Corey Ivy). Penalty on Matt Slater: Illegal Block Above the , 10 yards (no play)",0.660,0.000
4,8:37,4,17,BAL 49,33,14,Tom Brady pass complete deep left to Julian Edelman for 24 yards (tackle by Tom Zbikowski and Ed Reed),0.000,3.910
4,8:04,1,10,BAL 25,33,14,Tom Brady pass incomplete deep right intended for Matt Slater (defended by Dawan Landry),3.910,3.360
4,7:57,2,10,BAL 25,33,14,Kevin Faulk left end for -1 yards (tackle by Domonique Foxworth),3.360,2.540
4,7:30,3,11,BAL 26,33,14,Tom Brady pass incomplete deep middle intended for Ben Watson,2.540,1.740
4,7:24,4,11,BAL 26,33,14,Stephen Gostkowski 44 yard field goal no good,1.740,-1.200
4,7:19,1,10,BAL 34,33,14,Le'Ron McClain left guard for 1 yard (tackle by Mike Wright and Ty Warren),1.200,0.790
4,6:38,2,9,BAL 35,33,14,Willis McGahee middle for 12 yards (tackle by Brandon Meriweather),0.790,2.060
4,5:54,1,10,BAL 47,33,14,Willis McGahee right guard for 1 yard (tackle by Vince Wilfork and Myron Pryor),2.060,1.650
4,5:11,2,9,BAL 48,33,14,Willis McGahee middle for 2 yards (tackle by Adalius Thomas and Jerod Mayo),1.650,1.220
4,4:27,3,7,,33,14,Ray Rice left end for 16 yards (tackle by James Sanders),1.220,3.310
4,3:38,1,10,NWE 34,33,14,Willis McGahee middle for 2 yards (tackle by Myron Pryor and Jerod Mayo),3.310,3.040
4,2:54,2,8,NWE 32,33,14,Willis McGahee left tackle for 3 yards (tackle by Adalius Thomas and Tully Banta-Cain),3.040,2.740
4,2:21,3,5,NWE 29,33,14,"Penalty on Marshal Yanda: False Start, 5 yards (no play)",2.740,2.080
4,2:20,3,10,NWE 34,33,14,Ray Rice right tackle for -1 yards (tackle by Tully Banta-Cain),2.080,0.970
4,2:13,,,,33,14,Timeout #2 by New England Patriots,0.000,0.970
4,2:13,4,11,NWE 35,33,14,Sam Koch punts 15 yards,0.970,-0.280
4,2:07,1,10,NWE 20,33,14,Tom Brady pass complete short right to Sammy Morris for no gain,0.280,-0.270
4,2:00,2,10,NWE 20,33,14,Tom Brady pass complete deep left to Randy Moss for 19 yards (tackle by Chris Carr and Domonique Foxworth),-0.270,1.530
4,1:36,1,10,NWE 39,33,14,Tom Brady pass incomplete short middle intended for Julian Edelman,1.530,0.990
4,1:31,2,10,NWE 39,33,14,Tom Brady pass incomplete short middle intended for Sammy Morris,0.990,0.300
4,1:24,3,10,NWE 39,33,14,Tom Brady pass incomplete short left intended for Sammy Morris,0.300,-0.780
4,1:15,4,10,NWE 39,33,14,Tom Brady sacked by Dwan Edwards for -6 yards,-0.780,-3.380
4,1:09,1,10,NWE 33,33,14,Joe Flacco kneels for -1 yards,3.380,2.700
4,0:36,2,11,NWE 34,33,14,Joe Flacco kneels for -1 yards,2.700,1.880
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
