0,1
Officials,Officials
Referee,Gene Steratore
Umpire,Tony Michalek
Head Linesman,Jerry Bergman
Line Judge,Jeff Seeman
Back Judge,Bob Waggoner
Side Judge,Mike Weatherford
Field Judge,Greg Gautreaux
