Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Greg Camarillo,MIN,0,0,,0,0,1,22,22.0,0,22
Percy Harvin,MIN,7,175,25.0,0,44,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Kyle Wilson,NYJ,0,0,,0,0,2,7,3.5,0,7
Jim Leonhard,NYJ,0,0,,0,0,1,7,7.0,0,7
Brad Smith,NYJ,3,121,40.3,0,86,0,0,,0,0
Dwight Lowery,NYJ,1,14,14.0,0,14,0,0,,0,0
