Quarter,Time,Down,ToGo,Location,TAM,ATL,Detail,EPB,EPA
2,9:25,3,1,ATL 26,0,3,Brad Johnson pass complete to Jameel Cook for 13 yards (tackle by Keith Brooking),3.200,4.710
2,8:57,1,10,ATL 13,0,3,Brad Johnson pass incomplete intended for Joe Jurevicius,4.710,4.050
2,8:52,2,10,ATL 13,0,3,Brad Johnson pass complete to Keenan McCardell for 8 yards (tackle by Chris Draft),4.050,4.780
2,8:12,3,2,ATL 5,0,3,Brad Johnson pass incomplete intended for Michael Pittman,4.780,3.030
2,8:07,4,2,ATL 5,3,3,Martin Gramatica 23 yard field goal good,3.030,3.000
2,8:07,,,TAM 30,3,3,"Martin Gramatica kicks off 73 yards, returned by Allen Rossum for 25 yards (tackle by Dwight Smith)",0.000,0.410
2,7:58,1,10,ATL 22,3,3,T.J. Duckett middle for 9 yards (tackle by Alshermond Singleton and Shelton Quarles),0.410,1.080
2,7:18,2,1,ATL 31,3,3,T.J. Duckett right tackle for 10 yards (tackle by John Lynch and Shelton Quarles),1.080,1.660
2,6:35,1,10,ATL 41,3,3,T.J. Duckett left tackle for -1 yards (tackle by John Lynch),1.660,0.990
2,5:52,2,11,ATL 40,3,3,Michael Vick sacked by Anthony McFarland and Simeon Rice for -2 yards,0.990,0.040
2,5:17,3,13,ATL 38,3,3,"Michael Vick for 1 yard. Penalty on Michael Vick: Illegal Forward Pass, 5 yards",0.040,-1.110
2,5:09,4,17,ATL 34,3,3,"Chris Mohr punts 49 yards, fair catch by Karl Williams. Penalty on Dexter Jackson: Defensive Offside (Declined)",-1.110,0.060
2,5:04,1,10,TAM 17,3,3,Michael Pittman left tackle for 7 yards (tackle by Patrick Kerney),-0.060,0.480
2,5:04,2,3,TAM 24,3,3,Brad Johnson pass complete to Keyshawn Johnson for 8 yards (tackle by Fred Weary),0.480,1.070
2,3:41,1,10,TAM 32,3,3,Brad Johnson pass complete to Keyshawn Johnson for 18 yards (tackle by Juran Bolden),1.070,2.260
,,,,,,,"ATL challenged the ruling, and the play was upheld.",,
2,3:19,1,10,TAM 32,,,Timeout #3 by Tampa Bay Buccaneers,1.070,2.260
2,3:06,1,10,TAM 50,3,3,Michael Pittman left end for -1 yards (tackle by Juran Bolden),2.260,1.580
2,2:25,2,11,TAM 49,3,3,Brad Johnson pass complete to Joe Jurevicius for 19 yards (tackle by Henry Jones),1.580,3.450
2,2:00,1,10,ATL 32,3,3,Brad Johnson pass incomplete intended for Michael Pittman,3.450,2.900
2,1:56,2,10,ATL 32,3,3,Brad Johnson pass incomplete intended for Michael Pittman,2.900,2.210
2,1:51,3,10,ATL 32,3,3,Brad Johnson pass incomplete intended for Keyshawn Johnson is intercepted by Keion Carpenter at ATL-8,2.210,0.380
2,1:44,1,10,ATL 8,3,3,T.J. Duckett middle for 4 yards (tackle by Warren Sapp),-0.380,-0.490
2,1:37,2,6,ATL 12,3,3,T.J. Duckett left tackle for 1 yard (tackle by Anthony McFarland),-0.490,-0.840
2,0:13,3,5,ATL 13,3,3,T.J. Duckett middle for 4 yards (tackle by Ronde Barber),-0.840,-2.320
Quarter,Time,Down,ToGo,Location,TAM,ATL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,ATL 30,3,3,"Jay Feely kicks off 70 yards, touchback",0.000,0.280
3,15:00,1,10,TAM 20,3,3,Michael Pittman right tackle for 3 yards (tackle by Ed Jasper),0.280,0.140
3,14:25,2,7,TAM 23,3,3,Brad Johnson pass incomplete intended for Keyshawn Johnson,0.140,-0.560
3,14:21,3,7,TAM 23,3,3,Brad Johnson pass incomplete intended for Joe Jurevicius,-0.560,-1.830
3,14:14,4,7,TAM 23,3,3,"Tom Tupa punts 58 yards, returned by Allen Rossum for 12 yards (tackle by Jack Golden)",-1.830,-1.000
3,14:02,1,10,ATL 31,3,3,Warrick Dunn right tackle for 1 yard (tackle by Shelton Quarles),1.000,0.600
3,13:25,2,9,ATL 32,3,3,Michael Vick pass incomplete intended for Alge Crumpler,0.600,-0.100
3,13:20,3,9,ATL 32,3,3,Michael Vick sacked by Simeon Rice for -6 yards,-0.100,-1.630
3,12:53,4,15,ATL 26,3,3,"Chris Mohr punts 52 yards, out of bounds. Penalty on Jermaine Phillips: Illegal Block Above the Waist, 10 yards",-1.630,0.350
3,12:43,1,10,TAM 12,3,3,Michael Pittman middle for 6 yards (tackle by John Holecek),-0.350,-0.070
3,12:08,2,4,TAM 18,3,3,Michael Pittman right end for 7 yards (tackle by Chris Draft),-0.070,0.610
3,11:26,1,10,TAM 25,3,3,Brad Johnson pass complete to Keyshawn Johnson for 8 yards (tackle by John Holecek),0.610,1.140
3,10:51,2,2,TAM 33,3,3,Michael Pittman middle for 2 yards (tackle by Will Overstreet),1.140,1.270
3,10:07,1,10,TAM 35,3,3,Brad Johnson middle for 2 yards (tackle by Patrick Kerney),1.270,0.990
3,9:39,2,8,TAM 37,3,3,Brad Johnson pass incomplete intended for Keyshawn Johnson,0.990,0.300
3,9:35,3,8,TAM 37,3,3,Brad Johnson pass incomplete intended for Keenan McCardell,0.300,-0.910
3,9:26,4,8,TAM 37,3,3,"Tom Tupa punts 43 yards, returned by Allen Rossum for 23 yards (tackle by Alshermond Singleton)",-0.910,-1.800
3,9:14,1,10,ATL 43,3,3,Doug Johnson pass complete to Brian Finneran for 15 yards (tackle by Brian Kelly). Penalty on Simeon Rice: Defensive Offside (Declined),1.800,2.790
3,8:43,1,10,TAM 42,3,3,Doug Johnson pass complete to T.J. Duckett for 20 yards (tackle by Derrick Brooks),2.790,4.110
3,8:36,1,10,TAM 22,3,3,T.J. Duckett right tackle for 2 yards (tackle by Derrick Brooks),4.110,3.830
3,7:10,2,8,TAM 20,3,3,Doug Johnson pass incomplete intended for Willie Jackson,3.830,3.140
3,7:03,3,8,TAM 20,3,3,Doug Johnson pass complete to Brian Finneran for 6 yards (tackle by Brian Kelly),3.140,2.630
3,6:22,4,2,TAM 14,3,6,Jay Feely 32 yard field goal good,2.630,3.000
3,6:22,,,ATL 30,3,6,"Jay Feely kicks off 70 yards, touchback",0.000,0.280
3,6:16,1,10,TAM 20,3,6,Michael Pittman right end for 2 yards (tackle by John Holecek),0.280,0.000
3,5:38,2,8,TAM 22,3,6,Brad Johnson pass complete to Michael Pittman for 7 yards (tackle by Keith Brooking),0.000,0.230
3,4:59,3,1,TAM 29,3,6,"Penalty on Ken Dilger: False Start, 5 yards (no play)",0.230,-0.430
3,4:43,3,6,TAM 24,9,6,"Brad Johnson pass complete to Keyshawn Johnson for 76 yards, touchdown",-0.430,7.000
3,4:43,,,ATL 24,10,6,Martin Gramatica kicks extra point good,0.000,0.000
3,4:43,,,TAM 30,10,6,"Martin Gramatica kicks off 71 yards, returned by Allen Rossum for 29 yards (tackle by Ryan Nece). Penalty on Dwight Smith: Offside on Free Kick, 5 yards (no play)",0.000,0.000
3,4:43,,,TAM 25,10,6,"Martin Gramatica kicks off 44 yards, returned by Alge Crumpler for 9 yards (tackle by Jack Golden)",0.000,1.600
3,4:24,1,10,ATL 40,10,6,Doug Johnson pass incomplete intended for Willie Jackson,1.600,1.050
3,4:19,2,10,ATL 40,10,6,Doug Johnson pass incomplete intended for Bob Christian,1.050,0.370
3,4:13,3,10,ATL 40,10,6,Doug Johnson pass complete to Alge Crumpler for 9 yards (tackle by Derrick Brooks),0.370,-0.130
3,3:30,4,1,ATL 49,10,6,"Chris Mohr punts 36 yards, fair catch by Karl Williams",-0.130,0.220
3,3:22,1,10,TAM 15,10,6,Michael Pittman for no gain (tackle by Ellis Johnson),-0.220,-0.710
3,2:40,2,10,TAM 15,10,6,Aaron Stecker right end for -2 yards (tackle by Gerald McBurrows and Matt Stewart),-0.710,-1.640
3,1:58,3,12,TAM 13,10,6,"Brad Johnson pass incomplete intended for Joe Jurevicius. Penalty on Fred Weary: Defensive Pass Interference, 16 yards (no play)",-1.640,0.870
3,1:54,1,10,TAM 29,10,6,Brad Johnson pass complete to Keenan McCardell for 9 yards (tackle by Keith Brooking),0.870,1.540
3,1:16,2,1,TAM 38,10,6,Michael Pittman middle for 4 yards (tackle by Ellis Johnson),1.540,1.730
3,0:33,1,10,TAM 42,10,6,Brad Johnson pass complete to Keyshawn Johnson for 7 yards (tackle by Keith Brooking),1.730,2.130
Quarter,Time,Down,ToGo,Location,TAM,ATL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,3,TAM 49,10,6,Brad Johnson pass incomplete intended for Keenan McCardell (defended by Ashley Ambrose),2.130,1.420
4,14:53,3,3,TAM 49,10,6,Brad Johnson pass incomplete intended for Keenan McCardell,1.420,-0.130
4,14:49,4,3,TAM 49,10,6,"Tom Tupa punts 51 yards, touchback",-0.130,-0.280
4,14:37,1,10,ATL 20,10,6,Warrick Dunn left tackle for 2 yards (tackle by Warren Sapp),0.280,0.000
4,13:56,2,8,ATL 22,10,6,Doug Johnson pass complete to T.J. Duckett for 11 yards (tackle by John Lynch),0.000,1.140
4,13:10,1,10,ATL 33,10,6,Doug Johnson pass complete to T.J. Duckett for 3 yards (tackle by Simeon Rice),1.140,1.000
4,12:25,2,7,ATL 36,10,6,Warrick Dunn left tackle for -2 yards (tackle by Nate Webster),1.000,0.040
4,11:42,3,9,ATL 34,10,6,Doug Johnson pass incomplete intended for Warrick Dunn,0.040,-1.110
4,11:36,4,9,ATL 34,10,6,Chris Mohr pass incomplete intended for Brian Kozlowski is intercepted by Dwight Smith at TAM-47,-1.110,-2.060
4,11:25,1,10,TAM 47,10,6,Michael Pittman right end for 11 yards (tackle by Henry Jones),2.060,2.790
4,10:49,1,10,ATL 42,10,6,Michael Pittman middle for 4 yards (tackle by Patrick Kerney),2.790,2.780
4,10:44,2,6,ATL 38,10,6,Michael Pittman middle for 3 yards (tackle by Brady Smith),2.780,2.480
4,9:28,3,3,ATL 35,10,6,Brad Johnson pass complete to Keenan McCardell for 15 yards (tackle by Fred Weary),2.480,4.240
4,8:50,1,10,ATL 20,10,6,Michael Pittman right tackle for 1 yard (tackle by John Holecek),4.240,3.820
4,8:05,2,9,ATL 19,10,6,Brad Johnson pass complete to Keenan McCardell for 15 yards (tackle by Keion Carpenter),3.820,6.280
4,7:22,1,4,ATL 4,10,6,Mike Alstott middle for no gain (tackle by John Holecek and Sam Rogers),6.280,5.340
4,6:44,2,4,ATL 4,10,6,Brad Johnson pass incomplete intended for Keyshawn Johnson,5.340,4.490
4,6:39,2,4,ATL 4,,,Timeout #1 by Tampa Bay Buccaneers,5.340,4.490
4,6:39,3,4,ATL 4,10,6,Brad Johnson pass incomplete intended for Keenan McCardell,4.490,3.030
4,6:34,4,4,ATL 4,13,6,Martin Gramatica 22 yard field goal good,3.030,3.000
4,6:34,,,TAM 30,13,6,"Martin Gramatica kicks off 69 yards, returned by Allen Rossum for 15 yards (tackle by Corey Ivy)",0.000,-0.140
4,6:24,1,10,ATL 16,19,6,"Doug Johnson pass incomplete is intercepted by Warren Sapp at ATL-15, lateral to Derrick Brooks for 15 yards, touchdown",-0.140,-7.000
,,,,,,,"ATL challenged the ruling, and the play was upheld.",,
4,6:14,,,ATL 16,20,6,Martin Gramatica kicks extra point good,0.000,0.000
4,6:14,,,TAM 30,20,6,"Martin Gramatica kicks off 71 yards, returned by Allen Rossum for 24 yards (tackle by Ryan Nece)",0.000,0.480
4,6:09,1,10,ATL 23,20,6,T.J. Duckett middle for 3 yards (tackle by Dexter Jackson),0.480,0.340
4,6:04,2,7,ATL 26,20,6,Doug Johnson middle for 3 yards,0.340,0.040
4,5:39,3,4,ATL 29,20,6,"Penalty on Travis Claridge: False Start, 5 yards (no play)",0.040,-0.630
4,4:42,3,9,ATL 24,20,6,Doug Johnson pass complete to Shawn Jefferson for 13 yards (tackle by Derrick Brooks),-0.630,1.400
4,4:13,1,10,ATL 37,20,6,Doug Johnson pass incomplete intended for Shawn Jefferson,1.400,0.860
4,4:10,2,10,ATL 37,20,6,Doug Johnson pass incomplete intended for Warrick Dunn,0.860,0.170
4,4:06,3,10,ATL 37,20,6,Doug Johnson pass complete to Shawn Jefferson for 19 yards (tackle by Dexter Jackson),0.170,2.650
4,3:40,1,10,TAM 44,20,6,Doug Johnson pass complete to Brian Kozlowski for 3 yards (tackle by Ronde Barber),2.650,2.520
4,3:09,2,7,TAM 41,20,6,Doug Johnson pass incomplete intended for Shawn Jefferson is intercepted by Dwight Smith at TAM-27 and returned for 35 yards,2.520,-3.050
4,3:00,1,10,ATL 38,20,6,Mike Alstott middle for 2 yards (tackle by Ed Jasper),3.050,2.780
4,2:53,1,10,ATL 38,,,Timeout #2 by Atlanta Falcons,3.050,2.780
4,2:53,2,8,ATL 36,20,6,Mike Alstott right tackle for no gain (tackle by Travis Hall),2.780,2.080
4,2:46,2,8,ATL 36,,,Timeout #3 by Atlanta Falcons,2.780,2.080
4,2:46,3,8,ATL 36,20,6,Michael Pittman left end for 2 yards (tackle by Brady Smith),2.080,1.070
4,2:00,4,6,ATL 34,20,6,"Tom Tupa punts 26 yards, out of bounds",1.070,0.380
4,1:54,1,10,ATL 8,20,6,Doug Johnson pass complete to Brian Finneran for 14 yards (tackle by Dexter Jackson),-0.380,0.410
4,1:32,1,10,ATL 22,20,6,Doug Johnson pass incomplete intended for Brian Finneran,0.410,-0.130
4,1:29,2,10,ATL 22,20,6,Doug Johnson pass complete to Brian Kozlowski for 14 yards (tackle by Dexter Jackson),-0.130,1.330
4,1:04,1,10,ATL 36,20,6,Doug Johnson sacked by Brian Kelly for 0 yards,1.330,0.790
4,0:58,2,10,ATL 36,20,6,Doug Johnson pass incomplete intended for Warrick Dunn (defended by Ronde Barber),0.790,0.100
4,0:33,3,10,ATL 36,20,6,Doug Johnson pass complete to Warrick Dunn for 8 yards,0.100,-0.460
4,0:26,4,2,ATL 44,20,6,"Doug Johnson pass incomplete intended for Brian Finneran. Penalty on Brian Kelly: Illegal Use of Hands, 5 yards (no play)",-0.460,2.190
4,0:20,1,10,ATL 49,20,6,Doug Johnson pass incomplete intended for Willie Jackson,2.190,1.650
4,0:14,2,10,ATL 49,20,6,Doug Johnson pass complete to Brian Finneran for 15 yards,1.650,3.180
4,0:07,1,10,TAM 36,20,6,Doug Johnson pass incomplete is intercepted by Derrick Brooks at TAM-0,3.180,0.000
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
