Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP
Falcons,-14.0,-24.48,-17.18,-4.94,-16.56,-0.01,-4.64,3.64,6.81,8.17,-0.56,6.14,3.78,0.75,-1.94
Buccaneers,14.0,0.01,4.64,-3.64,-6.81,24.48,17.18,4.94,16.56,-8.17,-6.14,0.56,-0.75,-3.78,1.94
