Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Dallas Reynolds,G,56,100%,0,0%,3,9%
Dennis Kelly,T,56,100%,0,0%,3,9%
King Dunlap,T,56,100%,0,0%,3,9%
Jake Scott,G,56,100%,0,0%,0,0%
Nick Foles,QB,56,100%,0,0%,0,0%
Riley Cooper,WR,55,98%,0,0%,0,0%
Evan Mathis,G,53,95%,0,0%,3,9%
Jeremy Maclin,WR,52,93%,0,0%,0,0%
Bryce Brown,RB,49,88%,0,0%,0,0%
Clay Harbor,TE,46,82%,0,0%,1,3%
Jason Avant,WR,38,68%,0,0%,12,38%
Emil Igwenagu,TE,13,23%,0,0%,6,19%
Stanley Havili,FB,11,20%,0,0%,10,31%
Damaris Johnson,WR,9,16%,0,0%,5,16%
Dion Lewis,RB,5,9%,0,0%,16,50%
Danny Watkins,G,3,5%,0,0%,3,9%
Marvin McNutt,WR,1,2%,0,0%,6,19%
Matt Tennant,C,1,2%,0,0%,3,9%
Nate Allen,SS,0,0%,78,100%,13,41%
DeMeco Ryans,LB,0,0%,78,100%,0,0%
Dominique Rodgers-Cromartie,CB,0,0%,77,99%,6,19%
Colt Anderson,SS,0,0%,77,99%,3,9%
Nnamdi Asomugha,CB,0,0%,76,97%,0,0%
Mychal Kendricks,LB,0,0%,75,96%,0,0%
Trent Cole,DE,0,0%,62,79%,6,19%
Brandon Graham,DE,0,0%,52,67%,1,3%
Fletcher Cox,DT,0,0%,49,63%,8,25%
Cullen Jenkins,DT,0,0%,49,63%,0,0%
Brandon Boykin,CB,0,0%,39,50%,16,50%
Jamar Chaney,LB,0,0%,38,49%,14,44%
Derek Landri,DT,0,0%,34,44%,6,19%
Cedric Thornton,DT,0,0%,26,33%,16,50%
Vinny Curry,DE,0,0%,15,19%,6,19%
Phillip Hunt,DE,0,0%,14,18%,8,25%
Darryl Tapp,DE,0,0%,13,17%,13,41%
Curtis Marsh,CB,0,0%,4,5%,29,91%
Casey Matthews,LB,0,0%,1,1%,23,72%
Akeem Jordan,LB,0,0%,1,1%,23,72%
Brandon Hughes,CB,0,0%,0,0%,23,72%
Ryan Rau,LB,0,0%,0,0%,22,69%
David Sims,SS,0,0%,0,0%,15,47%
Mat McBriar,P,0,0%,0,0%,10,31%
Jon Dorenbos,LS,0,0%,0,0%,10,31%
Alex Henery,K,0,0%,0,0%,7,22%
