Player,Pos
Nick Foles,QB
Bryce Brown,RB
Jason Avant,WR
Jeremy Maclin,WR
Riley Cooper,WR
Clay Harbor,TE
King Dunlap,LT
Evan Mathis,LG
Dallas Reynolds,C
Jake Scott,RG
Dennis Kelly,RT
Brandon Graham,LDE
Cullen Jenkins,LDT
Fletcher Cox,RDT
Trent Cole,RDE
Mychal Kendricks,WILL
DeMeco Ryans,MLB
Jamar Chaney,SAM
Dominique Rodgers-Cromartie,LCB
Nnamdi Asomugha,RCB
Nate Allen,SS
Colt Anderson,FS
