Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Brandon Tate,CIN,3,62,20.7,0,33,2,17,8.5,0,9
Adam Jones,CIN,0,0,,0,0,2,25,12.5,0,17
Orson Charles,CIN,1,7,7.0,0,7,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Damaris Johnson,PHI,0,0,,0,0,1,6,6.0,0,6
Brandon Boykin,PHI,6,130,21.7,0,30,0,0,,0,0
Cedric Thornton,PHI,1,0,0.0,0,0,0,0,,0,0
