Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Julio Jones,ATL,11,8,106,2,4,77,9.6,29,3.6,15.3,0,,1,9.1,0,142.4
Mohamed Sanu,ATL,8,6,54,0,5,31,5.2,23,3.8,9.3,1,6.0,0,0.0,0,92.7
Austin Hooper,ATL,6,4,37,0,1,30,7.5,7,1.8,7.8,1,4.0,0,0.0,1,43.7
Justin Hardy,ATL,4,3,30,1,2,19,6.3,11,3.7,4.3,1,3.0,0,0.0,0,135.4
Ito Smith,ATL,4,3,14,0,2,-1,-0.3,15,5.0,-1.5,0,,0,0.0,0,79.2
Eric Saubert,ATL,3,2,15,0,1,5,2.5,10,5.0,0.3,0,,1,33.3,0,78.5
Tevin Coleman,ATL,1,1,-4,0,0,-4,-4.0,0,0.0,-4.0,0,,0,0.0,0,79.2
Calvin Ridley,ATL,4,1,10,0,1,4,4.0,6,6.0,11.0,0,,2,50.0,0,39.6
Marvin Hall,ATL,1,0,0,0,,0,,0,,17.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Davante Adams,GNB,11,7,81,1,5,66,9.4,15,2.1,10.1,0,,0,0.0,0,116.1
Randall Cobb,GNB,6,5,43,1,1,35,7.0,8,1.6,8.7,0,,0,0.0,0,136.1
Aaron Jones,GNB,3,3,28,0,2,-3,-1.0,31,10.3,-1.0,1,3.0,0,0.0,0,105.6
Jimmy Graham,GNB,5,2,13,0,1,12,6.0,1,0.5,18.2,0,,0,0.0,0,47.9
Equanimeous St. Brown,GNB,3,2,12,0,1,4,2.0,8,4.0,4.7,0,,0,0.0,0,74.3
Marquez Valdes-Scantling,GNB,2,2,19,0,1,4,2.0,15,7.5,2.0,0,,0,0.0,0,106.2
Jamaal Williams,GNB,1,0,0,0,,0,,0,,-1.0,0,,0,0.0,0,39.6
