Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Ito Smith,ATL,11,60,0,1,41,3.7,19,1.7,3,3.7
Tevin Coleman,ATL,10,45,0,3,32,3.2,13,1.3,0,
Marvin Hall,ATL,1,-3,0,,-3,-3.0,0,0.0,0,
Brian Hill,ATL,1,5,0,1,5,5.0,0,0.0,0,
Matt Ryan,ATL,1,0,0,0,0,0.0,0,0.0,0,
Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Aaron Jones,GNB,17,78,1,4,52,3.1,26,1.5,0,
Jamaal Williams,GNB,4,17,0,,8,2.0,9,2.3,0,
Aaron Rodgers,GNB,3,44,0,2,44,14.7,0,0.0,1,3.0
DeShone Kizer,GNB,1,-1,0,,-1,-1.0,0,0.0,0,
