Quarter,Time,Down,ToGo,Location,NYJ,NWE,Detail,EPB,EPA
2,1:15,2,8,NYJ 29,7,3,Tom Brady pass complete short left to Kevin Faulk for 5 yards (tackle by David Barrett and Victor Hobson),3.240,3.200
2,0:51,3,3,NYJ 24,7,3,Tom Brady pass complete short right to Chad Jackson for no gain,3.200,1.970
2,0:40,,,,7,3,Timeout #2 by New England Patriots,0.000,0.000
2,0:40,,,,7,3,Timeout #2 by New York Jets,0.000,1.970
2,0:40,4,3,NYJ 24,7,3,Tom Brady pass complete short left to Jabar Gaffney for 13 yards (tackle by Jonathan Vilma and Erik Coleman),1.970,4.840
2,0:19,1,10,NYJ 11,7,3,Tom Brady pass incomplete short left intended for Jabar Gaffney,4.840,4.140
2,0:17,2,10,NYJ 11,7,3,Tom Brady pass incomplete short right intended for Troy Brown,4.140,3.130
2,0:13,3,10,NYJ 11,7,3,Tom Brady pass complete short middle to Reche Caldwell for 8 yards (tackle by Eric Smith and Andre Dyson),3.130,3.050
2,0:07,,,,7,3,Timeout #3 by New England Patriots,0.000,3.050
2,0:07,4,2,NYJ 3,7,6,Stephen Gostkowski 21 yard field goal good,3.050,3.000
2,,,,NWE 30,7,6,"Stephen Gostkowski kicks off 55 yards, returned by Justin Miller for 15 yards (tackle by Don Davis)",0.000,0.940
Quarter,Time,Down,ToGo,Location,NYJ,NWE,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NWE 30,7,6,"Stephen Gostkowski kicks off 70 yards, returned by Justin Miller for 62 yards (tackle by Don Davis)",0.000,3.050
3,14:52,1,10,NWE 38,7,6,Chad Pennington pass complete short right to Leon Washington for 2 yards (tackle by Junior Seau),3.050,2.780
3,14:31,2,8,NWE 36,7,6,Leon Washington left guard for 2 yards (tackle by Vince Wilfork and Tedy Bruschi),2.780,2.340
3,13:50,3,6,NWE 34,7,6,Chad Pennington middle for 1 yard (tackle by Jarvis Green and Tedy Bruschi),2.340,1.170
3,13:05,4,5,NWE 33,7,6,Chad Pennington punts 29 yards,1.170,0.380
3,12:55,1,10,NWE 4,7,6,Corey Dillon left end for 6 yards (tackle by Victor Hobson),-0.380,-0.340
3,12:22,2,4,NWE 10,7,6,Corey Dillon left end for 7 yards (tackle by Erik Coleman and Eric Barton),-0.340,-0.060
3,11:47,1,10,NWE 17,7,6,Corey Dillon right guard for 1 yard (tackle by Eric Barton and Dewayne Robertson),-0.060,-0.420
3,11:04,2,9,NWE 18,7,6,Tom Brady pass complete short right to Reche Caldwell for 6 yards (tackle by Andre Dyson),-0.420,-0.370
3,10:39,3,3,NWE 24,7,6,Laurence Maroney left guard for 4 yards (tackle by Victor Hobson and Shaun Ellis),-0.370,0.810
3,10:00,1,10,NWE 28,7,6,Laurence Maroney left guard for 3 yards (tackle by Kerry Rhodes and Shaun Ellis),0.810,0.670
3,9:25,2,7,NWE 31,7,6,Corey Dillon middle for 1 yard (tackle by Shaun Ellis and Dewayne Robertson),0.670,0.100
3,8:42,3,6,NWE 32,7,6,Tom Brady pass incomplete short right intended for Ben Watson,0.100,-1.240
3,8:39,4,6,NWE 32,7,6,"Josh Miller punts 43 yards, returned by Tim Dwight for 15 yards (tackle by Tully Banta-Cain)",-1.240,-1.600
3,8:26,1,10,NYJ 40,7,6,Chad Pennington pass incomplete deep right intended for Laveranues Coles,1.600,1.050
3,8:20,2,10,NYJ 40,7,6,Chad Pennington pass complete short right to Justin McCareins for 5 yards (tackle by Chad Scott),1.050,1.030
3,7:49,3,5,NYJ 45,7,6,Chad Pennington pass complete short middle to Jerricho Cotchery for 5 yards (tackle by Asante Samuel),1.030,2.260
3,7:06,1,10,NWE 50,7,6,Leon Washington middle for 8 yards (tackle by Junior Seau and Tedy Bruschi),2.260,2.790
3,6:27,2,2,NWE 42,7,6,Chad Pennington pass incomplete deep middle intended for Laveranues Coles (defended by Ellis Hobbs),2.790,2.080
3,6:20,3,2,NWE 42,7,6,Chad Pennington pass complete short middle to Jerricho Cotchery for 9 yards (tackle by Junior Seau),2.080,3.380
3,5:53,1,10,NWE 33,7,6,Leon Washington middle for 6 yards (tackle by Chad Scott and Richard Seymour),3.380,3.650
3,5:12,2,4,NWE 27,7,6,Chad Pennington pass complete short middle to B.J. Askew for 7 yards (tackle by Rosevelt Colvin and Junior Seau),3.650,4.240
3,4:42,1,10,NWE 20,7,6,Leon Washington left end for 5 yards (tackle by Tedy Bruschi and Artrell Hawkins),4.240,4.450
3,4:10,2,5,NWE 15,7,6,Leon Washington left guard for 3 yards (tackle by Tedy Bruschi and Junior Seau),4.450,4.340
3,3:30,3,2,NWE 12,7,6,Chad Pennington pass complete short left to Laveranues Coles for 6 yards,4.340,5.830
3,3:22,1,6,NWE 6,7,6,Kevan Barlow middle for 3 yards (tackle by Mike Wright and Tedy Bruschi),5.830,5.530
3,2:42,2,3,NWE 3,7,6,"Kevan Barlow middle for 2 yards. Penalty on Brandon Moore: False Start, 5 yards (no play)",5.530,4.570
3,2:25,2,8,NWE 8,7,6,Chad Pennington sacked by Rosevelt Colvin for -7 yards,4.570,2.930
3,1:55,3,15,NWE 15,7,6,Chad Pennington pass incomplete short right intended for Laveranues Coles,2.930,2.440
3,1:50,4,15,NWE 15,10,6,Mike Nugent 34 yard field goal good,2.440,3.000
3,,,,NYJ 30,10,6,"Mike Nugent kicks off 47 yards, returned by Laurence Maroney for 12 yards (tackle by Brad Smith). Penalty on Matt Chatham: Offside on Free Kick, 5 yards (no play)",0.000,0.000
3,,,,NYJ 25,10,6,"Mike Nugent kicks off 63 yards, returned by Laurence Maroney for 32 yards (tackle by Kerry Rhodes)",0.000,1.860
3,1:35,1,10,NWE 44,10,6,Tom Brady pass incomplete deep left intended for Daniel Graham,1.860,1.320
3,1:30,2,10,NWE 44,10,6,Laurence Maroney right tackle for 4 yards (tackle by Rashad Washington and Brad Kassell),1.320,1.160
3,0:48,3,6,NWE 48,10,6,Tom Brady pass complete short right to Reche Caldwell for 7 yards (tackle by Andre Dyson),1.160,2.590
3,0:07,1,10,NYJ 45,10,6,"Tom Brady pass complete deep middle to Reche Caldwell for 26 yards (tackle by Andre Dyson). Penalty on Reche Caldwell: Illegal Formation, 5 yards (no play)",2.590,2.260
Quarter,Time,Down,ToGo,Location,NYJ,NWE,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,15,NWE 50,10,6,Tom Brady pass complete short middle to Reche Caldwell for 10 yards (tackle by Jonathan Vilma),2.260,2.720
4,14:26,2,5,NYJ 40,10,6,Laurence Maroney middle for 3 yards (tackle by Matt Chatham and Kerry Rhodes),2.720,2.410
4,13:57,3,2,NYJ 37,10,6,Laurence Maroney right guard for -1 yards (tackle by Kerry Rhodes),2.410,0.720
4,13:25,,,,10,6,Timeout #1 by New York Jets,0.000,0.720
4,13:25,4,3,NYJ 38,10,6,Tom Brady pass complete short middle to Ben Watson for 6 yards (tackle by Matt Chatham),0.720,3.450
4,12:55,1,10,NYJ 32,10,6,Tom Brady pass incomplete deep left intended for Ben Watson,3.450,2.900
4,12:49,2,10,NYJ 32,10,6,Tom Brady sacked by Bryan Thomas for -7 yards,2.900,1.290
4,12:14,3,17,NYJ 39,10,6,Tom Brady sacked by Dewayne Robertson for -4 yards,1.290,0.400
4,11:45,4,21,NYJ 43,10,6,"Josh Miller punts 43 yards, touchback",0.400,-0.280
4,11:38,1,10,NYJ 20,10,6,Chad Pennington pass complete short right to Kevan Barlow for 7 yards (tackle by Junior Seau and Chad Scott),0.280,0.680
4,11:08,2,3,NYJ 27,10,6,Kevan Barlow right guard for 4 yards (tackle by Mike Wright and Tedy Bruschi),0.680,1.000
4,10:30,1,10,NYJ 31,10,6,Chad Pennington pass complete short left to Laveranues Coles for 6 yards,1.000,1.270
4,10:07,2,4,NYJ 37,10,6,Chad Pennington pass complete short right to Jerricho Cotchery for 11 yards (tackle by Chad Scott),1.270,2.130
4,9:37,1,10,NYJ 48,10,6,Kevan Barlow middle for 3 yards (tackle by Vince Wilfork and Tedy Bruschi),2.130,1.990
4,8:55,2,7,NWE 49,10,6,Chad Pennington pass incomplete short left intended for Jerricho Cotchery,1.990,1.290
4,8:51,3,7,NWE 49,10,6,Chad Pennington pass complete short middle to Justin McCareins for 3 yards (tackle by James Sanders),1.290,0.200
4,8:11,4,4,NWE 46,10,6,"Ben Graham punts 46 yards, touchback",0.200,-0.280
4,8:02,1,10,NWE 20,10,6,Corey Dillon left end for 13 yards (tackle by Erik Coleman),0.280,1.140
4,7:38,1,10,NWE 33,10,6,Corey Dillon left end for 2 yards (tackle by David Barrett),1.140,0.860
4,6:54,2,8,NWE 35,10,6,Tom Brady pass incomplete short middle intended for Laurence Maroney is intercepted by Erik Coleman at NWE-38 and returned for 3 yards,0.860,-3.250
4,6:47,1,10,NWE 35,10,6,Kevan Barlow middle for 5 yards (tackle by Rosevelt Colvin and Artrell Hawkins),3.250,3.380
4,6:06,2,5,NWE 30,10,6,Kevan Barlow left tackle for 6 yards (tackle by Asante Samuel),3.380,3.970
4,5:37,1,10,NWE 24,10,6,Chad Pennington pass complete short left to B.J. Askew for 2 yards (tackle by Rosevelt Colvin),3.970,3.700
4,4:51,2,8,NWE 22,16,6,"Chad Pennington pass complete deep right to Jerricho Cotchery for 22 yards, touchdown",3.700,7.000
4,,,,NWE 2,17,6,Mike Nugent kicks extra point good,0.000,0.000
4,,,,NYJ 30,17,6,"Mike Nugent kicks off 67 yards, returned by Laurence Maroney for 36 yards (tackle by Erik Coleman)",0.000,1.530
4,4:37,1,10,NWE 39,17,6,Tom Brady pass complete deep left to Jabar Gaffney for 33 yards,1.530,3.710
4,4:31,1,10,NYJ 28,17,6,Tom Brady pass complete short right to Troy Brown for 13 yards (tackle by Drew Coleman),3.710,4.580
4,4:25,1,10,NYJ 15,17,6,Tom Brady pass incomplete short left intended for Jabar Gaffney,4.580,3.950
4,4:22,2,10,NYJ 15,17,12,"Tom Brady pass complete short right to Reche Caldwell for 15 yards, touchdown",3.950,7.000
4,,,,,17,14,"Two Point Attempt: Tom Brady pass complete to Reche Caldwell, conversion succeeds",1.000,1.000
4,,,,NWE 30,17,14,"Stephen Gostkowski kicks off 50 yards, returned by Matt Chatham for 6 yards (tackle by Eric Alexander)",0.000,0.670
4,4:09,1,10,NYJ 26,17,14,Chad Pennington pass complete short left to Tim Dwight for 9 yards (tackle by Artrell Hawkins),0.670,1.350
4,4:01,2,1,NYJ 35,17,14,Leon Washington right guard for 3 yards (tackle by Tedy Bruschi),1.350,1.470
4,3:23,1,10,NYJ 38,17,14,Chad Pennington pass incomplete short left intended for Chris Baker (defended by Tedy Bruschi),1.470,0.920
4,3:20,2,10,NYJ 38,17,14,Kevan Barlow middle for 12 yards (tackle by Junior Seau and Tedy Bruschi),0.920,2.260
4,2:37,1,10,NWE 50,17,14,Leon Washington middle for 4 yards (tackle by Junior Seau and Tedy Bruschi),2.260,2.250
4,2:30,,,,17,14,Timeout #1 by New England Patriots,0.000,2.250
4,2:30,2,6,NWE 46,17,14,Chad Pennington pass complete short left to Jerricho Cotchery for 6 yards (tackle by Asante Samuel),2.250,2.920
4,2:18,,,,17,14,Timeout #2 by New England Patriots,0.000,2.920
4,2:18,1,10,NWE 40,17,14,Kevan Barlow middle for -2 yards (tackle by Tedy Bruschi),2.920,2.100
4,2:13,,,,17,14,Timeout #3 by New England Patriots,0.000,2.100
4,2:13,2,12,NWE 42,17,14,Leon Washington left end for no gain (tackle by Junior Seau and Rosevelt Colvin),2.100,1.420
4,2:00,3,12,NWE 42,17,14,Kevan Barlow middle for 2 yards (tackle by Jarvis Green and Chad Scott),1.420,0.590
4,1:15,4,10,NWE 40,17,14,Penalty on Ben Graham: Delay of Game (Declined),0.590,0.590
4,1:15,4,10,NWE 40,17,14,"Ben Graham punts 29 yards, fair catch by Troy Brown",0.590,0.370
4,1:08,1,10,NWE 11,17,14,Tom Brady pass incomplete short middle intended for Ben Watson,-0.370,-0.780
4,1:02,2,10,NWE 11,17,14,Tom Brady pass complete short middle to Kevin Faulk for 14 yards (tackle by Victor Hobson and Jonathan Vilma),-0.780,0.610
4,0:44,1,10,NWE 25,17,14,Tom Brady pass complete short left to Ben Watson for 10 yards (tackle by Justin Miller and Drew Coleman),0.610,1.270
4,0:22,1,10,NWE 35,17,14,Tom Brady pass complete deep right to Reche Caldwell for 19 yards (tackle by Kerry Rhodes),1.270,2.520
4,0:10,1,10,NYJ 46,17,14,Tom Brady spiked the ball,2.520,1.980
4,0:09,2,10,NYJ 46,17,14,"Tom Brady sacked by Shaun Ellis for -8 yards. Tom Brady fumbles (forced by Shaun Ellis), recovered by Russ Hochstein at NYJ-48",1.980,0.230
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
