0,1
Game Info,Game Info
Won Toss,Bills (deferred)
Roof,outdoors
Surface,grass
Duration,3:08
Attendance,80124
Weather,"43 degrees, relative humidity 30%, wind 3 mph"
Vegas Line,Buffalo Bills -2.5
Over/Under,44.0 (over)
