Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Lamar Jackson,BAL,21,30,223,1,1,1,2,38,88.6,13,62,0,12,0,0,0,0,0,0,0
Gus Edwards,BAL,0,0,0,0,0,0,0,0,,16,41,0,8,1,1,12,0,12,0,0
Justice Hill,BAL,0,0,0,0,0,0,0,0,,8,35,0,10,3,3,0,0,2,0,0
Zay Flowers,BAL,0,0,0,0,0,0,0,0,,1,1,0,1,8,6,50,1,14,0,0
Mark Andrews,BAL,0,0,0,0,0,0,0,0,,1,0,0,0,6,4,69,0,38,0,0
Nelson Agholor,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,40,0,21,0,0
Odell Beckham Jr.,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,34,0,32,0,0
Rashod Bateman,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,15,0,8,0,0
Patrick Ricard,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,3,0,3,0,0
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Ryan Tannehill,TEN,8,16,76,0,1,2,16,20,37.5,0,0,0,0,0,0,0,0,0,0,0
Malik Willis,TEN,4,5,74,0,0,4,30,48,118.7,3,17,0,11,0,0,0,0,0,0,0
Derrick Henry,TEN,0,0,0,0,0,0,0,0,,12,97,1,63,2,2,16,0,9,0,0
Tyjae Spears,TEN,0,0,0,0,0,0,0,0,,4,15,0,12,1,1,48,0,48,0,0
Nick Westbrook-Ikhine,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,25,0,10,0,0
DeAndre Hopkins,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,5,1,20,0,20,0,0
Chigoziem Okonkwo,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,18,0,11,0,0
Josh Whyle,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,11,0,11,0,0
Chris Moore,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,6,0,6,0,0
Kyle Philips,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,6,0,6,1,1
