Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP
Browns,22.0,3.16,2.77,1.16,-4.71,19.84,23.86,-5.16,7.65,-2.33,-3.74,0.04,0.0,1.35,0.02
Dolphins,-22.0,-19.84,-23.86,5.16,-7.65,-3.16,-2.77,-1.16,4.71,2.33,-0.04,3.74,-1.35,0.0,-0.02
