Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Tyreek Hill,MIA,15,7,69,0,4,34,4.9,35,5.0,10.4,0,,1,6.7,1,32.4
Jaylen Waddle,MIA,7,3,44,0,1,38,12.7,6,2.0,21.6,0,,1,14.3,0,64.0
Salvon Ahmed,MIA,5,3,45,0,2,13,4.3,32,10.7,3.2,1,3.0,0,0.0,0,89.6
Mike Gesicki,MIA,6,2,15,1,2,12,6.0,3,1.5,13.3,0,,0,0.0,0,81.9
Jeff Wilson,MIA,4,1,13,0,1,-3,-3.0,16,16.0,2.3,1,1.0,1,25.0,0,40.6
Cedrick Wilson Jr.,MIA,1,1,14,0,1,8,8.0,6,6.0,8.0,0,,0,0.0,0,118.7
Durham Smythe,MIA,1,1,20,0,1,12,12.0,8,8.0,12.0,0,,0,0.0,0,118.7
Hunter Long,MIA,1,0,0,0,,0,,0,,3.0,0,,0,0.0,0,39.6
Trent Sherfield,MIA,2,0,0,0,,0,,0,,22.5,0,,0,0.0,1,0.0
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Stefon Diggs,BUF,9,7,114,0,4,96,13.7,18,2.6,18.1,0,,0,0.0,0,118.7
Gabriel Davis,BUF,9,6,113,1,5,106,17.7,7,1.2,20.4,0,,0,0.0,0,146.8
Dawson Knox,BUF,5,3,20,1,2,8,2.7,12,4.0,8.8,0,,0,0.0,0,108.3
Khalil Shakir,BUF,5,3,51,0,2,50,16.7,1,0.3,21.0,0,,1,20.0,0,94.6
Cole Beasley,BUF,5,2,35,1,2,7,3.5,28,14.0,6.4,0,,0,0.0,1,64.6
Quintin Morris,BUF,1,1,12,0,1,3,3.0,9,9.0,3.0,0,,0,0.0,0,116.7
Nyheim Hines,BUF,2,1,7,0,,3,3.0,4,4.0,5.0,0,,0,0.0,0,58.3
John Brown,BUF,1,0,0,0,,0,,0,,50.0,0,,0,0.0,1,0.0
