Quarter,Time,Down,ToGo,Location,GNB,CHI,Detail,EPB,EPA
2,6:05,1,10,GNB 20,0,3,Adrian Peterson left guard for 1 yard (tackle by Brady Poppinga),4.240,3.820
2,5:23,2,9,GNB 19,0,3,Garrett Wolfe right guard for -3 yards (tackle by Brady Poppinga),3.820,2.740
2,4:44,3,12,GNB 22,0,3,Kyle Orton pass complete short middle to Garrett Wolfe for 5 yards (tackle by Charles Woodson),2.740,2.310
2,4:06,4,7,GNB 17,0,6,Robbie Gould 35 yard field goal good,2.310,3.000
2,4:06,,,CHI 30,0,6,"Robbie Gould kicks off 46 yards, returned by Ruvell Martin for 6 yards (tackle by Adam Archuleta)",0.000,0.940
2,3:56,1,10,GNB 30,0,6,Ryan Grant left tackle for 4 yards (tackle by Matt Toeaina and Jimmy Kennedy),0.940,0.930
2,3:19,2,6,GNB 34,6,6,"Ryan Grant right tackle for 66 yards, touchdown",0.930,7.000
2,3:19,,,CHI 2,7,6,Mason Crosby kicks extra point good,0.000,0.000
2,3:19,,,GNB 30,7,6,"Mason Crosby kicks off 70 yards, touchback",0.000,0.280
2,3:08,1,10,CHI 20,7,6,Kyle Orton pass incomplete short right intended for Mark Bradley,0.280,-0.270
2,3:02,2,10,CHI 20,7,6,Adrian Peterson right end for 2 yards (tackle by Aaron Kampman),-0.270,-0.690
2,2:52,2,10,CHI 20,7,6,Timeout #1 by Green Bay Packers,-0.270,-0.690
2,2:52,3,8,CHI 22,7,6,Adrian Peterson left tackle for 3 yards (tackle by Cullen Jenkins),-0.690,-1.700
2,2:46,3,8,CHI 22,7,6,Timeout #2 by Green Bay Packers,-0.690,-1.700
2,2:46,4,5,CHI 25,7,6,"Brad Maynard punts 37 yards, returned by Will Blackmon for 8 yards (tackle by Rashied Davis)",-1.700,-1.990
2,2:36,1,10,GNB 46,7,6,Brett Favre pass incomplete short left intended for Greg Jennings,1.990,1.450
2,2:34,2,10,GNB 46,7,6,Brett Favre pass incomplete short left intended for Ryan Grant,1.450,0.760
2,2:30,3,10,GNB 46,7,6,Brett Favre pass incomplete short right intended for Vernand Morency,0.760,-0.320
2,2:24,4,10,GNB 46,7,6,"Jon Ryan punts 9 yards, out of bounds",-0.320,-1.930
2,2:19,1,10,CHI 45,7,6,Garrett Wolfe right guard for no gain (tackle by A.J. Hawk),1.930,1.380
2,2:00,2,10,CHI 45,7,6,Kyle Orton pass complete short right to Garrett Wolfe for 33 yards (tackle by Charles Woodson),1.380,4.110
2,1:14,1,10,GNB 22,7,6,Kyle Orton pass complete short right to Bernard Berrian for 14 yards (tackle by Charles Woodson),4.110,5.370
2,0:56,1,10,GNB 22,7,6,Timeout #2 by Chicago Bears,4.110,5.370
2,0:56,1,8,GNB 8,7,6,Kyle Orton pass incomplete short right intended for Rashied Davis,5.370,4.570
2,0:53,2,8,GNB 8,7,12,"Adrian Peterson left guard for 8 yards, touchdown",4.570,7.000
2,0:53,,,GNB 2,7,13,Robbie Gould kicks extra point good,0.000,0.000
2,0:53,,,CHI 30,7,13,"Robbie Gould kicks off 56 yards, returned by Koren Robinson for 11 yards (tackle by Nick Roach)",0.000,0.610
2,0:42,1,10,GNB 25,7,13,Ryan Grant left tackle for 1 yard (tackle by Brian Urlacher),0.610,0.200
Quarter,Time,Down,ToGo,Location,GNB,CHI,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CHI 30,7,13,"Robbie Gould kicks off no gain, returned by Koren Robinson for 11 yards (tackle by Rashied Davis)",0.000,0.810
3,14:52,1,10,GNB 28,7,13,Ryan Grant left tackle for no gain (tackle by Alex Brown),0.810,0.260
3,14:18,2,10,GNB 28,7,13,Ryan Grant left end for 4 yards (tackle by Jamar Williams),0.260,0.100
3,13:30,3,6,GNB 32,7,13,Brett Favre pass incomplete short middle intended for Donald Driver is intercepted by Alex Brown at GNB-35 and returned for 7 yards (tackle by Scott Wells),0.100,-3.710
3,13:23,1,10,GNB 28,7,13,Adrian Peterson left tackle for 5 yards (tackle by Nick Collins),3.710,3.840
3,12:47,2,5,GNB 23,7,13,Adrian Peterson right guard for 3 yards (tackle by Cullen Jenkins),3.840,3.530
3,12:04,3,2,GNB 20,7,13,Adrian Peterson left guard for 1 yard (tackle by Brady Poppinga),3.530,2.340
3,11:31,4,1,GNB 19,7,13,Jason McKie right guard for 2 yards (tackle by Justin Harrell and Cullen Jenkins),2.340,4.440
3,10:47,1,10,GNB 17,7,13,Kyle Orton pass incomplete short left intended for Greg Olsen,4.440,3.850
3,10:42,2,10,GNB 17,7,13,Adrian Peterson left guard for 3 yards (tackle by Aaron Kampman and Cullen Jenkins),3.850,3.500
3,10:00,3,7,GNB 14,7,13,Kyle Orton pass complete short middle to Greg Olsen for 10 yards (tackle by Nick Collins),3.500,6.280
3,9:16,1,4,GNB 4,7,13,Adrian Peterson left guard for 1 yard (tackle by Nick Barnett and A.J. Hawk),6.280,5.530
3,8:34,2,3,GNB 3,7,19,"Kyle Orton pass complete short left to Desmond Clark for 3 yards, touchdown",5.530,7.000
3,8:34,,,,7,21,"Two Point Attempt: Kyle Orton pass complete to Greg Olsen, conversion succeeds",1.000,1.000
3,8:34,,,CHI 30,7,21,"Robbie Gould kicks off 64 yards, returned by Koren Robinson for 20 yards (tackle by Rod Wilson)",0.000,0.670
3,8:24,1,10,GNB 26,7,21,Brett Favre pass incomplete short left intended for Ruvell Martin,0.670,0.130
3,8:20,2,10,GNB 26,7,21,Brett Favre pass complete short right to Donald Driver for 5 yards (tackle by Danieal Manning),0.130,0.100
3,7:37,3,5,GNB 31,7,21,Brett Favre pass incomplete short right intended for James Jones,0.100,-1.310
3,7:30,4,5,GNB 31,7,27,"Jon Ryan punts, blocked by Charles Tillman, recovered by Corey Graham and returned 7 yards, touchdown. Penalty on Rob Davis: Offensive Holding (Declined)",-1.310,-7.000
3,7:23,,,GNB 2,7,28,Robbie Gould kicks extra point good,0.000,0.000
3,7:23,,,CHI 30,7,28,Robbie Gould kicks off 46 yards,0.000,0.540
3,7:22,1,10,GNB 24,7,28,"Brett Favre for no gain. Scott Wells fumbles, recovered by Ryan Grant at GNB-20",0.540,-0.540
3,6:36,2,14,GNB 20,7,28,Brett Favre pass complete short middle to Bubba Franks for 8 yards (tackle by Hunter Hillenmeyer),-0.540,-0.160
3,5:53,3,6,GNB 28,7,28,Brett Favre pass complete short middle to Donald Driver for 12 yards (tackle by Danieal Manning),-0.160,1.600
3,5:14,1,10,GNB 40,7,28,Brett Favre pass complete short right to Greg Jennings for 20 yards (tackle by Charles Tillman),1.600,2.920
3,4:33,1,10,CHI 40,7,28,Brett Favre pass complete short middle to Ruvell Martin for 14 yards (tackle by Danieal Manning),2.920,3.840
3,3:53,1,10,CHI 26,7,28,Ryan Grant right tackle for -3 yards (tackle by Tommie Harris),3.840,2.890
3,3:12,2,13,CHI 29,7,28,Brett Favre pass incomplete deep middle intended for Donald Lee (defended by Danieal Manning),2.890,2.210
3,3:06,2,13,CHI 29,7,28,Timeout #1 by Green Bay Packers,2.890,2.210
3,3:06,3,13,CHI 29,7,28,"Brett Favre pass complete short right to Greg Jennings for 5 yards (tackle by Charles Tillman). Penalty on Greg Jennings: Offensive Pass Interference, 10 yards (no play)",2.210,0.890
3,2:36,3,23,CHI 39,7,28,Brett Favre pass incomplete short middle intended for Donald Lee,0.890,0.660
3,2:31,4,23,CHI 39,7,28,"Jon Ryan punts 39 yards, touchback",0.660,-0.280
3,2:23,1,10,CHI 20,7,28,Garrett Wolfe left tackle for 4 yards (tackle by Charles Woodson and Justin Harrell),0.280,0.270
3,1:40,2,6,CHI 24,7,28,Garrett Wolfe right end for no gain (tackle by Mike Montgomery),0.270,-0.430
3,0:51,3,6,CHI 24,7,28,Garrett Wolfe right tackle for 3 yards (tackle by A.J. Hawk and Corey Williams),-0.430,-1.570
3,0:06,4,3,CHI 27,7,28,Brad Maynard punts 32 yards,-1.570,-1.660
Quarter,Time,Down,ToGo,Location,GNB,CHI,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,GNB 41,7,28,Brett Favre pass complete short right to Vernand Morency for 7 yards (tackle by Danieal Manning),1.660,2.070
4,14:22,2,3,GNB 48,7,28,Brett Favre sacked by Alex Brown and Matt Toeaina for -4 yards,2.070,0.830
4,13:48,3,7,GNB 44,7,28,Brett Favre pass complete short middle to Greg Jennings for 17 yards (tackle by Danieal Manning),0.830,2.980
4,13:12,1,10,CHI 39,7,28,Brett Favre pass complete short middle to Vernand Morency for 4 yards (tackle by Brian Urlacher),2.980,2.980
4,12:45,2,6,CHI 35,7,28,Brett Favre pass incomplete deep middle intended for Greg Jennings,2.980,2.280
4,12:35,3,6,CHI 35,7,28,Brett Favre pass incomplete short right intended for James Jones (defended by Brian Urlacher),2.280,0.970
4,12:30,4,6,CHI 35,7,28,Brett Favre pass complete short middle to Donald Driver for 11 yards (tackle by Brandon McGowan),0.970,3.970
4,12:05,1,10,CHI 24,7,28,Brett Favre pass complete short middle to Vernand Morency for 10 yards (tackle by Hunter Hillenmeyer),3.970,4.650
4,11:34,1,10,CHI 14,7,34,"Brett Favre pass incomplete short middle intended for Donald Driver is intercepted by Brian Urlacher at CHI-15 and returned for 85 yards, touchdown",4.650,-7.000
4,11:20,,,GNB 2,7,35,Robbie Gould kicks extra point good,0.000,0.000
4,11:20,,,CHI 30,7,35,"Robbie Gould kicks off 39 yards, returned by Will Blackmon for 3 yards (tackle by Rashied Davis)",0.000,1.200
4,11:12,1,10,GNB 34,7,35,Ryan Grant right tackle for 2 yards (tackle by Adewale Ogunleye),1.200,0.930
4,10:30,2,8,GNB 36,7,35,Brett Favre pass complete short left to Koren Robinson for 14 yards (tackle by Trumaine McBride),0.930,2.260
4,10:00,1,10,,7,35,Brett Favre pass complete short left to Donald Lee for 2 yards (tackle by Alex Brown),2.260,1.980
4,9:22,2,8,CHI 48,7,35,Brett Favre pass complete short middle to Ryan Grant for 9 yards (tackle by Hunter Hillenmeyer),1.980,2.980
4,8:48,1,10,CHI 39,7,35,Ryan Grant right guard for -1 yards (tackle by Jamar Williams),2.980,2.300
4,8:04,2,11,CHI 40,7,35,Brett Favre pass incomplete short right intended for Koren Robinson,2.300,1.620
4,7:59,3,11,CHI 40,7,35,Brett Favre pass complete short right to Brandon Jackson for 13 yards (tackle by Brandon McGowan and Brian Urlacher),1.620,3.780
4,7:27,1,10,CHI 27,7,35,Brandon Jackson left guard for 15 yards (tackle by Brandon McGowan),3.780,4.780
4,6:45,1,10,CHI 12,7,35,Ryan Grant right tackle for 1 yard (tackle by Israel Idonije),4.780,4.270
4,6:04,2,9,CHI 11,7,35,"Brett Favre for no gain. Brett Favre fumbles, recovered by Brett Favre at CHI-16",4.270,2.930
4,5:27,3,14,CHI 16,7,35,Brett Favre pass incomplete short right intended for Koren Robinson (defended by Jamar Williams),2.930,2.380
4,5:23,4,14,CHI 16,7,35,Brett Favre pass complete short right to Koren Robinson for -2 yards (tackle by Charles Tillman and Brandon McGowan). Penalty on Donald Lee: Illegal Formation (Declined),2.380,-0.040
4,5:17,1,10,CHI 18,7,35,Adrian Peterson left tackle for 6 yards (tackle by Nick Barnett and A.J. Hawk),0.040,0.410
4,4:31,2,4,CHI 24,7,35,Adrian Peterson right guard for 3 yards (tackle by Daniel Muir and Mike Montgomery),0.410,-0.020
4,3:46,3,1,CHI 27,7,35,Jason McKie left guard for 3 yards (tackle by Cullen Jenkins),-0.020,0.940
4,2:59,1,10,CHI 30,7,35,"Penalty on Kyle Orton: Delay of Game, 5 yards (no play)",0.940,0.610
4,2:59,1,15,CHI 25,7,35,Adrian Peterson right end for 3 yards (tackle by Jason Hunter),0.610,0.120
4,2:22,2,12,CHI 28,7,35,Garrett Wolfe right end for 1 yard (tackle by A.J. Hawk),0.120,-0.430
4,2:00,3,11,CHI 29,7,35,Garrett Wolfe right guard for 2 yards (tackle by Nick Barnett),-0.430,-1.310
4,1:12,4,9,CHI 31,7,35,"Penalty on Brad Maynard: Delay of Game, 5 yards (no play)",-1.310,-1.630
4,1:12,4,14,CHI 26,7,35,"Brad Maynard punts 46 yards, out of bounds",-1.630,-0.810
4,1:05,1,10,GNB 28,7,35,Brandon Jackson right tackle for 9 yards (tackle by Alex Brown and Danieal Manning),0.810,1.480
4,0:25,2,1,GNB 37,7,35,Brandon Jackson right guard for 1 yard (tackle by Jamar Williams),1.480,1.470
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
