Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Ty Summers,GNB,0,7,7,100.0%,52,7.4,7.4,0,97.6,1.0,7,45,1,0,0,0.0,0,9,3,25.0%
Chandon Sullivan,GNB,0,5,5,100.0%,41,8.2,8.2,0,100.8,6.0,30,11,0,0,0,0.0,0,2,0,0.0%
Will Redmond,GNB,0,6,4,66.7%,99,24.8,16.5,1,149.3,3.3,18,81,2,0,0,0.0,0,4,3,42.9%
Kevin King,GNB,0,6,4,66.7%,45,11.3,7.5,1,128.5,10.0,42,3,0,0,0,0.0,0,4,1,20.0%
Adrian Amos,GNB,0,2,2,100.0%,9,4.5,4.5,0,85.4,3.0,6,3,1,0,0,0.0,0,5,2,28.6%
Preston Smith,GNB,0,2,2,100.0%,14,7.0,7.0,0,95.8,3.5,7,7,2,0,0,0.0,0,3,2,40.0%
Krys Barnes,GNB,0,2,2,100.0%,14,7.0,7.0,1,135.4,3.5,7,7,1,0,0,0.0,0,9,0,0.0%
Jaire Alexander,GNB,0,3,1,33.3%,-2,-2.0,-0.7,0,42.4,0.7,-5,3,0,0,0,0.0,0,3,3,50.0%
Oren Burks,GNB,0,1,1,100.0%,3,3.0,3.0,0,79.2,0.0,0,3,0,0,0,0.0,0,4,1,20.0%
Darnell Savage Jr.,GNB,0,1,1,100.0%,13,13.0,13.0,0,118.7,13.0,13,0,0,0,0,0.0,0,7,1,12.5%
Kingsley Keke,GNB,0,0,0,,,,,,,,,,0,0,0,2.0,2,2,1,33.3%
Za'Darius Smith,GNB,0,0,0,,,,,,,,,,4,1,0,0.0,1,2,0,0.0%
Jonathan Garvin,GNB,0,0,0,,,,,,,,,,1,0,0,0.0,0,1,0,0.0%
Rashan Gary,GNB,0,0,0,,,,,,,,,,1,0,0,0.0,0,1,0,0.0%
Tyler Lancaster,GNB,0,0,0,,,,,,,,,,0,0,0,0.0,0,2,1,33.3%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Malcolm Jenkins,NOR,0,7,5,71.4%,56,11.2,8.0,1,134.5,8.6,14,42,3,0,1,0.0,1,9,0,0.0%
Marshon Lattimore,NOR,0,4,4,100.0%,86,21.5,21.5,1,158.3,19.0,76,10,0,0,0,0.0,0,6,0,0.0%
Alex Anzalone,NOR,0,4,3,75.0%,11,3.7,2.8,0,77.1,7.0,-5,16,6,0,0,0.0,0,3,0,0.0%
Demario Davis,NOR,0,2,2,100.0%,28,14.0,14.0,0,118.7,-1.5,-3,31,8,0,0,1.0,1,7,0,0.0%
Jackrabbit Jenkins,NOR,0,5,2,40.0%,10,5.0,2.0,0,47.9,13.0,4,6,0,0,0,0.0,0,6,1,14.3%
Trey Hendrickson,NOR,0,1,1,100.0%,9,9.0,9.0,0,104.2,1.0,1,8,0,2,1,0.0,3,1,0,0.0%
P.J. Williams,NOR,0,2,1,50.0%,72,72.0,36.0,0,95.8,29.0,43,29,1,0,0,0.0,0,2,0,0.0%
Cameron Jordan,NOR,0,1,1,100.0%,1,1.0,1.0,0,79.2,0.0,0,1,0,0,0,0.0,0,4,3,42.9%
C.J. Gardner-Johnson,NOR,0,3,1,33.3%,9,9.0,3.0,0,42.4,0.7,1,8,0,0,0,0.0,0,6,0,0.0%
Marcus Williams,NOR,0,0,0,,,,,,,,,,2,0,0,0.0,0,2,0,0.0%
