Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Michael Thomas,NOR,12,8,89,0,4,46,5.8,43,5.4,4.3,0,,2,16.7,0,88.5
Alvin Kamara,NOR,8,7,35,0,1,-4,-0.6,39,5.6,-0.1,0,,1,12.5,0,84.9
Jared Cook,NOR,3,3,37,1,3,21,7.0,16,5.3,7.0,0,,0,0.0,0,157.6
Latavius Murray,NOR,3,3,35,0,1,-13,-4.3,48,16.0,-4.3,0,,0,0.0,0,115.3
Ted Ginn Jr.,NOR,6,2,36,0,2,29,14.5,7,3.5,19.8,0,,2,33.3,0,54.9
Josh Hill,NOR,2,1,8,0,1,8,8.0,0,0.0,6.0,0,,0,0.0,0,60.4
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Leonard Fournette,JAX,6,6,46,0,4,3,0.5,43,7.2,0.5,0,,0,0.0,0,98.6
DJ Chark,JAX,7,3,43,0,2,20,6.7,23,7.7,12.7,0,,0,0.0,1,23.8
Dede Westbrook,JAX,8,3,53,0,3,26,8.7,27,9.0,6.6,1,3.0,0,0.0,0,60.9
Seth Devalve,JAX,1,1,16,0,,15,15.0,1,1.0,15.0,0,,0,0.0,0,118.7
Geoff Swaim,JAX,2,1,5,0,,3,3.0,2,2.0,3.5,0,,0,0.0,0,56.2
Chris Conley,JAX,3,0,0,0,,0,,0,,12.0,0,,0,0.0,0,39.6
