Quarter,Time,Down,ToGo,Location,CAR,NYG,Detail,EPB,EPA
2,13:52,1,10,NYG 14,0,6,Christian McCaffrey left end for -1 yards (tackle by Julian Love),4.650,3.850
2,13:11,2,11,NYG 15,0,6,Baker Mayfield scrambles right tackle for 2 yards (tackle by Adoree' Jackson),3.850,3.260
2,12:23,3,9,NYG 13,0,6,Baker Mayfield pass incomplete short middle intended for Shi Smith,3.260,2.570
2,12:19,4,9,NYG 13,3,6,Eddy Pineiro 31 yard field goal good,2.570,3.000
2,12:15,,,CAR 35,3,6,"Eddy Pineiro kicks off 65 yards, touchback.",0.000,0.610
2,12:15,1,10,NYG 25,3,6,Daniel Jones scrambles up the middle for 1 yard (tackle by Yetur Gross-Matos),0.610,0.200
2,11:37,2,9,NYG 26,3,6,Daniel Jones pass complete short left to Sterling Shepard for 12 yards (tackle by C.J. Henderson),0.200,1.470
2,10:52,1,10,NYG 38,3,6,Saquon Barkley right guard for -5 yards (tackle by Frankie Luvu),1.470,0.250
2,10:11,2,15,NYG 33,3,6,"Daniel Jones pass complete deep left to Kadarius Toney for no gain (tackle by Myles Hartsfield). Penalty on David Sills: Offensive Pass Interference, 10 yards (accepted) (no play)",0.250,-1.100
2,9:38,2,25,NYG 23,3,6,Daniel Jones pass complete short left to Richie James for 10 yards (tackle by Marquis Haynes and Jeremy Chinn),-1.100,-0.430
2,9:00,3,15,NYG 33,3,6,Daniel Jones pass incomplete short left intended for Matt Breida (defended by Derrick Brown),-0.430,-1.180
2,8:56,4,15,NYG 33,3,6,"Jamie Gillan punts 67 yards, touchback.",-1.180,-0.280
2,8:49,1,10,CAR 20,3,6,Baker Mayfield pass incomplete deep left intended for D.J. Moore,0.280,-0.270
2,8:45,2,10,CAR 20,3,6,Baker Mayfield pass complete short left to Christian McCaffrey for 6 yards (tackle by Xavier McKinney),-0.270,-0.160
2,8:10,3,4,CAR 26,3,6,Baker Mayfield pass complete short middle to Ian Thomas for 13 yards (tackle by Dane Belton),-0.160,1.530
2,7:35,1,10,CAR 39,3,6,D'Onta Foreman right tackle for 7 yards (tackle by Julian Love and Justin Ellis),1.530,1.930
2,6:56,2,3,CAR 46,3,6,D'Onta Foreman up the middle for 2 yards (tackle by Nick Williams),1.930,1.490
2,6:17,3,1,CAR 48,3,6,Baker Mayfield pass incomplete short right intended for D.J. Moore (defended by Adoree' Jackson),1.490,-0.190
2,6:13,4,1,CAR 48,3,6,"Penalty on Ikem Ekwonu: False Start, 5 yards (accepted) (no play)",-0.190,-0.520
2,6:13,4,6,CAR 43,3,6,"Johnny Hekker punts 46 yards, fair catch by Richie James at NYG-11",-0.520,0.370
2,6:04,1,10,NYG 11,3,6,Saquon Barkley left guard for 4 yards (tackle by Frankie Luvu and Shaq Thompson),-0.370,-0.430
2,5:38,2,6,NYG 15,3,6,Daniel Jones pass incomplete short right intended for Saquon Barkley,-0.430,-0.950
2,5:35,3,6,NYG 15,3,6,"Daniel Jones pass incomplete short right intended for Richie James. Penalty on Joshua Ezeudu: Ineligible Downfield Pass, 5 yards (declined)",-0.950,-2.440
2,5:28,4,6,NYG 15,3,6,"Jamie Gillan punts 47 yards, returned by Shi Smith for 9 yards (tackle by Chris Myarick). Penalty on Matt Breida: Player Out of Bounds on a Punt, 5 yards (accepted)",-2.440,-2.390
2,5:19,1,10,NYG 48,3,6,Baker Mayfield pass complete short right to Stephen Sullivan for 13 yards (tackle by Austin Calitro),2.390,3.250
2,4:38,1,10,NYG 35,3,6,Christian McCaffrey up the middle for 6 yards (tackle by D.J. Davidson and Nick Williams),3.250,3.510
2,4:01,2,4,NYG 29,3,6,Christian McCaffrey up the middle for 4 yards (tackle by Leonard Williams),3.510,3.910
2,3:17,1,10,NYG 25,3,6,Christian McCaffrey left end for -2 yards (tackle by Jihad Ward),3.910,3.090
2,2:35,2,12,NYG 27,3,6,Baker Mayfield pass complete short right to Robbie Anderson for 9 yards (tackle by Julian Love),3.090,3.660
2,2:00,3,3,NYG 18,3,6,Baker Mayfield right tackle for 6 yards (tackle by Dane Belton),3.660,4.780
2,1:23,1,10,NYG 12,3,6,Baker Mayfield sacked by Oshane Ximines for -7 yards,4.780,3.220
2,1:14,,,,,,Timeout #1 by New York Giants,,
2,1:14,2,17,NYG 19,3,6,Baker Mayfield scrambles right tackle for 5 yards (tackle by Julian Love),3.220,3.060
2,1:05,3,12,NYG 14,3,6,Baker Mayfield pass incomplete short left intended for Shi Smith,3.060,2.510
2,0:59,4,12,NYG 14,6,6,Eddy Pineiro 32 yard field goal good,2.510,3.000
2,0:56,,,CAR 35,6,6,"Eddy Pineiro kicks off 65 yards, touchback.",0.000,0.610
2,0:56,1,10,NYG 25,6,6,Daniel Jones pass complete short middle to Richie James for 9 yards (tackle by Brian Burns),0.610,1.280
2,0:30,2,1,NYG 34,6,6,Daniel Jones pass incomplete short right intended for Sterling Shepard (defended by Frankie Luvu),1.280,0.560
2,0:26,3,1,NYG 34,6,6,Daniel Jones pass complete short middle to David Sills for no gain (tackle by Frankie Luvu and Xavier Woods),0.560,-1.110
Quarter,Time,Down,ToGo,Location,CAR,NYG,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CAR 35,6,6,"Eddy Pineiro kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,NYG 25,6,6,Saquon Barkley right guard for 1 yard (tackle by Derrick Brown and Yetur Gross-Matos),0.610,0.200
3,14:26,2,9,NYG 26,6,6,Daniel Jones sacked by Brian Burns for -2 yards,0.200,-0.760
3,13:38,3,11,NYG 24,6,6,Daniel Jones pass incomplete short right intended for Tanner Hudson,-0.760,-1.770
3,13:35,4,11,NYG 24,6,6,Jamie Gillan punts 43 yards out of bounds,-1.770,-1.140
3,13:27,1,10,CAR 33,6,6,Baker Mayfield pass complete deep left to D.J. Moore for 29 yards (tackle by Cordale Flott),1.140,3.050
3,12:59,1,10,NYG 38,6,6,"Baker Mayfield scrambles right tackle for 17 yards (tackle by Dane Belton). Penalty on Julian Love: Illegal Contact, 5 yards (accepted)",3.050,4.510
3,12:33,1,10,NYG 16,12,6,"Baker Mayfield pass complete deep right to D.J. Moore for 16 yards, touchdown",4.510,7.000
3,12:27,,,NYG 15,13,6,Eddy Pineiro kicks extra point good,0.000,0.000
3,12:27,,,CAR 35,13,6,"Eddy Pineiro kicks off 65 yards, touchback.",0.000,0.610
3,12:27,1,10,NYG 25,13,6,Daniel Jones pass incomplete short right,0.610,0.060
3,12:20,2,10,NYG 25,13,6,Saquon Barkley left tackle for 1 yard (tackle by Shaq Thompson and Xavier Woods),0.060,-0.490
3,11:42,3,9,NYG 26,13,6,Daniel Jones pass complete short middle to Richie James for 15 yards (tackle by Jeremy Chinn),-0.490,1.660
3,11:15,1,10,NYG 41,13,6,Saquon Barkley right end for 16 yards (tackle by Jaycee Horn),1.660,2.720
3,10:47,1,10,CAR 43,13,6,Daniel Jones pass complete short middle to Richie James for 12 yards (tackle by Myles Hartsfield and Marquis Haynes),2.720,3.510
3,10:15,1,10,CAR 31,13,6,Daniel Jones pass complete short left to Tanner Hudson for 15 yards (tackle by Xavier Woods),3.510,4.510
3,9:35,1,10,CAR 16,13,6,Daniel Jones pass incomplete short right intended for Sterling Shepard,4.510,3.900
3,9:27,2,10,CAR 16,13,12,"Daniel Jones pass complete short left to Daniel Bellinger for 16 yards, touchdown",3.900,7.000
3,9:19,,,CAR 15,13,13,Graham Gano kicks extra point good,0.000,0.000
3,9:19,,,NYG 35,13,13,"Graham Gano kicks off 62 yards, returned by Chuba Hubbard for 36 yards (tackle by Julian Love and Gary Brightwell)",0.000,1.530
3,9:09,1,10,CAR 39,13,13,Christian McCaffrey left end for 3 yards (tackle by Adoree' Jackson),1.530,1.390
3,8:37,2,7,CAR 42,13,13,Christian McCaffrey right guard for 8 yards (tackle by Dane Belton),1.390,2.260
3,8:14,1,10,CAR 50,13,13,Baker Mayfield pass incomplete deep middle intended for Shi Smith (defended by Darnay Holmes),2.260,1.710
3,8:09,2,10,CAR 50,13,13,Baker Mayfield scrambles left end for 2 yards (tackle by Xavier McKinney),1.710,1.290
3,7:27,3,8,NYG 48,13,13,Baker Mayfield pass complete short right to Shi Smith for 2 yards (tackle by Oshane Ximines),1.290,0.200
3,6:46,4,6,NYG 46,13,13,"Johnny Hekker punts 31 yards, fair catch by Richie James at NYG-15",0.200,0.220
3,6:39,1,10,NYG 15,13,13,Daniel Jones pass complete short left to Sterling Shepard for 9 yards (tackle by Xavier Woods),-0.220,0.620
3,6:08,2,1,NYG 24,13,13,Daniel Jones scrambles up the middle for 5 yards (tackle by Shaq Thompson),0.620,0.870
3,5:37,1,10,NYG 29,13,13,Daniel Jones scrambles right end for 2 yards (tackle by Frankie Luvu),0.870,0.600
3,5:07,2,8,NYG 31,13,13,Daniel Jones pass incomplete short right intended for David Sills,0.600,-0.100
3,5:07,3,8,NYG 31,13,13,"Penalty on Joshua Ezeudu: False Start, 5 yards (accepted) (no play)",-0.100,-0.760
3,5:03,3,13,NYG 26,13,13,Daniel Jones pass incomplete short right intended for Sterling Shepard,-0.760,-1.630
3,4:58,4,13,NYG 26,13,13,Jamie Gillan punts 39 yards out of bounds,-1.630,-1.270
3,4:51,1,10,CAR 35,13,13,Christian McCaffrey left guard for 2 yards (tackle by Tae Crowder and Dexter Lawrence),1.270,0.990
3,4:10,2,8,CAR 37,13,13,Christian McCaffrey left guard for 6 yards (tackle by Dexter Lawrence and Jihad Ward),0.990,1.090
3,3:27,3,2,CAR 43,13,13,Baker Mayfield pass incomplete deep right intended for Shi Smith,1.090,-0.520
3,3:21,4,2,CAR 43,13,13,"Johnny Hekker punts 47 yards, fair catch by Richie James at NYG-10",-0.520,0.380
3,3:14,1,10,NYG 10,13,13,Saquon Barkley left tackle for 3 yards (tackle by Shaq Thompson),-0.380,-0.560
3,2:48,2,7,NYG 13,13,13,Saquon Barkley right guard for 2 yards (tackle by Shaq Thompson and Matthew Ioannidis),-0.560,-0.840
3,2:08,3,5,NYG 15,13,13,Daniel Jones sacked by Matthew Ioannidis for -5 yards,-0.840,-2.490
3,1:34,4,10,NYG 10,13,13,"Jamie Gillan punts 57 yards, returned by Shi Smith for 8 yards (tackle by Chris Myarick)",-2.490,-1.660
3,1:24,1,10,CAR 41,13,13,Baker Mayfield pass incomplete short right intended for D.J. Moore,1.660,1.120
3,1:17,2,10,CAR 41,13,13,Baker Mayfield pass incomplete short right intended for Ian Thomas,1.120,0.430
3,1:10,3,10,CAR 41,13,13,Baker Mayfield pass incomplete short right,0.430,-0.650
3,1:02,4,10,CAR 41,13,13,"Johnny Hekker punts 50 yards, fair catch by Richie James at NYG-9",-0.650,0.380
3,0:55,1,10,NYG 9,13,13,Saquon Barkley up the middle for 15 yards (tackle by Myles Hartsfield),-0.380,0.540
3,0:15,1,10,NYG 24,13,13,Saquon Barkley right tackle for -2 yards (tackle by Frankie Luvu),0.540,-0.270
Quarter,Time,Down,ToGo,Location,CAR,NYG,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,12,NYG 22,13,13,"Daniel Jones pass incomplete deep middle intended for Sterling Shepard. Penalty on Jaycee Horn: Defensive Pass Interference, 13 yards (accepted) (no play)",-0.270,1.270
4,14:55,1,10,NYG 35,13,13,Daniel Jones pass incomplete short left intended for Kadarius Toney,1.270,0.720
4,14:50,2,10,NYG 35,13,13,Daniel Jones pass incomplete deep left intended for Sterling Shepard,0.720,0.040
4,14:44,3,10,NYG 35,13,13,Daniel Jones pass complete deep left to David Sills for 24 yards (tackle by Shaq Thompson),0.040,2.850
4,14:14,1,10,CAR 41,13,13,Daniel Jones pass complete short right to Saquon Barkley for 3 yards (tackle by Shaq Thompson),2.850,2.710
4,13:43,2,7,CAR 38,13,13,Saquon Barkley right end for no gain (tackle by Yetur Gross-Matos and C.J. Henderson),2.710,2.020
4,13:14,3,7,CAR 38,13,13,Daniel Jones scrambles up the middle for 5 yards (tackle by Jeremy Chinn),2.020,1.200
4,12:35,4,2,CAR 33,13,16,Graham Gano 52 yard field goal good,1.200,3.000
4,12:31,,,NYG 35,13,16,"Graham Gano kicks off 65 yards, touchback.",0.000,0.610
4,12:31,1,10,CAR 25,13,16,Christian McCaffrey left guard for 49 yards (tackle by Fabian Moreau),0.610,3.840
4,11:48,1,10,NYG 26,13,16,"Baker Mayfield pass incomplete deep right intended for Shi Smith. Penalty on Adoree' Jackson: Illegal Contact, 5 yards (accepted) (no play)",3.840,4.170
4,11:40,1,10,NYG 21,13,16,Christian McCaffrey left tackle for 6 yards (tackle by Fabian Moreau and Tae Crowder),4.170,4.550
4,11:03,2,4,NYG 15,13,16,"Baker Mayfield pass incomplete short right intended for Ian Thomas. Penalty on Taylor Moton: Ineligible Downfield Pass, 5 yards (accepted) (no play)",4.550,3.760
4,10:58,2,9,NYG 20,13,16,Baker Mayfield pass incomplete short left intended for Christian McCaffrey,3.760,3.070
4,10:56,3,9,NYG 20,13,16,Baker Mayfield pass incomplete short right,3.070,2.120
4,10:50,4,9,NYG 20,16,16,Eddy Pineiro 38 yard field goal good,2.120,3.000
4,10:46,,,CAR 35,16,16,"Eddy Pineiro kicks off 65 yards, touchback.",0.000,0.610
4,10:46,1,10,NYG 25,16,16,Saquon Barkley right tackle for 10 yards (tackle by Damien Wilson and Xavier Woods),0.610,1.270
4,10:07,1,10,NYG 35,16,16,Saquon Barkley right guard for 8 yards (tackle by Cory Littleton),1.270,1.800
4,9:25,2,2,NYG 43,16,16,Daniel Jones pass complete short left to Sterling Shepard for 1 yard (tackle by Damien Wilson and Cory Littleton),1.800,1.220
4,8:39,3,1,NYG 44,16,16,Gary Brightwell right guard for 14 yards (tackle by Xavier Woods),1.220,2.790
4,7:57,1,10,CAR 42,16,16,Daniel Jones pass complete short middle to Saquon Barkley for 9 yards (tackle by Shaq Thompson and Marquis Haynes),2.790,3.460
4,7:15,2,1,CAR 33,16,16,Saquon Barkley up the middle for no gain (tackle by Xavier Woods and Shaq Thompson),3.460,2.740
4,6:31,3,1,CAR 33,16,16,Daniel Jones up the middle for 3 yards (tackle by Marquan McCall),2.740,3.580
4,5:47,1,10,CAR 30,16,16,Saquon Barkley up the middle for 1 yard (tackle by Jeremy Chinn and Marquan McCall),3.580,3.170
4,5:07,2,9,CAR 29,16,16,Matt Breida right tackle for -4 yards (tackle by Marquan McCall),3.170,1.950
4,4:25,3,13,CAR 33,16,16,"Daniel Jones scrambles right end for no gain (tackle by Frankie Luvu). Penalty on Jon Feliciano: Offensive Holding, 10 yards (accepted) (no play)",1.950,0.630
4,4:18,3,23,CAR 43,16,16,Daniel Jones pass complete short right to Sterling Shepard for 5 yards (tackle by C.J. Henderson),0.630,0.720
4,3:38,4,18,CAR 38,16,19,Graham Gano 56 yard field goal good,0.720,3.000
4,3:34,,,NYG 35,16,19,"Graham Gano kicks off 65 yards, touchback.",0.000,0.610
4,3:34,1,10,CAR 25,16,19,Baker Mayfield pass complete short right to Christian McCaffrey for 10 yards (tackle by Micah McFadden),0.610,1.270
4,2:57,1,10,CAR 35,16,19,"Baker Mayfield pass incomplete short middle intended for Shi Smith. Penalty on Darnay Holmes: Defensive Pass Interference, 7 yards (accepted) (no play)",1.270,1.730
4,2:53,1,10,CAR 42,16,19,Baker Mayfield pass incomplete deep left intended for Robbie Anderson,1.730,1.190
4,2:47,2,10,CAR 42,16,19,Baker Mayfield pass complete short right to Christian McCaffrey for 4 yards (tackle by Tony Jefferson),1.190,1.030
4,2:42,3,6,CAR 46,16,19,Baker Mayfield sacked by Julian Love for -9 yards,1.030,-0.910
4,2:12,4,15,CAR 37,16,19,Johnny Hekker punts 38 yards out of bounds,-0.910,-0.610
4,2:06,1,10,NYG 25,16,19,Saquon Barkley up the middle for 6 yards (tackle by Xavier Woods and Derrick Brown),0.610,0.870
4,2:00,2,4,NYG 31,16,19,"Penalty on Matthew Ioannidis: Encroachment, 5 yards (accepted) (no play)",0.870,1.330
4,2:00,1,10,NYG 36,16,19,Saquon Barkley left guard for 4 yards (tackle by Derrick Brown and Henry Anderson),1.330,1.330
4,1:54,,,,,,Timeout #1 by Carolina Panthers,,
4,1:54,2,6,NYG 40,16,19,Saquon Barkley up the middle for no gain (tackle by Henry Anderson and Shaq Thompson),1.330,0.630
4,1:50,,,,,,Timeout #2 by Carolina Panthers,,
4,1:50,3,6,NYG 40,16,19,Daniel Jones scrambles up the middle for 11 yards (tackle by Frankie Luvu),0.630,2.320
4,1:00,1,10,CAR 49,16,19,Saquon Barkley right tackle for 4 yards (tackle by Henry Anderson),2.320,2.320
4,0:55,,,,,,Timeout #3 by Carolina Panthers,,
4,0:55,2,6,CAR 45,16,19,Daniel Jones kneels for -1 yards,2.320,1.490
4,0:24,3,7,CAR 46,16,19,Daniel Jones kneels for -1 yards,1.490,0.130
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
