Quarter,Time,Down,ToGo,Location,MIN,CHI,Detail,EPB,EPA
2,10:10,2,5,CHI 32,7,14,Cedric Benson left tackle for no gain (tackle by Chad Greenway),0.870,0.170
2,9:32,3,5,CHI 32,7,14,Brian Griese pass complete short middle to Adrian Peterson for 9 yards (tackle by E.J. Henderson),0.170,1.660
2,8:53,1,10,CHI 41,7,14,Devin Hester left end for -3 yards (tackle by Ben Leber),1.660,0.720
2,8:16,2,13,CHI 38,7,14,Brian Griese pass incomplete deep right intended for Rashied Davis,0.720,0.040
2,8:11,3,13,CHI 38,7,14,Brian Griese pass complete short right to Adrian Peterson for 4 yards (tackle by Marcus McCauley),0.040,-0.590
2,7:35,4,9,CHI 42,7,14,Brad Maynard punts 42 yards,-0.590,0.140
2,7:25,1,10,MIN 16,7,14,Chester Taylor left end for 5 yards (tackle by Brian Urlacher),-0.140,0.150
2,6:43,2,5,MIN 21,7,14,Tarvaris Jackson pass incomplete short right intended for Troy Williamson,0.150,-0.700
2,6:36,3,5,MIN 21,7,14,Tarvaris Jackson sacked by Alex Brown for -3 yards. Penalty on Ryan Cook: Offensive Holding (Declined),-0.700,-2.240
2,6:25,4,8,MIN 18,7,14,Chris Kluwe punts 49 yards,-2.240,-1.730
2,6:15,1,10,CHI 42,7,14,Garrett Wolfe right guard for 1 yard (tackle by Kenechi Udeze),1.730,1.320
2,5:40,2,9,CHI 43,7,14,Brian Griese sacked by Ben Leber for -6 yards,1.320,-0.160
2,5:10,3,15,CHI 37,7,14,Brian Griese pass complete short right to Desmond Clark for 13 yards (tackle by Marcus McCauley),-0.160,-0.060
2,4:31,4,2,,7,14,"Brad Maynard punts 50 yards, touchback",-0.060,-0.280
2,4:22,1,10,MIN 20,7,14,Tarvaris Jackson pass complete short left to Robert Ferguson for 9 yards (tackle by Danieal Manning),0.280,0.950
2,3:57,2,1,MIN 29,7,14,Chester Taylor right tackle for 4 yards (tackle by Mark Anderson and Brandon McGowan),0.950,1.140
2,3:12,1,10,MIN 33,7,14,Chester Taylor right guard for no gain (tackle by Lance Briggs),1.140,0.590
2,2:33,2,10,MIN 33,13,14,"Adrian Peterson left end for 67 yards, touchdown",0.590,7.000
2,,,,CHI 2,14,14,Ryan Longwell kicks extra point good,0.000,0.000
2,,,,MIN 30,14,14,"Ryan Longwell kicks off 68 yards, returned by Devin Hester for 28 yards (tackle by Charles Gordon)",0.000,0.940
2,2:12,1,10,CHI 30,14,14,Brian Griese pass complete short right to Greg Olsen for 8 yards (tackle by Chad Greenway),0.940,1.470
2,2:00,2,2,CHI 38,14,14,Brian Griese pass complete short left to Rashied Davis for 9 yards (tackle by Cedric Griffin),1.470,2.060
2,1:54,1,10,CHI 47,14,14,Brian Griese pass incomplete short middle intended for Greg Olsen,2.060,1.520
2,1:50,2,10,CHI 47,14,14,Brian Griese pass incomplete short middle intended for Greg Olsen,1.520,0.830
2,1:46,3,10,CHI 47,14,14,Brian Griese pass complete short left to Mark Bradley for 9 yards (tackle by E.J. Henderson),0.830,0.330
2,1:19,4,1,MIN 44,14,14,"Brian Griese left guard for 1 yard (tackle by Ray Edwards). Brian Griese fumbles (forced by Ray Edwards), recovered by Pat Williams at MIN-43 (tackle by Olin Kreutz)",0.330,-1.800
2,1:12,1,10,MIN 43,14,14,Chester Taylor right tackle for 9 yards (tackle by Ricky Manning). Penalty on Tommie Harris: Defensive Offside (Declined),1.800,2.470
2,1:07,2,1,CHI 48,14,14,"Chester Taylor right tackle for -1 yards (tackle by Adewale Ogunleye). Chester Taylor fumbles (forced by Adewale Ogunleye), recovered by Visanthe Shiancoe at CHI-49",2.470,1.620
2,0:58,,,,14,14,Timeout #1 by Minnesota Vikings,0.000,1.620
2,0:58,3,2,CHI 49,14,14,Tarvaris Jackson pass incomplete short right intended for Tony Richardson,1.620,0.000
2,0:53,4,2,CHI 49,14,14,"Chris Kluwe punts 49 yards, touchback",0.000,-0.280
2,0:46,1,10,CHI 20,14,14,Brian Griese pass incomplete short left intended for Adrian Peterson,0.280,-0.270
2,0:43,2,10,CHI 20,14,14,Adrian Peterson right tackle for 2 yards (tackle by Antoine Winfield),-0.270,-0.690
2,0:38,,,,14,14,Timeout #2 by Minnesota Vikings,0.000,-0.690
2,0:38,3,8,CHI 22,14,14,Adrian Peterson for 9 yards,-0.690,1.000
2,0:31,1,10,CHI 31,14,14,Brian Griese pass complete short right to Adrian Peterson for 12 yards (tackle by Dwight Smith),1.000,1.800
2,0:22,,,,14,14,Timeout #1 by Chicago Bears,0.000,1.800
2,0:22,1,10,CHI 43,14,14,Brian Griese pass incomplete short left intended for Muhsin Muhammad,1.800,1.250
2,0:17,2,10,CHI 43,14,14,Brian Griese pass complete short right to Adrian Peterson for -2 yards (tackle by Marcus McCauley),1.250,0.300
2,0:11,3,12,CHI 41,14,14,"Brian Griese pass complete short right to Adrian Peterson for 5 yards (tackle by Dwight Smith). Penalty on Olin Kreutz: Offensive Holding, 10 yards",0.300,-0.360
2,0:00,3,17,CHI 36,14,14,"Jason McKie right end for 6 yards (tackle by E.J. Henderson). Jason McKie fumbles (forced by E.J. Henderson), recovered by Antoine Winfield at CHI-45 (tackle by Ruben Brown)",-0.360,0.000
Quarter,Time,Down,ToGo,Location,MIN,CHI,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CHI 30,14,14,"Robbie Gould kicks off 66 yards, returned by Adrian Peterson for 34 yards (tackle by Corey Graham)",0.000,1.470
3,14:51,1,10,MIN 38,14,14,Chester Taylor left tackle for 2 yards (tackle by Brandon McGowan),1.470,1.190
3,14:16,2,8,MIN 40,14,14,Chester Taylor left tackle for 5 yards (tackle by Lance Briggs and Anthony Adams),1.190,1.160
3,13:38,3,3,MIN 45,14,14,Adrian Peterson right end for -3 yards (tackle by Hunter Hillenmeyer),1.160,-0.590
3,13:04,4,6,MIN 42,14,14,Chris Kluwe punts 45 yards,-0.590,0.320
3,12:58,1,10,CHI 13,14,14,Cedric Benson left guard for 2 yards (tackle by Ray Edwards and Pat Williams),-0.320,-0.570
3,12:26,2,8,CHI 15,14,14,Brian Griese pass complete short right to Muhsin Muhammad for 11 yards (tackle by Chad Greenway),-0.570,0.670
3,11:44,1,10,CHI 26,14,14,Brian Griese pass complete short middle to Bernard Berrian for 5 yards (tackle by Cedric Griffin),0.670,0.810
3,11:07,2,5,CHI 31,14,14,Cedric Benson right tackle for 3 yards (tackle by Chad Greenway and E.J. Henderson),0.810,0.500
3,10:33,3,2,CHI 34,14,14,Cedric Benson right end for 12 yards (tackle by Ray Edwards),0.500,1.990
3,10:01,1,10,CHI 46,14,14,Brian Griese pass incomplete deep right intended for Muhsin Muhammad (defended by Marcus McCauley),1.990,1.450
3,9:56,2,10,CHI 46,14,14,Cedric Benson left end for -6 yards (tackle by Cedric Griffin),1.450,-0.030
3,9:14,3,16,CHI 40,14,14,Brian Griese pass incomplete short right intended for Desmond Clark,-0.030,-0.720
3,9:07,4,16,CHI 40,14,14,"Brad Maynard punts 40 yards, fair catch by Bobby Wade",-0.720,-0.280
3,9:00,1,10,MIN 20,14,14,Tarvaris Jackson pass complete short left to Robert Ferguson for 6 yards (tackle by Hunter Hillenmeyer),0.280,0.540
3,8:21,2,4,MIN 26,14,14,Adrian Peterson left tackle for 1 yard (tackle by Brian Urlacher),0.540,-0.030
3,7:46,3,3,MIN 27,14,14,Tarvaris Jackson pass incomplete short right intended for Bobby Wade,-0.030,-1.570
3,7:42,4,3,MIN 27,14,14,"Chris Kluwe punts 54 yards. Penalty on Rashied Davis: Offensive Holding, 9 yards",-1.570,0.380
3,7:26,1,10,CHI 9,14,14,Brian Griese pass complete short left to Cedric Benson for 13 yards (tackle by Ben Leber),-0.380,0.410
3,6:47,1,10,CHI 22,14,14,Brian Griese pass incomplete short left intended for Cedric Benson,0.410,-0.130
3,6:41,2,10,CHI 22,14,14,Cedric Benson left tackle for -1 yards (tackle by Ray Edwards and E.J. Henderson),-0.130,-0.960
3,5:56,3,11,CHI 21,14,14,Brian Griese pass complete short left to Desmond Clark for 32 yards,-0.960,2.460
3,5:29,1,10,MIN 47,14,14,Cedric Benson right guard for -2 yards (tackle by E.J. Henderson),2.460,1.640
3,4:51,2,12,MIN 49,14,14,Brian Griese pass complete short right to Greg Olsen for 5 yards (tackle by Marcus McCauley),1.640,1.620
3,4:20,3,7,MIN 44,14,14,Brian Griese pass incomplete short middle intended for Bernard Berrian,1.620,0.330
3,4:12,4,7,MIN 44,14,14,"Brad Maynard punts 32 yards, fair catch by Bobby Wade",0.330,0.350
3,4:06,1,10,MIN 12,14,14,Chester Taylor left tackle for 1 yard (tackle by Antonio Garay and Tommie Harris),-0.350,-0.700
3,3:25,2,9,MIN 13,14,14,Tarvaris Jackson pass complete short right to Bobby Wade for 14 yards (tackle by Brandon McGowan),-0.700,0.740
3,2:44,1,10,MIN 27,20,14,"Adrian Peterson left tackle for 73 yards, touchdown",0.740,7.000
3,,,,CHI 2,21,14,Ryan Longwell kicks extra point good,0.000,0.000
3,,,,MIN 30,21,14,"Ryan Longwell kicks off 52 yards, returned by Devin Hester for 17 yards (tackle by Antoine Winfield)",0.000,1.270
3,2:23,1,10,CHI 35,21,14,Brian Griese pass complete short left to Bernard Berrian for 4 yards (tackle by Cedric Griffin),1.270,1.260
3,1:43,2,6,CHI 39,21,14,Brian Griese pass incomplete short left intended for Muhsin Muhammad,1.260,0.560
3,1:39,3,6,CHI 39,21,14,Brian Griese pass complete short right to Greg Olsen for 11 yards (tackle by Dwight Smith),0.560,2.260
3,1:00,1,10,,21,14,Brian Griese pass complete short left to Rashied Davis for 3 yards (tackle by Antoine Winfield),2.260,2.120
3,0:21,2,7,MIN 47,21,14,"Penalty on Ruben Brown: False Start, 5 yards (no play)",2.120,1.440
3,0:06,2,12,CHI 48,21,14,Brian Griese pass incomplete deep right intended for Desmond Clark is intercepted by Ben Leber at MIN-36,1.440,-1.330
Quarter,Time,Down,ToGo,Location,MIN,CHI,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,MIN 36,21,14,Tarvaris Jackson pass incomplete short right intended for Robert Ferguson,1.330,0.790
4,14:57,2,10,MIN 36,21,14,Tarvaris Jackson pass incomplete short middle intended for Sidney Rice,0.790,0.100
4,14:53,3,10,MIN 36,21,14,Tarvaris Jackson pass complete short right to Sidney Rice for 13 yards,0.100,2.190
4,14:32,1,10,MIN 49,21,14,Chester Taylor right guard for 2 yards (tackle by Brandon McGowan),2.190,1.920
4,13:50,2,8,CHI 49,21,14,Chester Taylor left end for 14 yards (tackle by Danieal Manning and Brandon McGowan),1.920,3.250
4,13:07,1,10,CHI 35,21,14,Tarvaris Jackson pass incomplete deep left intended for Robert Ferguson,3.250,2.700
4,13:01,2,10,CHI 35,21,14,Adrian Peterson left guard for 2 yards (tackle by Brian Urlacher and Anthony Adams),2.700,2.280
4,12:16,3,8,CHI 33,21,14,Adrian Peterson left guard for 3 yards (tackle by Lance Briggs),2.280,1.450
4,11:37,4,5,CHI 30,24,14,Ryan Longwell 48 yard field goal good,1.450,3.000
4,,,,MIN 30,24,14,"Ryan Longwell kicks off 48 yards, returned by Rashied Davis for 20 yards (tackle by Mike Doss)",0.000,1.730
4,11:23,1,10,CHI 42,24,14,Cedric Benson left end for 6 yards (tackle by Kevin Williams),1.730,2.000
4,10:49,2,4,CHI 48,24,14,Brian Griese pass incomplete short left intended for Devin Hester,2.000,1.290
4,10:44,3,4,CHI 48,24,14,Brian Griese pass complete short right to Greg Olsen for 31 yards (tackle by Chad Greenway),1.290,4.170
4,10:09,1,10,MIN 21,24,14,Brian Griese pass incomplete deep right intended for Bernard Berrian,4.170,3.630
4,10:03,2,10,MIN 21,24,14,Cedric Benson right tackle for 8 yards (tackle by Darren Sharper),3.630,4.240
4,9:25,3,2,MIN 13,24,14,Cedric Benson left end for -1 yards (tackle by E.J. Henderson),4.240,2.610
4,8:41,4,3,MIN 14,24,17,Robbie Gould 32 yard field goal good,2.610,3.000
4,,,,CHI 30,24,17,"Robbie Gould kicks off 68 yards, returned by Troy Williamson for 30 yards (tackle by John Gilmore)",0.000,1.070
4,8:30,1,10,MIN 32,24,17,Adrian Peterson right guard for 2 yards (tackle by Ricky Manning),1.070,0.800
4,7:51,2,8,MIN 34,24,17,Tarvaris Jackson pass incomplete short middle intended for Adrian Peterson,0.800,0.100
4,7:45,3,8,MIN 34,24,17,Tarvaris Jackson pass complete short left to Bobby Wade for 9 yards (tackle by Brian Urlacher),0.100,1.800
4,7:08,1,10,MIN 43,24,17,Tarvaris Jackson pass incomplete deep left intended for Troy Williamson,1.800,1.250
4,7:02,2,10,MIN 43,24,17,Adrian Peterson right end for 13 yards (tackle by Danieal Manning and Hunter Hillenmeyer),1.250,2.650
4,6:13,1,10,CHI 44,24,17,Chester Taylor right guard for 12 yards (tackle by Hunter Hillenmeyer),2.650,3.450
4,5:26,1,10,CHI 32,24,17,"Penalty on Visanthe Shiancoe: False Start, 5 yards (no play)",3.450,3.120
4,5:04,1,15,CHI 37,24,17,Chester Taylor right tackle for 2 yards (tackle by Brandon McGowan),3.120,2.500
4,4:20,2,13,CHI 35,30,17,"Adrian Peterson left end for 35 yards, touchdown",2.500,7.000
4,,,,CHI 2,31,17,Ryan Longwell kicks extra point good,0.000,0.000
4,,,,MIN 30,31,17,"Ryan Longwell kicks off 38 yards, returned by Adrian Peterson for 14 yards (tackle by Heath Farwell)",0.000,1.990
4,4:05,1,10,CHI 46,31,17,Brian Griese pass incomplete deep right intended for Muhsin Muhammad is intercepted by Dwight Smith at MIN-26,1.990,-0.670
4,3:58,1,10,MIN 26,31,17,Chester Taylor left guard for 3 yards (tackle by Antonio Garay),0.670,0.540
4,3:14,2,7,MIN 29,31,17,Chester Taylor right tackle for -1 yards (tackle by Antonio Garay),0.540,-0.300
4,3:08,,,,31,17,Timeout #1 by Chicago Bears,0.000,-0.300
4,3:08,3,8,MIN 28,31,17,Adrian Peterson left end for 2 yards (tackle by Danieal Manning),-0.300,-1.370
4,3:01,4,6,MIN 30,31,17,Chris Kluwe punts 23 yards,-1.370,-2.060
4,2:56,1,10,CHI 47,31,17,Brian Griese pass complete short right to Bernard Berrian for 20 yards,2.060,3.380
4,2:49,1,10,MIN 33,31,17,Brian Griese pass incomplete short right intended for Bernard Berrian,3.380,2.840
4,2:45,2,10,MIN 33,31,23,"Brian Griese pass complete short middle to Muhsin Muhammad for 33 yards, touchdown",2.840,7.000
4,,,,MIN 2,31,24,Robbie Gould kicks extra point good,0.000,0.000
4,,,,CHI 30,31,24,"Robbie Gould kicks onside 9 yards, recovered by Darren Sharper",0.000,2.980
4,2:34,1,10,CHI 39,31,24,Chester Taylor right tackle for -2 yards (tackle by Hunter Hillenmeyer),2.980,2.170
4,2:30,,,,31,24,Timeout #2 by Chicago Bears,0.000,2.170
4,2:30,2,12,CHI 41,31,24,Adrian Peterson left end for no gain (tackle by Brian Urlacher),2.170,1.490
4,2:23,,,,31,24,Timeout #3 by Chicago Bears,0.000,1.490
4,2:23,3,12,CHI 41,31,24,Adrian Peterson right guard for -5 yards (tackle by Anthony Adams),1.490,0.200
4,2:00,4,17,CHI 46,31,24,Chris Kluwe punts 27 yards,0.200,-0.150
4,1:53,1,10,CHI 19,31,24,Brian Griese pass incomplete short middle intended for Adrian Peterson,0.150,-0.390
4,1:49,2,10,CHI 19,31,30,"Brian Griese pass complete deep right to Devin Hester for 81 yards, touchdown",-0.390,7.000
4,,,,MIN 2,31,31,Robbie Gould kicks extra point good,0.000,0.000
4,,,,CHI 30,31,31,"Robbie Gould kicks off 61 yards, returned by Adrian Peterson for 53 yards (tackle by Ricky Manning)",0.000,3.050
4,1:30,1,10,CHI 38,31,31,Chester Taylor right guard for 5 yards (tackle by Hunter Hillenmeyer),3.050,3.180
4,0:55,2,5,CHI 33,31,31,Tarvaris Jackson pass incomplete short middle intended for Bobby Wade (defended by Charles Tillman),3.180,2.480
4,0:50,3,5,CHI 33,31,31,Adrian Peterson left tackle for -4 yards (tackle by Lance Briggs),2.480,0.790
4,0:04,,,,31,31,Timeout #1 by Minnesota Vikings,0.000,0.790
4,0:04,4,9,CHI 37,34,31,Ryan Longwell 55 yard field goal good,0.790,3.000
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
