Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Ed Ingram,G,69,100%,0,0%,6,18%
Blake Brandel,T,69,100%,0,0%,6,18%
Brian O'Neill,T,69,100%,0,0%,6,18%
Ezra Cleveland,G,69,100%,0,0%,6,18%
Garrett Bradbury,C,69,100%,0,0%,0,0%
Kirk Cousins,QB,69,100%,0,0%,0,0%
Justin Jefferson,WR,67,97%,0,0%,0,0%
Adam Thielen,WR,64,93%,0,0%,0,0%
Dalvin Cook,RB,59,86%,0,0%,0,0%
T.J. Hockenson,TE,55,80%,0,0%,0,0%
K.J. Osborn,WR,39,57%,0,0%,0,0%
Johnny Mundt,TE,37,54%,0,0%,6,18%
C.J. Ham,FB,10,14%,0,0%,20,61%
Alexander Mattison,RB,10,14%,0,0%,1,3%
Oli Udoh,G,2,3%,0,0%,6,18%
Jalen Reagor,WR,2,3%,0,0%,3,9%
Patrick Peterson,CB,0,0%,55,100%,6,18%
Eric Kendricks,LB,0,0%,55,100%,6,18%
Chandon Sullivan,CB,0,0%,55,100%,0,0%
Duke Shelley,CB,0,0%,55,100%,0,0%
Camryn Bynum,FS,0,0%,55,100%,0,0%
Harrison Smith,SS,0,0%,54,98%,0,0%
Jordan Hicks,LB,0,0%,53,96%,6,18%
Danielle Hunter,LB,0,0%,50,91%,0,0%
Za'Darius Smith,LB,0,0%,47,85%,0,0%
Harrison Phillips,DT,0,0%,31,56%,6,18%
Jonathan Bullard,DE,0,0%,31,56%,0,0%
D.J. Wonnum,LB,0,0%,25,45%,11,33%
Ross Blacklock,DT,0,0%,17,31%,0,0%
James Lynch,NT,0,0%,9,16%,6,18%
Khyiris Tonga,NT,0,0%,7,13%,6,18%
Patrick Jones II,LB,0,0%,5,9%,20,61%
Josh Metellus,SS,0,0%,1,2%,27,82%
Theo Jackson,DB,0,0%,0,0%,27,82%
Kris Boyd,CB,0,0%,0,0%,27,82%
Jalen Nailor,WR,0,0%,0,0%,21,64%
Troy Dye,LB,0,0%,0,0%,21,64%
Brian Asamoah,LB,0,0%,0,0%,21,64%
William Kwenkeu,LB,0,0%,0,0%,16,48%
Nick Muse,TE,0,0%,0,0%,13,39%
Greg Joseph,K,0,0%,0,0%,13,39%
Tay Gowan,CB,0,0%,0,0%,10,30%
Andrew DePaola,LS,0,0%,0,0%,10,30%
Ryan Wright,P,0,0%,0,0%,10,30%
Kene Nwangwu,RB,0,0%,0,0%,8,24%
Austin Schlottmann,G,0,0%,0,0%,6,18%
Chris Reed,G,0,0%,0,0%,6,18%
