Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Trey Hopkins,C,90,100%,0,0%,4,11%
Michael Jordan,G,90,100%,0,0%,4,11%
Andy Dalton,QB,90,100%,0,0%,0,0%
Bobby Hart,T,90,100%,0,0%,0,0%
Tyler Boyd,WR,83,92%,0,0%,0,0%
Billy Price,C,81,90%,0,0%,4,11%
John Ross,WR,71,79%,0,0%,0,0%
Alex Erickson,WR,68,76%,0,0%,5,13%
Fred Johnson,G,62,69%,0,0%,7,18%
Tyler Eifert,TE,57,63%,0,0%,0,0%
Giovani Bernard,RB,51,57%,0,0%,1,3%
C.J. Uzomah,TE,47,52%,0,0%,18,47%
Joe Mixon,RB,39,43%,0,0%,0,0%
Cordy Glenn,T,28,31%,0,0%,4,11%
Cethan Carter,TE,19,21%,0,0%,30,79%
Stanley Morgan Jr.,WR,15,17%,0,0%,20,53%
John Jerry,G,9,10%,0,0%,4,11%
Jessie Bates III,FS,0,0%,90,100%,3,8%
Shawn Williams,SS,0,0%,89,99%,13,34%
B.W. Webb,CB,0,0%,88,98%,1,3%
Darqueze Dennard,CB,0,0%,80,89%,9,24%
Nick Vigil,LB,0,0%,78,87%,8,21%
Sam Hubbard,DE,0,0%,74,82%,9,24%
Andrew Billings,NT,0,0%,72,80%,8,21%
Geno Atkins,DT,0,0%,72,80%,1,3%
Carlos Dunlap,DE,0,0%,67,74%,8,21%
Germaine Pratt,LB,0,0%,63,70%,9,24%
Carl Lawson,DE,0,0%,51,57%,0,0%
Josh Tupou,NT,0,0%,47,52%,11,29%
William Jackson III,CB,0,0%,40,44%,0,0%
Darius Phillips,CB,0,0%,27,30%,18,47%
Jordan Evans,LB,0,0%,13,14%,26,68%
Hardy Nickerson,LB,0,0%,12,13%,33,87%
Clayton Fejedelem,SS,0,0%,10,11%,32,84%
Andrew Brown,DE,0,0%,9,10%,6,16%
Greg Mabin,CB,0,0%,5,6%,19,50%
Freedom Akinmoladun,DE,0,0%,2,2%,0,0%
Trayvon Henderson,SS,0,0%,1,1%,18,47%
LaRoy Reynolds,LB,0,0%,0,0%,26,68%
Tony McRae,CB,0,0%,0,0%,13,34%
Kevin Huber,P,0,0%,0,0%,12,32%
Clark Harris,LS,0,0%,0,0%,12,32%
Randy Bullock,K,0,0%,0,0%,11,29%
Trayveon Williams,RB,0,0%,0,0%,11,29%
