Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Davante Adams,GNB,8,7,115,2,7,60,8.6,55,7.9,9.1,0,,0,0.0,0,158.3
AJ Dillon,GNB,6,6,44,0,1,-13,-2.2,57,9.5,-2.2,0,,0,0.0,0,97.2
Marquez Valdes-Scantling,GNB,10,4,123,1,3,67,16.8,56,14.0,15.3,0,,0,0.0,0,120.0
Josiah Deguara,GNB,2,2,37,1,1,29,14.5,8,4.0,14.5,0,,0,0.0,0,158.3
Equanimeous St. Brown,GNB,2,2,43,0,2,6,3.0,37,18.5,3.0,0,,0,0.0,0,118.7
Randall Cobb,GNB,2,1,15,0,1,15,15.0,0,0.0,6.0,0,,0,0.0,0,75.0
Dominique Dafney,GNB,1,1,8,0,1,4,4.0,4,4.0,4.0,0,,0,0.0,0,100.0
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Justin Jefferson,MIN,10,8,169,2,7,110,13.8,59,7.4,14.6,0,,0,0.0,0,158.3
Adam Thielen,MIN,10,8,82,1,5,40,5.0,42,5.3,11.0,0,,0,0.0,0,134.2
Tyler Conklin,MIN,3,3,35,0,3,22,7.3,13,4.3,7.3,0,,0,0.0,0,115.3
Dalvin Cook,MIN,4,3,29,0,1,2,0.7,27,9.0,0.8,1,3.0,1,25.0,0,94.8
K.J. Osborn,MIN,4,1,19,0,1,19,19.0,0,0.0,24.8,0,,1,25.0,0,46.9
Dede Westbrook,MIN,2,1,7,0,,6,6.0,1,1.0,4.5,0,,0,0.0,0,58.3
Alexander Mattison,MIN,1,0,0,0,,0,,0,,-1.0,0,,0,0.0,0,39.6
