Quarter,Time,Down,ToGo,Location,CHI,TAM,Detail,EPB,EPA
1,2:29,4,7,CHI 49,0,7,"Pat O'Donnell punts 41 yards, fair catch by Bobby Rainey",-0.130,0.380
1,2:21,1,10,TAM 10,0,7,Doug Martin right guard for 6 yards (tackle by Sam Acho),-0.380,-0.230
1,1:47,2,4,TAM 16,0,7,Jameis Winston pass complete short right to Luke Stocker for 7 yards (tackle by John Timu and Kyle Fuller),-0.230,0.480
1,1:09,1,10,TAM 23,0,7,Jameis Winston pass complete deep right to Mike Evans for 16 yards,0.480,1.530
,,,,,,,"TAM challenged the incomplete pass ruling, and the original play was overturned.",,
1,0:56,1,10,TAM 39,0,7,Doug Martin right guard for 5 yards (tackle by Harold Jones-Quartey),1.530,1.660
1,0:19,2,5,TAM 44,0,7,Jameis Winston pass incomplete short right intended for Doug Martin (defended by Will Sutton),1.660,0.960
1,0:13,3,5,TAM 44,0,7,"Jameis Winston pass complete short left to Adam Humphries for 9 yards (tackle by Demontre Hurst). Penalty on Donovan Smith: Illegal Use of Hands, 10 yards (no play)",0.960,-0.360
Quarter,Time,Down,ToGo,Location,CHI,TAM,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,15,TAM 34,0,7,Jameis Winston pass incomplete deep middle intended for Mike Evans (defended by Adrian Amos),-0.360,-1.110
2,14:57,4,15,TAM 34,0,7,"Jake Schum punts 34 yards, fair catch by Marc Mariani",-1.110,-1.070
2,14:49,1,10,CHI 32,0,7,Jeremy Langford right tackle for 3 yards (tackle by Tony McDaniel and Jacquies Smith),1.070,0.930
2,14:11,2,7,CHI 35,0,7,Jay Cutler pass complete short right to Eddie Royal for 4 yards (tackle by Keith Tandy),0.930,0.760
2,13:35,3,3,CHI 39,0,7,"Jay Cutler pass incomplete short right intended for Jeremy Langford is intercepted by William Gholston at CHI-32 and returned for 17 yards. Penalty on Alterraun Verner: Face Mask (15 Yards), 15 yards (no play)",0.760,2.520
2,13:26,1,10,TAM 46,0,7,Jeremy Langford right tackle for 11 yards (tackle by Major Wright and Alterraun Verner),2.520,3.250
2,12:51,1,10,TAM 35,0,7,Jeremy Langford right tackle for 4 yards (tackle by Sterling Moore),3.250,3.240
2,12:22,2,6,TAM 31,0,7,Jay Cutler pass complete short right to Zach Miller for 18 yards (tackle by William Gholston),3.240,4.710
2,11:45,1,10,TAM 13,0,7,"Jay Cutler pass incomplete short right intended for Eddie Royal (defended by Sterling Moore). Penalty on Sterling Moore: Defensive Pass Interference, 12 yards (no play)",4.710,6.970
2,11:39,1,1,TAM 1,6,7,"Ka'Deem Carey middle for 1 yard, touchdown",6.970,7.000
2,11:39,,,TAM 1,7,7,Robbie Gould kicks extra point good,0.000,0.000
2,11:39,,,CHI 35,7,7,"Robbie Gould kicks off 65 yards, touchback",0.000,-0.280
2,11:35,1,10,TAM 20,7,7,Jameis Winston pass complete short right to Mike Evans for 15 yards,0.280,1.270
2,11:11,1,10,TAM 35,7,7,Doug Martin right guard for 9 yards (tackle by Christian Jones and Adrian Amos),1.270,1.940
2,10:42,2,1,TAM 44,7,7,Doug Martin left guard for 3 yards (tackle by Demontre Hurst),1.940,2.060
2,10:15,1,10,TAM 47,7,7,Doug Martin middle for 2 yards (tackle by Christian Jones and Adrian Amos),2.060,1.790
2,9:40,2,8,TAM 49,7,7,"Jameis Winston pass complete short left to Doug Martin for 6 yards (tackle by Harold Jones-Quartey). Doug Martin fumbles (forced by Harold Jones-Quartey), recovered by John Timu at CHI-45",1.790,-1.930
2,9:30,1,10,CHI 45,7,7,Matt Forte middle for 5 yards (tackle by Gerald McCoy),1.930,2.060
2,8:51,2,5,,7,7,Matt Forte middle for 4 yards (tackle by Bradley McDougald and Keith Tandy),2.060,1.880
2,8:09,3,1,TAM 46,7,7,Jeremy Langford middle for 4 yards (tackle by Tony McDaniel and Lavonte David),1.880,2.790
2,7:32,1,10,TAM 42,7,7,Matt Forte right guard for 4 yards (tackle by Henry Melton),2.790,2.780
2,6:57,2,6,TAM 38,7,7,Matt Forte middle for 16 yards (tackle by Lavonte David),2.780,4.110
2,6:13,1,10,TAM 22,7,7,Jeremy Langford left guard for 3 yards (tackle by Lavonte David),4.110,3.970
2,5:38,2,7,TAM 19,7,7,Jeremy Langford right guard for 5 yards (tackle by Bradley McDougald),3.970,4.150
2,4:59,3,2,TAM 14,7,7,Matt Forte middle for 5 yards (tackle by Keith Tandy and Tony McDaniel),4.150,5.140
2,4:36,1,9,TAM 9,7,7,Jay Cutler pass incomplete short right intended for Matt Forte,5.140,4.380
2,4:31,2,9,TAM 9,7,7,Matt Forte right guard for 4 yards (tackle by Da'Quan Bowers),4.380,4.260
2,3:50,3,5,TAM 5,7,7,Jay Cutler sacked by Gerald McCoy for -3 yards,4.260,2.950
2,3:05,4,8,TAM 8,10,7,Robbie Gould 26 yard field goal good,2.950,3.000
2,3:05,,,CHI 35,10,7,"Robbie Gould kicks off 65 yards, touchback",0.000,-0.280
2,3:00,1,10,TAM 20,10,7,Charles Sims right guard for 6 yards (tackle by Pernell McPhee and Christian Jones),0.280,0.540
2,2:29,2,4,TAM 26,10,7,Jameis Winston pass incomplete short right intended for Austin Seferian-Jenkins,0.540,-0.160
2,2:23,3,4,TAM 26,10,7,Jameis Winston sacked by Pernell McPhee for -10 yards,-0.160,-2.390
2,2:00,4,14,TAM 16,10,7,"Jake Schum punts 38 yards, returned by Marc Mariani for 5 yards (tackle by Andrew DePaola)",-2.390,-2.320
2,1:48,1,10,TAM 49,10,7,Jeremy Langford left guard for 10 yards (tackle by Bradley McDougald),2.320,2.980
2,1:09,1,10,TAM 39,10,7,Jay Cutler pass complete short left to Zach Miller for 15 yards (tackle by Bradley McDougald and Keith Tandy),2.980,3.970
2,0:37,1,10,TAM 24,10,7,Jay Cutler pass complete short right to Eddie Royal for 14 yards (tackle by Bruce Carter),3.970,3.970
2,0:30,1,10,TAM 24,10,7,Timeout #1 by Chicago Bears,3.970,4.910
2,0:30,1,10,TAM 10,10,7,Jay Cutler pass incomplete short right intended for Josh Bellamy,4.910,4.190
2,0:25,2,10,TAM 10,10,7,Jay Cutler pass complete short left to Eddie Royal for 6 yards (tackle by Mike Jenkins),4.190,4.190
2,0:19,2,10,TAM 10,10,7,Timeout #2 by Chicago Bears,4.190,4.490
2,0:19,3,4,TAM 4,10,7,"Penalty on Kyle Long: False Start, 5 yards (no play)",4.490,3.360
2,0:19,3,9,TAM 9,10,7,Jay Cutler pass incomplete short right intended for Eddie Royal,3.360,2.830
2,0:12,4,9,TAM 9,13,7,Robbie Gould 27 yard field goal good,2.830,3.000
2,0:12,,,CHI 35,13,7,"Robbie Gould kicks off 65 yards, touchback",0.000,-0.280
2,0:08,1,10,TAM 20,13,7,Jameis Winston kneels for -1 yards,0.280,-0.460
Quarter,Time,Down,ToGo,Location,CHI,TAM,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CHI 35,13,7,"Robbie Gould kicks off 62 yards, returned by Donteea Dye for 19 yards (tackle by LaRoy Reynolds)",0.000,0.410
3,14:54,1,10,TAM 22,13,7,Doug Martin left tackle for 6 yards (tackle by John Timu and Kyle Fuller),0.410,0.680
3,14:17,2,4,TAM 28,13,7,Doug Martin right guard for 5 yards (tackle by Demontre Hurst),0.680,1.140
3,13:40,1,10,TAM 33,13,7,Doug Martin middle for 8 yards (tackle by Kyle Fuller),1.140,1.670
3,13:02,2,2,TAM 41,13,7,Doug Martin middle for 4 yards (tackle by John Timu),1.670,1.930
3,12:19,1,10,TAM 45,13,7,Doug Martin right guard for 5 yards (tackle by D'Anthony Smith),1.930,2.060
3,11:38,2,5,,13,13,"Jameis Winston pass complete deep left to Charles Sims for 50 yards, touchdown",2.060,7.000
3,11:38,,,CHI 50,13,14,Connor Barth kicks extra point good,0.000,0.000
3,11:38,,,TAM 35,13,14,"Connor Barth kicks off 65 yards, touchback",0.000,-0.280
3,11:24,1,10,CHI 20,13,14,Jeremy Langford right guard for 3 yards (tackle by Gerald McCoy),0.280,0.140
3,10:46,2,7,CHI 23,13,14,Jeremy Langford left end for 3 yards (tackle by Johnthan Banks),0.140,-0.160
3,10:12,3,4,CHI 26,13,14,Jay Cutler pass complete short middle to Josh Bellamy for 3 yards (tackle by Sterling Moore),-0.160,-1.440
,,,,,,,"TAM challenged the first down ruling, and the original play was overturned.",,
3,9:26,4,1,CHI 29,13,14,"Pat O'Donnell punts 48 yards, muffed catch by Bobby Rainey, recovered by Bobby Rainey and returned for no gain. Penalty on Alterraun Verner: Offensive Holding, 10 yards",-1.440,0.280
3,9:14,1,10,TAM 14,13,14,Doug Martin left tackle for -2 yards (tackle by Sam Acho and Jonathan Anderson),-0.280,-0.930
3,8:45,2,12,TAM 12,13,14,Jameis Winston pass incomplete deep left intended for Mike Evans (defended by Tracy Porter),-0.930,-1.650
3,8:36,3,12,TAM 12,13,14,Jameis Winston pass complete short middle to Mike Evans for 14 yards (tackle by John Timu and Demontre Hurst),-1.650,0.670
3,7:56,1,10,TAM 26,13,14,Doug Martin middle for no gain (tackle by Mitch Unrein),0.670,0.130
3,7:15,2,10,TAM 26,13,14,Jameis Winston pass complete short middle to Austin Seferian-Jenkins for 17 yards (tackle by Harold Jones-Quartey),0.130,1.800
3,6:35,1,10,TAM 43,13,14,Jameis Winston pass complete deep left to Cameron Brate for 46 yards (tackle by Adrian Amos),1.800,1.800
3,5:40,1,10,TAM 43,13,14,Timeout #1 by Tampa Bay Buccaneers,1.800,4.840
3,5:40,1,10,CHI 11,13,14,Doug Martin right guard for -1 yards (tackle by Willie Young),4.840,3.980
3,5:00,2,11,CHI 12,13,14,Jameis Winston pass incomplete short right intended for Charles Sims,3.980,3.110
3,4:55,3,11,CHI 12,13,14,Jameis Winston pass incomplete short right intended for Charles Sims is intercepted by Harold Jones-Quartey at CHI-1 and returned for 23 yards,3.110,-0.540
3,4:43,1,10,CHI 24,13,14,Matt Forte middle for 4 yards (tackle by William Gholston),0.540,0.540
3,4:17,2,6,CHI 28,13,14,Matt Forte left tackle for 5 yards (tackle by Johnthan Banks),0.540,0.500
3,3:37,3,1,CHI 33,13,14,Matt Forte left tackle for no gain (tackle by Bradley McDougald),0.500,-1.180
3,2:55,4,1,CHI 33,13,14,"Pat O'Donnell punts 44 yards, muffed catch by Bobby Rainey, recovered by Bobby Rainey and returned for no gain",-1.180,-0.480
3,2:42,1,10,TAM 23,13,14,"Doug Martin middle for no gain (tackle by Pernell McPhee). Doug Martin fumbles (forced by Pernell McPhee), recovered by John Timu at TAM-23 (tackle by Mike Evans)",0.480,-4.040
3,2:35,1,10,TAM 23,13,14,Jay Cutler pass complete short right to Zach Miller for no gain,4.040,3.500
3,1:58,2,10,TAM 23,13,14,Jeremy Langford right guard for 11 yards (tackle by Bruce Carter and William Gholston),3.500,4.780
3,1:19,1,10,TAM 12,13,14,Jay Cutler pass complete short right to Zach Miller for 9 yards (tackle by Sterling Moore and Bruce Carter),4.780,5.790
3,0:38,2,1,TAM 3,13,14,Jeremy Langford middle for 2 yards (tackle by Lavonte David and Henry Melton),5.790,6.970
Quarter,Time,Down,ToGo,Location,CHI,TAM,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,1,TAM 1,19,14,"Jay Cutler pass complete short left to Ka'Deem Carey for 1 yard, touchdown",6.970,7.000
4,15:00,,,TAM 1,20,14,Robbie Gould kicks extra point good,0.000,0.000
4,15:00,,,CHI 35,20,14,"Robbie Gould kicks off 65 yards, touchback",0.000,-0.280
4,14:55,1,10,TAM 20,20,14,Jameis Winston pass complete short left to Adam Humphries for 10 yards (tackle by Pernell McPhee),0.280,0.940
4,14:22,1,10,TAM 30,20,14,Charles Sims left tackle for 1 yard (tackle by Christian Jones and Willie Young),0.940,0.530
4,13:47,2,9,TAM 31,20,14,Jameis Winston pass incomplete deep left intended for Mike Evans,0.530,-0.160
4,13:39,3,9,TAM 31,20,14,Jameis Winston pass incomplete deep right intended for Donteea Dye (defended by Kyle Fuller),-0.160,-1.310
4,13:30,4,9,TAM 31,20,14,"Jake Schum punts 41 yards, fair catch by Marc Mariani",-1.310,-0.810
4,13:22,1,10,CHI 28,20,14,Jeremy Langford left guard for 3 yards (tackle by Alterraun Verner and Bruce Carter),0.810,0.670
4,12:38,2,7,CHI 31,20,14,Jay Cutler pass incomplete short left intended for Jeremy Langford (defended by Lavonte David),0.670,-0.030
4,12:32,3,7,CHI 31,20,14,Jay Cutler middle for 16 yards (tackle by Bradley McDougald),-0.030,2.060
4,11:54,1,10,CHI 47,20,14,Jeremy Langford right guard for 4 yards (tackle by Alterraun Verner and Bruce Carter),2.060,2.060
4,11:15,2,6,TAM 49,20,14,Jeremy Langford right guard for 4 yards (tackle by Henry Melton and Keith Tandy),2.060,2.060
4,10:29,2,6,TAM 49,20,14,Timeout #1 by Chicago Bears,2.060,1.880
4,10:29,3,2,TAM 45,20,14,Jay Cutler pass complete short left to Zach Miller for 11 yards (tackle by Bradley McDougald),1.880,3.310
4,9:54,1,10,TAM 34,20,14,Jeremy Langford right guard for 2 yards (tackle by Bradley McDougald),3.310,3.040
4,9:19,2,8,TAM 32,20,14,Jay Cutler pass incomplete short middle intended for Jeremy Langford,3.040,2.350
4,9:13,3,8,TAM 32,20,14,Jay Cutler pass incomplete short right intended for Marc Mariani (defended by Bruce Carter),2.350,1.240
4,9:09,4,8,TAM 32,23,14,Robbie Gould 50 yard field goal good,1.240,3.000
4,9:09,,,CHI 35,23,14,"Robbie Gould kicks off 65 yards, touchback",0.000,-0.280
4,9:04,1,10,TAM 20,23,14,Charles Sims right guard for 9 yards (tackle by Will Sutton),0.280,0.950
4,8:40,2,1,TAM 29,23,14,Charles Sims for 29 yards,0.950,2.790
4,8:07,1,10,CHI 42,23,14,Jameis Winston pass incomplete short right intended for Austin Seferian-Jenkins (defended by Harold Jones-Quartey),2.790,2.240
4,8:02,2,10,CHI 42,23,14,Jameis Winston pass complete deep middle to Russell Shepard for 18 yards (tackle by Kyle Fuller),2.240,3.970
4,7:40,1,10,CHI 24,23,14,Jameis Winston pass incomplete short right intended for Doug Martin,3.970,3.430
4,7:33,2,10,CHI 24,23,14,Jameis Winston pass incomplete deep right intended for Adam Humphries,3.430,2.740
4,7:26,3,10,CHI 24,23,14,Jameis Winston for no gain. Joe Hawley fumbles,2.740,1.060
4,6:35,4,20,CHI 34,23,14,Connor Barth 52 yard field goal no good,1.060,-1.730
4,6:28,1,10,CHI 42,23,14,Ka'Deem Carey right guard for 3 yards (tackle by Bruce Carter),1.730,1.590
4,5:44,2,7,CHI 45,23,14,Jay Cutler left tackle for 5 yards (tackle by George Johnson),1.590,1.550
4,5:01,3,2,,23,14,"Ka'Deem Carey right tackle for 8 yards (tackle by Sterling Moore). Penalty on Vlad Ducasse: Offensive Holding, 10 yards (no play)",1.550,0.230
4,4:54,3,12,CHI 40,23,14,Jay Cutler pass complete deep middle to Marc Mariani for 25 yards (tackle by Major Wright),0.230,3.250
4,4:10,1,10,TAM 35,23,14,Ka'Deem Carey left guard for 6 yards (tackle by Alterraun Verner),3.250,3.250
4,4:03,1,10,TAM 35,23,14,Timeout #2 by Tampa Bay Buccaneers,3.250,3.510
4,4:03,2,4,TAM 29,23,14,Ka'Deem Carey right guard for 2 yards (tackle by Keith Tandy and Henry Melton),3.510,3.070
4,3:17,3,2,TAM 27,23,14,Ka'Deem Carey right guard for 3 yards (tackle by Lavonte David),3.070,3.970
4,2:31,1,10,TAM 24,23,14,Ka'Deem Carey right guard for -2 yards (tackle by Lavonte David and William Gholston),3.970,3.970
4,2:26,1,10,TAM 24,23,14,Timeout #3 by Tampa Bay Buccaneers,3.970,3.160
4,2:26,2,12,TAM 26,23,14,Jeremy Langford right guard for 2 yards (tackle by Tony McDaniel),3.160,2.740
4,2:00,3,10,TAM 24,23,14,Ka'Deem Carey middle for 3 yards (tackle by Lavonte David),2.740,2.740
4,1:12,3,10,TAM 24,23,14,Timeout #2 by Chicago Bears,2.740,2.060
4,1:12,4,7,TAM 21,26,14,Robbie Gould 39 yard field goal good,2.060,3.000
4,1:12,,,CHI 35,26,14,"Robbie Gould kicks off 65 yards, touchback",0.000,-0.280
4,1:07,1,10,TAM 20,26,14,Jameis Winston pass complete short left to Donteea Dye for 15 yards (tackle by Adrian Amos and Harold Jones-Quartey),0.280,1.270
4,0:45,1,10,TAM 35,26,14,Jameis Winston pass complete short middle to Charles Sims for 12 yards (tackle by John Timu),1.270,2.060
4,0:31,1,10,TAM 47,26,14,Jameis Winston pass incomplete deep right intended for Mike Evans,2.060,1.520
4,0:26,2,10,TAM 47,26,14,Jameis Winston pass complete short middle to Charles Sims for 10 yards (tackle by John Timu and Christian Jones),1.520,2.720
4,0:11,1,10,CHI 43,26,14,Jameis Winston spiked the ball,2.720,2.180
4,0:10,2,10,CHI 43,26,20,"Jameis Winston pass complete deep right to Austin Seferian-Jenkins for 43 yards, touchdown",2.180,7.000
4,0:10,,,CHI 43,26,21,Connor Barth kicks extra point good,0.000,0.000
4,0:01,,,TAM 35,26,21,"Connor Barth kicks onside 14 yards, recovered by Cameron Meredith",0.000,1.270
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
