Quarter,Time,Down,ToGo,Location,WAS,NYG,Detail,EPB,EPA
1,,,,NYG 30,3,7,"Matt Bryant kicks off 54 yards, returned by Patrick Johnson for 50 yards (tackle by Matt Bryant)",0.000,3.310
1,2:01,1,10,NYG 34,3,7,Tim Hasselbeck pass complete to Bryan Johnson for 19 yards (tackle by Johnnie Harris),3.310,4.580
1,1:29,1,10,NYG 15,3,7,Laveranues Coles right end for 5 yards (tackle by Omar Stoutmire),4.580,4.840
1,1:02,2,5,NYG 10,3,7,Ladell Betts up the middle for 3 yards (tackle by Dhani Jones and Michael Strahan),4.840,4.680
1,0:20,3,2,NYG 7,3,7,Trung Canidate right end for 3 yards (tackle by Dhani Jones),4.680,6.280
Quarter,Time,Down,ToGo,Location,WAS,NYG,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,4,NYG 4,3,7,Tim Hasselbeck sacked by Michael Strahan for -7 yards,6.280,4.020
2,14:37,2,11,NYG 11,3,7,"Trung Canidate left guard for 6 yards (tackle by Omar Stoutmire and Dhani Jones). Penalty on Keith Washington: Defensive Offside, 5 yards (no play)",4.020,4.950
2,14:14,2,6,NYG 6,9,7,"Tim Hasselbeck pass complete to Darnerien McCants for 6 yards, touchdown",4.950,7.000
2,,,,NYG 2,10,7,John Hall kicks extra point good,0.000,0.000
2,,,,WAS 30,10,7,"John Hall kicks off 55 yards, returned by Brian Mitchell for 29 yards (tackle by Todd Franz). Penalty on Wesly Mallard: Offensive Holding, 10 yards",0.000,0.280
2,13:55,1,10,NYG 20,10,7,Kerry Collins pass incomplete intended for Ike Hilliard,0.280,-0.270
2,13:49,2,10,NYG 20,10,7,Tiki Barber left tackle for 2 yards (tackle by Jeremiah Trotter),-0.270,-0.690
2,13:15,3,8,NYG 22,10,7,Kerry Collins pass incomplete intended for Tim Carter,-0.690,-1.900
2,13:09,4,8,NYG 22,10,7,"Jeff Feagles punts 47 yards, returned by Chad Morton for 4 yards (tackle by David Tyree)",-1.900,-1.270
2,12:59,1,10,WAS 35,10,7,Trung Canidate left tackle for 1 yard (tackle by Omar Stoutmire),1.270,0.860
2,12:30,2,9,WAS 36,10,7,"Penalty on Derrick Dockery: False Start, 5 yards (no play)",0.860,0.180
2,12:13,2,14,WAS 31,10,7,Tim Hasselbeck pass complete to Laveranues Coles for 15 yards (tackle by Ralph Brown),0.180,1.990
2,11:31,1,10,WAS 46,10,7,Tim Hasselbeck pass complete to Rod Gardner for 30 yards (tackle by Frank Walker),1.990,3.970
2,10:46,1,10,NYG 24,10,7,Trung Canidate left guard for 5 yards (tackle by Omar Stoutmire and Micheal Barrow),3.970,4.120
2,10:14,2,5,NYG 19,10,7,Trung Canidate right guard for -2 yards (tackle by Michael Strahan),4.120,3.140
2,9:39,3,7,NYG 21,10,7,Tim Hasselbeck pass incomplete intended for Laveranues Coles,3.140,2.060
2,9:29,4,7,NYG 21,10,7,"John Hall 39 yard field goal no good. Penalty on Ralph Brown: Defensive Offside, 5 yards, Penalty on NYG: Defensive 12 On-field (Declined) (no play)",2.060,2.500
2,9:24,4,2,NYG 16,10,7,John Hall 34 yard field goal no good,2.500,-0.610
2,9:19,1,10,NYG 25,10,7,Tiki Barber left end for 1 yard (tackle by Jessie Armstead),0.610,0.200
2,8:46,2,9,NYG 26,10,7,Kerry Collins pass incomplete intended for Tiki Barber (defended by Lional Dalton),0.200,-0.490
2,8:38,3,9,NYG 26,10,7,"Kerry Collins pass incomplete. Penalty on Bruce Smith: Defensive Offside, 5 yards (no play)",-0.490,0.170
2,8:29,3,4,NYG 31,10,7,Tiki Barber left end for 5 yards (tackle by Jessie Armstead),0.170,1.330
2,8:11,1,10,NYG 36,10,7,Tiki Barber right tackle for 7 yards (tackle by Bernard Holsey),1.330,1.740
2,7:32,2,3,NYG 43,10,7,Tiki Barber up the middle for 2 yards (tackle by Regan Upshaw and Matt Bowen),1.740,1.290
2,6:59,3,1,NYG 45,10,7,Dorsey Levens up the middle for no gain (tackle by Regan Upshaw and Jessie Armstead),1.290,-0.390
2,6:24,4,1,NYG 45,10,7,"Jeff Feagles punts 55 yards, touchback",-0.390,-0.280
2,6:02,1,10,WAS 20,10,7,Tim Hasselbeck pass incomplete intended for Rod Gardner,0.280,-0.270
2,5:59,2,10,WAS 20,10,7,Trung Canidate right guard for 2 yards (tackle by Johnnie Harris),-0.270,-0.690
2,5:20,3,8,WAS 22,10,7,"Tim Hasselbeck pass incomplete intended for Rod Gardner. Penalty on Rod Gardner: Offensive Pass Interference, 10 yards, Penalty on Johnnie Harris: Unsportsmanlike Conduct, 15 yards (no play)",-0.690,0.740
2,5:09,1,10,WAS 27,10,7,Trung Canidate up the middle for 5 yards (tackle by Omar Stoutmire),0.740,0.870
2,4:38,2,5,WAS 32,10,7,Tim Hasselbeck pass complete to Rod Gardner for -1 yards (tackle by Ralph Brown),0.870,0.040
2,3:57,3,6,WAS 31,10,7,"Tim Hasselbeck pass incomplete intended for Patrick Johnson. Penalty on Keith Hamilton: Roughing the Passer, 15 yards (no play)",0.040,1.990
2,3:52,1,10,WAS 46,10,7,Trung Canidate right tackle for 2 yards (tackle by Lance LeGree),1.990,1.720
2,3:22,2,8,WAS 48,10,7,Trung Canidate right end for 7 yards (tackle by Johnnie Harris),1.720,1.950
2,2:36,3,1,NYG 45,10,7,Rock Cartwright right guard for no gain (tackle by Michael Strahan),1.950,0.270
2,2:25,,,,10,7,Timeout #1 by New York Giants,0.000,0.270
2,2:25,4,1,NYG 45,10,7,Bryan Barker punts 9 yards,0.270,-1.330
2,2:16,1,10,NYG 36,10,7,Kerry Collins pass complete to Tim Carter for 19 yards (tackle by Fred Smoot),1.330,2.590
2,2:00,1,10,WAS 45,10,7,Kerry Collins pass complete to Ike Hilliard for 10 yards (tackle by Fred Smoot),2.590,3.250
2,1:53,1,10,WAS 35,10,7,"Kerry Collins pass incomplete intended for Visanthe Shiancoe (defended by Ifeanyi Ohalete). Penalty on Jeremiah Trotter: Defensive Holding, 5 yards (no play)",3.250,3.580
2,1:45,,,,10,7,Timeout #1 by Washington Redskins,0.000,3.580
2,1:45,1,10,WAS 30,10,7,Kerry Collins pass incomplete intended for Ike Hilliard,3.580,3.030
,,,,,,,"Replay Assistant challenged the ruling, and the original play was overturned.",,
2,1:40,2,10,WAS 30,10,7,Dorsey Levens right end for 5 yards (tackle by Ifeanyi Ohalete and Fred Smoot),3.030,3.010
2,1:34,3,5,WAS 25,10,7,Kerry Collins pass incomplete intended for Tim Carter is intercepted by Champ Bailey at WAS-19 and returned for 2 yards (tackle by Tim Carter),3.010,-0.340
2,1:27,1,10,WAS 21,10,7,Trung Canidate up the middle for 6 yards (tackle by Johnnie Harris),0.340,0.610
2,1:19,,,,10,7,Timeout #2 by New York Giants,0.000,0.610
2,1:19,2,4,WAS 27,10,7,Trung Canidate left tackle for 3 yards (tackle by Cornelius Griffin and Michael Strahan),0.610,0.300
2,1:08,,,,10,7,Timeout #3 by New York Giants,0.000,0.300
2,1:08,3,1,WAS 30,10,7,Trung Canidate left guard for 5 yards (tackle by Omar Stoutmire),0.300,1.270
2,0:42,1,10,WAS 35,10,7,Trung Canidate right tackle for -1 yards (tackle by Johnnie Harris and Michael Strahan),1.270,0.590
2,0:01,2,11,WAS 34,10,7,Trung Canidate right tackle for 2 yards (tackle by Keith Hamilton and Johnnie Harris),0.590,0.170
Quarter,Time,Down,ToGo,Location,WAS,NYG,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NYG 30,10,7,"Matt Bryant kicks off 70 yards, touchback",0.000,0.280
3,15:00,1,10,WAS 20,10,7,Trung Canidate left end for 17 yards (tackle by Omar Stoutmire),0.280,1.400
3,14:44,1,10,WAS 37,10,7,Trung Canidate right tackle for 3 yards (tackle by Johnnie Harris and Brandon Short),1.400,1.260
3,14:03,2,7,WAS 40,10,7,Chad Morton up the middle for no gain (tackle by Micheal Barrow),1.260,0.560
3,13:24,3,7,WAS 40,10,7,Tim Hasselbeck pass complete to Darnerien McCants for 22 yards (tackle by Omar Stoutmire),0.560,3.050
3,12:57,1,10,NYG 38,10,7,Chad Morton left tackle for 2 yards (tackle by Keith Hamilton and Brandon Short),3.050,2.780
3,12:21,2,8,NYG 36,10,7,Tim Hasselbeck pass complete to Laveranues Coles for 24 yards (tackle by Johnnie Harris),2.780,4.780
3,11:27,1,10,NYG 12,10,7,Chad Morton right end for 4 yards (tackle by Dhani Jones and Omar Stoutmire),4.780,4.830
3,10:54,2,6,NYG 8,10,7,Chad Morton up the middle for 1 yard (tackle by Brandon Short),4.830,4.160
3,10:13,3,5,NYG 7,16,7,"Tim Hasselbeck pass complete to Rod Gardner for 7 yards, touchdown",4.160,7.000
3,,,,NYG 2,17,7,John Hall kicks extra point good,0.000,0.000
3,,,,WAS 30,17,7,"John Hall kicks off 45 yards, returned by Delvin Joyce for 11 yards (tackle by Bryan Johnson)",0.000,1.330
3,9:57,1,10,NYG 36,17,7,Kerry Collins pass incomplete intended for Tim Carter (defended by Rashad Bauman),1.330,0.790
3,9:51,2,10,NYG 36,17,7,Tiki Barber right end for 3 yards (tackle by Renaldo Wynn and Bernard Holsey),0.790,0.500
3,8:59,3,7,NYG 39,17,7,"Penalty on NYG: Delay of Game, 5 yards (no play)",0.500,-0.160
3,8:45,3,12,NYG 34,17,7,Jesse Palmer sacked by Jessie Armstead for -7 yards,-0.160,-1.570
3,8:24,4,19,NYG 27,17,7,Jeff Feagles punts 59 yards,-1.570,0.280
3,8:04,1,10,WAS 14,17,7,Rock Cartwright left tackle for no gain (tackle by Brandon Short and Johnnie Harris),-0.280,-0.750
3,7:30,2,10,WAS 14,17,7,Rock Cartwright up the middle for 3 yards (tackle by Keith Washington),-0.750,-1.040
3,6:48,3,7,WAS 17,17,7,Tim Hasselbeck pass complete to Laveranues Coles for 11 yards (tackle by Ike Charlton),-1.040,0.810
3,6:14,1,10,WAS 28,17,7,Rock Cartwright right end for 3 yards (tackle by Dhani Jones),0.810,0.670
3,5:31,2,7,WAS 31,17,7,Chad Morton right guard for -1 yards (tackle by Michael Strahan),0.670,-0.160
3,4:55,3,8,WAS 30,17,7,"Penalty on WAS: Delay of Game, 5 yards (no play)",-0.160,-0.820
3,4:39,3,13,WAS 25,17,7,Chad Morton up the middle for 6 yards (tackle by Dhani Jones),-0.820,-1.310
3,4:01,4,7,WAS 31,17,7,"Bryan Barker punts 28 yards, fair catch by Delvin Joyce",-1.310,-1.660
3,3:50,1,10,NYG 41,17,7,Tiki Barber left tackle for 3 yards (tackle by Bernard Holsey),1.660,1.530
3,3:15,2,7,NYG 44,17,7,Jesse Palmer pass incomplete intended for Tim Carter (defended by Ifeanyi Ohalete),1.530,0.830
3,3:08,3,7,NYG 44,17,7,Jesse Palmer sacked by Jessie Armstead for -7 yards,0.830,-0.910
3,2:49,4,14,NYG 37,17,7,Jeff Feagles punts 45 yards,-0.910,-0.040
3,2:33,1,10,WAS 18,17,7,Tim Hasselbeck pass complete to Laveranues Coles for 5 yards (tackle by Ralph Brown),0.040,0.280
3,2:13,2,5,WAS 23,17,7,Rock Cartwright left tackle for 1 yard (tackle by Osi Umenyiora and Micheal Barrow),0.280,-0.400
3,1:36,3,4,WAS 24,17,7,Tim Hasselbeck pass complete to Patrick Johnson for 9 yards (tackle by Ike Charlton),-0.400,1.140
3,0:58,1,10,WAS 33,17,7,Chad Morton left end for 4 yards (tackle by Michael Strahan),1.140,1.130
3,0:18,2,6,WAS 37,17,7,Chad Morton right tackle for no gain (tackle by Micheal Barrow and Osi Umenyiora),1.130,0.430
Quarter,Time,Down,ToGo,Location,WAS,NYG,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,6,WAS 37,17,7,Tim Hasselbeck pass incomplete intended for Patrick Johnson,0.430,-0.910
4,14:54,4,6,WAS 37,17,7,"Bryan Barker punts 39 yards, returned by Brian Mitchell for 5 yards (tackle by Ade Jimoh)",-0.910,-0.870
4,14:44,1,10,NYG 29,17,7,Tiki Barber up the middle for 4 yards (tackle by Jeremiah Trotter and Jessie Armstead),0.870,0.870
4,14:10,2,6,NYG 33,17,7,Jesse Palmer pass complete to Ike Hilliard for 5 yards (tackle by Rashad Bauman),0.870,0.830
4,13:29,3,1,NYG 38,17,7,Jesse Palmer pass complete to Tim Carter for 7 yards (tackle by Fred Smoot),0.830,1.930
4,13:11,1,10,NYG 45,17,7,"Jesse Palmer pass incomplete intended for Tim Carter. Penalty on Peppi Zellner: Defensive Offside, 5 yards (no play)",1.930,2.660
4,12:58,,,,17,7,Timeout #1 by New York Giants,0.000,2.660
4,12:58,1,5,NYG 50,17,7,"Jesse Palmer sacked by LaVar Arrington for -7 yards. Jesse Palmer fumbles (forced by LaVar Arrington), recovered by Jessie Armstead at NYG-42 and returned for 3 yards (tackle by David Diehl)",2.660,-2.980
4,12:45,1,10,NYG 39,17,7,Chad Morton up the middle for 4 yards (tackle by Micheal Barrow and Dhani Jones),2.980,2.980
4,12:22,2,6,NYG 35,17,7,Chad Morton right guard for 7 yards (tackle by Micheal Barrow),2.980,3.710
4,11:45,1,10,NYG 28,17,7,Tim Hasselbeck pass incomplete intended for Laveranues Coles,3.710,3.170
4,11:34,2,10,NYG 28,17,7,Chad Morton left end for 5 yards (tackle by Micheal Barrow),3.170,3.140
4,10:53,3,5,NYG 23,17,7,Tim Hasselbeck pass incomplete intended for Chad Morton,3.140,1.980
4,10:47,4,5,NYG 23,20,7,John Hall 41 yard field goal good,1.980,3.000
4,,,,WAS 30,20,7,"John Hall kicks off 71 yards, returned by Delvin Joyce for 26 yards (tackle by Lemar Marshall)",0.000,0.610
4,10:32,1,10,NYG 25,20,7,Jesse Palmer pass complete to Tiki Barber for 36 yards (tackle by Jeremiah Trotter),0.610,2.980
4,10:11,1,10,WAS 39,20,7,Jesse Palmer pass complete to David Tyree for 4 yards (tackle by Jeremiah Trotter),2.980,2.980
4,9:42,2,6,WAS 35,20,7,Tiki Barber right tackle for 7 yards (tackle by Bernard Holsey and Jeremiah Trotter),2.980,3.710
4,9:07,1,10,WAS 28,20,7,Jesse Palmer pass complete to David Tyree for 7 yards (tackle by Jeremiah Trotter),3.710,4.110
4,8:33,2,3,WAS 21,20,7,Jesse Palmer sacked by Bruce Smith for -7 yards,4.110,2.480
4,8:13,3,10,WAS 28,20,7,Jesse Palmer pass incomplete intended for Tim Carter (defended by Rashad Bauman),2.480,1.590
4,7:57,4,10,WAS 28,20,7,Jesse Palmer pass complete to Amani Toomer for 16 yards (tackle by Champ Bailey),1.590,4.780
4,7:25,1,10,WAS 12,20,7,Jesse Palmer pass incomplete intended for Visanthe Shiancoe (defended by Jeremiah Trotter),4.780,4.100
4,7:12,2,10,WAS 12,20,7,Jesse Palmer sacked by Lemar Marshall and Jeremiah Trotter for -8 yards,4.100,2.480
4,6:50,3,18,WAS 20,20,7,Jesse Palmer pass complete to Tiki Barber for 8 yards (tackle by Jessie Armstead),2.480,2.630
4,6:00,4,10,WAS 12,20,7,Jesse Palmer pass incomplete intended for David Tyree,2.630,0.320
4,5:53,1,10,WAS 13,20,7,Rock Cartwright right guard for 2 yards (tackle by Michael Strahan),-0.320,-0.570
4,5:20,2,8,WAS 15,20,7,Rock Cartwright left tackle for 1 yard (tackle by Micheal Barrow),-0.570,-1.060
4,5:01,,,,20,7,Timeout #2 by New York Giants,0.000,-1.060
4,5:01,3,7,WAS 16,20,7,Chad Morton left tackle for 21 yards (tackle by Omar Stoutmire and Johnnie Harris),-1.060,1.400
4,4:18,1,10,WAS 37,20,7,Chad Morton up the middle for 3 yards (tackle by Brandon Short),1.400,1.260
4,3:34,2,7,WAS 40,20,7,Tim Hasselbeck pass complete to Rod Gardner for 8 yards (tackle by Johnnie Harris),1.260,2.130
4,2:50,1,10,WAS 48,20,7,Rock Cartwright up the middle for -1 yards (tackle by Johnnie Harris and Brandon Short),2.130,1.450
4,2:00,2,11,WAS 47,20,7,Rock Cartwright left end for 12 yards (tackle by Brandon Short),1.450,2.850
4,1:53,1,10,NYG 41,20,7,Rock Cartwright right guard for -2 yards (tackle by Michael Strahan and Keith Washington),2.850,2.040
4,1:20,2,12,NYG 43,20,7,Tim Hasselbeck kneels for -1 yards,2.040,1.220
4,0:28,3,13,NYG 44,20,7,Tim Hasselbeck kneels for -1 yards,1.220,0.270
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
