#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,14:04,PHI 24,5,3:14,11,Punt
2,1,7:39,PHI 14,9,3:37,52,Field Goal
3,1,3:04,PHI 21,5,2:51,27,Interception
4,2,14:14,WAS 18,5,2:46,18,Touchdown
5,2,7:51,PHI 20,3,0:46,2,Interception
6,2,5:56,PHI 27,9,4:49,55,Field Goal
7,2,0:05,,0,0:05,0,End of Half
8,3,15:00,PHI 37,3,1:06,3,Punt
9,3,7:33,PHI 30,6,2:54,20,Punt
10,3,2:22,PHI 39,5,2:54,12,Punt
11,4,13:36,PHI 36,3,1:28,7,Punt
12,4,8:56,PHI 30,11,5:46,70,Touchdown
13,4,0:13,WAS 49,1,0:13,-1,End of Game
