Quarter,Time,Down,ToGo,Location,CHI,DET,Detail,EPB,EPA
,,,,,,,"DET challenged the ruling, and the original play was overturned.",,
1,7:53,2,10,DET 31,0,0,"Chris Chandler pass complete to Dez White for no gain. Penalty on Leon Johnson: Offensive Holding, 10 yards (no play)",2.970,1.620
1,7:18,2,20,DET 41,0,0,Chris Chandler pass incomplete intended for Dez White,1.620,0.960
1,7:12,3,20,DET 41,0,0,Chris Chandler pass incomplete intended for Marcus Robinson (defended by Jared DeVries),0.960,0.530
1,7:02,4,20,DET 41,0,0,"Brad Maynard punts 31 yards, returned by Az-Zahir Hakim for 4 yards (tackle by Bobbie Howard)",0.530,0.280
1,6:54,1,10,DET 14,0,0,James Stewart middle for 13 yards (tackle by Michael Green),-0.280,0.740
1,6:15,1,10,DET 27,0,0,James Stewart right end for -10 yards (tackle by Rosevelt Colvin),0.740,-1.290
1,5:31,2,20,DET 17,0,0,Joey Harrington left end for 6 yards (tackle by Brian Urlacher),-1.290,-1.020
1,4:55,3,14,DET 23,0,0,Joey Harrington pass complete to Aveion Cason for 6 yards (tackle by Michael Green),-1.020,-1.440
1,4:22,4,8,DET 29,0,0,"John Jett punts 38 yards, returned by Leon Johnson for 9 yards (tackle by Jeff Gooch)",-1.440,-1.730
1,4:14,1,10,CHI 42,0,0,Anthony Thomas right tackle for 4 yards (tackle by Richard Jordan),1.730,1.730
1,3:38,2,6,CHI 46,0,0,Chris Chandler pass complete to Anthony Thomas for 3 yards (tackle by Chris Claiborne),1.730,1.420
1,2:57,3,3,CHI 49,0,0,Chris Chandler pass complete to Dez White for 8 yards (tackle by Todd Lyght),1.420,2.720
1,2:25,1,10,DET 43,0,0,Dez White for -10 yards (tackle by James Hall),2.720,0.830
1,1:39,2,20,CHI 47,0,0,Anthony Thomas middle for 5 yards (tackle by James Hall),0.830,0.830
1,0:55,3,15,DET 48,0,0,Chris Chandler sacked by Luther Elliss for -7 yards,0.830,-0.390
1,0:28,4,22,CHI 45,0,0,"Brad Maynard punts 55 yards, touchback",-0.390,-0.280
1,0:20,1,10,DET 20,0,0,James Stewart left tackle for no gain (tackle by Brian Urlacher),0.280,-0.270
Quarter,Time,Down,ToGo,Location,CHI,DET,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,10,DET 20,0,0,Joey Harrington pass incomplete intended for Germane Crowell,-0.270,-0.960
2,14:55,3,10,DET 20,0,0,Joey Harrington pass complete to Larry Foster for 3 yards (tackle by Jerry Azumah),-0.960,-1.830
2,14:21,4,7,DET 23,0,0,"John Jett punts 38 yards. Penalty on Ahmad Merritt: Defensive Holding, 10 yards",-1.830,-0.870
2,14:11,1,10,CHI 29,0,0,Anthony Thomas middle for 2 yards (tackle by Shaun Rogers),0.870,0.600
2,13:28,2,8,CHI 31,0,0,Anthony Thomas left end for 6 yards (tackle by Corey Harris),0.600,0.700
2,12:58,3,2,CHI 37,0,0,Chris Chandler pass complete to Marcus Robinson for 4 yards (tackle by Andre' Goodman),0.700,1.660
2,12:23,1,10,CHI 41,0,0,"Anthony Thomas middle for 9 yards (tackle by Chris Cash). Anthony Thomas fumbles (forced by Chris Cash), recovered by Anthony Thomas at 50",1.660,2.340
2,11:37,2,1,,0,0,Chris Chandler pass complete to Daimon Shelton for 3 yards (tackle by Todd Lyght and Chris Claiborne),2.340,2.460
2,10:54,1,10,DET 47,0,0,Anthony Thomas right tackle for 11 yards (tackle by Todd Lyght),2.460,3.180
2,10:11,1,10,DET 36,0,0,Anthony Thomas middle for 1 yard (tackle by Chris Claiborne and Robert Porcher),3.180,2.770
2,9:26,2,9,DET 35,0,0,Chris Chandler pass incomplete intended for Marty Booker,2.770,2.080
2,9:22,3,9,DET 35,0,0,Chris Chandler pass incomplete intended for Marty Booker,2.080,0.970
2,9:22,4,9,DET 35,3,0,Paul Edinger 53 yard field goal good,0.970,3.000
2,9:22,,,CHI 30,3,0,"Paul Edinger kicks off 60 yards, returned by Larry Foster for 8 yards (tackle by Bobbie Howard)",0.000,0.040
,,,,,,,"DET challenged the ruling, and the original play was overturned.",,
2,9:05,1,10,DET 18,3,0,Joey Harrington pass complete to Az-Zahir Hakim for 13 yards (tackle by Reggie Austin),0.040,1.000
2,8:26,1,10,DET 31,3,0,Joey Harrington pass complete to Aveion Cason for 36 yards (tackle by Mike Caldwell),1.000,3.380
2,7:38,1,10,CHI 33,3,0,James Stewart left end for no gain (tackle by Michael Green),3.380,2.840
2,7:12,2,10,CHI 33,3,0,James Stewart middle for 4 yards (tackle by Rosevelt Colvin),2.840,2.680
2,6:36,3,6,CHI 29,3,0,"Joey Harrington pass complete to Az-Zahir Hakim for 16 yards (tackle by Reggie Austin). Penalty on Matt Joyce: Offensive Holding, 10 yards (no play)",2.680,1.350
2,6:06,3,16,CHI 39,3,0,Joey Harrington pass incomplete intended for Aveion Cason,1.350,0.660
2,6:01,4,16,CHI 39,3,0,John Jett punts 36 yards,0.660,0.380
2,5:51,1,10,CHI 3,3,0,Chris Chandler pass complete to Dustin Lyman for 4 yards (tackle by Todd Lyght and Donte Curry),-0.380,-0.490
2,5:10,2,6,CHI 7,3,0,"Anthony Thomas middle for -1 yards (tackle by Luther Elliss). Anthony Thomas fumbles (forced by Luther Elliss), recovered by Kelvin Pritchett at CHI-6 (tackle by Anthony Thomas)",-0.490,-5.830
2,5:02,1,6,CHI 6,3,6,"James Stewart middle for 6 yards, touchdown",5.830,7.000
2,5:02,,,CHI 6,3,7,Jason Hanson kicks extra point good,0.000,0.000
2,5:02,,,DET 30,3,7,"Jason Hanson kicks off 69 yards, returned by Vinny Sutherland for 18 yards",0.000,0.150
2,4:51,1,10,CHI 19,3,7,Chris Chandler sacked by Donte Curry for -9 yards,0.150,-1.440
2,4:26,2,19,CHI 10,3,7,"Chris Chandler pass incomplete intended for Dez White is intercepted by Eric Davis at CHI-30 and returned for 16 yards. Eric Davis fumbles, recovered by Eric Davis at CHI-16",-1.440,-4.510
2,4:04,1,10,CHI 16,3,7,James Stewart middle for 6 yards (tackle by Mike Brown),4.510,4.970
2,3:35,2,4,CHI 10,3,7,James Stewart right end for 3 yards (tackle by Michael Green and Brian Urlacher),4.970,4.850
2,3:12,3,1,CHI 7,3,7,Joey Harrington pass complete to Cory Schlesinger for 6 yards (tackle by Mike Brown),4.850,6.970
2,2:40,1,1,CHI 1,3,7,Joey Harrington pass incomplete intended for John Owens (defended by Bobbie Howard),6.970,5.910
2,2:35,2,1,CHI 1,3,7,Cory Schlesinger middle for no gain (tackle by Bobbie Howard),5.910,5.170
2,2:00,3,1,CHI 1,3,7,James Stewart left end for no gain (tackle by Larry Whigham and Bobbie Howard),5.170,3.550
2,1:14,3,1,CHI 1,,,Timeout #1 by Detroit Lions,5.170,3.550
2,1:14,4,1,CHI 1,3,13,"James Stewart left tackle for 1 yard, touchdown",3.550,7.000
2,1:14,,,CHI 1,3,14,Jason Hanson kicks extra point good,0.000,0.000
2,1:14,,,DET 30,3,14,"Jason Hanson kicks off 65 yards, returned by Vinny Sutherland for 16 yards (tackle by Kalimba Edwards)",0.000,0.340
2,1:05,1,10,CHI 21,3,14,Chris Chandler pass complete to Fred Baxter for 6 yards (tackle by Jeff Gooch),0.340,0.610
2,0:49,2,4,CHI 27,3,14,Chris Chandler pass complete to Fred Baxter for 22 yards,0.610,2.190
2,0:49,2,4,CHI 27,,,Timeout #1 by Chicago Bears,0.610,2.190
2,0:42,1,10,CHI 49,3,14,Chris Chandler pass complete to Anthony Thomas for 1 yard (tackle by Todd Lyght),2.190,1.780
2,0:22,2,9,,3,14,Chris Chandler pass complete to Dez White for 24 yards (tackle by Corey Harris),1.780,3.840
2,0:18,1,10,DET 26,3,14,Chris Chandler pass complete to Dustin Lyman for 7 yards (tackle by Jeff Gooch),3.840,4.270
2,0:11,1,10,DET 26,,,Timeout #2 by Chicago Bears,3.840,4.270
2,0:11,2,3,DET 19,3,14,"Penalty on James Hall: Defensive Offside, 5 yards (no play)",4.270,4.650
2,0:11,1,10,DET 14,3,14,"Chris Chandler pass complete to Marty Booker for 14 yards. Penalty on Marc Colombo: False Start, 5 yards (no play)",4.650,0.000
2,0:11,,,DET 14,3,14,Paul Edinger kicks extra point good,0.000,0.000
2,0:11,,,CHI 30,3,14,"Paul Edinger kicks off 46 yards, returned by Larry Foster for 20 yards (tackle by Bryan Knight)",0.000,0.940
Quarter,Time,Down,ToGo,Location,CHI,DET,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DET 30,3,14,"Jason Hanson kicks off 60 yards, returned by Vinny Sutherland for 15 yards (tackle by Jeff Gooch)",0.000,0.610
3,14:55,1,10,CHI 25,3,14,Anthony Thomas right tackle for 3 yards (tackle by Robert Porcher),0.610,0.470
3,14:16,2,7,CHI 28,3,14,"Chris Chandler pass incomplete intended for Ahmad Merritt (defended by Luther Elliss). Penalty on Luther Elliss: Personal Foul, 15 yards (no play)",0.470,1.800
3,14:11,1,10,CHI 43,3,14,Anthony Thomas middle for -1 yards (tackle by Donte Curry),1.800,1.120
3,13:33,2,11,CHI 42,3,14,Anthony Thomas left end for 2 yards (tackle by Luther Elliss),1.120,0.690
3,12:50,3,9,CHI 44,3,14,Chris Chandler pass complete to Fred Baxter for 12 yards (tackle by Chris Claiborne),0.690,2.650
3,12:07,1,10,DET 44,3,14,Anthony Thomas left tackle for 3 yards (tackle by James Hall),2.650,2.520
3,11:29,2,7,DET 41,3,14,Chris Chandler pass complete to Dez White for 38 yards,2.520,6.510
3,10:56,1,3,DET 3,3,14,Stanley Pritchett left tackle for 2 yards,6.510,5.910
3,10:15,2,1,DET 1,9,14,"Anthony Thomas right tackle for 1 yard, touchdown",5.910,7.000
3,10:15,,,DET 1,10,14,Paul Edinger kicks extra point good,0.000,0.000
3,10:15,,,CHI 30,10,14,"Paul Edinger kicks off 69 yards, returned by Larry Foster for 23 yards (tackle by Bobbie Howard)",0.000,0.540
3,10:04,1,10,DET 24,10,14,James Stewart for 24 yards (tackle by Mike Brown),0.540,2.130
3,9:29,1,10,DET 48,10,14,"Joey Harrington sacked by Bryan Robinson for -13 yards. Joey Harrington fumbles (forced by Bryan Robinson), recovered by Alfonso Boone at DET-25",2.130,-3.910
3,8:42,1,10,DET 25,10,14,Anthony Thomas middle for 1 yard (tackle by Robert Porcher),3.910,3.500
3,8:39,2,9,DET 24,10,14,Chris Chandler pass incomplete intended for Anthony Thomas (defended by Robert Porcher),3.500,2.810
3,8:35,3,9,DET 24,10,14,Chris Chandler pass incomplete intended for Marty Booker,2.810,1.870
3,8:33,4,9,DET 24,16,14,Paul Edinger 42 yard field goal good,1.870,3.000
3,8:33,,,CHI 30,17,14,"Paul Edinger kicks off 72 yards, muffed catch by Larry Foster, recovered by Larry Foster and returned for no gain",0.000,0.410
3,8:24,1,10,DET 22,17,14,Joey Harrington pass incomplete intended for Matt Murphy,0.410,-0.130
3,8:17,2,10,DET 22,17,14,James Stewart right end for 24 yards (tackle by Michael Green),-0.130,1.990
3,7:40,1,10,DET 46,17,14,James Stewart right tackle for 5 yards (tackle by Brian Urlacher),1.990,2.130
3,7:03,2,5,CHI 49,17,14,James Stewart middle for 4 yards (tackle by Mike Brown),2.130,1.950
3,6:35,3,1,CHI 45,17,14,James Stewart left end for 9 yards (tackle by Bobbie Howard),1.950,3.180
3,5:51,1,10,CHI 36,17,14,Aveion Cason left tackle for 9 yards (tackle by Mike Caldwell),3.180,3.850
3,5:09,2,1,CHI 27,17,14,James Stewart right tackle for 3 yards (tackle by Rosevelt Colvin),3.850,3.970
3,4:30,1,10,CHI 24,17,14,James Stewart middle for 4 yards (tackle by Brian Urlacher and Mike Caldwell),3.970,3.970
3,3:54,2,6,CHI 20,17,14,"James Stewart right end for 7 yards (tackle by Mike Caldwell). Penalty on Stockar McDougle: Offensive Holding, 10 yards (no play)",3.970,2.620
3,3:26,2,16,CHI 30,17,14,Joey Harrington pass incomplete intended for Aveion Cason,2.620,1.950
3,3:19,3,16,CHI 30,17,14,"Joey Harrington pass incomplete intended for Az-Zahir Hakim (defended by Jerry Azumah). Penalty on Phillip Daniels: Personal Foul, 15 yards (no play)",1.950,4.580
3,3:12,1,10,CHI 15,17,14,Aveion Cason left tackle for -1 yards (tackle by Rosevelt Colvin),4.580,3.810
3,2:31,2,11,CHI 16,17,14,"Aveion Cason right end for 1 yard (tackle by Mike Brown). Penalty on Dominic Raiola: Clipping, 15 yards",3.810,2.000
3,2:09,2,25,CHI 30,17,14,James Stewart right tackle for 8 yards (tackle by Brian Urlacher and Michael Green),2.000,2.410
3,1:23,3,17,CHI 22,17,14,Joey Harrington pass complete to Aveion Cason for 15 yards (tackle by Michael Green),2.410,3.000
3,0:37,3,17,CHI 22,,,Timeout #1 by Detroit Lions,2.410,3.000
3,0:37,4,2,CHI 7,17,14,"Penalty on DET: Delay of Game, 5 yards (no play)",3.000,2.630
3,0:37,4,7,CHI 12,20,14,Jason Hanson 30 yard field goal good,2.630,-3.000
3,0:37,,,DET 30,20,14,"Jason Hanson kicks off 63 yards, returned by Vinny Sutherland for 17 yards (tackle by Stephen Trejo). Penalty on Richard Jordan: Offside on Free Kick, 5 yards (no play)",0.000,0.000
3,0:37,,,DET 25,20,14,"Jason Hanson kicks off 70 yards, returned by Ahmad Merritt for 63 yards (tackle by Donte Curry)",0.000,3.450
3,0:15,1,10,DET 32,20,14,"Anthony Thomas middle for 10 yards (tackle by Corey Harris). Anthony Thomas fumbles (forced by Corey Harris), recovered by Donte Curry at DET-18",3.450,-0.040
3,0:00,1,10,DET 18,20,14,James Stewart middle for 2 yards (tackle by Phillip Daniels),0.040,-0.130
Quarter,Time,Down,ToGo,Location,CHI,DET,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,8,DET 20,20,14,Joey Harrington pass incomplete intended for Larry Foster (defended by Todd McMillon),-0.130,-0.910
4,14:56,3,8,DET 20,20,14,Joey Harrington pass complete to Germane Crowell for 9 yards (tackle by Todd McMillon),-0.910,0.870
4,14:18,1,10,DET 29,20,14,James Stewart right tackle for 2 yards (tackle by Bryan Robinson),0.870,0.600
4,13:40,2,8,DET 31,20,14,James Stewart left end for 13 yards (tackle by Jerry Azumah),0.600,1.860
4,12:57,1,10,DET 44,20,14,Joey Harrington pass incomplete intended for Larry Foster,1.860,1.320
4,12:52,2,10,DET 44,20,14,James Stewart left tackle for 1 yard (tackle by Alfonso Boone),1.320,0.760
4,12:08,3,9,DET 45,20,14,Joey Harrington pass incomplete intended for Scotty Anderson,0.760,-0.390
4,12:00,4,9,DET 45,20,14,John Jett punts 53 yards,-0.390,0.380
4,11:49,1,10,CHI 2,20,14,Anthony Thomas middle for 7 yards (tackle by Corey Harris),-0.380,-0.270
4,11:12,2,3,CHI 9,20,14,Anthony Thomas left tackle for 7 yards (tackle by Chris Claiborne and Barrett Green),-0.270,-0.140
4,10:31,1,10,CHI 16,20,14,Anthony Thomas middle for -3 yards (tackle by Corey Harris),-0.140,-0.990
4,9:51,2,13,CHI 13,20,14,Anthony Thomas middle for 3 yards (tackle by Chris Claiborne),-0.990,-1.320
4,9:51,3,10,CHI 16,20,14,"Penalty on Jared DeVries: Encroachment, 5 yards (no play)",-1.320,-0.700
4,8:48,3,5,CHI 21,20,14,Chris Chandler pass incomplete intended for Marcus Robinson (defended by Andre' Goodman),-0.700,-1.960
4,8:41,4,5,CHI 21,20,14,"Brad Maynard punts 48 yards, fair catch by Az-Zahir Hakim",-1.960,-1.000
4,8:36,1,10,DET 31,20,14,Joey Harrington pass complete to James Stewart for 8 yards (tackle by Rosevelt Colvin),1.000,1.540
4,8:06,2,2,DET 39,20,14,James Stewart middle for 1 yard (tackle by Rosevelt Colvin),1.540,0.960
4,7:25,3,1,DET 40,20,14,Joey Harrington pass incomplete intended for Larry Foster,0.960,-0.720
4,7:17,4,1,DET 40,20,14,"John Jett punts 52 yards, returned by Leon Johnson for 5 yards (tackle by Donte Curry)",-0.720,0.320
4,7:05,1,10,CHI 13,20,14,Anthony Thomas middle for 3 yards (tackle by Kalimba Edwards),-0.320,-0.440
4,6:30,2,7,CHI 16,20,14,Chris Chandler pass complete to Daimon Shelton for 6 yards,-0.440,-0.350
4,5:56,3,1,CHI 22,20,14,Anthony Thomas left tackle for 2 yards (tackle by Barrett Green),-0.350,0.540
4,5:11,1,10,CHI 24,20,14,Anthony Thomas left end for 8 yards,0.540,1.080
4,4:24,2,2,CHI 32,20,14,Anthony Thomas left tackle for 1 yard (tackle by James Hall and Shaun Rogers),1.080,0.500
4,3:39,2,2,CHI 32,,,Timeout #1 by Chicago Bears,1.080,0.500
4,3:39,3,1,CHI 33,20,14,Leon Johnson left tackle for 1 yard,0.500,1.200
4,3:07,1,10,CHI 34,20,14,Anthony Thomas middle for 2 yards (tackle by Donte Curry),1.200,0.930
4,3:00,1,10,CHI 34,,,Timeout #2 by Detroit Lions,1.200,0.930
4,3:00,2,8,CHI 36,20,14,Anthony Thomas left end for 2 yards (tackle by Donte Curry),0.930,0.500
4,2:52,2,8,CHI 36,,,Timeout #3 by Detroit Lions,0.930,0.500
4,2:52,3,6,CHI 38,20,14,Chris Chandler sacked by Corey Harris for -12 yards,0.500,-1.630
4,2:52,4,18,CHI 26,20,14,"Brad Maynard punts 52 yards, fair catch by Az-Zahir Hakim",-1.630,-0.410
4,2:21,1,10,DET 22,20,14,Joey Harrington pass incomplete intended for Scotty Anderson (defended by Rosevelt Colvin),0.410,-0.130
4,2:16,2,10,DET 22,20,14,Joey Harrington pass complete to Germane Crowell for 12 yards (tackle by Jerry Azumah),-0.130,1.200
4,1:56,1,10,DET 34,20,14,"Joey Harrington pass complete to Scotty Anderson for 15 yards (tackle by Reggie Austin). Scotty Anderson fumbles (forced by Reggie Austin), ball out of bounds at DET-49",1.200,2.190
,,,,,,,"Replay Assistant challenged the ruling, and the original play was overturned.",,
4,1:52,1,10,DET 49,20,14,Joey Harrington pass complete to James Stewart for 20 yards (tackle by Larry Whigham),2.190,3.510
4,1:28,1,10,CHI 31,20,14,Joey Harrington pass complete to Scotty Anderson for 16 yards (tackle by Michael Green),3.510,4.580
4,1:04,1,10,CHI 15,20,14,Joey Harrington pass complete to Scotty Anderson for 3 yards,4.580,4.450
4,1:00,2,7,CHI 12,20,14,Joey Harrington pass complete to John Owens for 10 yards (tackle by Jerry Azumah),4.450,6.740
4,0:34,1,2,CHI 2,20,14,Joey Harrington middle for 1 yard (tackle by Keith Traylor),6.740,5.910
4,0:34,2,1,CHI 1,20,14,Joey Harrington pass incomplete,5.910,5.170
4,0:11,2,1,CHI 1,,,Timeout #2 by Chicago Bears,5.910,5.170
4,0:11,3,1,CHI 1,20,14,Joey Harrington pass incomplete intended for Az-Zahir Hakim. Penalty on Michael Green: Defensive Pass Interference (no play),5.170,6.970
4,0:07,1,1,CHI 1,20,14,Joey Harrington pass incomplete intended for John Owens (defended by Bryan Robinson),6.970,5.910
4,0:05,1,1,CHI 1,,,Timeout #3 by Chicago Bears,6.970,5.910
4,0:05,2,1,CHI 1,20,14,"Penalty on Matt Murphy: False Start, 5 yards (no play)",5.910,4.950
4,0:05,2,6,CHI 6,20,17,Jason Hanson 24 yard field goal good,4.950,3.000
4,0:05,,,DET 30,20,17,Jason Hanson kicks off 44 yards,0.000,0.670
4,0:02,1,10,CHI 26,20,17,Chris Chandler kneels for -1 yards,0.670,0.000
Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime
Quarter,Time,Down,ToGo,Location,CHI,DET,Detail,EPB,EPA
,,,,,,,"Lions won the coin toss, Lions to receive the overtime kickoff.",,
OT,15:00,,,CHI 30,20,17,"Paul Edinger kicks off 68 yards, out of bounds",0.000,1.600
OT,15:00,1,10,DET 40,20,17,James Stewart middle for 9 yards (tackle by Mike Caldwell and Rosevelt Colvin),1.600,2.270
OT,14:26,2,1,DET 49,20,17,James Stewart right tackle for 2 yards (tackle by Bryan Robinson),2.270,2.320
OT,13:44,1,10,CHI 49,20,17,James Stewart left end for no gain (tackle by Brian Urlacher),2.320,1.780
OT,13:08,2,10,CHI 49,20,17,James Stewart right end for 14 yards (tackle by Mike Brown),1.780,3.250
OT,12:24,1,10,CHI 35,20,17,James Stewart right tackle for 4 yards (tackle by Bryan Robinson),3.250,3.240
OT,11:44,2,6,CHI 31,20,17,James Stewart left end for -3 yards (tackle by Brian Urlacher and Michael Green),3.240,2.150
OT,10:58,3,9,CHI 34,20,17,Cory Schlesinger middle for 4 yards (tackle by Phillip Daniels),2.150,1.450
OT,10:18,4,5,CHI 30,20,20,Jason Hanson 48 yard field goal good,1.450,3.000
End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime
