Quarter,Time,Down,ToGo,Location,CAR,NOR,Detail,EPB,EPA
1,7:17,,,,3,0,Timeout #1 by Carolina Panthers,0.000,-0.160
1,7:17,3,6,NOR 28,3,0,Drew Brees pass incomplete short middle intended for Buck Ortega (defended by Julius Peppers),-0.160,-1.500
1,7:12,4,6,NOR 28,3,0,"Glenn Pakulak punts 54 yards, returned by Mark Jones for 3 yards (tackle by Troy Evans)",-1.500,-0.340
1,7:00,1,10,CAR 21,3,0,DeAngelo Williams right guard for 30 yards (tackle by Roman Harper),0.340,2.320
1,6:19,1,10,NOR 49,3,0,Jonathan Stewart right guard for 1 yard (tackle by Jonathan Vilma),2.320,1.920
1,5:43,2,9,NOR 48,3,0,Jonathan Stewart right end for 16 yards (tackle by Randall Gay),1.920,3.450
1,5:03,1,10,NOR 32,3,0,Jake Delhomme pass complete short left to Muhsin Muhammad for 5 yards (tackle by Randall Gay),3.450,3.580
1,4:33,2,5,NOR 27,3,0,DeAngelo Williams left tackle for 10 yards (tackle by Josh Bullocks),3.580,4.440
1,3:50,1,10,NOR 17,3,0,Jake Delhomme pass incomplete short left intended for Steve Smith (defended by Will Smith),4.440,3.850
1,3:47,2,10,NOR 17,3,0,DeAngelo Williams left guard for 1 yard (tackle by Randall Gay and Hollis Thomas),3.850,3.190
1,3:03,3,9,NOR 16,3,0,Jake Delhomme pass complete short left to D.J. Hackett for 7 yards (tackle by Randall Gay),3.190,2.950
1,2:25,4,2,NOR 9,6,0,John Kasay 26 yard field goal good,2.950,3.000
1,,,,CAR 30,6,0,"Rhys Lloyd kicks off 72 yards, returned by Skyler Green for 42 yards (tackle by Nate Salley)",0.000,1.600
1,2:13,1,10,NOR 40,6,0,Drew Brees pass complete short right to Lance Moore for 5 yards (tackle by Thomas Davis),1.600,1.730
1,1:36,2,5,NOR 45,6,0,Drew Brees pass complete short right to Buck Ortega for 3 yards (tackle by Na'il Diggs),1.730,1.420
1,0:56,3,2,NOR 48,6,0,Mike Bell left end for 5 yards (tackle by Nick Hayden),1.420,2.460
1,0:17,1,10,CAR 47,6,0,Mike Bell left tackle for 3 yards (tackle by Darwin Walker),2.460,2.320
Quarter,Time,Down,ToGo,Location,CAR,NOR,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,7,CAR 44,6,0,Drew Brees pass complete short left to Marques Colston for 14 yards (tackle by Charles Godfrey),2.320,3.580
2,14:31,1,10,CAR 30,6,0,Drew Brees pass complete short left to Billy Miller for 20 yards (tackle by Chris Harris),3.580,4.910
2,13:49,1,10,CAR 10,6,0,Drew Brees pass complete short left to Lance Moore for 5 yards (tackle by Ken Lucas),4.910,5.150
2,13:21,2,5,CAR 5,6,0,Mike Bell left tackle for 2 yards (tackle by Tyler Brayton and Darwin Walker),5.150,4.720
2,12:43,3,3,CAR 3,6,0,Drew Brees pass incomplete short right intended for Billy Miller,4.720,3.040
2,12:39,4,3,CAR 3,6,3,Garrett Hartley 21 yard field goal good,3.040,3.000
2,,,,NOR 30,6,3,"Garrett Hartley kicks off 68 yards, returned by Mark Jones for 25 yards (tackle by Jeff Charleston)",0.000,0.740
2,12:30,1,10,CAR 27,6,3,"Jake Delhomme pass incomplete deep left intended for Muhsin Muhammad. Penalty on Travelle Wharton: Offensive Holding, 10 yards (no play)",0.740,-0.170
2,12:18,1,20,CAR 17,6,3,Jake Delhomme pass complete deep left to Muhsin Muhammad for 28 yards (tackle by Roman Harper),-0.170,1.930
2,11:37,1,10,CAR 45,6,3,Jonathan Stewart left guard for 1 yard (tackle by Scott Fujita and Will Smith),1.930,1.520
2,10:52,2,9,CAR 46,6,3,Jake Delhomme pass complete deep right to Steve Smith for 25 yards (tackle by Josh Bullocks),1.520,3.640
2,10:08,1,10,NOR 29,6,3,Jonathan Stewart right tackle for 3 yards (tackle by Scott Fujita and Sedrick Ellis),3.640,3.510
2,9:26,2,7,NOR 26,6,3,Jonathan Stewart right guard for 2 yards (tackle by Jonathan Vilma and Bobby McCray),3.510,3.070
2,8:40,3,5,NOR 24,6,3,"Jake Delhomme pass incomplete short middle intended for Steve Smith (defended by Jonathan Vilma). Penalty on Jonathan Vilma: Defensive Pass Interference, 3 yards (no play)",3.070,4.170
2,8:35,1,10,NOR 21,6,3,DeAngelo Williams left guard for no gain (tackle by Scott Shanle),4.170,3.630
2,7:52,2,10,NOR 21,6,3,DeAngelo Williams left end for 5 yards (tackle by Jonathan Vilma),3.630,3.630
2,7:06,3,5,NOR 16,6,3,Jake Delhomme pass incomplete short left intended for Dante Rosario (defended by Josh Bullocks),3.630,2.430
2,7:00,4,5,NOR 16,9,3,John Kasay 34 yard field goal good,2.430,3.000
2,,,,CAR 30,9,3,"Rhys Lloyd kicks off 77 yards, touchback",0.000,0.280
2,6:56,1,10,NOR 20,9,3,Deuce McAllister left guard for 11 yards (tackle by Tyler Brayton),0.280,1.000
2,6:15,1,10,NOR 31,9,3,"Drew Brees pass incomplete short left intended for Marques Colston (defended by Ken Lucas). Penalty on Jahri Evans: Offensive Holding, 10 yards (no play)",1.000,0.340
2,6:08,1,20,NOR 21,9,3,Drew Brees pass incomplete deep left intended for Robert Meachem,0.340,-0.890
2,5:59,2,20,NOR 21,9,3,Deuce McAllister left guard for 5 yards (tackle by Richard Marshall),-0.890,-0.890
2,5:18,3,15,NOR 26,9,3,Drew Brees pass incomplete deep middle intended for Marques Colston is intercepted by Chris Harris at NOR-45 and returned for 16 yards (tackle by Billy Miller),-0.890,-3.640
2,5:05,1,10,NOR 29,9,3,DeAngelo Williams left end for 6 yards (tackle by Randall Gay),3.640,3.910
2,4:25,2,4,NOR 23,9,3,DeAngelo Williams left guard for 2 yards (tackle by Bobby McCray),3.910,3.470
2,3:49,3,2,NOR 21,9,3,DeAngelo Williams right end for 13 yards (tackle by Roman Harper),3.470,5.370
2,3:13,,,,9,3,Timeout #1 by New Orleans Saints,0.000,5.370
2,3:13,1,8,NOR 8,15,3,"Jake Delhomme pass complete short middle to Muhsin Muhammad for 8 yards, touchdown",5.370,7.000
2,,,,NOR 2,16,3,John Kasay kicks extra point good,0.000,0.000
2,,,,CAR 30,22,3,"Rhys Lloyd kicks off 74 yards, returned by Skyler Green for 16 yards (tackle by Landon Johnson). Skyler Green fumbles (forced by Landon Johnson), recovered by Dante Wesley at NOR-12 and returned for 12 yards, touchdown",0.000,-7.000
2,,,,NOR 2,23,3,John Kasay kicks extra point good,0.000,0.000
2,,,,CAR 30,23,3,"Rhys Lloyd kicks off 74 yards, touchback",0.000,0.280
2,3:03,1,10,NOR 20,23,3,Drew Brees pass complete short middle to Marques Colston for 15 yards (tackle by Chris Harris),0.280,1.270
2,2:40,1,10,NOR 35,23,3,Drew Brees pass complete short left to Marques Colston for 8 yards (tackle by Ken Lucas),1.270,1.800
2,2:16,2,2,NOR 43,23,3,Drew Brees pass complete short right to Marques Colston for 20 yards (tackle by Chris Gamble),1.800,3.120
2,2:00,1,10,CAR 37,23,3,"Drew Brees pass complete short right to Deuce McAllister for 4 yards (tackle by Chris Gamble). Penalty on Billy Miller: Offensive Holding, 10 yards",3.120,2.720
2,1:53,1,16,CAR 43,23,3,Drew Brees pass complete short right to Deuce McAllister for 7 yards (tackle by James Anderson),2.720,2.710
2,1:28,2,9,CAR 36,23,3,Drew Brees pass incomplete deep left intended for Marques Colston (defended by Richard Marshall),2.710,2.010
,,,,,,,"Replay Assistant challenged the pass completion ruling, and the original play was overturned.",,
2,1:23,3,9,CAR 36,23,3,Drew Brees pass complete short right to Devery Henderson for 10 yards (tackle by Charles Godfrey),2.010,3.840
2,0:57,1,10,CAR 26,23,3,Drew Brees pass incomplete short left intended for Billy Miller,3.840,3.300
2,0:47,2,10,CAR 26,23,9,"Drew Brees pass complete deep right to Marques Colston for 26 yards, touchdown",3.300,7.000
2,,,,CAR 2,23,10,Garrett Hartley kicks extra point good,0.000,0.000
2,,,,NOR 30,23,10,"Garrett Hartley kicks off 72 yards, touchback",0.000,0.280
2,0:40,1,10,CAR 20,23,10,DeAngelo Williams right guard for 10 yards (tackle by Roman Harper),0.280,0.940
2,0:16,1,10,CAR 30,23,10,Jake Delhomme pass incomplete short left intended for Muhsin Muhammad,0.940,0.390
2,0:12,2,10,CAR 30,23,10,DeAngelo Williams left tackle for 3 yards (tackle by Jonathan Vilma and Will Smith),0.390,0.100
2,0:03,,,,23,10,Timeout #2 by New Orleans Saints,0.000,0.100
2,0:03,3,7,CAR 33,23,10,DeAngelo Williams right end for 23 yards (tackle by Jonathan Vilma),0.100,2.650
Quarter,Time,Down,ToGo,Location,CAR,NOR,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CAR 30,23,10,"Rhys Lloyd kicks off 79 yards, touchback",0.000,0.280
3,15:00,1,10,NOR 20,23,10,Drew Brees pass incomplete deep middle intended for Lance Moore,0.280,-0.270
3,14:54,2,10,NOR 20,23,10,Deuce McAllister left guard for 3 yards (tackle by Chris Harris),-0.270,-0.560
3,14:16,3,7,NOR 23,23,10,Drew Brees pass complete short right to Devery Henderson for 19 yards (tackle by Chris Gamble),-0.560,1.730
3,13:35,1,10,NOR 42,23,10,Drew Brees pass incomplete deep right intended for Marques Colston,1.730,1.190
3,13:28,2,10,NOR 42,23,10,Drew Brees pass incomplete short right intended for Deuce McAllister (defended by Charles Johnson),1.190,0.500
3,13:23,3,10,NOR 42,23,10,Drew Brees sacked by Julius Peppers for -9 yards,0.500,-1.180
3,12:51,4,19,NOR 33,23,10,"Glenn Pakulak punts 49 yards, returned by Steve Smith for 10 yards (tackle by Roman Harper)",-1.180,-0.810
3,12:39,1,10,CAR 28,23,10,DeAngelo Williams right guard for 3 yards (tackle by Hollis Thomas and Scott Fujita),0.810,0.670
3,12:02,2,7,CAR 31,23,10,DeAngelo Williams right guard for 9 yards (tackle by Scott Fujita),0.670,1.600
3,11:24,1,10,CAR 40,23,10,Jake Delhomme pass complete deep left to Steve Smith for 54 yards (tackle by Jason David). Penalty on Randall Gay: Illegal Contact (Declined),1.600,5.830
3,10:48,1,6,NOR 6,23,10,Jonathan Stewart right guard for 4 yards (tackle by Chris Reis and Scott Shanle),5.830,5.720
3,10:07,2,2,NOR 2,29,10,"Jonathan Stewart left guard for 2 yards, touchdown. Penalty on Chris Reis: Defensive Offside (Declined)",5.720,7.000
3,,,,NOR 2,30,10,John Kasay kicks extra point good,0.000,0.000
3,,,,CAR 30,30,10,"Rhys Lloyd kicks off 72 yards, touchback",0.000,0.280
3,10:02,1,10,NOR 20,30,10,Drew Brees pass complete short left to Lance Moore for 8 yards (tackle by Jon Beason),0.280,0.810
3,9:37,2,2,NOR 28,30,10,Drew Brees pass complete deep middle to Billy Miller for 21 yards (tackle by Thomas Davis),0.810,2.190
3,9:14,1,10,NOR 49,30,10,Drew Brees sacked by Richard Marshall for -10 yards,2.190,0.300
3,8:41,2,20,NOR 39,30,10,Drew Brees pass incomplete short right intended for Mike Bell,0.300,-0.360
3,8:37,3,20,NOR 39,30,10,Drew Brees pass incomplete deep right intended for Billy Miller (defended by Thomas Davis),-0.360,-0.780
3,8:31,4,20,NOR 39,30,10,"Glenn Pakulak punts 61 yards, touchback",-0.780,-0.280
3,8:21,1,10,CAR 20,30,10,Jake Delhomme pass complete short right to Muhsin Muhammad for 18 yards (tackle by Josh Bullocks),0.280,1.470
3,7:39,1,10,CAR 38,30,10,Jonathan Stewart right tackle for 3 yards (tackle by Jonathan Vilma and Jeff Charleston),1.470,1.330
3,7:02,2,7,CAR 41,30,10,Jonathan Stewart right tackle for no gain (tackle by Will Smith and Remi Ayodele),1.330,0.630
3,6:16,3,7,CAR 41,30,10,Jake Delhomme pass complete short middle to D.J. Hackett for 30 yards (tackle by Josh Bullocks),0.630,3.640
3,5:32,1,10,NOR 29,30,10,DeAngelo Williams right guard for 2 yards (tackle by Jeff Charleston),3.640,3.370
3,4:49,2,8,NOR 27,30,10,DeAngelo Williams left tackle for 4 yards (tackle by Jeff Charleston and Josh Bullocks),3.370,3.200
3,4:04,3,4,NOR 23,30,10,DeAngelo Williams right end for no gain (tackle by Scott Shanle and Sedrick Ellis),3.200,2.000
3,3:27,4,4,NOR 23,30,10,John Kasay 41 yard field goal no good,2.000,-1.000
3,3:22,1,10,NOR 31,30,10,Drew Brees pass complete short left to Deuce McAllister for 20 yards (tackle by Thomas Davis),1.000,2.320
3,3:04,1,10,CAR 49,30,10,"Penalty on Jonathan Goodwin: False Start, 5 yards (no play)",2.320,1.990
3,2:51,1,15,NOR 46,30,10,Drew Brees pass complete short left to Lance Moore for 14 yards (tackle by Charles Godfrey),1.990,3.000
3,2:29,2,1,CAR 40,30,10,Drew Brees pass incomplete short right intended for Marques Colston,3.000,2.280
3,2:25,3,1,CAR 40,30,10,Deuce McAllister right guard for 5 yards (tackle by Tyler Brayton),2.280,3.250
3,1:45,1,10,CAR 35,30,10,Drew Brees pass complete short left to Robert Meachem for 14 yards (tackle by Ken Lucas),3.250,4.170
3,1:13,1,10,CAR 21,30,10,Deuce McAllister right guard for 7 yards (tackle by Thomas Davis and Nick Hayden),4.170,4.740
3,0:35,2,3,CAR 14,30,10,Drew Brees pass incomplete short right intended for Deuce McAllister,4.740,4.020
3,0:28,3,3,CAR 14,30,10,Deuce McAllister right guard for 7 yards (tackle by Chris Harris and Julius Peppers),4.020,5.600
Quarter,Time,Down,ToGo,Location,CAR,NOR,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,7,CAR 7,30,10,Drew Brees pass incomplete short left intended for Lance Moore,5.600,4.760
4,14:54,2,7,CAR 7,30,16,"Drew Brees pass complete short left to Robert Meachem for 7 yards, touchdown",4.760,7.000
4,,,,CAR 2,30,17,Garrett Hartley kicks extra point good,0.000,0.000
4,,,,NOR 30,30,17,"Garrett Hartley kicks off 69 yards, returned by Mark Jones for 27 yards (tackle by Troy Evans)",0.000,0.810
4,14:42,1,10,CAR 28,30,17,Jonathan Stewart left guard for 4 yards (tackle by Jonathan Vilma and Scott Fujita),0.810,0.800
4,13:59,2,6,CAR 32,30,17,Jake Delhomme pass complete short right to Muhsin Muhammad for 10 yards (tackle by Randall Gay),0.800,1.730
4,13:49,,,,30,17,Timeout #1 by New Orleans Saints,0.000,1.730
4,13:49,1,10,CAR 42,30,17,Jonathan Stewart left end for 9 yards (tackle by Roman Harper),1.730,2.400
4,13:14,2,1,NOR 49,30,17,Jake Delhomme pass complete short left to Steve Smith for 11 yards (tackle by Randall Gay),2.400,3.050
4,12:29,1,10,NOR 38,30,17,Jonathan Stewart right tackle for 4 yards (tackle by Sedrick Ellis),3.050,3.050
4,11:45,2,6,NOR 34,30,17,Jonathan Stewart right tackle for -1 yards (tackle by Remi Ayodele),3.050,2.210
4,11:01,,,,30,17,Timeout #1 by Carolina Panthers,0.000,2.210
4,11:01,3,7,NOR 35,30,17,"Penalty on Jordan Gross: False Start, 5 yards (no play)",2.210,1.550
4,11:01,3,12,NOR 40,30,17,Jake Delhomme pass complete short right to Muhsin Muhammad for 2 yards (tackle by Usama Young),1.550,0.720
4,10:17,4,10,NOR 38,30,17,Jason Baker punts 27 yards,0.720,0.370
4,10:07,1,10,NOR 11,30,17,"Penalty on Billy Miller: False Start, 5 yards (no play)",-0.370,-0.570
4,10:07,1,15,NOR 6,30,17,Drew Brees pass complete short left to Mike Karney for 7 yards (tackle by Ken Lucas),-0.570,-0.630
4,9:31,2,8,NOR 13,30,17,Drew Brees pass complete short left to Deuce McAllister for 4 yards (tackle by Jon Beason),-0.630,-0.720
4,8:49,3,4,NOR 17,30,17,Drew Brees pass complete short middle to Lance Moore for 20 yards (tackle by Thomas Davis),-0.720,1.400
4,8:13,1,10,NOR 37,30,17,Drew Brees pass complete deep left to Lance Moore for 17 yards,1.400,2.520
4,7:55,1,10,CAR 46,30,17,Drew Brees pass incomplete short middle intended for Marques Colston (defended by Richard Marshall),2.520,1.980
4,7:50,2,10,CAR 46,30,17,Drew Brees pass incomplete short right intended for Billy Miller,1.980,1.290
4,7:47,3,10,CAR 46,30,17,Drew Brees pass complete short right to Marques Colston for 14 yards (tackle by Chris Gamble),1.290,3.450
4,7:14,1,10,CAR 32,30,17,Drew Brees pass complete short right to Billy Miller for 15 yards (tackle by Chris Gamble),3.450,4.440
4,6:32,1,10,CAR 17,30,17,"Drew Brees pass incomplete deep middle intended for Marques Colston. Penalty on Jammal Brown: Offensive Holding, 10 yards (no play)",4.440,3.780
4,6:27,1,20,CAR 27,30,17,Deuce McAllister right end for -2 yards (tackle by Julius Peppers),3.780,2.270
4,6:02,2,22,CAR 29,30,17,Drew Brees pass incomplete short right intended for Robert Meachem (defended by Chris Gamble),2.270,1.620
4,5:57,3,22,CAR 29,30,17,"Drew Brees pass incomplete deep right intended for Marques Colston. Penalty on Charles Johnson: Defensive Offside, 5 yards (no play)",1.620,2.280
4,5:51,3,17,CAR 24,30,17,Drew Brees pass complete short left to Robert Meachem for 15 yards (tackle by Ken Lucas),2.280,2.950
4,5:38,,,,30,17,Timeout #2 by New Orleans Saints,0.000,2.950
4,5:38,4,2,CAR 9,30,23,"Drew Brees pass complete short right to Lance Moore for 9 yards, touchdown",2.950,7.000
4,,,,CAR 2,30,24,Garrett Hartley kicks extra point good,0.000,0.000
4,,,,NOR 30,30,24,"Garrett Hartley kicks off 62 yards, returned by Mark Jones for 20 yards (tackle by Josh Bullocks)",0.000,0.810
4,5:28,1,10,CAR 28,30,24,DeAngelo Williams left guard for 2 yards (tackle by Scott Fujita),0.810,0.530
4,4:48,2,8,CAR 30,30,24,Jake Delhomme sacked by Scott Shanle for -6 yards,0.530,-0.960
4,4:09,,,,30,24,Timeout #2 by Carolina Panthers,0.000,-0.960
4,4:09,3,14,CAR 24,30,24,Jake Delhomme pass incomplete deep left intended for Steve Smith (defended by Josh Bullocks),-0.960,-1.770
4,4:04,4,14,CAR 24,30,24,Jason Baker punts 21 yards,-1.770,-2.590
4,3:58,1,10,CAR 45,30,24,Drew Brees pass complete short left to Deuce McAllister for 6 yards (tackle by Thomas Davis),2.590,2.850
4,3:21,2,4,CAR 39,30,24,Drew Brees pass complete deep left to Marques Colston for 26 yards (tackle by Nate Salley),2.850,4.710
4,3:16,1,10,CAR 13,30,30,"Drew Brees pass complete short middle to Lance Moore for 13 yards, touchdown",4.710,7.000
4,,,,CAR 2,30,31,Garrett Hartley kicks extra point good,0.000,0.000
4,,,,NOR 30,30,31,"Garrett Hartley kicks off 72 yards, returned by Mark Jones for 20 yards (tackle by Chris Reis)",0.000,0.040
4,3:06,1,10,CAR 18,30,31,Jake Delhomme pass complete deep left to Steve Smith for 39 yards (tackle by Roman Harper),0.040,2.720
4,2:21,1,10,NOR 43,30,31,DeAngelo Williams left guard for 4 yards (tackle by Chris Reis),2.720,2.720
4,2:00,2,6,NOR 39,30,31,Jake Delhomme pass complete short left to Muhsin Muhammad for 8 yards (tackle by Randall Gay),2.720,3.510
4,1:52,,,,30,31,Timeout #3 by New Orleans Saints,0.000,3.510
4,1:52,1,10,NOR 31,30,31,DeAngelo Williams left end for 1 yard (tackle by Jonathan Vilma),3.510,3.100
4,1:13,2,9,NOR 30,30,31,DeAngelo Williams right tackle for 8 yards (tackle by Jonathan Vilma),3.100,3.470
4,0:31,3,1,NOR 22,30,31,DeAngelo Williams right tackle for 2 yards (tackle by Jonathan Vilma),3.470,4.240
4,0:06,,,,30,31,Timeout #3 by Carolina Panthers,0.000,4.240
4,0:06,1,10,NOR 20,30,31,"Penalty on Frank Omiyale: False Start, 5 yards (no play)",4.240,3.910
4,0:06,1,15,NOR 25,33,31,John Kasay 42 yard field goal good,3.910,3.000
4,,,,CAR 30,33,31,John Kasay kicks off 30 yards,0.000,1.600
4,0:01,1,10,NOR 40,33,31,"Penalty on Drew Brees: Delay of Game, 5 yards (no play)",1.600,1.270
4,0:01,1,15,NOR 35,33,31,Drew Brees pass incomplete deep right intended for Lance Moore,1.270,0.380
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
