Quarter,Time,Down,ToGo,Location,PHI,NYG,Detail,EPB,EPA
2,14:46,,,,3,0,Timeout #3 by Philadelphia Eagles,0.000,-0.710
2,14:46,2,10,NYG 15,3,0,Brandon Jacobs right end for 5 yards (tackle by Trent Cole and Quintin Mikell),-0.710,-0.760
2,14:06,3,5,NYG 20,3,0,"Eli Manning pass incomplete short left intended for Amani Toomer. Penalty on Sheldon Brown: Defensive Holding, 5 yards (no play)",-0.760,0.610
2,13:56,1,10,NYG 25,3,0,Brandon Jacobs right end for 23 yards (tackle by Stewart Bradley),0.610,2.130
2,13:18,1,10,NYG 48,3,0,Eli Manning pass incomplete short right intended for Madison Hedgecock,2.130,1.580
2,13:05,2,10,NYG 48,3,0,"Derrick Ward right tackle for -2 yards (tackle by Mike Patterson). Derrick Ward fumbles (forced by Mike Patterson), recovered by David Diehl at PHI-46",1.580,1.680
2,12:23,3,4,PHI 46,3,0,Eli Manning pass complete short middle to Domenik Hixon for 13 yards (tackle by Asante Samuel),1.680,3.380
2,11:43,1,10,PHI 33,3,0,Brandon Jacobs left end for 2 yards (tackle by Stewart Bradley),3.380,3.110
2,11:03,2,8,PHI 31,3,0,"Brandon Jacobs right guard for 2 yards (tackle by Akeem Jordan and Mike Patterson). Penalty on Juqua Parker: Defensive Offside, 5 yards (no play)",3.110,3.780
2,10:33,2,3,PHI 26,3,0,Brandon Jacobs right tackle for -3 yards (tackle by Chris Gocong),3.780,2.680
2,9:46,3,6,PHI 29,3,0,Eli Manning pass incomplete short left intended for Amani Toomer,2.680,1.520
2,9:36,4,6,PHI 29,3,0,"John Carney 47 yard field goal no good, blocked by Trent Cole",1.520,-1.400
2,9:26,1,10,PHI 37,3,0,Brian Westbrook right guard for 3 yards (tackle by Fred Robbins and Barry Cofield),1.400,1.260
2,8:55,2,7,PHI 40,3,0,Brian Westbrook right tackle for -2 yards (tackle by Danny Clark and Fred Robbins),1.260,0.300
2,8:15,3,9,PHI 38,3,0,Donovan McNabb pass complete short left to Brian Westbrook for 4 yards (tackle by Antonio Pierce),0.300,-0.590
2,7:40,4,5,PHI 42,3,0,"Saverio Rocca punts 40 yards, returned by Domenik Hixon for -2 yards (tackle by Joselio Hanson)",-0.590,0.140
2,7:20,1,10,NYG 16,3,0,Eli Manning pass incomplete short middle intended for Kevin Boss,-0.140,-0.660
2,7:14,2,10,NYG 16,3,0,Brandon Jacobs left tackle for 5 yards (tackle by Chris Gocong),-0.660,-0.700
2,6:35,3,5,NYG 21,3,0,Eli Manning pass incomplete short left intended for Domenik Hixon,-0.700,-1.960
2,6:28,4,5,NYG 21,3,0,"Jeff Feagles punts 61 yards, returned by DeSean Jackson for 22 yards (tackle by Jeff Feagles). Penalty on Quintin Demps: Illegal Block Above the Waist, 10 yards",-1.960,-0.480
2,6:13,1,10,PHI 23,3,0,Brian Westbrook up the middle for 3 yards (tackle by James Butler and Mathias Kiwanuka),0.480,0.340
2,5:43,2,7,PHI 26,3,0,Donovan McNabb pass incomplete short left intended for DeSean Jackson,0.340,-0.360
2,5:33,3,7,PHI 26,3,0,Donovan McNabb pass complete short left to Kevin Curtis for 10 yards (tackle by Kevin Dockery),-0.360,1.330
2,5:03,1,10,PHI 36,3,0,Brian Westbrook left tackle for 2 yards (tackle by Jay Alford and Justin Tuck),1.330,1.060
2,4:21,2,8,PHI 38,3,0,Brian Westbrook up the middle for 9 yards (tackle by James Butler),1.060,2.060
2,3:41,1,10,PHI 47,3,0,Donovan McNabb pass complete short right to Lorenzo Booker for 1 yard (tackle by Chase Blackburn),2.060,1.650
2,3:00,2,9,PHI 48,3,0,Donovan McNabb pass incomplete short left intended for Kevin Curtis (defended by Kevin Dockery),1.650,0.960
2,2:49,3,9,PHI 48,3,0,Donovan McNabb pass complete short left to L.J. Smith for 10 yards (tackle by Kevin Dockery),0.960,2.790
2,2:28,1,10,NYG 42,3,0,Donovan McNabb pass complete short right to L.J. Smith for 12 yards (tackle by Terrell Thomas),2.790,3.580
2,2:00,1,10,NYG 30,9,0,"Brian Westbrook right guard for 30 yards, touchdown",3.580,7.000
2,,,,NYG 2,10,0,David Akers kicks extra point good,0.000,0.000
2,,,,PHI 30,10,0,"David Akers kicks off 56 yards, returned by Sinorice Moss for 22 yards (tackle by Sean Considine)",0.000,1.330
2,1:46,1,10,NYG 36,10,0,Derrick Ward up the middle for 15 yards (tackle by Brian Dawkins and Quintin Mikell),1.330,2.320
2,1:28,1,10,PHI 49,10,0,Eli Manning pass incomplete deep right intended for Domenik Hixon,2.320,1.780
2,1:20,2,10,PHI 49,10,0,"Penalty on Trent Cole: Defensive Offside, 5 yards (no play)",1.780,2.460
2,1:20,2,5,PHI 44,10,0,Derrick Ward up the middle for 2 yards (tackle by Akeem Jordan),2.460,2.020
2,1:13,,,,10,0,Timeout #1 by New York Giants,0.000,2.020
2,1:13,3,3,PHI 42,10,0,Eli Manning pass incomplete short middle intended for Amani Toomer,2.020,0.460
2,1:08,4,3,PHI 42,10,0,Eli Manning pass incomplete short right intended for Steve Smith,0.460,-1.730
2,1:02,1,10,PHI 42,10,0,Brian Westbrook up the middle for 11 yards (tackle by Antonio Pierce),1.730,2.460
2,0:49,1,10,NYG 47,10,0,"Penalty on Antonio Pierce: Delay of Game, 5 yards (no play)",2.460,3.190
2,0:49,1,5,NYG 42,10,0,Donovan McNabb pass incomplete short right intended for DeSean Jackson,3.190,2.590
2,0:44,2,5,NYG 42,10,0,Donovan McNabb pass complete short right to Brian Westbrook for 8 yards (tackle by Kenny Phillips),2.590,3.310
2,0:28,1,10,NYG 34,10,0,Donovan McNabb spiked the ball,3.310,2.770
2,0:27,2,10,NYG 34,10,0,"Donovan McNabb pass incomplete short middle intended for Jason Avant (defended by Antonio Pierce). Penalty on Antonio Pierce: Defensive Pass Interference, 8 yards (no play)",2.770,3.840
2,0:21,1,10,NYG 26,10,0,Brian Westbrook up the middle for 5 yards (tackle by Kenny Phillips and Michael Johnson),3.840,3.970
2,0:12,2,5,NYG 21,10,0,Donovan McNabb spiked the ball,3.970,3.270
2,0:11,3,5,NYG 21,10,0,Donovan McNabb pass complete short left to Greg Lewis for 7 yards,3.270,4.650
2,0:07,1,10,NYG 14,10,6,"David Akers 32 yard field goal no good, blocked by Justin Tuck, recovered by Kevin Dockery and returned for 71 yards, touchdown",4.650,-7.000
2,,,,PHI 2,10,7,,0.000,0.000
Quarter,Time,Down,ToGo,Location,PHI,NYG,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NYG 30,10,7,"John Carney kicks off 59 yards, returned by Quintin Demps for 19 yards (tackle by Chase Blackburn)",0.000,0.940
3,14:56,1,10,PHI 30,10,7,Brian Westbrook up the middle for 2 yards (tackle by Barry Cofield and Chase Blackburn),0.940,0.660
3,14:23,2,8,PHI 32,10,7,Donovan McNabb pass incomplete short left intended for Brian Westbrook (defended by Kevin Dockery),0.660,-0.030
3,14:14,3,8,PHI 32,10,7,Donovan McNabb pass complete short left to Jason Avant for 9 yards (tackle by Chase Blackburn),-0.030,1.660
3,13:39,1,10,PHI 41,10,7,Brian Westbrook up the middle for 4 yards (tackle by Antonio Pierce),1.660,1.660
3,13:01,2,6,PHI 45,10,7,Donovan McNabb pass incomplete short left intended for Brian Westbrook,1.660,0.960
3,12:51,3,6,PHI 45,10,7,Donovan McNabb left end for 11 yards (tackle by Corey Webster),0.960,2.650
3,12:23,1,10,NYG 44,10,7,Donovan McNabb pass incomplete short right intended for Greg Lewis,2.650,2.110
3,12:15,2,10,NYG 44,10,7,"Donovan McNabb pass complete short left to Hank Baskett for 9 yards (tackle by Corey Webster). Hank Baskett fumbles (forced by Corey Webster), ball out of bounds at NYG-32",2.110,2.610
3,11:48,3,1,NYG 35,10,7,Donovan McNabb up the middle for 1 yard (tackle by Chase Blackburn and Renaldo Wynn),2.610,3.310
3,11:08,1,10,NYG 34,10,7,Brian Westbrook right guard for 2 yards (tackle by Renaldo Wynn and Antonio Pierce),3.310,3.040
3,10:28,2,8,NYG 32,10,7,Donovan McNabb pass complete short right to Brian Westbrook for 9 yards (tackle by Antonio Pierce). Penalty on Danny Clark: Illegal Contact (Declined),3.040,4.040
3,10:02,1,10,NYG 23,10,7,Brian Westbrook up the middle for 3 yards (tackle by Danny Clark and Justin Tuck),4.040,3.900
3,8:54,2,7,NYG 20,10,7,Donovan McNabb pass complete short right to L.J. Smith for 4 yards (tackle by Corey Webster),3.900,3.850
3,8:09,3,3,NYG 16,10,7,Donovan McNabb pass incomplete short middle intended for L.J. Smith (defended by Kenny Phillips),3.850,2.480
3,8:02,4,3,NYG 16,10,7,"David Akers 34 yard field goal no good, blocked by Terrell Thomas",2.480,-0.540
3,7:57,1,10,NYG 24,10,7,Brandon Jacobs right end for 4 yards (tackle by Stewart Bradley and Victor Abiamiri),0.540,0.540
3,7:22,2,6,NYG 28,10,7,Brandon Jacobs left guard for 5 yards (tackle by Brodrick Bunkley),0.540,0.500
3,6:54,3,1,NYG 33,10,7,Derrick Ward right guard for 5 yards (tackle by Quintin Mikell and Stewart Bradley),0.500,1.470
3,6:22,1,10,NYG 38,10,7,Derrick Ward left end for 1 yard (tackle by Akeem Jordan),1.470,1.060
3,5:30,2,9,NYG 39,10,7,Derrick Ward right guard for 6 yards (tackle by Brian Dawkins),1.060,1.160
3,4:57,3,3,NYG 45,10,7,Eli Manning pass incomplete deep left intended for Domenik Hixon,1.160,-0.390
3,4:46,4,3,NYG 45,10,7,"Jeff Feagles punts 41 yards, fair catch by DeSean Jackson",-0.390,0.280
3,4:39,1,10,PHI 14,10,7,Brian Westbrook up the middle for 7 yards (tackle by Chase Blackburn),-0.280,0.280
3,4:09,2,3,PHI 21,10,7,Brian Westbrook up the middle for 3 yards (tackle by Mathias Kiwanuka),0.280,0.540
3,3:40,1,10,PHI 24,10,7,Brian Westbrook up the middle for 3 yards (tackle by Mathias Kiwanuka and Justin Tuck),0.540,0.400
3,3:02,2,7,PHI 27,10,7,Brian Westbrook up the middle for 6 yards (tackle by Antonio Pierce and James Butler),0.400,0.500
3,2:21,3,1,PHI 33,10,7,Kyle Eckel left tackle for 2 yards (tackle by Antonio Pierce and Danny Clark),0.500,1.270
3,1:33,1,10,PHI 35,10,7,Brian Westbrook left guard for no gain (tackle by Terrell Thomas and Barry Cofield),1.270,0.720
3,0:55,2,10,PHI 35,10,7,Donovan McNabb pass complete short left to Hank Baskett for 7 yards (tackle by Michael Johnson),0.720,0.960
3,0:11,3,3,PHI 42,10,7,"Donovan McNabb pass complete short middle to Brian Westbrook for 4 yards (tackle by Antonio Pierce). Penalty on Kevin Dockery: Face Mask (15 Yards), 15 yards",0.960,2.980
Quarter,Time,Down,ToGo,Location,PHI,NYG,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,NYG 39,10,7,Brian Westbrook up the middle for 3 yards (tackle by Jay Alford and Antonio Pierce),2.980,2.850
4,14:26,2,7,NYG 36,10,7,Donovan McNabb up the middle for -4 yards (tackle by Justin Tuck),2.850,1.620
4,13:49,3,11,NYG 40,16,7,"Donovan McNabb pass complete short middle to Brian Westbrook for 40 yards, touchdown",1.620,7.000
4,,,,NYG 2,17,7,David Akers kicks extra point good,0.000,0.000
4,,,,PHI 30,17,7,"David Akers kicks off 75 yards, touchback",0.000,0.280
4,13:38,1,10,NYG 20,17,7,Ahmad Bradshaw right guard for 5 yards (tackle by Brodrick Bunkley and Juqua Parker),0.280,0.410
4,13:11,2,5,NYG 25,17,7,"Ahmad Bradshaw right guard for 4 yards (tackle by Stewart Bradley and Mike Patterson). Penalty on Mike Patterson: Defensive Holding, 5 yards",0.410,1.200
4,12:43,1,10,NYG 34,17,7,Eli Manning pass incomplete deep middle intended for Domenik Hixon (defended by Asante Samuel),1.200,0.660
4,12:35,2,10,NYG 34,17,7,Ahmad Bradshaw right end for 2 yards (tackle by Brodrick Bunkley),0.660,0.230
4,11:59,3,8,NYG 36,17,7,Eli Manning pass complete deep middle to Domenik Hixon for 17 yards (tackle by Quintin Mikell),0.230,2.460
4,11:16,1,10,PHI 47,17,7,Ahmad Bradshaw left end for -3 yards (tackle by Trent Cole and Akeem Jordan),2.460,1.510
4,10:32,2,13,,17,7,Eli Manning pass incomplete deep middle intended for Amani Toomer (defended by Joselio Hanson),1.510,0.830
4,10:19,3,13,,17,7,Eli Manning pass complete short middle to Steve Smith for 12 yards (tackle by Stewart Bradley),0.830,0.720
4,9:35,4,1,PHI 38,17,7,Eli Manning pass incomplete short middle intended for Sinorice Moss,0.720,-1.470
4,9:26,1,10,PHI 38,17,7,Brian Westbrook up the middle for 13 yards (tackle by James Butler),1.470,2.320
4,8:45,1,10,NYG 49,17,7,Brian Westbrook right guard for 5 yards (tackle by Fred Robbins),2.320,2.460
4,8:07,2,5,NYG 44,17,7,Brian Westbrook up the middle for no gain (tackle by Justin Tuck),2.460,1.750
4,7:21,3,5,NYG 44,17,7,Donovan McNabb pass complete short right to L.J. Smith for 5 yards (tackle by Kenny Phillips),1.750,2.980
4,6:40,1,10,NYG 39,17,7,Brian Westbrook up the middle for 3 yards (tackle by Danny Clark),2.980,2.850
4,5:53,2,7,NYG 36,17,7,Brian Westbrook up the middle for 2 yards (tackle by Antonio Pierce and Mathias Kiwanuka),2.850,2.410
4,5:10,3,5,NYG 34,17,7,Donovan McNabb for 7 yards (tackle by Antonio Pierce),2.410,3.780
4,4:44,1,10,NYG 27,17,7,Brian Westbrook up the middle for 1 yard (tackle by Justin Tuck),3.780,3.370
4,3:59,2,9,NYG 26,17,7,Brian Westbrook up the middle for 4 yards (tackle by Danny Clark and Chase Blackburn),3.370,3.200
4,3:51,,,,17,7,Timeout #1 by New York Giants,0.000,3.200
4,3:51,3,5,NYG 22,17,7,Brian Westbrook right tackle for 6 yards (tackle by Kenny Phillips),3.200,4.510
4,3:13,1,10,NYG 16,17,7,Brian Westbrook up the middle for 2 yards (tackle by Barry Cofield and Fred Robbins),4.510,4.210
4,3:03,,,,17,7,Timeout #2 by New York Giants,0.000,4.210
4,3:03,2,8,NYG 14,17,7,Brian Westbrook up the middle for -3 yards (tackle by Fred Robbins),4.210,3.020
4,2:58,,,,17,7,Timeout #3 by New York Giants,0.000,3.020
4,2:58,3,11,NYG 17,17,7,Brian Westbrook up the middle for 1 yard (tackle by Kenny Phillips),3.020,2.380
4,2:14,,,,17,7,Timeout #1 by Philadelphia Eagles,0.000,2.380
4,2:14,4,10,NYG 16,20,7,David Akers 34 yard field goal good,2.380,3.000
4,,,,PHI 30,20,7,"David Akers kicks off 67 yards, returned by Sinorice Moss for 27 yards (tackle by Quintin Demps)",0.000,0.940
4,2:04,1,10,NYG 30,20,7,Eli Manning pass complete short middle to Derrick Ward for 2 yards (tackle by Chris Clemons),0.940,0.660
4,1:57,2,8,NYG 32,20,7,Eli Manning pass complete deep middle to Steve Smith for 19 yards (tackle by Brian Dawkins),0.660,2.320
4,1:36,1,10,PHI 49,20,7,Eli Manning pass complete short middle to Amani Toomer for 9 yards (tackle by Quintin Mikell),2.320,3.000
4,1:18,2,1,PHI 40,20,7,Eli Manning pass complete short right to Amani Toomer for 16 yards (tackle by Joselio Hanson),3.000,3.970
4,0:56,1,10,PHI 24,20,7,Eli Manning pass complete short middle to Steve Smith for 10 yards (tackle by Asante Samuel),3.970,4.650
4,0:35,1,10,PHI 14,20,7,"Eli Manning pass incomplete short right intended for Kevin Boss. Penalty on Kevin Boss: Illegal Touch Pass, 5 yards (no play)",4.650,4.260
4,0:27,1,15,PHI 19,20,7,"Eli Manning pass incomplete deep right intended for Amani Toomer. Penalty on Trent Cole: Defensive Offside (Declined), Penalty on Joselio Hanson: Defensive Pass Interference, 18 yards (no play)",4.260,6.970
4,0:20,1,1,PHI 1,20,13,"Eli Manning pass complete short left to Darcy Johnson for 1 yard, touchdown. Penalty on Darren Howard: Defensive Offside (Declined)",6.970,7.000
4,,,,PHI 2,20,14,John Carney kicks extra point good,0.000,0.000
4,,,,NYG 30,20,14,"John Carney kicks onside 8 yards, recovered by Sheldon Brown. Penalty on Terrell Thomas: Offside on Free Kick, 5 yards",0.000,3.380
4,0:14,1,10,NYG 33,20,14,Donovan McNabb kneels for -1 yards,3.380,2.700
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
