Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Rodger Saffold,G,81,100%,0,0%,2,8%
David Quessenberry,G,81,100%,0,0%,2,8%
Taylor Lewan,T,81,100%,0,0%,2,8%
Ryan Tannehill,QB,81,100%,0,0%,0,0%
Aaron Brewer,C,81,100%,0,0%,0,0%
Ben Jones,C,81,100%,0,0%,0,0%
Dez Fitzpatrick,WR,64,79%,0,0%,0,0%
Chester Rogers,WR,56,69%,0,0%,7,28%
Nick Westbrook-Ikhine,WR,54,67%,0,0%,15,60%
Dontrell Hilliard,RB,51,63%,0,0%,4,16%
A.J. Brown,WR,42,52%,0,0%,0,0%
Anthony Firkser,TE,41,51%,0,0%,6,24%
MyCole Pruitt,TE,38,47%,0,0%,4,16%
Adrian Peterson,RB,15,19%,0,0%,0,0%
D'Onta Foreman,RB,15,19%,0,0%,0,0%
Marcus Johnson,WR,14,17%,0,0%,2,8%
Tory Carter,TE,9,11%,0,0%,14,56%
Tommy Hudson,TE,5,6%,0,0%,6,24%
Corey Levin,C,1,1%,0,0%,2,8%
Amani Hooker,FS,0,0%,64,100%,8,32%
Harold Landry,LB,0,0%,64,100%,1,4%
Kristian Fulton,CB,0,0%,64,100%,0,0%
Kevin Byard,FS,0,0%,64,100%,0,0%
Jayon Brown,LB,0,0%,62,97%,0,0%
Jeffery Simmons,DT,0,0%,58,91%,8,32%
Denico Autry,DE,0,0%,52,81%,8,32%
Monty Rice,LB,0,0%,43,67%,3,12%
Chris Jackson,CB,0,0%,43,67%,0,0%
Teair Tart,DT,0,0%,41,64%,2,8%
Elijah Molden,CB,0,0%,32,50%,3,12%
Larrell Murchison,DT,0,0%,27,42%,8,32%
Chris Jones,CB,0,0%,21,33%,14,56%
Naquan Jones,DT,0,0%,19,30%,4,16%
Dylan Cole,LB,0,0%,18,28%,20,80%
Olasunkanmi Adeniyi,LB,0,0%,11,17%,8,32%
Kyle Peko,DT,0,0%,11,17%,1,4%
Nick Dzubnar,LB,0,0%,6,9%,23,92%
Derick Roberson,LB,0,0%,4,6%,10,40%
Joseph Jones,LB,0,0%,0,0%,23,92%
Matthias Farley,FS,0,0%,0,0%,23,92%
Brady Breeze,DB,0,0%,0,0%,13,52%
Breon Borders,CB,0,0%,0,0%,12,48%
Randy Bullock,K,0,0%,0,0%,5,20%
Brett Kern,P,0,0%,0,0%,4,16%
Morgan Cox,LS,0,0%,0,0%,4,16%
Kendall Lamm,T,0,0%,0,0%,2,8%
Dillon Radunz,T,0,0%,0,0%,2,8%
