Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Zach Pascal,IND,6,4,44,0,2,17,4.3,27,6.8,4.3,1,4.0,0,0.0,0,88.2
T.Y. Hilton,IND,9,4,25,0,1,18,4.5,7,1.8,11.0,0,,0,0.0,0,51.6
Jack Doyle,IND,5,2,21,0,2,13,6.5,8,4.0,9.2,0,,0,0.0,0,52.9
Marcus Johnson,IND,4,2,37,0,2,35,17.5,2,1.0,27.0,0,,0,0.0,0,82.3
Dontrelle Inman,IND,3,2,25,0,1,21,10.5,4,2.0,10.3,0,,0,0.0,0,92.4
Nyheim Hines,IND,2,2,2,0,,-6,-3.0,8,4.0,-3.0,1,2.0,0,0.0,0,79.2
Ashton Dulin,IND,1,1,4,0,,-3,-3.0,7,7.0,-3.0,0,,0,0.0,0,83.3
Jordan Wilkins,IND,3,1,7,0,0,4,4.0,3,3.0,3.0,0,,0,0.0,0,42.4
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Michael Thomas,NOR,12,12,128,1,8,108,9.0,20,1.7,9.0,0,,0,0.0,0,138.9
Alvin Kamara,NOR,5,5,23,0,0,-5,-1.0,28,5.6,-1.0,0,,0,0.0,0,85.8
Jared Cook,NOR,4,4,54,0,3,50,12.5,4,1.0,12.5,0,,0,0.0,0,118.7
Taysom Hill,NOR,2,2,42,1,2,24,12.0,18,9.0,12.0,1,2.0,0,0.0,0,158.3
Latavius Murray,NOR,3,2,20,0,2,-4,-2.0,24,12.0,-2.0,0,,0,0.0,0,85.4
Josh Hill,NOR,1,1,5,1,1,5,5.0,0,0.0,5.0,0,,0,0.0,0,127.1
Deonte Harty,NOR,1,1,1,0,,-4,-4.0,5,5.0,-4.0,0,,0,0.0,0,79.2
Ted Ginn Jr.,NOR,1,1,13,0,1,11,11.0,2,2.0,11.0,0,,0,0.0,0,118.7
Tre'Quan Smith,NOR,1,1,21,1,1,19,19.0,2,2.0,19.0,0,,0,0.0,0,158.3
