Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Chris Godwin,TAM,8,5,121,0,4,47,9.4,74,14.8,14.1,1,5.0,0,0.0,0,106.2
Breshad Perriman,TAM,6,5,113,3,5,86,17.2,27,5.4,20.7,0,,0,0.0,0,158.3
O.J. Howard,TAM,7,4,46,0,3,27,6.8,19,4.8,8.1,0,,0,0.0,0,77.1
Cameron Brate,TAM,7,3,33,0,1,31,10.3,2,0.7,12.4,0,,0,0.0,0,57.4
Scott Miller,TAM,3,3,49,1,2,42,14.0,7,2.3,14.0,0,,0,0.0,0,158.3
Peyton Barber,TAM,2,2,23,0,0,-7,-3.5,30,15.0,-3.5,0,,0,0.0,0,114.6
Justin Watson,TAM,2,2,17,0,,15,7.5,2,1.0,7.5,0,,0,0.0,0,102.1
Tanner Hudson,TAM,1,1,14,0,1,12,12.0,2,2.0,12.0,0,,0,0.0,0,118.7
Ishmael Hyman,TAM,1,1,3,0,1,2,2.0,1,1.0,2.0,0,,0,0.0,0,79.2
Ronald Jones II,TAM,3,1,26,0,1,4,4.0,22,22.0,1.7,0,,0,0.0,1,26.4
Dare Ogunbowale,TAM,1,1,13,0,1,7,7.0,6,6.0,7.0,0,,0,0.0,0,118.7
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Danny Amendola,DET,13,8,102,0,5,81,10.1,21,2.6,10.6,2,4.0,0,0.0,2,46.5
Ty Johnson,DET,5,4,17,0,,8,2.0,9,2.3,2.0,0,,0,0.0,0,80.8
Jesse James,DET,5,3,31,0,1,22,7.3,9,3.0,6.6,0,,1,20.0,0,77.9
Kenny Golladay,DET,7,3,44,0,3,40,13.3,4,1.3,13.7,0,,0,0.0,0,64.0
J.D. McKissic,DET,3,2,7,0,0,-5,-2.5,12,6.0,0.7,0,,0,0.0,0,70.1
Wes Hills,DET,2,2,1,0,0,-2,-1.0,3,1.5,-1.0,0,,0,0.0,0,79.2
Chris Lacy,DET,2,1,48,0,1,44,44.0,4,4.0,25.0,0,,0,0.0,0,95.8
Isaac Nauta,DET,2,1,10,0,1,3,3.0,7,7.0,1.0,0,,1,50.0,0,64.6
Logan Thomas,DET,4,0,0,0,,0,,0,,6.3,0,,0,0.0,0,39.6
