Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP
Panthers,-21.0,-2.03,2.82,-3.85,-5.05,-18.14,-14.34,-3.22,-0.66,1.49,1.88,0.09,3.51,-2.74,-1.25
Packers,21.0,18.14,14.34,3.22,0.66,2.03,-2.82,3.85,5.05,-1.49,-0.09,-1.88,2.74,-3.51,1.25
