Quarter,Time,Down,ToGo,Location,CIN,CLE,Detail,EPB,EPA
2,5:52,2,7,CLE 7,13,0,Andy Dalton pass complete short right to Brandon LaFell for 2 yards (tackle by Jamie Collins),4.760,4.260
2,5:08,3,5,CLE 5,19,0,"Andy Dalton pass complete short middle to Tyler Eifert for 5 yards, touchdown",4.260,7.000
2,5:06,,,CLE 15,20,0,Mike Nugent kicks extra point good,0.000,0.000
2,5:06,,,CIN 35,20,0,"Mike Nugent kicks off 63 yards, returned by Ricardo Louis for 15 yards (tackle by Cedric Peerman). Penalty on Cam Johnson: Offensive Holding, 6 yards",0.000,0.380
2,5:01,1,10,CLE 6,20,0,Isaiah Crowell right guard for 19 yards (tackle by Shawn Williams),-0.380,0.610
2,4:15,1,10,CLE 25,20,0,Isaiah Crowell left guard for 2 yards (tackle by Karlos Dansby),0.610,0.330
2,3:39,2,8,CLE 27,20,0,Robert Griffin pass incomplete short middle intended for Corey Coleman,0.330,-0.360
2,3:35,3,8,CLE 27,20,0,Robert Griffin left end for 7 yards (tackle by Karlos Dansby),-0.360,-1.110
2,2:34,4,1,CLE 34,20,0,"Britton Colquitt punts 53 yards, returned by Alex Erickson for 24 yards (tackle by Dominique Alexander)",-1.110,-1.400
2,2:29,1,10,CIN 37,20,0,Jeremy Hill left tackle for 2 yards (tackle by Demario Davis),1.400,1.130
2,2:00,2,8,CIN 39,20,0,Rex Burkhead right guard for 7 yards (tackle by Danny Shelton),1.130,1.360
2,1:22,3,1,CIN 46,20,0,Rex Burkhead right guard for 5 yards (tackle by Jamie Collins),1.360,0.000
2,1:17,,,,20,0,Timeout #2 by Cincinnati Bengals,0.000,-2.320
2,1:17,1,10,CLE 49,20,0,Andy Dalton pass complete short middle to Tyler Eifert for 13 yards (tackle by Jamie Collins),2.320,3.180
2,1:12,1,10,CLE 36,20,0,Andy Dalton pass complete short right to Tyler Boyd for 9 yards (tackle by Jamar Taylor),3.180,3.850
2,0:46,2,1,CLE 27,20,0,Andy Dalton pass incomplete deep right intended for Alex Erickson,3.850,3.140
2,0:40,3,1,CLE 27,20,0,Rex Burkhead left end for 11 yards (tackle by Briean Boddy-Calhoun),3.140,4.510
2,0:33,1,10,CLE 16,20,0,Andy Dalton sacked by Emmanuel Ogbah for -10 yards,4.510,0.000
2,0:27,,,,20,0,Timeout #3 by Cincinnati Bengals,0.000,-2.610
2,0:27,2,20,CLE 26,20,0,Andy Dalton pass complete short left to Cody Core for 8 yards (tackle by Jamar Taylor),2.610,2.940
2,0:08,3,12,CLE 18,20,0,Andy Dalton pass incomplete deep right intended for Brandon LaFell,2.940,2.250
2,0:04,4,12,CLE 18,20,0,Mike Nugent 36 yard field goal no good,2.250,0.610
Quarter,Time,Down,ToGo,Location,CIN,CLE,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CIN 35,20,0,"Mike Nugent kicks off 65 yards, touchback",0.000,-0.610
3,15:00,1,10,CLE 25,20,0,Robert Griffin pass complete short left to Corey Coleman for 4 yards (tackle by Shawn Williams),0.610,0.600
3,14:34,2,6,CLE 29,20,0,Robert Griffin sacked by Karlos Dansby for 0 yards,0.600,-0.100
3,13:55,3,6,CLE 29,20,0,Robert Griffin pass incomplete short left intended for Corey Coleman,-0.100,-1.440
3,13:50,4,6,CLE 29,20,0,"Britton Colquitt punts 46 yards, fair catch by Alex Erickson",-1.440,-0.610
3,13:42,1,10,CIN 25,20,0,Jeremy Hill left guard for 3 yards (tackle by Demario Davis),0.610,0.470
3,13:09,2,7,CIN 28,20,0,Andy Dalton pass incomplete short right intended for Jeremy Hill,0.470,-0.230
3,13:05,3,7,CIN 28,20,0,Andy Dalton pass incomplete deep left intended for Brandon LaFell,-0.230,-1.500
3,12:58,4,7,CIN 28,20,0,"Kevin Huber punts 72 yards, touchback",-1.500,-0.280
3,12:51,1,10,CLE 20,20,0,Robert Griffin pass incomplete short left intended for Isaiah Crowell,0.280,-0.270
3,12:43,2,10,CLE 20,20,0,Isaiah Crowell right guard for 42 yards (tackle by George Iloka),-0.270,3.050
3,11:58,1,10,CIN 38,20,0,Robert Griffin left tackle for 2 yards (tackle by Karlos Dansby),3.050,2.780
3,11:28,2,8,CIN 36,20,0,Robert Griffin pass complete short middle to Gary Barnidge for 7 yards (tackle by George Iloka),2.780,3.010
3,10:52,3,1,CIN 29,20,0,Robert Griffin pass complete short right to Andrew Hawkins for 4 yards,3.010,0.000
3,10:11,,,,20,0,Timeout #1 by Cleveland Browns,0.000,-3.910
3,10:11,1,10,CIN 25,20,0,Isaiah Crowell right guard for 5 yards (tackle by Karlos Dansby),3.910,4.040
3,9:36,2,5,CIN 20,20,0,"Robert Griffin pass complete short right to Corey Coleman for 15 yards (tackle by Carlos Dunlap). Penalty on Carlos Dunlap: Horse Collar Tackle, 3 yards",4.040,6.740
3,9:05,1,2,CIN 2,20,0,Robert Griffin pass incomplete short right intended for Dan Vitale,6.740,5.720
3,8:32,2,2,CIN 2,20,0,Isaiah Crowell left guard for 1 yard (tackle by Geno Atkins),5.720,5.170
3,8:17,3,1,CIN 1,20,6,"Robert Griffin middle for 1 yard, touchdown",5.170,7.000
3,8:11,,,CIN 15,20,7,Cody Parkey kicks extra point good,0.000,0.000
3,8:11,,,CLE 35,20,7,"Cody Parkey kicks off 68 yards, returned by Alex Erickson for 21 yards (tackle by Tracy Howard)",0.000,-0.040
3,8:06,1,10,CIN 18,20,7,Jeremy Hill right guard for 4 yards (tackle by Danny Shelton),0.040,0.140
3,7:34,2,6,CIN 22,20,7,Jeremy Hill left tackle for 5 yards (tackle by Emmanuel Ogbah and Christian Kirksey),0.140,-0.020
3,6:52,3,1,CIN 27,20,7,Andy Dalton pass complete short right to Tyler Boyd for 4 yards (tackle by Jamar Taylor),-0.020,1.000
3,6:14,1,10,CIN 31,20,7,Andy Dalton left end for 8 yards (tackle by Joe Haden),1.000,1.540
3,5:38,2,2,CIN 39,20,7,Jeremy Hill right guard for 4 yards (tackle by Demario Davis),1.540,1.800
3,4:58,1,10,CIN 43,20,7,Jeremy Hill right guard for 5 yards (tackle by Danny Shelton and Christian Kirksey),1.800,1.930
3,4:24,2,5,CIN 48,20,7,"Alex Erickson right end for 1 yard (tackle by Ed Reynolds). Penalty on Tyler Eifert: Unnecessary Roughness, 15 yards (no play)",1.930,-0.100
3,4:02,2,20,CIN 33,20,7,Andy Dalton pass complete short right to Jeremy Hill for 6 yards (tackle by Jamie Collins and Emmanuel Ogbah),-0.100,0.040
3,3:35,3,14,CIN 39,20,7,Andy Dalton pass incomplete short left intended for Rex Burkhead,0.040,-0.780
3,3:25,4,14,CIN 39,20,7,"Kevin Huber punts 42 yards, fair catch by Joe Haden",-0.780,-0.150
3,3:20,1,10,CLE 19,20,7,Robert Griffin pass incomplete short right intended for Gary Barnidge,0.150,-0.390
3,3:15,2,10,CLE 19,20,7,Robert Griffin left end for 7 yards (tackle by Adam Jones),-0.390,-0.160
3,2:32,3,3,CLE 26,20,7,Robert Griffin pass complete short right to Duke Johnson for 21 yards (tackle by Josh Shaw and George Iloka),-0.160,2.060
3,1:48,1,10,CLE 47,20,7,Isaiah Crowell right guard for 9 yards (tackle by Shawn Williams),2.060,2.730
3,1:12,2,1,CIN 44,20,7,Robert Griffin pass incomplete short right intended for Terrelle Pryor,2.730,2.020
3,1:03,3,1,CIN 44,20,7,Isaiah Crowell right guard for 30 yards (tackle by Dre Kirkpatrick),2.020,4.650
3,0:29,1,10,CIN 14,20,7,Robert Griffin pass complete short right to Terrelle Pryor for 3 yards (tackle by Dre Kirkpatrick),4.650,4.520
Quarter,Time,Down,ToGo,Location,CIN,CLE,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,7,CIN 11,20,7,Isaiah Crowell right tackle for -1 yards (tackle by Geno Atkins and Karlos Dansby),4.520,3.430
4,14:22,3,8,CIN 12,20,7,Robert Griffin pass incomplete short right intended for Seth Devalve,3.430,2.630
4,14:22,4,8,CIN 12,20,10,Cody Parkey 30 yard field goal good,2.630,3.000
4,14:14,,,CLE 35,20,10,"Cody Parkey kicks off 63 yards, returned by Alex Erickson for 16 yards (tackle by Marcus Burley)",0.000,-0.040
4,14:08,1,10,CIN 18,20,10,Jeremy Hill right tackle for 7 yards (tackle by Jamie Collins),0.040,0.550
4,13:28,2,3,CIN 25,20,10,Andy Dalton pass complete short right to Jeremy Hill for 18 yards (tackle by Ibraheim Campbell),0.550,1.800
4,12:56,1,10,CIN 43,20,10,Jeremy Hill right guard for 7 yards (tackle by Jamie Collins),1.800,2.200
4,12:20,2,3,,20,10,Rex Burkhead left guard for 5 yards (tackle by Jamie Meder),2.200,2.590
4,11:43,1,10,CLE 45,20,10,Rex Burkhead right guard for 5 yards (tackle by Jamie Collins),2.590,2.720
4,11:04,2,5,CLE 40,20,10,Andy Dalton pass complete short right to Brandon LaFell for 11 yards (tackle by Joe Haden and Ibraheim Campbell),2.720,0.000
4,10:18,,,,20,10,Timeout #1 by Cincinnati Bengals,0.000,-3.640
4,10:18,1,10,CLE 29,20,10,Jeremy Hill right guard for 1 yard (tackle by Jamie Collins),3.640,3.240
4,9:36,2,9,CLE 28,20,10,"Andy Dalton right end for 9 yards (tackle by Jamie Meder). Penalty on Brandon LaFell: Offensive Holding, 10 yards",3.240,3.100
4,9:12,2,10,CLE 29,20,10,Andy Dalton pass complete short left to Brandon LaFell for 9 yards (tackle by Carl Nassib),3.100,3.600
4,8:47,3,1,CLE 20,20,10,Andy Dalton pass incomplete short right intended for Tyler Eifert,3.600,2.270
4,8:41,4,1,CLE 20,20,10,"Mike Nugent 39 yard field goal good. Penalty on Eric Winston: False Start, 5 yards (no play)",2.270,1.830
4,8:41,4,6,CLE 25,23,10,Mike Nugent 44 yard field goal good,1.830,3.000
4,8:38,,,CIN 35,23,10,"Mike Nugent kicks off 63 yards, returned by Ricardo Louis for 24 yards (tackle by Tyler Kroft)",0.000,-0.670
4,8:31,1,10,CLE 26,23,10,Robert Griffin pass complete short left to Isaiah Crowell for 5 yards (tackle by Karlos Dansby),0.670,0.810
4,7:50,2,5,CLE 31,23,10,Duke Johnson left guard for 21 yards (tackle by Karlos Dansby),0.810,2.390
4,7:32,1,10,CIN 48,23,10,Robert Griffin pass incomplete short right intended for Corey Coleman,2.390,1.850
4,6:58,2,10,CIN 48,23,10,Robert Griffin sacked by Geno Atkins for -8 yards,1.850,0.100
4,6:30,3,18,CLE 44,23,10,Robert Griffin sacked by Geno Atkins for -11 yards,0.100,-1.180
4,6:01,4,29,CLE 33,23,10,"Britton Colquitt punts 42 yards, fair catch by Alex Erickson",-1.180,-0.610
4,5:21,1,10,CIN 25,23,10,Jeremy Hill right guard for 2 yards (tackle by Cam Johnson and Danny Shelton),0.610,0.330
4,4:38,2,8,CIN 27,23,10,Jeremy Hill right tackle for 2 yards (tackle by Joe Haden and Demario Davis),0.330,-0.100
4,4:02,3,6,CIN 29,23,10,Andy Dalton pass complete short middle to Rex Burkhead for 6 yards (tackle by Tramon Williams),-0.100,0.000
4,3:57,,,,23,10,Timeout #2 by Cleveland Browns,0.000,-1.270
4,3:57,1,10,CIN 35,23,10,Jeremy Hill left tackle for 4 yards (tackle by Stephen Paea and Ibraheim Campbell),1.270,1.260
4,3:16,2,6,CIN 39,23,10,Jeremy Hill right tackle for 10 yards (tackle by Jamie Collins),1.260,2.190
4,2:30,1,10,CIN 49,23,10,Jeremy Hill left tackle for 5 yards (tackle by Ed Reynolds),2.190,0.000
4,2:22,,,,23,10,Timeout #3 by Cleveland Browns,0.000,-2.320
4,2:22,2,5,CLE 46,23,10,Rex Burkhead left tackle for 4 yards (tackle by Danny Shelton),2.320,2.150
4,2:00,3,1,CLE 42,23,10,Jeremy Hill right guard for no gain (tackle by Danny Shelton),2.150,0.460
4,2:00,4,1,CLE 42,23,10,"Penalty on Kevin Huber: Delay of Game, 5 yards (no play)",0.460,0.130
4,1:14,4,6,CLE 47,23,10,"Kevin Huber punts 39 yards, muffed catch by Joe Haden, recovered by Joe Haden and returned for no gain. Penalty on Josh Shaw: Illegal Formation, 5 yards (no play)",0.130,-0.190
4,1:04,4,11,CIN 48,23,10,"Kevin Huber punts 52 yards, touchback",-0.190,-0.280
4,0:57,1,10,CLE 20,23,10,Robert Griffin pass complete short right to Gary Barnidge for 7 yards (tackle by Karlos Dansby),0.280,0.680
4,0:35,2,3,CLE 27,23,10,Robert Griffin pass incomplete short left intended for Duke Johnson,0.680,-0.030
4,0:31,3,3,CLE 27,23,10,Robert Griffin pass complete short left to Corey Coleman for 7 yards (tackle by Karlos Dansby),-0.030,1.200
4,0:20,1,10,CLE 34,23,10,Robert Griffin pass complete short left to Seth Devalve for 11 yards (tackle by Adam Jones),1.200,0.000
4,,,,,23,10,--,0.000,0.000
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
