Player,Pos
Chris Culliver,NB
Colin Kaepernick,QB
Frank Gore,RB
Bruce Miller,FB
Randy Moss,WR
Michael Crabtree,WR
Vernon Davis,TE
Joe Staley,LT
Mike Iupati,LG
Jonathan Goodwin,C
Alex Boone,RG
Anthony Davis,RT
Ray McDonald,LDT
Justin Smith,RDT
Ahmad Brooks,OLB
Aldon Smith,OLB
Patrick Willis,ILB
NaVorro Bowman,ILB
Carlos Rogers,LCB
Tarell Brown,RCB
Donte Whitner,SS
Dashon Goldson,FS
