Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP
Bears,3.0,-0.07,-0.15,0.08,0.0,-0.89,-1.05,-1.19,4.47,2.88,-2.68,3.34,3.2,1.08,-2.06
Vikings,-3.0,0.89,1.05,1.19,-4.47,0.07,0.15,-0.08,0.0,-2.88,-3.34,2.68,-1.08,-3.2,2.06
