Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Kyle Long,G,69,100%,0,0%,10,34%
Roberto Garza,C,69,100%,0,0%,3,10%
Jermon Bushrod,T,69,100%,0,0%,3,10%
Jordan Mills,T,69,100%,0,0%,3,10%
Matt Forte,RB,69,100%,0,0%,0,0%
Jay Cutler,QB,69,100%,0,0%,0,0%
Alshon Jeffery,WR,66,96%,0,0%,0,0%
Marquess Wilson,WR,62,90%,0,0%,0,0%
Martellus Bennett,TE,60,87%,0,0%,2,7%
Josh Morgan,WR,46,67%,0,0%,0,0%
Ryan Groy,G,41,59%,0,0%,3,10%
Michael Ola,G,28,41%,0,0%,3,10%
Dante Rosario,TE,17,25%,0,0%,21,72%
Brandon Marshall,WR,17,25%,0,0%,0,0%
Marc Mariani,WR,3,4%,0,0%,10,34%
Charles Leno Jr.,T,3,4%,0,0%,1,3%
Blake Annen,TE,1,1%,0,0%,9,31%
Ka'Deem Carey,RB,1,1%,0,0%,0,0%
Jonathan Bostic,LB,0,0%,62,100%,12,41%
Tim Jennings,CB,0,0%,62,100%,8,28%
Jared Allen,DE,0,0%,62,100%,8,28%
Kyle Fuller,CB,0,0%,60,97%,7,24%
Ryan Mundy,SS,0,0%,55,89%,12,41%
Willie Young,DE,0,0%,55,89%,8,28%
Shea McClellin,LB,0,0%,50,81%,11,38%
Stephen Paea,NT,0,0%,48,77%,5,17%
Will Sutton,DT,0,0%,47,76%,7,24%
Chris Conte,SS,0,0%,41,66%,4,14%
D.J. Williams,LB,0,0%,39,63%,0,0%
Brock Vereen,FS,0,0%,28,45%,10,34%
Christian Jones,LB,0,0%,23,37%,26,90%
Brandon Dunn,DT,0,0%,15,24%,1,3%
Ego Ferguson,NT,0,0%,14,23%,3,10%
Demontre Hurst,CB,0,0%,12,19%,6,21%
David Bass,DE,0,0%,7,11%,2,7%
Al Louis-Jean,CB,0,0%,2,3%,1,3%
Senorise Perry,RB,0,0%,0,0%,18,62%
Anthony Walters,S,0,0%,0,0%,18,62%
Sherrick McManis,CB,0,0%,0,0%,18,62%
Danny McCray,FS,0,0%,0,0%,18,62%
DeDe Lattimore,LB,0,0%,0,0%,14,48%
Trevor Scott,DE,0,0%,0,0%,12,41%
Jay Feely,K,0,0%,0,0%,8,28%
Pat O'Donnell,P,0,0%,0,0%,7,24%
Jeremy Cain,LS,0,0%,0,0%,7,24%
