#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,TAM 25,1,0:11,75,Touchdown
2,1,12:55,TAM 17,5,2:34,17,Punt
3,1,6:04,TAM 15,5,2:11,10,Punt
4,1,0:56,PHI 47,2,0:43,-6,Interception
5,2,14:04,TAM 20,7,3:04,27,Punt
6,2,4:51,TAM 25,1,0:12,75,Touchdown
7,2,2:26,TAM 30,6,1:44,70,Touchdown
8,2,0:04,TAM 32,1,0:04,-1,End of Half
9,3,12:36,TAM 46,7,3:17,54,Touchdown
10,3,6:59,TAM 16,6,3:08,21,Punt
11,3,0:09,TAM 25,6,2:39,40,Fumble
12,4,8:43,TAM 35,3,2:07,8,Punt
13,4,2:46,TAM 15,8,2:27,31,Punt
