Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Zach Ertz,PHI,13,11,94,0,3,76,6.9,18,1.6,6.2,0,,0,0.0,0,96.8
Nelson Agholor,PHI,12,8,88,1,4,33,4.1,55,6.9,8.3,0,,0,0.0,0,116.0
Kamar Aiken,PHI,6,5,39,0,1,28,5.6,11,2.2,5.5,0,,0,0.0,0,93.7
Corey Clement,PHI,6,5,55,0,3,-17,-3.4,72,14.4,2.2,1,5.0,0,0.0,0,104.9
Joshua Perkins,PHI,6,4,57,0,3,46,11.5,11,2.8,9.2,0,,1,16.7,0,97.2
Jay Ajayi,PHI,1,1,4,0,0,-5,-5.0,9,9.0,-5.0,1,1.0,0,0.0,0,83.3
Wendell Smallwood,PHI,1,1,2,0,0,-3,-3.0,5,5.0,-3.0,0,,0,0.0,0,79.2
Shelton Gibson,PHI,2,0,0,0,,0,,0,,26.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Mike Evans,TAM,12,10,83,1,5,76,7.6,7,0.7,9.0,0,,1,8.3,0,123.3
Chris Godwin,TAM,6,5,56,1,4,45,9.0,11,2.2,12.5,0,,0,0.0,0,145.1
DeSean Jackson,TAM,4,4,129,1,4,87,21.8,42,10.5,21.8,0,,0,0.0,0,158.3
O.J. Howard,TAM,4,3,96,1,2,31,10.3,65,21.7,11.8,0,,0,0.0,1,116.7
Jacquizz Rodgers,TAM,3,3,23,0,0,4,1.3,19,6.3,1.3,0,,0,0.0,0,98.6
Peyton Barber,TAM,2,1,7,0,1,3,3.0,4,4.0,-1.5,0,,0,0.0,0,58.3
Adam Humphries,TAM,2,1,8,0,1,-3,-3.0,11,11.0,0.0,0,,0,0.0,0,60.4
