#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,13:00,WAS 37,9,4:06,29,Punt
2,1,8:45,TAM 6,1,0:05,6,Touchdown
3,1,2:07,WAS 16,3,1:37,4,Punt
4,2,10:02,WAS 31,10,4:28,40,Field Goal
5,2,0:30,WAS 15,1,0:30,-1,End of Half
6,3,15:00,WAS 32,3,1:57,2,Punt
7,3,9:40,WAS 35,6,3:53,9,Punt
8,3,1:30,WAS 49,6,3:12,6,Punt
9,4,7:35,WAS 19,3,1:37,1,Punt
10,4,5:09,WAS 17,3,1:26,7,Interception
11,4,2:48,WAS 35,3,1:43,5,Punt
12,4,0:57,TAM 44,2,0:57,-2,End of Game
