Quarter,Time,Down,ToGo,Location,ATL,CAR,Detail,EPB,EPA
1,6:32,1,10,ATL 28,0,7,Matt Ryan sacked by Frank Kearse for -8 yards,0.810,-0.820
1,5:57,2,18,ATL 20,0,7,Matt Ryan pass incomplete short left intended for Antone Smith,-0.820,-1.480
1,5:52,3,18,ATL 20,0,7,Matt Ryan pass complete short right to Drew Davis for 6 yards (tackle by Captain Munnerlyn),-1.480,-1.630
1,5:52,4,12,ATL 26,0,7,"Matt Bosher punts 52 yards, out of bounds",-1.630,-0.410
1,5:12,1,10,CAR 22,0,7,Cam Newton pass complete short left to Louis Murphy for 8 yards (tackle by Dunta Robinson),0.410,0.950
1,4:33,2,2,CAR 30,0,7,DeAngelo Williams up the middle for 5 yards (tackle by Stephen Nicholas and Sean Weatherspoon),0.950,1.270
1,3:53,1,10,CAR 35,0,7,DeAngelo Williams left guard for 5 yards (tackle by Corey Peters),1.270,1.400
1,3:12,2,5,CAR 40,0,7,DeAngelo Williams up the middle for 13 yards (tackle by Akeem Dent and Sean Weatherspoon),1.400,2.460
1,2:28,1,10,ATL 47,0,7,Mike Tolbert left tackle for no gain (tackle by Peria Jerry and Akeem Dent),2.460,1.910
1,1:45,2,10,ATL 47,0,7,Cam Newton pass complete short right to Mike Tolbert for 7 yards (tackle by Christopher Owens and Stephen Nicholas),1.910,0.000
1,0:58,,,,0,7,Timeout #1 by Carolina Panthers,0.000,2.150
1,0:58,3,3,ATL 40,0,7,Cam Newton up the middle for 2 yards (tackle by Thomas DeCoud),2.150,0.720
1,0:58,4,1,ATL 38,0,7,Cam Newton left guard for 2 yards (tackle by Akeem Dent),0.720,3.180
Quarter,Time,Down,ToGo,Location,ATL,CAR,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,ATL 36,0,7,Cam Newton pass complete short right to Louis Murphy for -1 yards (tackle by Robert McClain),3.180,0.000
2,14:15,,,,0,7,Timeout #2 by Carolina Panthers,0.000,2.500
2,14:15,2,11,ATL 37,0,7,Cam Newton pass incomplete short right intended for Louis Murphy,2.500,1.820
2,14:11,3,11,ATL 37,0,7,Cam Newton right end for 14 yards (tackle by Robert McClain),1.820,4.040
2,13:17,1,10,ATL 23,0,7,DeAngelo Williams left end for no gain (tackle by Akeem Dent),4.040,3.500
2,12:33,2,10,ATL 23,0,7,Cam Newton pass complete short right to Louis Murphy for 16 yards (tackle by Stephen Nicholas and Sean Weatherspoon),3.500,5.600
2,11:52,1,7,ATL 7,0,7,DeAngelo Williams right guard for 1 yard (tackle by Sean Weatherspoon),5.600,4.950
2,11:09,2,6,ATL 6,0,7,Cam Newton pass incomplete short left intended for Louis Murphy,4.950,4.040
2,11:03,3,6,ATL 6,0,7,Cam Newton pass incomplete short left intended for Steve Smith,4.040,2.990
2,10:58,4,6,ATL 6,0,10,Graham Gano 24 yard field goal good,2.990,3.000
2,10:55,,,CAR 35,0,10,"Graham Gano kicks off 65 yards, touchback",0.000,0.280
2,10:55,1,10,ATL 20,0,10,Michael Turner up the middle for no gain (tackle by Luke Kuechly),0.280,-0.270
2,10:18,2,10,ATL 20,0,10,Matt Ryan pass complete short left to Jacquizz Rodgers for 5 yards (tackle by Luke Kuechly),-0.270,-0.300
2,9:33,3,5,ATL 25,0,10,Matt Ryan pass complete short right to Michael Palmer for 4 yards (tackle by Thomas Davis),-0.300,-1.440
2,8:52,4,1,ATL 29,0,10,"Matt Bosher punts 46 yards, fair catch by Joe Adams",-1.440,-0.610
2,8:43,1,10,CAR 25,0,10,Cam Newton pass complete deep middle to Steve Smith for 20 yards (tackle by Dunta Robinson and Akeem Dent),0.610,1.930
2,8:02,1,10,CAR 45,0,10,Cam Newton pass complete short left to Steve Smith for 15 yards (tackle by Dunta Robinson),1.930,2.920
2,7:18,1,10,ATL 40,0,10,"Penalty on Greg Olsen: False Start, 5 yards (no play)",2.920,2.590
2,6:52,1,15,ATL 45,0,10,Cam Newton pass complete short right to Steve Smith for 22 yards (tackle by Robert McClain),2.590,4.040
2,6:17,1,10,ATL 23,0,10,Cam Newton sacked by Vance Walker for -7 yards,4.040,2.550
2,5:47,2,17,ATL 30,0,10,Cam Newton pass complete short left to Armanti Edwards for 7 yards (tackle by Robert McClain),2.550,2.810
2,5:06,3,10,ATL 23,0,10,Cam Newton pass incomplete deep right intended for Steve Smith,2.810,1.930
2,5:02,4,10,ATL 23,0,13,Graham Gano 41 yard field goal good,1.930,3.000
2,4:58,,,CAR 35,0,13,"Graham Gano kicks off 66 yards, returned by Jacquizz Rodgers for 21 yards (tackle by Jason Williams)",0.000,0.280
2,4:52,1,10,ATL 20,0,13,Matt Ryan pass complete short left to Jacquizz Rodgers for 9 yards (tackle by Haruki Nakamura and Frank Kearse),0.280,0.950
2,4:28,2,1,ATL 29,0,13,Matt Ryan pass complete short left to Julio Jones for 8 yards (tackle by Josh Norman),0.950,1.400
2,4:11,1,10,ATL 37,0,13,Matt Ryan pass incomplete short left intended for Julio Jones,1.400,0.860
2,4:07,2,10,ATL 37,0,13,Matt Ryan pass incomplete short middle intended for Jacquizz Rodgers,0.860,0.170
2,4:02,3,10,ATL 37,0,13,Matt Ryan pass complete short left to Tony Gonzalez for no gain,0.170,-0.910
2,3:44,4,10,ATL 37,0,13,"Matt Bosher punts 35 yards, out of bounds",-0.910,-0.810
2,3:35,1,10,CAR 28,0,13,DeAngelo Williams left end for 1 yard (tackle by Dunta Robinson),0.810,0.400
2,2:56,2,9,CAR 29,0,13,Cam Newton pass complete short middle to DeAngelo Williams for 3 yards (tackle by Stephen Nicholas),0.400,0.100
2,2:13,3,6,CAR 32,0,13,Cam Newton right end for 21 yards (tackle by Dunta Robinson),0.100,2.460
2,2:00,1,10,ATL 47,0,13,Cam Newton pass incomplete deep left intended for Louis Murphy,2.460,1.910
2,1:53,2,10,ATL 47,0,13,Cam Newton pass incomplete deep right intended for Steve Smith (defended by Christopher Owens),1.910,1.220
2,1:45,3,10,ATL 47,0,13,Cam Newton pass complete deep right to Steve Smith for 19 yards (tackle by Christopher Owens),1.220,3.710
2,1:37,1,10,ATL 28,0,13,Mike Tolbert right guard for 1 yard (tackle by Sean Weatherspoon and Stephen Nicholas),3.710,3.300
2,1:02,2,9,ATL 27,0,13,Cam Newton pass complete short right to Greg Olsen for 8 yards,3.300,3.720
2,0:57,3,1,ATL 19,0,13,DeAngelo Williams up the middle for 5 yards (tackle by Thomas DeCoud and Christopher Owens),3.720,4.650
2,0:36,1,10,ATL 14,0,13,"Penalty on Byron Bell: False Start, 5 yards (no play)",4.650,4.260
2,0:36,1,15,ATL 19,0,13,Cam Newton pass incomplete deep right intended for Louis Murphy,4.260,3.370
2,0:33,2,15,ATL 19,0,13,Cam Newton pass incomplete short right intended for Greg Olsen,3.370,2.730
2,0:24,3,15,ATL 19,0,13,Cam Newton pass complete short left to Louis Murphy for 6 yards (tackle by Dunta Robinson and Robert McClain),2.730,0.000
2,0:03,,,,0,13,Timeout #3 by Carolina Panthers,0.000,2.570
2,0:03,4,9,ATL 13,0,16,Graham Gano 31 yard field goal good,2.570,3.000
Quarter,Time,Down,ToGo,Location,ATL,CAR,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CAR 35,0,16,"Graham Gano kicks off 65 yards, touchback",0.000,0.280
3,15:00,1,10,ATL 20,0,16,Matt Ryan pass complete short middle to Roddy White for 16 yards (tackle by Luke Kuechly),0.280,1.330
3,14:33,1,10,ATL 36,0,16,Matt Ryan pass complete short right to Roddy White for 12 yards (tackle by James Dockery),1.330,2.130
3,14:13,1,10,ATL 48,0,16,Michael Turner up the middle for 3 yards (tackle by Charles Johnson and Greg Hardy),2.130,1.990
3,13:25,2,7,CAR 49,0,16,Matt Ryan pass incomplete short left intended for Julio Jones,1.990,1.290
3,13:22,3,7,CAR 49,0,16,Matt Ryan pass incomplete deep left intended for Harry Douglas,1.290,0.000
3,13:16,4,7,CAR 49,0,16,"Matt Bosher punts 35 yards, fair catch by Joe Adams",0.000,0.280
3,13:09,1,10,CAR 14,0,16,Cam Newton pass complete short right to Mike Tolbert for 8 yards (tackle by Akeem Dent),-0.280,0.420
3,12:38,2,2,CAR 22,0,16,DeAngelo Williams left tackle for 1 yard (tackle by Stephen Nicholas),0.420,-0.320
3,11:56,3,1,CAR 23,0,16,Mike Tolbert left guard for 5 yards (tackle by Thomas DeCoud and Akeem Dent),-0.320,0.810
3,11:13,1,10,CAR 28,0,22,"Cam Newton left end for 72 yards, touchdown",0.810,7.000
3,11:13,,,ATL 2,0,23,Graham Gano kicks extra point good,0.000,0.000
3,11:01,,,CAR 35,0,23,"Graham Gano kicks off 56 yards, returned by Jason Snelling for 7 yards (tackle by Armond Smith)",0.000,-0.140
3,10:55,1,10,ATL 16,0,23,Jacquizz Rodgers right tackle for 6 yards (tackle by Sione Fua),-0.140,0.280
3,10:27,2,4,ATL 22,0,23,Matt Ryan pass complete short left to Julio Jones for 9 yards (tackle by Josh Thomas),0.280,1.000
3,9:46,1,10,ATL 31,0,23,Jacquizz Rodgers right end for 5 yards (tackle by James Dockery and Thomas Davis),1.000,1.140
3,9:08,2,5,ATL 36,0,23,Matt Ryan pass complete short middle to Tony Gonzalez for 16 yards (tackle by Luke Kuechly and Thomas Davis),1.140,2.390
3,8:22,1,10,CAR 48,0,23,Matt Ryan pass complete short middle to Roddy White for 15 yards (tackle by James Dockery),2.390,3.380
3,7:49,1,10,CAR 33,0,23,Matt Ryan pass complete short right to Tony Gonzalez for 8 yards (tackle by Luke Kuechly),3.380,3.920
3,7:24,2,2,CAR 25,0,23,Jacquizz Rodgers up the middle for 6 yards (tackle by Luke Kuechly),3.920,4.310
3,6:55,1,10,CAR 19,0,23,Matt Ryan pass complete short middle to Tony Gonzalez for 6 yards (tackle by Thomas Davis),4.310,4.720
3,6:17,2,4,CAR 13,0,23,Matt Ryan pass incomplete short right intended for Jason Snelling,4.720,3.960
3,6:12,3,4,CAR 13,0,23,Matt Ryan pass incomplete short left intended for Tony Gonzalez,3.960,2.640
3,6:07,4,4,CAR 13,0,23,Matt Ryan pass complete short right to Jason Snelling for 5 yards (tackle by Luke Kuechly),2.640,0.000
3,5:26,,,,0,23,Timeout #1 by Atlanta Falcons,0.000,5.370
3,5:26,1,8,CAR 8,0,23,Jacquizz Rodgers up the middle for 4 yards (tackle by Luke Kuechly),5.370,0.000
3,4:53,,,,0,23,Timeout #1 by Carolina Panthers,0.000,5.340
3,4:53,2,4,CAR 4,6,23,"Matt Ryan pass complete left to Roddy White for 4 yards, touchdown",5.340,7.000
3,4:53,,,CAR 2,7,23,Matt Bryant kicks extra point good,0.000,0.000
3,4:48,,,ATL 35,7,23,"Matt Bosher kicks off 67 yards, returned by Armond Smith for 22 yards (tackle by Jonathan Massaquoi)",0.000,0.280
3,4:35,1,10,CAR 20,7,23,Cam Newton pass complete deep left to Steve Smith for 16 yards,0.280,1.330
3,4:11,1,10,CAR 36,7,23,DeAngelo Williams up the middle for -2 yards (tackle by Thomas DeCoud),1.330,0.520
3,3:29,2,12,CAR 34,7,23,DeAngelo Williams left guard for 8 yards (tackle by Kroy Biermann),0.520,0.890
3,2:49,3,4,CAR 42,7,23,Cam Newton pass incomplete short left intended for Steve Smith,0.890,-0.590
3,2:45,4,4,CAR 42,7,23,"Brad Nortman punts 58 yards, touchback",-0.590,-0.280
3,2:38,1,10,ATL 20,7,23,Matt Ryan pass complete short right to Jacquizz Rodgers for 8 yards (tackle by Captain Munnerlyn),0.280,0.810
3,2:05,2,2,ATL 28,7,23,"Penalty on Tyson Clabo: False Start, 5 yards (no play)",0.810,0.140
3,1:48,2,7,ATL 23,7,23,Matt Ryan pass complete short right to Roddy White for 14 yards (tackle by D.J. Campbell),0.140,1.400
3,1:22,1,10,ATL 37,7,23,Matt Ryan pass incomplete deep right intended for Roddy White,1.400,0.860
3,1:18,2,10,ATL 37,7,23,Michael Turner up the middle for 2 yards (tackle by Thomas Davis and Luke Kuechly),0.860,0.430
3,0:37,3,8,ATL 39,7,23,Matt Ryan pass complete short left to Roddy White for 18 yards (tackle by Luke Kuechly),0.430,2.720
3,0:12,1,10,CAR 43,7,23,Matt Ryan pass incomplete deep left intended for Julio Jones,2.720,2.180
3,0:07,2,10,CAR 43,7,23,Matt Ryan pass complete deep middle to Julio Jones for 21 yards (tackle by Haruki Nakamura),2.180,4.110
Quarter,Time,Down,ToGo,Location,ATL,CAR,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,CAR 22,7,23,Matt Ryan pass incomplete deep right intended for Julio Jones,4.110,3.560
4,14:54,2,10,CAR 22,7,23,Matt Ryan pass incomplete short left intended for Drew Davis,3.560,2.870
4,14:50,3,10,CAR 22,7,23,Matt Ryan pass complete short middle to Tony Gonzalez for 11 yards (tackle by Haruki Nakamura and Luke Kuechly),2.870,4.840
4,14:04,1,10,CAR 11,13,23,"Matt Ryan pass complete short left to Julio Jones for 11 yards, touchdown",4.840,7.000
4,13:57,,,,13,23,Timeout #2 by Carolina Panthers,0.000,0.000
4,14:04,,,,13,23,"Two Point Attempt: Matt Ryan pass incomplete intended for Roddy White, conversion fails",0.000,-1.000
,,,,,,,"ATL challenged the incomplete pass ruling, and the play was upheld.",,
4,13:57,,,ATL 35,13,23,"Matt Bosher kicks off 55 yards, returned by Armond Smith for 6 yards (tackle by Jonathan Massaquoi)",0.000,-0.140
4,13:52,1,10,CAR 16,13,23,DeAngelo Williams left tackle for 1 yard (tackle by Dunta Robinson),-0.140,-0.510
4,13:10,2,9,CAR 17,13,23,Mike Tolbert left guard for 7 yards (tackle by Stephen Nicholas),-0.510,-0.320
4,12:29,3,2,CAR 24,13,23,Cam Newton pass complete short right to Steve Smith for 7 yards (tackle by Christopher Owens),-0.320,1.000
4,11:59,1,10,CAR 31,13,23,Cam Newton pass complete short middle to Greg Olsen for 18 yards (tackle by Chris Hope),1.000,2.190
4,11:17,1,10,CAR 49,13,23,DeAngelo Williams up the middle for 3 yards (tackle by Kroy Biermann and Stephen Nicholas),2.190,2.050
4,10:39,2,7,ATL 48,13,23,"Cam Newton pass complete short right to Louis Murphy for 7 yards (tackle by Christopher Owens). Louis Murphy fumbles (forced by Christopher Owens), ball out of bounds at ATL-41",2.050,2.850
,,,,,,,"CAR challenged the incomplete pass ruling, and the original play was overturned.",,
4,10:15,1,10,ATL 41,13,23,Cam Newton pass incomplete deep left intended for Armanti Edwards,2.850,2.310
4,10:11,2,10,ATL 41,13,23,Cam Newton left guard for 1 yard (tackle by Kroy Biermann),2.310,1.750
4,9:29,3,9,ATL 40,13,23,Cam Newton pass incomplete deep left intended for Steve Smith (defended by Dunta Robinson),1.750,0.590
4,9:24,4,9,ATL 40,13,23,"Brad Nortman punts 30 yards, fair catch by Dominique Franks",0.590,0.380
4,9:17,1,10,ATL 10,13,23,Matt Ryan pass complete short right to Roddy White for 10 yards (tackle by James Dockery),-0.380,0.280
4,8:54,1,10,ATL 20,13,23,Matt Ryan pass complete short right to Roddy White for 11 yards (tackle by Thomas Davis and James Dockery),0.280,1.000
4,8:30,1,10,ATL 31,13,23,Matt Ryan pass complete deep middle to Harry Douglas for 19 yards (tackle by Colin Jones),1.000,2.260
4,7:59,1,10,,13,23,Michael Turner left tackle for 5 yards (tackle by Luke Kuechly and Colin Jones),2.260,2.390
4,7:30,2,5,CAR 45,13,23,Matt Ryan sacked by Greg Hardy for -7 yards,2.390,0.760
4,7:02,3,12,ATL 48,13,23,Matt Ryan pass complete short middle to Jacquizz Rodgers for 4 yards (tackle by Captain Munnerlyn),0.760,0.070
4,6:25,4,8,CAR 48,13,23,Matt Ryan pass incomplete short right intended for Roddy White is intercepted by Thomas Davis at CAR-40,0.070,-1.600
4,6:19,1,10,CAR 40,13,23,Cam Newton pass incomplete short right intended for DeAngelo Williams,1.600,1.050
4,6:13,2,10,CAR 40,13,23,DeAngelo Williams up the middle for 1 yard (tackle by Vance Walker),1.050,0.500
4,5:34,3,9,CAR 41,13,23,"Cam Newton pass complete short left to Armanti Edwards for 4 yards (tackle by Dunta Robinson). Penalty on Dunta Robinson: Defensive Holding, 5 yards (no play)",0.500,1.990
4,5:10,1,10,CAR 46,13,23,DeAngelo Williams left tackle for 1 yard (tackle by Dunta Robinson),1.990,0.000
4,4:24,,,,13,23,Timeout #3 by Carolina Panthers,0.000,1.590
4,4:24,2,9,CAR 47,13,29,"Cam Newton pass complete short right to DeAngelo Williams for 53 yards, touchdown",1.590,7.000
4,4:24,,,ATL 2,13,30,Graham Gano kicks extra point good,0.000,0.000
4,4:11,,,CAR 35,13,30,"Graham Gano kicks off 65 yards, touchback",0.000,0.280
4,4:11,1,10,ATL 20,13,30,Matt Ryan pass incomplete deep left intended for Julio Jones,0.280,-0.270
4,4:04,2,10,ATL 20,13,30,Matt Ryan pass complete deep right to Julio Jones for 17 yards (tackle by James Dockery),-0.270,1.400
4,3:35,1,10,ATL 37,13,30,Matt Ryan pass complete short right to Tony Gonzalez for 6 yards (tackle by Thomas Davis),1.400,1.670
4,3:12,2,4,ATL 43,13,30,Matt Ryan pass complete short right to Tony Gonzalez for 6 yards (tackle by Luke Kuechly),1.670,2.190
4,2:51,1,10,ATL 49,13,30,Matt Ryan pass complete short left to Harry Douglas for 10 yards (tackle by Captain Munnerlyn),2.190,2.850
4,2:45,1,10,CAR 41,13,30,Matt Ryan pass complete short left to Chase Coffman for 11 yards (tackle by D.J. Campbell),2.850,3.580
4,2:39,1,10,CAR 30,13,30,Matt Ryan pass complete short right to Jacquizz Rodgers for 9 yards (tackle by Captain Munnerlyn),3.580,4.250
4,2:16,2,1,CAR 21,13,30,"Matt Ryan pass complete short right to Tony Gonzalez for 12 yards (tackle by Thomas Davis and Luke Kuechly). Penalty on Tyson Clabo: Illegal Formation, 5 yards (no play)",4.250,3.570
4,2:11,2,6,CAR 26,13,30,Matt Ryan pass complete short middle to Jacquizz Rodgers for 8 yards (tackle by Luke Kuechly),3.570,4.370
4,2:00,1,10,CAR 18,13,30,Matt Ryan pass complete short left to Roddy White for 17 yards (tackle by Luke Kuechly),4.370,6.970
4,1:28,1,1,CAR 1,13,30,Matt Ryan pass incomplete short left intended for Julio Jones (defended by Josh Thomas),6.970,5.910
4,1:26,2,1,CAR 1,13,30,Matt Ryan pass incomplete short middle intended for Kevin Cone (defended by Nate Chandler),5.910,5.170
4,1:21,3,1,CAR 1,13,30,Matt Ryan pass incomplete short left intended for Tony Gonzalez. Penalty on Captain Munnerlyn: Defensive Pass Interference (no play),5.170,6.970
4,1:18,1,1,CAR 1,13,30,Michael Turner left tackle for no gain (tackle by Josh Thomas),6.970,5.910
4,0:56,2,1,CAR 1,19,30,"Michael Turner right guard for 1 yard, touchdown",5.910,7.000
4,0:56,,,CAR 2,20,30,Matt Bryant kicks extra point good,0.000,0.000
4,0:53,,,ATL 35,20,30,"Matt Bosher kicks onside 10 yards, recovered by Jordan Senn",0.000,2.590
4,0:52,1,10,ATL 45,20,30,Cam Newton kneels for -1 yards,2.590,1.910
4,0:30,2,11,ATL 46,20,30,Cam Newton kneels for -1 yards,1.910,1.090
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
