Quarter,Time,Down,ToGo,Location,JAX,HOU,Detail,EPB,EPA
1,11:02,1,10,HOU 48,0,0,"Blake Bortles pass complete short left to Allen Robinson for 24 yards (tackle by Quintin Demps). Penalty on Allen Robinson: Offensive Pass Interference, 10 yards (no play)",2.390,1.730
1,10:33,1,20,JAX 42,0,0,Blake Bortles pass complete short left to Rashad Greene for 5 yards (tackle by Kevin Johnson),1.730,1.170
1,9:51,2,15,JAX 47,0,0,Blake Bortles pass incomplete short right intended for Denard Robinson (defended by J.J. Watt),1.170,0.500
1,9:45,3,15,JAX 47,0,0,Blake Bortles pass complete short right to Allen Robinson for 11 yards (tackle by Kevin Johnson and Brian Cushing),0.500,0.460
1,9:01,4,4,HOU 42,0,0,Blake Bortles pass incomplete short middle intended for Julius Thomas (defended by Jared Crick),0.460,-1.730
1,8:54,1,10,HOU 42,0,0,Alfred Blue left tackle for 1 yard (tackle by Hayes Pullard and Dan Skuta),1.730,1.320
1,8:17,2,9,HOU 43,0,0,Brian Hoyer pass complete short left to DeAndre Hopkins for 12 yards (tackle by Davon House),1.320,2.590
1,7:47,1,10,JAX 45,0,0,Alfred Blue right tackle for 9 yards (tackle by Dan Skuta and Jonathan Cyprien),2.590,3.260
1,7:06,2,1,JAX 36,0,0,"Brian Hoyer pass complete short left to Jaelen Strong for 20 yards (tackle by Josh Evans). Penalty on Andre Branch: Roughing the Passer, 8 yards",3.260,5.370
1,6:26,1,8,JAX 8,0,0,Brian Hoyer pass complete short right to Jaelen Strong for 2 yards (tackle by Paul Posluszny),5.370,4.950
1,5:55,2,6,JAX 6,0,0,"Penalty on Brandon Brooks: False Start, 5 yards (no play)",4.950,4.020
1,5:38,2,11,JAX 11,0,0,Brian Hoyer pass incomplete short right intended for DeAndre Hopkins,4.020,3.120
1,5:33,3,11,JAX 11,0,0,Brian Hoyer pass incomplete short left intended for Nate Washington,3.120,2.700
1,5:27,4,11,JAX 11,0,3,Nick Novak 29 yard field goal good,2.700,3.000
1,5:27,,,HOU 35,0,3,"Nick Novak kicks off 66 yards, returned by Nick Marshall for 25 yards (tackle by Max Bullough)",0.000,-0.540
1,5:17,1,10,JAX 24,0,3,Jonas Gray left guard for 3 yards (tackle by John Simon),0.540,0.400
1,4:40,2,7,JAX 27,0,3,Blake Bortles pass incomplete deep left intended for Allen Hurns (defended by Johnathan Joseph),0.400,-0.300
1,4:33,3,7,JAX 27,0,3,Blake Bortles sacked by Whitney Mercilus for -6 yards,-0.300,-1.960
1,3:59,4,13,JAX 21,0,3,"Bryan Anger punts 51 yards, returned by B.J. Daniels for 3 yards (tackle by Joe Banyard). Penalty on Corey Moore: Illegal Block Above the Waist, 10 yards",-1.960,-0.340
1,3:47,1,10,HOU 21,0,3,Brian Hoyer pass complete short right to DeAndre Hopkins for 9 yards (tackle by Davon House and Josh Evans),0.340,1.020
1,3:12,2,1,HOU 30,0,3,Alfred Blue left guard for 5 yards (tackle by Paul Posluszny and Jonathan Cyprien),1.020,1.270
1,2:54,1,10,HOU 35,0,3,Brian Hoyer pass complete short right to DeAndre Hopkins for 20 yards (tackle by Davon House),1.270,2.590
1,2:25,1,10,JAX 45,0,3,Akeem Hunt left end for 7 yards (tackle by Jonathan Cyprien and Andre Branch),2.590,2.990
1,1:47,2,3,JAX 38,0,3,"Penalty on Jared Odrick: Encroachment, 5 yards (no play)",2.990,3.380
1,1:28,1,10,JAX 33,0,3,Brian Hoyer pass incomplete short right intended for Nate Washington,3.380,2.840
1,1:20,2,10,JAX 33,0,3,Brian Hoyer pass complete short left to Nate Washington for 6 yards (tackle by Josh Evans),2.840,2.940
1,0:47,3,4,JAX 27,0,3,Brian Hoyer pass complete short middle to DeAndre Hopkins for 14 yards (tackle by Aaron Colvin),2.940,4.710
1,0:06,1,10,JAX 13,0,3,Brian Hoyer pass incomplete short right intended for DeAndre Hopkins,4.710,4.050
Quarter,Time,Down,ToGo,Location,JAX,HOU,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,10,JAX 13,0,3,Alfred Blue middle for 1 yard (tackle by Dwayne Gratz and Roy Miller),4.050,3.280
2,14:19,3,9,JAX 12,0,9,"Brian Hoyer pass complete short left to Jonathan Grimes for 12 yards, touchdown",3.280,7.000
2,14:19,,,JAX 12,0,10,Nick Novak kicks extra point good,0.000,0.000
2,14:19,,,HOU 35,0,10,"Nick Novak kicks off 65 yards, touchback",0.000,-0.280
2,14:14,1,10,JAX 20,0,10,Jonas Gray left end for 1 yard (tackle by Benardrick McKinney and Brian Cushing),0.280,-0.130
2,13:41,2,9,JAX 21,0,10,Jonas Gray left tackle for 8 yards (tackle by Quintin Demps),-0.130,0.230
2,13:01,3,1,JAX 29,0,10,Jonas Gray right tackle for 4 yards (tackle by John Simon and Quintin Demps),0.230,1.140
2,12:23,1,10,JAX 33,0,10,Blake Bortles pass complete short left to Allen Robinson for 36 yards (tackle by Benardrick McKinney),1.140,3.510
2,11:39,1,10,HOU 31,0,10,Jonas Gray left tackle for no gain (tackle by J.J. Watt),3.510,2.970
2,11:00,2,10,HOU 31,0,10,Blake Bortles pass complete short middle to Allen Hurns for 6 yards (tackle by Kareem Jackson),2.970,3.070
2,10:22,3,4,HOU 25,0,10,Blake Bortles pass incomplete short right intended for Julius Thomas (defended by Andre Hal),3.070,1.880
2,10:17,4,4,HOU 25,3,10,Jason Myers 43 yard field goal good,1.880,3.000
2,10:17,,,JAX 35,3,10,"Jason Myers kicks off 65 yards, touchback",0.000,-0.280
2,10:13,1,10,HOU 20,3,10,Brian Hoyer pass complete short left to Jaelen Strong for 5 yards (tackle by Hayes Pullard),0.280,0.410
2,9:40,2,5,HOU 25,3,10,Chris Polk left guard for 1 yard (tackle by Jonathan Cyprien and Roy Miller),0.410,-0.160
2,9:00,3,4,HOU 26,3,10,Brian Hoyer pass incomplete short left intended for Akeem Hunt,-0.160,-1.630
2,8:54,4,4,HOU 26,3,10,"Shane Lechler punts 52 yards, returned by Rashad Greene for 20 yards (tackle by Kurtis Drummond)",-1.630,-1.730
2,8:41,1,10,JAX 42,3,10,Denard Robinson left tackle for -3 yards (tackle by Whitney Mercilus and J.J. Watt),1.730,0.780
2,8:04,2,13,JAX 39,3,10,"Denard Robinson middle for 3 yards (tackle by Brian Cushing). Denard Robinson fumbles (forced by Brian Cushing), recovered by J.J. Watt at JAX-42 (tackle by Denard Robinson)",0.780,-2.790
2,7:54,1,10,JAX 42,3,10,"Brian Hoyer sacked by Roy Miller for -7 yards. Brian Hoyer fumbles (forced by Roy Miller), recovered by Xavier Su'a-Filo at JAX-50 and returned for 8 yards",2.790,2.240
2,7:15,2,10,JAX 42,3,10,Brian Hoyer pass complete short right to C.J. Fiedorowicz for 9 yards (tackle by Jonathan Cyprien),2.240,2.740
2,6:36,3,1,JAX 33,3,10,Akeem Hunt left end for 25 yards (tackle by Jonathan Cyprien),2.740,5.370
2,6:00,1,8,JAX 8,3,10,Jonathan Grimes right end for 5 yards (tackle by Paul Posluszny),5.370,5.530
2,5:47,2,3,JAX 3,3,10,Jonathan Grimes pass incomplete short right intended for C.J. Fiedorowicz (defended by Aaron Colvin),5.530,4.720
2,5:41,3,3,JAX 3,3,16,"Jonathan Grimes middle for 3 yards, touchdown",4.720,7.000
2,5:41,,,JAX 3,3,17,Nick Novak kicks extra point good,0.000,0.000
2,5:41,,,HOU 35,3,17,"Nick Novak kicks off 65 yards, returned by Nick Marshall for 22 yards (tackle by Kurtis Drummond). Penalty on Joplo Bartu: Offensive Holding, 10 yards",0.000,0.350
2,5:29,1,10,JAX 12,3,17,Blake Bortles pass incomplete short right intended for Marqise Lee (defended by J.J. Watt),-0.350,-0.780
2,5:24,2,10,JAX 12,3,17,Blake Bortles pass complete deep right to Allen Robinson for 22 yards (tackle by Andre Hal),-0.780,1.200
2,4:56,1,10,JAX 34,3,17,Blake Bortles pass incomplete short right intended for Allen Robinson (defended by Johnathan Joseph),1.200,0.660
2,4:49,2,10,JAX 34,3,17,Jonas Gray middle for 6 yards (tackle by John Simon and Andre Hal),0.660,0.760
2,4:09,3,4,JAX 40,3,17,Blake Bortles sacked by Whitney Mercilus for -4 yards,0.760,-0.980
2,3:31,4,8,JAX 36,3,17,"Bryan Anger punts 56 yards, returned by B.J. Daniels for 5 yards (tackle by Thurston Armbrister)",-0.980,0.320
2,3:17,1,10,HOU 13,3,17,Alfred Blue left tackle for 11 yards (tackle by Davon House and Jonathan Cyprien),-0.320,0.540
2,2:42,1,10,HOU 24,3,17,Brian Hoyer pass incomplete short left intended for DeAndre Hopkins,0.540,0.000
2,2:37,2,10,HOU 24,3,17,Akeem Hunt middle for -4 yards (tackle by Aaron Colvin),0.000,-1.220
2,2:00,3,14,HOU 20,3,17,"Brian Hoyer pass complete short right to Akeem Hunt for 55 yards (tackle by Davon House). Penalty on Akeem Hunt: Illegal Shift, 5 yards (no play)",-1.220,-1.220
2,1:48,3,14,HOU 20,3,17,Timeout #1 by Houston Texans,-1.220,-2.250
2,1:48,3,19,HOU 15,3,17,Jonathan Grimes middle for 11 yards (tackle by Josh Evans and Paul Posluszny),-2.250,-2.250
2,1:42,3,19,HOU 15,3,17,Timeout #2 by Jacksonville Jaguars,-2.250,-1.630
2,1:42,4,8,HOU 26,3,17,"Shane Lechler punts 49 yards, returned by Rashad Greene for 13 yards (tackle by Chris Polk)",-1.630,-1.470
2,1:30,1,10,JAX 38,3,17,Blake Bortles pass incomplete short middle intended for Marqise Lee,1.470,0.920
2,1:26,2,10,JAX 38,3,17,Blake Bortles pass incomplete deep left intended for Allen Robinson (defended by Quintin Demps),0.920,0.230
2,1:19,3,10,JAX 38,3,17,Blake Bortles pass incomplete deep right intended for Allen Robinson is intercepted by Andre Hal at HOU-25,0.230,-0.610
2,1:12,1,10,HOU 25,3,17,Brian Hoyer pass complete short middle to Jaelen Strong for 11 yards (tackle by Aaron Colvin),0.610,0.610
2,1:03,1,10,HOU 25,3,17,Timeout #2 by Houston Texans,0.610,1.330
2,1:03,1,10,HOU 36,3,17,Brian Hoyer pass complete short left to Jonathan Grimes for 11 yards (tackle by Aaron Colvin and Paul Posluszny),1.330,1.330
2,0:53,1,10,HOU 36,3,17,Timeout #3 by Houston Texans,1.330,2.060
2,0:53,1,10,HOU 47,3,17,Brian Hoyer pass incomplete short left intended for Jonathan Grimes,2.060,1.520
2,0:48,2,10,HOU 47,3,17,Brian Hoyer pass complete short middle to Ryan Griffin for 12 yards (tackle by Josh Evans),1.520,2.850
2,0:48,1,10,JAX 41,3,17,"Penalty on Keith Mumphery: False Start, 5 yards (no play)",2.850,2.520
2,0:24,1,15,JAX 46,3,17,Brian Hoyer pass incomplete deep middle intended for Keith Mumphery,2.520,1.630
2,0:19,2,15,JAX 46,3,17,Brian Hoyer pass incomplete deep right intended for Jaelen Strong,1.630,0.960
2,0:12,3,15,JAX 46,3,17,Brian Hoyer pass complete short right to DeAndre Hopkins for 13 yards,0.960,1.200
2,0:08,4,2,JAX 33,3,20,Nick Novak 51 yard field goal good,1.200,3.000
2,0:08,,,HOU 35,3,20,"Nick Novak kicks off 52 yards, returned by Joe Banyard for 13 yards (tackle by Corey Moore)",0.000,1.270
Quarter,Time,Down,ToGo,Location,JAX,HOU,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,JAX 35,3,20,"Jason Myers kicks off 65 yards, touchback",0.000,0.280
3,15:00,1,10,HOU 20,3,20,Alfred Blue right tackle for 6 yards (tackle by Dan Skuta and Jonathan Cyprien),0.280,0.540
3,14:30,2,4,HOU 26,3,20,"Penalty on Roy Miller: Encroachment, 5 yards (no play)",0.540,1.000
3,14:18,1,10,HOU 31,3,20,Alfred Blue left guard for no gain (tackle by Roy Miller and Jared Odrick),1.000,0.460
3,13:44,2,10,HOU 31,3,20,"Penalty on Ben Jones: False Start, 5 yards (no play)",0.460,-0.220
3,13:30,2,15,HOU 26,3,20,Brian Hoyer pass complete short left to Alfred Blue for 2 yards (tackle by Jonathan Cyprien and Hayes Pullard),-0.220,-0.630
3,12:54,3,13,HOU 28,3,20,Brian Hoyer pass complete short middle to Jonathan Grimes for 4 yards (tackle by Josh Evans and Ryan Davis),-0.630,-1.240
3,12:24,4,9,HOU 32,3,20,"Shane Lechler punts 39 yards, returned by Rashad Greene for 10 yards (tackle by Darryl Morris)",-1.240,-1.530
3,12:11,1,10,JAX 39,3,20,Blake Bortles pass complete short middle to Allen Robinson for 16 yards (tackle by Quintin Demps),1.530,2.590
3,11:37,1,10,HOU 45,3,20,Jonas Gray right guard for -2 yards (tackle by J.J. Watt),2.590,1.770
3,10:54,2,12,HOU 47,3,20,Blake Bortles pass complete short left to Allen Hurns for 5 yards (tackle by Kevin Johnson),1.770,1.750
3,10:15,3,7,HOU 42,3,20,"Blake Bortles sacked by Whitney Mercilus for -7 yards. Blake Bortles fumbles (forced by Whitney Mercilus), recovered by Blake Bortles at HOU-46. Penalty on Sam Young: Offensive Holding (Declined)",1.750,0.200
3,9:59,4,11,HOU 46,3,20,"Bryan Anger punts 35 yards, fair catch by B.J. Daniels",0.200,0.370
3,9:53,1,10,HOU 11,3,20,Alfred Blue right end for 12 yards (tackle by Hayes Pullard and Tyson Alualu),-0.370,0.480
3,9:12,1,10,HOU 23,3,20,Alfred Blue left end for 11 yards (tackle by Sergio Brown and Nick Marshall),0.480,1.200
3,8:30,1,10,HOU 34,3,20,Chris Polk middle for 1 yard (tackle by Paul Posluszny and Jonathan Cyprien),1.200,0.790
3,7:53,2,9,HOU 35,3,20,Brian Hoyer pass complete short left to Jaelen Strong for 9 yards (tackle by Paul Posluszny and Sergio Brown),0.790,1.860
3,7:16,1,10,HOU 44,3,20,Alfred Blue left tackle for 9 yards (tackle by Jared Odrick),1.860,2.530
3,6:34,2,1,JAX 47,3,20,Brian Hoyer pass incomplete short left intended for Keith Mumphery,2.530,2.530
3,6:28,2,1,JAX 47,3,20,Timeout #1 by Houston Texans,2.530,1.820
3,6:28,3,1,JAX 47,3,20,Brian Hoyer pass complete short middle to C.J. Fiedorowicz for 5 yards (tackle by Davon House),1.820,2.790
3,5:48,1,10,JAX 42,3,20,Alfred Blue middle for 1 yard (tackle by Tyson Alualu and Jonathan Cyprien),2.790,2.380
3,5:10,2,9,JAX 41,3,20,Alfred Blue right end for -1 yards (tackle by Paul Posluszny and Dan Skuta),2.380,1.550
3,4:31,3,10,JAX 42,3,20,Brian Hoyer pass complete short left to Ryan Griffin for 8 yards (tackle by Jonathan Cyprien),1.550,1.100
3,3:55,4,2,JAX 34,3,20,Brian Hoyer pass incomplete short right intended for Chris Polk (defended by Davon House),1.100,-1.200
3,3:49,1,10,JAX 34,3,20,Blake Bortles pass incomplete short right intended for Julius Thomas (defended by Johnathan Joseph),1.200,0.660
3,3:45,2,10,JAX 34,3,20,Jonas Gray right tackle for 3 yards (tackle by Kareem Jackson and J.J. Watt),0.660,0.370
3,3:12,3,7,JAX 37,3,20,Blake Bortles pass incomplete short right intended for Allen Hurns (defended by Johnathan Joseph),0.370,-0.910
,,,,,,,"HOU challenged the incomplete pass ruling, and the play was upheld.",,
3,2:58,4,7,JAX 37,3,20,"Bryan Anger punts 49 yards, returned by B.J. Daniels for -1 yards (tackle by Clay Harbor)",-0.910,0.320
3,2:45,1,10,HOU 13,3,20,Brian Hoyer pass incomplete short right intended for DeAndre Hopkins is intercepted by Davon House at HOU-28 and returned for 15 yards,-0.320,-4.710
3,2:34,1,10,HOU 13,3,20,Blake Bortles pass complete short right to Allen Hurns for 6 yards (tackle by Kareem Jackson),4.710,5.150
3,2:01,2,4,HOU 7,3,20,Jonas Gray middle for no gain (tackle by Brandon Dunn and Brian Cushing),5.150,4.330
3,1:21,3,4,HOU 7,3,20,Blake Bortles sacked by J.J. Watt for -9 yards,4.330,2.380
3,0:46,4,13,HOU 16,6,20,Jason Myers 34 yard field goal good,2.380,3.000
3,0:46,,,JAX 35,6,20,"Jason Myers kicks off 65 yards, touchback",0.000,-0.280
3,0:43,1,10,HOU 20,6,20,"Alfred Blue for 65 yards (tackle by Davon House). Penalty on Derek Newton: Offensive Holding, 10 yards (no play)",0.280,-0.760
3,0:08,1,20,HOU 10,6,20,Chris Polk left tackle for 2 yards (tackle by Jared Odrick),-0.760,-1.360
Quarter,Time,Down,ToGo,Location,JAX,HOU,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,18,HOU 12,6,20,Brian Hoyer pass complete short left to DeAndre Hopkins for 13 yards,-1.360,-0.300
4,14:26,3,5,HOU 25,6,20,Brian Hoyer pass complete short right to Ryan Griffin for 7 yards (tackle by Jonathan Cyprien),-0.300,1.070
4,13:49,1,10,HOU 32,6,20,"Penalty on Ben Jones: False Start, 5 yards (no play)",1.070,0.740
4,13:33,1,15,HOU 27,6,20,Brian Hoyer pass complete short left to Akeem Hunt for 27 yards (tackle by Davon House),0.740,2.520
4,12:49,1,10,JAX 46,6,20,Alfred Blue middle for 12 yards (tackle by Sergio Brown and Hayes Pullard),2.520,3.310
4,12:13,1,10,JAX 34,6,20,Alfred Blue right guard for 2 yards (tackle by Hayes Pullard),3.310,3.040
4,11:31,2,8,JAX 32,6,20,Brian Hoyer pass incomplete deep right intended for DeAndre Hopkins,3.040,2.350
4,11:23,3,8,JAX 32,6,20,Brian Hoyer pass incomplete short right intended for Keith Mumphery,2.350,1.240
4,11:19,4,8,JAX 32,6,20,Nick Novak 50 yard field goal no good,1.240,-1.600
4,11:14,1,10,JAX 40,6,20,"Jonas Gray left end for 22 yards (tackle by Andre Hal). Penalty on Luke Joeckel: Offensive Holding, 10 yards (no play)",1.600,0.940
4,10:45,1,20,JAX 30,6,20,Blake Bortles pass complete short left to Marcedes Lewis for 45 yards (tackle by Andre Hal),0.940,3.910
4,10:04,1,10,HOU 25,6,20,Blake Bortles pass complete short right to Marqise Lee for 11 yards (tackle by Brian Cushing),3.910,4.650
4,9:24,1,10,HOU 14,6,20,"Blake Bortles sacked by J.J. Watt for -8 yards. Blake Bortles fumbles (forced by J.J. Watt), recovered by Whitney Mercilus at HOU-20 and returned for 5 yards (tackle by Zane Beadles)",4.650,-0.610
4,9:16,1,10,HOU 25,6,20,Alfred Blue right tackle for 12 yards (tackle by Jonathan Cyprien),0.610,1.400
4,8:45,1,10,HOU 37,6,20,Alfred Blue right tackle for 5 yards (tackle by Hayes Pullard),1.400,1.530
4,8:07,2,5,HOU 42,6,20,Alfred Blue middle for no gain (tackle by Andre Branch and Roy Miller),1.530,0.830
4,7:30,3,5,HOU 42,6,20,Brian Hoyer pass complete short left to Jaelen Strong for 9 yards (tackle by Dwayne Gratz),0.830,2.320
4,6:53,1,10,JAX 49,6,20,"Penalty on Brandon Brooks: False Start, 5 yards (no play)",2.320,1.990
4,6:31,1,15,HOU 46,6,20,Brian Hoyer pass complete short left to DeAndre Hopkins for 8 yards (tackle by Davon House),1.990,2.190
4,5:48,2,7,JAX 46,6,20,Alfred Blue middle for 2 yards (tackle by Paul Posluszny),2.190,1.750
4,5:08,3,5,JAX 44,6,20,Jonathan Grimes middle for 7 yards (tackle by Josh Evans and Nick Marshall),1.750,3.120
4,4:24,1,10,JAX 37,6,20,Alfred Blue left tackle for 3 yards (tackle by Andre Branch),3.120,2.980
4,3:41,2,7,JAX 34,6,20,Alfred Blue right tackle for no gain (tackle by Hayes Pullard and Paul Posluszny),2.980,2.980
4,3:34,2,7,JAX 34,6,20,Timeout #1 by Jacksonville Jaguars,2.980,2.280
4,3:34,3,7,JAX 34,6,20,Brian Hoyer pass complete short left to Jonathan Grimes for 1 yard (tackle by Aaron Colvin),2.280,2.280
4,3:28,3,7,JAX 34,6,20,Timeout #2 by Jacksonville Jaguars,2.280,1.160
4,3:28,4,6,JAX 33,6,23,Nick Novak 51 yard field goal good,1.160,3.000
4,3:28,,,HOU 35,6,23,"Nick Novak kicks off 51 yards, muffed catch by Joe Banyard, recovered by Joe Banyard at JAX-13, and returned for 8 yards",0.000,-0.340
4,3:17,1,10,JAX 21,6,29,"Blake Bortles pass incomplete short left intended for Allen Robinson is intercepted by Kareem Jackson at JAX-27 and returned for 27 yards, touchdown",0.340,-7.000
4,3:09,,,JAX 21,6,30,Nick Novak kicks extra point good,0.000,0.000
4,3:09,,,HOU 35,6,30,"Nick Novak kicks off 65 yards, touchback",0.000,-0.280
4,3:09,1,10,JAX 20,6,30,Blake Bortles pass complete short right to Julius Thomas for 6 yards (tackle by Darryl Morris),0.280,0.540
4,2:45,2,4,JAX 26,6,30,Blake Bortles pass complete short middle to Julius Thomas for 6 yards (tackle by Quintin Demps),0.540,1.070
4,2:19,1,10,JAX 32,6,30,Blake Bortles pass complete deep left to Allen Robinson for 23 yards (tackle by Kurtis Drummond),1.070,2.590
4,2:12,1,10,HOU 45,6,30,Blake Bortles pass complete short middle to Clay Harbor for 18 yards (tackle by Andre Hal),2.590,3.780
4,2:00,1,10,HOU 27,6,30,Blake Bortles pass complete short middle to Jonas Gray for 4 yards (tackle by Max Bullough),3.780,3.770
4,1:42,2,6,HOU 23,6,30,"Blake Bortles pass incomplete short right intended for Allen Hurns. Penalty on JAX: Illegal Shift, 5 yards (no play)",3.770,3.100
4,1:37,2,11,HOU 28,6,30,Blake Bortles sacked by Whitney Mercilus and John Simon for -1 yards,3.100,3.100
4,1:24,2,11,HOU 28,6,30,Timeout #3 by Jacksonville Jaguars,3.100,2.280
4,1:24,3,12,HOU 29,6,30,Blake Bortles pass incomplete deep right intended for Marqise Lee,2.280,1.500
4,1:18,4,12,HOU 29,6,30,Blake Bortles pass complete short middle to Marqise Lee for 14 yards (tackle by John Simon),1.500,4.580
4,0:43,1,10,HOU 15,6,30,Blake Bortles pass complete short right to Marqise Lee for 5 yards (tackle by A.J. Bouye),4.580,4.840
4,0:18,2,5,HOU 10,6,30,Blake Bortles pass incomplete short right intended for Rashad Greene (defended by A.J. Bouye),4.840,4.000
4,0:14,3,5,HOU 10,6,30,Blake Bortles sacked by Christian Covington for -18 yards,4.000,1.590
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
