Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Jourdan Lewis,DAL,1,6,5,83.3%,36,7.2,6.0,0,52.1,4.5,14,22,2,0,0,0.0,0,4,0,0.0%
Chidobe Awuzie,DAL,0,5,4,80.0%,118,29.5,23.6,1,158.3,14.8,57,61,0,0,0,0.0,0,3,1,25.0%
Leighton Vander Esch,DAL,0,6,4,66.7%,56,14.0,9.3,0,96.5,10.3,23,33,5,0,0,0.0,0,10,2,16.7%
Jeff Heath,DAL,0,3,3,100.0%,14,4.7,4.7,1,125.7,0.7,2,12,1,0,0,0.0,0,6,0,0.0%
Xavier Woods,DAL,0,2,2,100.0%,28,14.0,14.0,0,118.7,9.0,18,10,0,0,0,0.0,0,10,0,0.0%
Jaylon Smith,DAL,0,2,2,100.0%,21,10.5,10.5,0,110.4,5.5,11,10,3,0,0,0.0,0,4,0,0.0%
Byron Jones,DAL,0,3,2,66.7%,37,18.5,12.3,0,109.0,4.7,19,18,0,0,0,0.0,0,2,0,0.0%
Maliek Collins,DAL,0,1,1,100.0%,10,10.0,10.0,0,108.3,-8.0,-8,18,0,2,0,0.0,2,1,1,50.0%
Sean Lee,DAL,0,1,1,100.0%,5,5.0,5.0,0,87.5,3.0,3,2,1,0,0,0.0,0,5,0,0.0%
Anthony Brown,DAL,0,1,1,100.0%,24,24.0,24.0,0,118.7,17.0,17,7,1,0,0,0.0,0,1,0,0.0%
Robert Quinn,DAL,0,0,0,,,,,,,,,,0,2,0,2.0,4,2,0,0.0%
Kerry Hyder,DAL,0,0,0,,,,,,,,,,1,1,0,0.0,1,1,1,50.0%
Antwaun Woods,DAL,0,0,0,,,,,,,,,,0,1,0,0.0,1,2,0,0.0%
Joe Thomas,DAL,0,1,0,0.0%,,,0.0,,39.6,19.0,,,1,0,0,0.0,0,1,1,50.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Blake Cashman,NYJ,0,9,7,77.8%,56,8.0,6.2,0,92.6,5.9,30,26,8,0,1,0.0,1,5,1,16.7%
Trumaine Johnson,NYJ,0,7,6,85.7%,56,9.3,8.0,0,100.0,9.0,44,12,0,0,0,0.0,0,7,0,0.0%
Darryl Roberts,NYJ,0,10,5,50.0%,49,9.8,4.9,0,64.2,12.2,36,13,0,0,0,0.0,0,7,0,0.0%
Brian Poole,NYJ,0,4,4,100.0%,34,8.5,8.5,0,102.1,8.3,33,1,2,0,0,0.0,0,9,0,0.0%
Neville Hewitt,NYJ,0,5,3,60.0%,33,11.0,6.6,0,79.6,6.8,4,29,3,0,1,0.0,1,6,2,25.0%
Albert McClellan,NYJ,0,2,2,100.0%,32,16.0,16.0,0,118.7,5.5,11,21,1,0,0,0.0,0,4,0,0.0%
Folorunso Fatukasi,NYJ,0,1,1,100.0%,7,7.0,7.0,0,95.8,6.0,6,1,0,1,1,0.0,2,4,0,0.0%
Jamal Adams,NYJ,0,3,1,33.3%,20,20.0,6.7,0,57.6,7.3,18,2,5,0,0,0.0,0,8,0,0.0%
Jordan Jenkins,NYJ,0,0,0,,,,,,,,,,4,0,2,1.0,3,2,0,0.0%
Kyle Phillips,NYJ,0,0,0,,,,,,,,,,0,0,2,0.0,2,7,0,0.0%
Steve McLendon,NYJ,0,0,0,,,,,,,,,,0,1,0,0.0,1,1,1,50.0%
Tarell Basham,NYJ,0,0,0,,,,,,,,,,6,0,0,0.0,0,1,0,0.0%
Marcus Maye,NYJ,0,1,0,0.0%,,,0.0,,39.6,6.0,,,0,0,0,0.0,0,6,0,0.0%
