Quarter,Time,Down,ToGo,Location,HOU,JAX,Detail,EPB,EPA
2,14:25,1,10,HOU 35,14,3,Trevor Lawrence pass complete short left to Laquon Treadwell for 21 yards (tackle by Neville Hewitt),,
2,13:49,1,10,HOU 14,14,3,James Robinson left end for no gain (tackle by Neville Hewitt and Desmond King),,
2,13:07,2,10,HOU 14,14,3,Trevor Lawrence pass complete short left to Marvin Jones for 9 yards (tackle by Jonathan Owens),,
2,12:18,3,1,HOU 5,14,3,"Trevor Lawrence up the middle for 4 yards (tackle by Jonathan Owens). Penalty on Maliek Collins: Defensive Offside, 5 yards (declined)",,
2,12:14,1,1,HOU 1,14,9,"James Robinson up the middle for 1 yard, touchdown",,
2,12:09,,,HOU 15,14,10,Matthew Wright kicks extra point good,,
2,12:09,,,JAX 35,14,10,"Matthew Wright kicks off 65 yards, touchback.",,
2,12:09,1,10,HOU 25,14,10,"Royce Freeman up the middle for no gain (tackle by Daniel Thomas and Malcom Brown). Penalty on Jordan Veasy: Illegal Formation, 5 yards (accepted) (no play)",,
2,11:41,1,15,HOU 20,14,10,Davis Mills sacked by Malcom Brown for -3 yards,,
2,10:54,2,18,HOU 17,14,10,Davis Mills pass complete short right to Brandin Cooks for 7 yards (tackle by Shaquill Griffin),,
2,10:17,3,11,HOU 24,14,10,Davis Mills pass complete short middle to Nico Collins for 7 yards (tackle by Shaquill Griffin),,
2,9:37,4,4,HOU 31,14,10,"Cameron Johnston punts 49 yards, returned by Jaydon Mickens for -2 yards (tackle by Kevin Pierre-Louis)",,
2,9:25,1,10,JAX 18,14,10,James Robinson left end for 2 yards (tackle by Neville Hewitt),,
2,8:47,2,8,JAX 20,14,10,Trevor Lawrence sacked by Chris Smith for -9 yards,,
2,8:07,3,17,JAX 11,14,10,Trevor Lawrence pass incomplete short left intended for Laviska Shenault (defended by Jacob Martin),,
2,8:03,4,17,JAX 11,14,10,"Logan Cooke punts 54 yards, returned by Desmond King for 16 yards (tackle by Lerentee McCray)",,
2,7:49,1,10,JAX 49,14,10,Rex Burkhead up the middle for no gain (tackle by DaVon Hamilton and Malcom Brown),,
2,7:08,2,10,JAX 49,14,10,Rex Burkhead up the middle for 8 yards (tackle by Josh Allen),,
2,6:27,3,2,JAX 41,14,10,Rex Burkhead up the middle for 3 yards (tackle by Andrew Wingard and Roy Robertson-Harris),,
2,5:46,1,10,JAX 38,14,10,"Rex Burkhead left end for no gain (tackle by DaVon Hamilton). Penalty on Pharaoh Brown: Offensive Holding, 10 yards (accepted) (no play)",,
2,5:18,1,20,JAX 48,14,10,David Johnson right end for 6 yards (tackle by Myles Jack and Andrew Wingard),,
2,4:37,2,14,JAX 42,14,10,Davis Mills pass complete short left to Chris Conley for 1 yard (tackle by Andrew Wingard and Damien Wilson),,
2,3:54,3,13,JAX 41,14,10,Davis Mills pass complete short left to Brandin Cooks for 7 yards (tackle by Tyson Campbell),,
2,3:12,4,6,JAX 34,17,10,Ka'imi Fairbairn 52 yard field goal good,,
2,3:06,,,HOU 35,17,10,"Ka'imi Fairbairn kicks off 65 yards, touchback.",,
2,3:06,1,10,JAX 25,17,10,James Robinson up the middle for -1 yards (tackle by Roy Lopez),,
2,2:34,2,11,JAX 24,17,10,James Robinson right end for 8 yards (tackle by Eric Murray),,
2,2:00,3,3,JAX 32,17,10,Trevor Lawrence pass complete short left to Laquon Treadwell for 8 yards (tackle by Eric Murray),,
2,1:35,1,10,JAX 40,17,10,"Trevor Lawrence right end for 8 yards (tackle by Lonnie Johnson). Penalty on Maliek Collins: Defensive Holding, 5 yards (accepted)",,
2,1:29,1,10,HOU 47,17,10,James Robinson up the middle for 5 yards (tackle by Eric Murray and Chris Smith),,
2,1:14,2,5,HOU 42,17,10,Trevor Lawrence pass complete short middle to James Robinson for 3 yards (tackle by Tavierre Thomas),,
2,0:59,,,,,,Timeout #2 by Jacksonville Jaguars,,
2,0:59,3,2,HOU 39,17,10,Dare Ogunbowale up the middle for 1 yard (tackle by Garret Wallow and Desmond King),,
2,0:29,4,1,HOU 38,17,10,Trevor Lawrence up the middle for no gain (tackle by Neville Hewitt and Chris Smith),,
2,0:21,1,10,HOU 38,17,10,Davis Mills pass complete short right to Jordan Akins for 6 yards (tackle by Daniel Thomas),,
2,0:16,,,,,,Timeout #1 by Houston Texans,,
2,0:16,2,4,HOU 44,17,10,Davis Mills pass incomplete short right intended for Rex Burkhead,,
2,0:12,3,4,HOU 44,17,10,Davis Mills pass complete short middle to Brandin Cooks for 12 yards (tackle by Rudy Ford),,
2,0:07,,,,,,Timeout #2 by Houston Texans,,
2,0:07,,,,,,Timeout #3 by Jacksonville Jaguars,,
2,0:07,1,10,JAX 44,17,10,Davis Mills pass complete short right to Chris Conley for 11 yards (tackle by Shaquill Griffin),,
2,0:03,,,,,,Timeout #3 by Houston Texans,,
2,0:03,1,10,JAX 33,20,10,Ka'imi Fairbairn 51 yard field goal good,,
Quarter,Time,Down,ToGo,Location,HOU,JAX,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,HOU 35,20,10,"Ka'imi Fairbairn kicks off 67 yards, returned by Jaydon Mickens for 16 yards (tackle by Tremon Smith)",,
3,14:55,1,10,JAX 14,20,10,James Robinson left end for 1 yard (tackle by Garret Wallow and Eric Murray),,
3,14:18,2,9,JAX 15,20,10,Trevor Lawrence pass complete short middle to Laquon Treadwell for 6 yards (tackle by Tavierre Thomas),,
3,13:39,3,3,JAX 21,20,10,Trevor Lawrence sacked by Derek Rivers for -11 yards,,
3,13:07,4,14,JAX 10,20,10,"Logan Cooke punts 40 yards, returned by Desmond King for 3 yards (tackle by Lerentee McCray)",,
3,12:52,1,10,JAX 47,20,10,Rex Burkhead up the middle for 3 yards (tackle by Roy Robertson-Harris),,
3,12:21,2,7,JAX 44,20,10,Davis Mills pass incomplete deep right intended for Brandin Cooks,,
3,12:14,3,7,JAX 44,20,10,Davis Mills pass complete deep left to Phillip Dorsett for 33 yards (tackle by Shaquill Griffin),,
3,11:36,1,10,JAX 11,20,10,Royce Freeman up the middle for 4 yards (tackle by Adam Gotsis),,
3,10:53,2,6,JAX 7,20,10,Davis Mills pass incomplete short right intended for Rex Burkhead,,
3,10:49,3,6,JAX 7,20,10,Davis Mills pass incomplete short right intended for Nico Collins,,
3,10:44,4,6,JAX 7,23,10,Ka'imi Fairbairn 25 yard field goal good,,
3,10:39,,,HOU 35,23,10,"Ka'imi Fairbairn kicks off 65 yards, touchback.",,
3,10:17,1,10,JAX 25,23,10,"Trevor Lawrence pass complete short left to James Robinson for no gain (tackle by Garret Wallow and Neville Hewitt). Penalty on Lonnie Johnson: Defensive Holding, 5 yards (accepted) (no play)",,
3,10:22,1,10,JAX 30,23,10,Trevor Lawrence pass complete short left to Dare Ogunbowale for 5 yards (tackle by Garret Wallow),,
3,9:50,2,5,JAX 35,23,10,Trevor Lawrence pass complete short right to Laviska Shenault for 10 yards (tackle by Tavierre Thomas and Eric Murray),,
3,9:14,1,10,JAX 45,23,10,Trevor Lawrence pass complete short left to Laviska Shenault for 11 yards (tackle by Desmond King and Tavierre Thomas),,
3,8:44,1,10,HOU 44,23,10,James Robinson up the middle for 9 yards (tackle by Eric Murray),,
3,8:02,2,1,HOU 35,23,10,Trevor Lawrence pass incomplete short left intended for James Robinson,,
3,7:55,3,1,HOU 35,23,10,Trevor Lawrence pass complete short left to Laquon Treadwell for 2 yards (tackle by Lonnie Johnson),,
3,7:30,1,10,HOU 33,23,10,Trevor Lawrence pass incomplete deep right intended for Marvin Jones (defended by Lonnie Johnson),,
3,7:23,2,10,HOU 33,23,10,Trevor Lawrence pass complete short right to Laviska Shenault for 11 yards (tackle by Eric Wilson),,
3,6:47,1,10,HOU 22,23,10,"Trevor Lawrence pass complete short left to Laquon Treadwell for no gain (tackle by Neville Hewitt). Penalty on James O'Shaughnessy: Offensive Pass Interference, 10 yards (accepted) (no play)",,
3,6:18,1,20,HOU 32,23,10,Trevor Lawrence pass complete short right to Laviska Shenault for 7 yards (tackle by Tremon Smith),,
3,5:39,2,13,HOU 25,23,10,Trevor Lawrence pass complete short middle to Laquon Treadwell for 5 yards (tackle by Neville Hewitt),,
3,5:01,3,8,HOU 20,23,10,Trevor Lawrence pass incomplete deep left intended for Tavon Austin (defended by Eric Murray),,
3,4:52,4,8,HOU 20,23,13,Matthew Wright 38 yard field goal good,,
3,4:47,,,JAX 35,23,13,"Logan Cooke kicks off 25 yards, out of bounds",,
3,4:47,1,10,HOU 40,23,13,Davis Mills pass incomplete short left intended for Nico Collins (defended by Tyson Campbell),,
3,4:42,2,10,HOU 40,23,13,Royce Freeman left end for 4 yards (tackle by Josh Allen),,
3,3:59,3,6,HOU 44,23,13,Davis Mills pass incomplete short right intended for Brandin Cooks,,
3,3:53,4,6,HOU 44,23,13,"Cameron Johnston punts 55 yards, returned by Jaydon Mickens for 48 yards (tackle by Neville Hewitt). Penalty on Dawuane Smoot: Offensive Sideline Interference, 15 yards (accepted)",,
3,3:33,1,10,JAX 34,23,13,James Robinson up the middle for 3 yards (tackle by Derek Rivers and Garret Wallow),,
3,2:56,2,7,JAX 37,23,13,Trevor Lawrence pass incomplete short left intended for James Robinson,,
3,2:51,,,,,,Timeout #1 by Jacksonville Jaguars,,
3,2:51,3,7,JAX 37,23,13,Trevor Lawrence pass complete short right to James Robinson for 5 yards (tackle by Neville Hewitt and Garret Wallow),,
3,2:05,4,2,JAX 42,23,13,Logan Cooke punts 54 yards out of bounds,,
3,1:56,1,10,HOU 4,23,13,Rex Burkhead up the middle for 3 yards (tackle by DaVon Hamilton and Myles Jack),,
3,1:13,2,7,HOU 7,23,13,Rex Burkhead up the middle for 6 yards (tackle by Myles Jack and Daniel Thomas),,
3,0:33,3,1,HOU 13,23,13,Rex Burkhead up the middle for 3 yards (tackle by Andrew Wingard),,
Quarter,Time,Down,ToGo,Location,HOU,JAX,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,HOU 16,23,13,Rex Burkhead up the middle for -1 yards (tackle by DaVon Hamilton),,
4,14:14,,,,,,Timeout #1 by Houston Texans,,
4,14:14,2,11,HOU 15,23,13,Davis Mills pass complete short left to Pharaoh Brown for 2 yards (tackle by K'Lavon Chaisson and Tyson Campbell),,
4,13:22,3,9,HOU 17,23,13,Davis Mills pass short left intended for Jordan Akins is intercepted by Tyson Campbell at HOU-25 and returned for 3 yards (tackle by Jordan Akins),,
4,13:22,1,10,HOU 22,23,13,Trevor Lawrence sacked by Garret Wallow for -1 yards,,
4,12:49,2,11,HOU 23,23,13,Trevor Lawrence right end for -1 yards (tackle by Derek Rivers),,
4,12:06,3,12,HOU 24,23,13,Trevor Lawrence pass complete short middle to James O'Shaughnessy for 7 yards (tackle by Neville Hewitt and Tavierre Thomas),,
4,11:21,4,5,HOU 17,23,16,Matthew Wright 35 yard field goal good,,
4,11:18,,,JAX 35,23,16,"Logan Cooke kicks off 55 yards, returned by Tremon Smith for 23 yards (tackle by Daniel Thomas and Logan Cooke)",,
4,11:10,1,10,HOU 33,23,16,Royce Freeman left end for no gain (tackle by Malcom Brown),,
4,10:34,2,10,HOU 33,23,16,Davis Mills pass incomplete short right intended for Chris Conley (defended by DaVon Hamilton),,
4,10:28,3,10,HOU 33,23,16,Davis Mills pass complete short middle to Rex Burkhead for 6 yards (tackle by Andre Cisco),,
4,9:49,4,4,HOU 39,23,16,"Cameron Johnston punts, returned by Jaydon Mickens for no gain (no play)",,
4,9:40,4,9,HOU 34,23,16,"Cameron Johnston punts 51 yards, returned by Jaydon Mickens for 3 yards (tackle by Chris Moore)",,
4,9:29,1,10,JAX 18,23,16,James Robinson up the middle for 2 yards (tackle by Lonnie Johnson and Chris Smith),,
4,8:52,2,8,JAX 20,23,16,Trevor Lawrence pass incomplete short left intended for Laviska Shenault,,
4,8:48,3,8,JAX 20,23,16,Trevor Lawrence pass incomplete short right intended for Laquon Treadwell,,
4,8:42,4,8,JAX 20,23,16,Logan Cooke punts 40 yards downed by Jacob Hollister,,
4,8:31,1,10,HOU 40,23,16,Rex Burkhead up the middle for 2 yards (tackle by Roy Robertson-Harris and Dawuane Smoot),,
4,7:49,2,8,HOU 42,23,16,Davis Mills pass complete deep left to Jordan Akins for 18 yards (tackle by Tyson Campbell),,
4,7:27,1,10,JAX 40,23,16,Davis Mills pass complete short left to Pharaoh Brown for 3 yards (tackle by Damien Wilson),,
4,6:48,2,7,JAX 37,23,16,Davis Mills pass incomplete deep left intended for Brandin Cooks,,
4,6:39,3,7,JAX 37,23,16,Davis Mills pass incomplete short left intended for Phillip Dorsett,,
4,6:35,4,7,JAX 37,23,16,"Penalty on HOU: Delay of Game, 5 yards (accepted) (no play)",,
4,6:35,4,12,JAX 42,23,16,Cameron Johnston punts 38 yards downed by Tremon Smith,,
4,6:26,1,10,JAX 4,23,16,James Robinson up the middle for 5 yards (tackle by Chris Smith),,
4,6:06,2,5,JAX 9,23,16,James Robinson up the middle for -1 yards (tackle by Jaleel Johnson),,
4,5:29,3,6,JAX 8,23,16,Trevor Lawrence pass incomplete short left intended for Laquon Treadwell,,
4,5:24,4,6,JAX 8,23,16,"Logan Cooke punts 49 yards, returned by Desmond King for 12 yards (tackle by Shaquille Quarterman and Jacob Hollister). Penalty on Eric Wilson: Offensive Illegal Block Above the Waist, 10 yards (accepted)",,
4,5:09,1,10,HOU 45,23,16,Rex Burkhead up the middle for 5 yards (tackle by Dawuane Smoot and Malcom Brown),,
4,4:12,2,5,HOU 50,23,16,Rex Burkhead up the middle for 4 yards (tackle by Adam Gotsis),,
4,3:26,3,1,JAX 46,23,16,Rex Burkhead up the middle for 2 yards (tackle by Dawuane Smoot),,
4,2:42,1,10,JAX 44,23,16,Rex Burkhead left end for 1 yard (tackle by Roy Robertson-Harris and Dawuane Smoot),,
4,2:36,,,,,,Timeout #2 by Jacksonville Jaguars,,
4,2:36,2,9,JAX 43,23,16,Rex Burkhead up the middle for no gain (tackle by Damien Wilson and Dawuane Smoot),,
4,2:32,,,,,,Timeout #3 by Jacksonville Jaguars,,
4,2:32,3,9,JAX 43,29,16,"Davis Mills pass complete short left to Brandin Cooks for 43 yards, touchdown",,
4,2:22,,,JAX 15,30,16,Ka'imi Fairbairn kicks extra point good,,
4,2:22,,,HOU 35,30,16,"Ka'imi Fairbairn kicks off 65 yards, touchback.",,
4,2:22,1,10,JAX 25,30,16,Trevor Lawrence pass complete short left to Marvin Jones for 5 yards (tackle by Tavierre Thomas),,
4,2:02,2,5,JAX 30,30,16,Trevor Lawrence pass incomplete short left intended for Laviska Shenault,,
4,1:58,3,5,JAX 30,30,16,"Trevor Lawrence pass complete short left to Laviska Shenault for no gain (tackle by Garret Wallow and Desmond King). Penalty on Laviska Shenault: Offensive Pass Interference, 10 yards (accepted) (no play)",,
4,1:53,3,15,JAX 20,30,16,Trevor Lawrence pass complete short right to James Robinson for 5 yards (tackle by Tavierre Thomas),,
4,1:25,4,10,JAX 25,30,16,Trevor Lawrence pass complete short middle to Laquon Treadwell for 15 yards (tackle by Neville Hewitt and Tavierre Thomas),,
4,1:04,1,10,JAX 40,30,16,Trevor Lawrence scrambles up the middle for 10 yards (tackle by Tavierre Thomas),,
4,0:46,1,10,JAX 50,30,16,Trevor Lawrence spiked the ball,,
4,0:45,2,10,JAX 50,30,16,Trevor Lawrence pass incomplete short left intended for Dare Ogunbowale,,
4,0:39,3,10,JAX 50,30,16,Trevor Lawrence pass incomplete deep left,,
4,0:31,4,10,JAX 50,30,16,Trevor Lawrence pass complete short left to Tavon Austin for 11 yards (tackle by Garret Wallow),,
4,0:23,1,10,HOU 39,30,16,Trevor Lawrence pass incomplete short left intended for Tavon Austin,,
4,0:18,2,10,HOU 39,30,16,Trevor Lawrence pass complete short right to James O'Shaughnessy for 11 yards (tackle by Tavierre Thomas),,
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
