Quarter,Time,Down,ToGo,Location,CIN,PIT,Detail,EPB,EPA
1,0:16,1,10,PIT 47,3,0,Jaylen Samuels left guard for 5 yards (tackle by Dre Kirkpatrick and Preston Brown),2.060,2.190
Quarter,Time,Down,ToGo,Location,CIN,PIT,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,5,CIN 48,3,0,James Conner right tackle for 1 yard (tackle by Sam Hubbard and Nick Vigil),2.190,1.620
2,14:22,3,4,CIN 47,3,0,Mason Rudolph pass incomplete short left intended for JuJu Smith-Schuster,1.620,0.130
2,14:18,4,4,CIN 47,3,0,"Jordan Berry punts 37 yards, fair catch by Alex Erickson at CIN-10",0.130,0.380
2,14:12,1,10,CIN 10,3,0,Joe Mixon up the middle for no gain (tackle by Devin Bush),-0.380,-0.780
2,13:29,2,10,CIN 10,3,0,Andy Dalton pass incomplete short middle intended for Tyler Eifert (defended by Devin Bush),-0.780,-1.420
2,13:24,3,10,CIN 10,3,0,Andy Dalton pass incomplete short right intended for John Ross. Penalty on Bobby Hart: Illegal Use of Hands (Declined),-1.420,-2.490
2,13:19,4,10,CIN 10,3,0,"Penalty on LaRoy Reynolds: False Start, 5 yards (no play)",-2.490,-2.490
2,13:19,4,15,CIN 5,3,0,"Kevin Huber punts 41 yards, fair catch by Ryan Switzer at CIN-46",-2.490,-2.520
2,13:12,1,10,CIN 46,3,0,Mason Rudolph pass complete short middle to James Conner for 8 yards (tackle by Preston Brown and LaRoy Reynolds),2.520,3.060
2,12:32,2,2,CIN 38,3,0,Mason Rudolph pass complete short right to Jaylen Samuels for 9 yards (tackle by LaRoy Reynolds),3.060,3.640
2,11:59,1,10,CIN 29,3,0,Jaylen Samuels up the middle for 3 yards (tackle by Andrew Billings),3.640,3.510
2,11:18,2,7,CIN 26,3,0,Mason Rudolph pass complete short right to Jaylen Samuels for 5 yards (tackle by Sam Hubbard),3.510,3.470
2,10:39,3,2,CIN 21,3,6,"Mason Rudolph pass complete short right to James Conner for 21 yards, touchdown",3.470,7.000
2,10:32,,,CIN 15,3,7,Chris Boswell kicks extra point good,0.000,0.000
2,10:32,,,PIT 35,3,7,"Chris Boswell kicks off 65 yards, returned by Alex Erickson for 25 yards (tackle by Ulysees Gilbert)",0.000,0.610
2,10:27,1,10,CIN 25,3,7,Joe Mixon left guard for 9 yards (tackle by Devin Bush and Minkah Fitzpatrick),0.610,1.280
2,9:52,2,1,CIN 34,3,7,Andy Dalton pass incomplete short left,1.280,0.560
2,9:46,3,1,CIN 34,3,7,Andy Dalton up the middle for 3 yards (tackle by Javon Hargrave),0.560,1.400
2,9:12,1,10,CIN 37,3,7,Andy Dalton pass complete short middle to John Ross for 14 yards (tackle by Terrell Edmunds and Minkah Fitzpatrick),1.400,2.320
2,8:36,1,10,PIT 49,3,7,Joe Mixon up the middle for 5 yards (tackle by Bud Dupree and Devin Bush),2.320,2.460
2,7:54,2,5,PIT 44,3,7,Andy Dalton pass complete short left to Tyler Boyd for 13 yards (tackle by Steven Nelson),2.460,3.510
2,7:12,1,10,PIT 31,3,7,Joe Mixon left guard for 2 yards (tackle by Mark Barron),3.510,3.240
2,6:33,2,8,PIT 29,3,7,Andy Dalton pass complete short left to John Ross for 11 yards,3.240,4.370
2,5:54,,,,,,Timeout #1 by Cincinnati Bengals,,
2,5:54,1,10,PIT 18,3,7,"Andy Dalton sacked by Bud Dupree for -11 yards. Andy Dalton fumbles (forced by Bud Dupree), recovered by T.J. Watt at PIT-29 (tackle by Andre Smith)",4.370,-0.870
2,5:49,1,10,PIT 29,3,7,James Conner up the middle for 3 yards (tackle by Preston Brown),0.870,0.730
2,5:17,2,7,PIT 32,3,7,Mason Rudolph pass complete short middle to James Conner for 8 yards (tackle by Nick Vigil),0.730,1.600
2,4:37,1,10,PIT 40,3,7,Mason Rudolph pass complete short left to Diontae Johnson for 7 yards (tackle by William Jackson and Shawn Williams),1.600,2.000
2,4:04,2,3,PIT 47,3,7,Mason Rudolph pass complete short left to Jaylen Samuels for 7 yards (tackle by Preston Brown),2.000,2.520
2,3:38,1,10,CIN 46,3,7,Jaylen Samuels up the middle for 13 yards (tackle by Nick Vigil and Dre Kirkpatrick),2.520,3.380
2,2:58,1,10,CIN 33,3,7,Mason Rudolph pass complete short left to JuJu Smith-Schuster for 8 yards (tackle by Dre Kirkpatrick),3.380,3.920
2,2:32,2,2,CIN 25,3,7,James Conner left tackle for 11 yards (tackle by B.W. Webb),3.920,4.650
2,2:00,1,10,CIN 14,3,7,Mason Rudolph pass complete short left to JuJu Smith-Schuster for -2 yards (tackle by Dre Kirkpatrick),4.650,3.720
2,1:54,,,,,,Timeout #2 by Cincinnati Bengals,,
2,1:54,2,12,CIN 16,3,7,Mason Rudolph pass complete short left to Diontae Johnson for 10 yards (tackle by Jessie Bates and Shawn Williams),3.720,4.730
2,1:48,,,,,,Timeout #3 by Cincinnati Bengals,,
2,1:48,3,2,CIN 6,3,7,Jaylen Samuels left guard for -5 yards (tackle by Nick Vigil),4.730,2.700
2,1:01,,,,,,Timeout #3 by Pittsburgh Steelers,,
2,1:01,4,7,CIN 11,3,10,Chris Boswell 29 yard field goal good,2.700,3.000
2,0:58,,,PIT 35,3,10,"Chris Boswell kicks off 65 yards, touchback.",0.000,0.610
2,0:58,1,10,CIN 25,3,10,Andy Dalton pass complete short middle to Auden Tate for 14 yards (tackle by Cameron Sutton),0.610,1.530
2,0:38,1,10,CIN 39,3,10,Andy Dalton sacked by and Cameron Heyward for -8 yards,1.530,-0.090
2,0:15,2,18,CIN 31,3,10,Andy Dalton pass complete short right to Giovani Bernard for 11 yards (tackle by Minkah Fitzpatrick),-0.090,0.700
Quarter,Time,Down,ToGo,Location,CIN,PIT,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CIN 35,3,10,"Randy Bullock kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,PIT 25,3,10,James Conner right end for 21 yards (tackle by Jessie Bates),0.610,1.990
3,14:16,1,10,PIT 46,3,10,Jaylen Samuels up the middle for 4 yards (tackle by Nick Vigil),1.990,1.990
3,13:36,2,6,PIT 50,3,10,Benny Snell right tackle for 1 yard (tackle by Preston Brown),1.990,1.420
3,12:46,3,5,CIN 49,3,10,Mason Rudolph pass complete short middle to Jaylen Samuels for 14 yards (tackle by Brandon Wilson),1.420,3.250
3,12:14,1,10,CIN 35,3,10,"Penalty on PIT: Offensive Too Many Men on Field, 5 yards (no play)",3.250,2.920
3,12:07,1,15,CIN 40,3,10,Mason Rudolph pass incomplete short right intended for Benny Snell,2.920,2.030
3,12:01,2,15,CIN 40,3,10,Mason Rudolph pass complete deep left to Nick Vannett for 17 yards (tackle by Preston Brown),2.030,4.040
3,11:16,1,10,CIN 23,3,10,Jaylen Samuels pass complete short middle to James Conner for 21 yards (tackle by Nick Vigil),4.040,6.740
3,10:40,1,2,CIN 2,3,16,"Jaylen Samuels right guard for 2 yards, touchdown",6.740,7.000
3,10:36,,,CIN 15,3,17,Chris Boswell kicks extra point good,0.000,0.000
3,10:36,,,PIT 35,3,17,"Chris Boswell kicks off 65 yards, touchback.",0.000,0.610
3,10:36,1,10,CIN 25,3,17,Andy Dalton pass incomplete short left intended for John Ross,0.610,0.060
3,10:33,2,10,CIN 25,3,17,Andy Dalton sacked by Cameron Heyward for -11 yards,0.060,-2.550
3,9:49,3,21,CIN 14,3,17,Andy Dalton pass incomplete short left intended for Auden Tate,-2.550,-2.470
3,9:46,4,21,CIN 14,3,17,Kevin Huber punts 29 yards downed by Cethan Carter,-2.470,-2.720
3,9:35,1,10,CIN 43,3,17,Mason Rudolph pass incomplete short left,2.720,2.180
3,9:32,2,10,CIN 43,3,23,"Mason Rudolph pass complete deep left to Diontae Johnson for 43 yards, touchdown",2.180,7.000
3,9:24,,,CIN 15,3,24,Chris Boswell kicks extra point good,0.000,0.000
3,9:24,,,PIT 35,3,24,"Chris Boswell kicks off 65 yards, touchback.",0.000,0.610
3,9:24,1,10,CIN 25,3,24,Joe Mixon left guard for 15 yards (tackle by Mark Barron and Steven Nelson),0.610,1.600
3,9:00,1,10,CIN 40,3,24,Joe Mixon left guard for 5 yards (tackle by Cameron Heyward),1.600,1.730
3,8:20,2,5,CIN 45,3,24,Joe Mixon right tackle for 6 yards (tackle by Bud Dupree),1.730,2.320
3,7:41,1,10,PIT 49,3,24,Andy Dalton sacked by T.J. Watt for -5 yards,2.320,1.110
3,6:55,2,15,CIN 46,3,24,"Penalty on Andy Dalton: Delay of Game, 5 yards (no play)",1.110,0.430
3,6:31,2,20,CIN 41,3,24,Andy Dalton pass incomplete short right intended for Joe Mixon,0.430,-0.230
3,6:26,3,20,CIN 41,3,24,Andy Dalton sacked by Javon Hargrave for -9 yards,-0.230,-1.240
3,5:38,4,29,CIN 32,3,24,"Kevin Huber punts 47 yards, returned by Ryan Switzer for 7 yards (tackle by Brandon Wilson). Penalty on Brandon Wilson: Player Out of Bounds on Kick, 5 yards (no play)",-1.240,-1.570
3,5:26,4,34,CIN 27,3,24,"Kevin Huber punts 42 yards, fair catch by Ryan Switzer at PIT-31",-1.570,-1.000
3,5:19,1,10,PIT 31,3,24,James Conner left guard for 7 yards (tackle by Jessie Bates and Germaine Pratt),1.000,1.410
3,4:40,2,3,PIT 38,3,24,James Conner up the middle for no gain (tackle by Josh Tupou and Geno Atkins),1.410,0.700
3,3:58,3,3,PIT 38,3,24,Mason Rudolph pass incomplete deep right intended for James Washington,0.700,-0.850
3,3:52,4,3,PIT 38,3,24,"Jordan Berry punts 62 yards, touchback.",-0.850,-0.280
3,3:45,1,10,CIN 20,3,24,Joe Mixon left tackle for 4 yards (tackle by Olasunkanmi Adeniyi and Cameron Heyward),0.280,0.270
3,3:13,2,6,CIN 24,3,24,Joe Mixon left guard for no gain (tackle by Mark Barron and Devin Bush),0.270,-0.430
3,2:32,3,6,CIN 24,3,24,Andy Dalton pass complete short middle to Tyler Eifert for 13 yards (tackle by Mark Barron),-0.430,1.400
3,1:57,1,10,CIN 37,3,24,Andy Dalton pass complete short right to Auden Tate for 8 yards (tackle by Mike Hilton),1.400,1.940
3,1:31,2,2,CIN 45,3,24,Andy Dalton right tackle for 1 yard (tackle by Jayrone Elliott),1.940,1.360
3,0:48,3,1,CIN 46,3,24,Joe Mixon up the middle for 3 yards (tackle by Javon Hargrave and Mark Barron),1.360,2.190
3,0:14,1,10,CIN 49,3,24,Andy Dalton pass complete short left to Joe Mixon for no gain (tackle by Mike Hilton and Bud Dupree),2.190,1.650
Quarter,Time,Down,ToGo,Location,CIN,PIT,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,10,CIN 49,3,24,Joe Mixon up the middle for no gain (tackle by Stephon Tuitt),1.650,0.960
4,14:23,3,10,CIN 49,3,24,"Andy Dalton pass incomplete short left intended for Auden Tate. Penalty on Steven Nelson: Defensive Pass Interference, 8 yards (no play)",0.960,2.720
4,14:19,1,10,PIT 43,3,24,Andy Dalton pass complete short left to Giovani Bernard for -1 yards (tackle by Mark Barron),2.720,2.040
4,13:38,2,11,PIT 44,3,24,Andy Dalton pass complete short middle to Auden Tate for 23 yards (tackle by Steven Nelson),2.040,4.170
4,13:12,1,10,PIT 21,3,24,Andy Dalton pass incomplete short left intended for Giovani Bernard,4.170,3.630
4,13:09,2,10,PIT 21,3,24,Andy Dalton pass complete short right to John Ross for 11 yards (tackle by Joe Haden),3.630,4.910
4,12:40,1,10,PIT 10,3,24,Andy Dalton pass complete short middle to Joe Mixon for -1 yards (tackle by Mike Hilton),4.910,4.020
4,11:56,2,11,PIT 11,3,24,Joe Mixon left tackle for 3 yards (tackle by Mike Hilton and Mark Barron),4.020,3.580
4,11:13,3,8,PIT 8,3,24,Andy Dalton pass incomplete short left intended for Tyler Eifert,3.580,2.950
4,11:08,4,8,PIT 8,3,24,"Penalty on Michael Jordan: False Start, 5 yards (no play)",2.950,2.570
4,11:08,4,13,PIT 13,3,24,Andy Dalton pass short right intended for C.J. Uzomah is intercepted by Mark Barron at PIT-0 and returned for no gain,2.570,-0.280
4,11:02,1,10,PIT 20,3,24,"Mason Rudolph pass complete short middle to Diontae Johnson for 6 yards (tackle by Germaine Pratt). Penalty on B.W. Webb: Lowering the Head to Initiate Contact, 15 yards",0.280,1.660
4,10:42,1,10,PIT 41,3,24,Jaylen Samuels left guard for -2 yards (tackle by Nick Vigil),1.660,0.850
4,10:03,2,12,PIT 39,3,24,Jaylen Samuels pass complete short middle to James Conner for 3 yards (tackle by Renell Wren),0.850,0.560
4,9:21,3,9,PIT 42,3,24,Mason Rudolph pass complete short right to Jaylen Samuels for 10 yards (tackle by Shawn Williams),0.560,2.390
4,8:33,1,10,CIN 48,3,24,"Jaylen Samuels up the middle for no gain (tackle by Shawn Williams). Penalty on Andrew Billings: Unnecessary Roughness, 15 yards",2.390,3.380
4,8:05,1,10,CIN 33,3,24,Mason Rudolph pass complete short middle to Jaylen Samuels for 2 yards (tackle by Shawn Williams and William Jackson),3.380,3.110
4,7:22,2,8,CIN 31,3,24,Mason Rudolph pass complete short right to James Conner for 4 yards (tackle by Nick Vigil),3.110,2.940
4,6:37,3,4,CIN 27,3,24,James Conner up the middle for -4 yards (tackle by Nick Vigil and Shawn Williams),2.940,1.320
4,5:56,4,8,CIN 31,3,27,Chris Boswell 49 yard field goal good,1.320,3.000
4,5:51,,,PIT 35,3,27,"Chris Boswell kicks off 65 yards, touchback.",0.000,0.610
4,5:51,1,10,CIN 25,3,27,Andy Dalton pass incomplete short right intended for Giovani Bernard,0.610,0.060
4,5:46,2,10,CIN 25,3,27,Andy Dalton left end for 4 yards (tackle by Mark Barron),0.060,-0.100
4,5:11,3,6,CIN 29,3,27,Andy Dalton pass complete short middle to Tyler Boyd for 5 yards (tackle by Minkah Fitzpatrick),-0.100,-1.110
4,4:29,4,1,CIN 34,3,27,Giovani Bernard up the middle for 3 yards (tackle by Bud Dupree),-1.110,1.400
4,4:00,1,10,CIN 37,3,27,Andy Dalton pass incomplete short middle intended for Tyler Boyd (defended by Mike Hilton),1.400,0.860
4,3:53,2,10,CIN 37,3,27,"Andy Dalton sacked by Cameron Heyward for -8 yards. Andy Dalton fumbles, ball out of bounds at CIN-29 (forced by Cameron Heyward)",0.860,-0.890
4,3:12,3,18,CIN 29,3,27,Andy Dalton pass complete short left to Giovani Bernard for 9 yards (tackle by Cameron Heyward),-0.890,-0.850
4,2:38,4,9,CIN 38,3,27,"Andy Dalton pass incomplete deep right intended for Auden Tate. Penalty on Joe Haden: Defensive Pass Interference, 14 yards (no play)",-0.850,2.390
4,2:31,1,10,PIT 48,3,27,"Penalty on Bobby Hart: False Start, 5 yards (no play)",2.390,2.060
4,2:31,1,15,CIN 47,3,27,Andy Dalton pass complete short middle to Giovani Bernard for -3 yards (tackle by Devin Bush),2.060,0.770
4,2:05,2,18,CIN 44,3,27,Andy Dalton pass complete short middle to Damion Willis for 8 yards (tackle by Devin Bush and Mike Hilton),0.770,1.160
4,2:00,3,10,PIT 48,3,27,Andy Dalton pass incomplete short left intended for Tyler Boyd (defended by Cameron Sutton),1.160,0.070
4,1:56,4,10,PIT 48,3,27,Andy Dalton sacked by Tyson Alualu for -8 yards,0.070,-2.650
4,1:50,1,10,CIN 44,3,27,Mason Rudolph kneels for -1 yards,2.650,1.980
4,1:12,2,11,CIN 45,3,27,Mason Rudolph kneels for -1 yards,1.980,1.160
4,0:36,3,12,CIN 46,3,27,Mason Rudolph kneels for -1 yards,1.160,0.130
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
