Quarter,Time,Down,ToGo,Location,GNB,MIN,Detail,EPB,EPA
1,1:37,1,1,MIN 1,6,0,"Eddie Lacy up the middle for 1 yard, touchdown",6.970,7.000
1,1:37,,,MIN 2,7,0,Mason Crosby kicks extra point good,0.000,0.000
1,1:37,,,GNB 35,7,0,"Mason Crosby kicks off 72 yards, returned by Cordarrelle Patterson for 33 yards (tackle by Demetri Goodson)",0.000,-0.670
1,1:28,1,10,MIN 26,7,0,Teddy Bridgewater pass incomplete deep left intended for Jarius Wright,0.670,0.130
1,1:23,2,10,MIN 26,7,0,Jerick McKinnon left guard for 5 yards (tackle by Morgan Burnett and Letroy Guion),0.130,0.100
1,0:42,3,5,MIN 31,7,0,Teddy Bridgewater left end for 11 yards,0.100,1.730
Quarter,Time,Down,ToGo,Location,GNB,MIN,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,MIN 42,7,0,Teddy Bridgewater pass incomplete short right intended for Charles Johnson,1.730,1.190
2,14:56,2,10,MIN 42,7,0,Joe Banyard up the middle for 8 yards (tackle by Ha Ha Clinton-Dix and A.J. Hawk),1.190,1.550
2,14:25,3,2,,7,0,Joe Banyard right guard for 6 yards (tackle by Morgan Burnett),1.550,2.650
2,13:49,1,10,GNB 44,7,0,Teddy Bridgewater pass incomplete short right intended for Charles Johnson (defended by Tramon Williams),2.650,2.110
2,13:45,2,10,GNB 44,7,0,Teddy Bridgewater pass incomplete short right intended for Rhett Ellison,2.110,1.420
2,13:39,3,10,GNB 44,7,0,Teddy Bridgewater up the middle for 5 yards (tackle by Casey Hayward). Penalty on MIN: Illegal Shift (Declined),1.420,0.660
2,13:09,4,5,GNB 39,7,0,"Teddy Bridgewater pass incomplete deep right intended for Cordarrelle Patterson is intercepted by Morgan Burnett at GNB-12 and returned for -1 yards. Penalty on Micah Hyde: Defensive Holding, 5 yards (no play)",0.660,3.310
2,13:03,1,10,GNB 34,7,0,Jerick McKinnon up the middle for no gain (tackle by Julius Peppers),3.310,2.770
2,12:32,2,10,GNB 34,7,0,Teddy Bridgewater pass complete short right to Greg Jennings for 9 yards (tackle by Tramon Williams),2.770,3.270
2,11:57,3,1,GNB 25,7,0,Teddy Bridgewater pass incomplete short left intended for Rhett Ellison,3.270,1.950
2,11:54,4,1,GNB 25,7,0,Jerick McKinnon right guard for 3 yards (tackle by Ha Ha Clinton-Dix),1.950,4.110
2,11:12,1,10,GNB 22,7,6,"Teddy Bridgewater pass complete deep right to Charles Johnson for 22 yards, touchdown",4.110,7.000
2,11:12,,,GNB 2,7,7,Blair Walsh kicks extra point good,0.000,0.000
2,11:12,,,MIN 35,7,7,"Blair Walsh kicks off 65 yards, touchback",0.000,-0.280
2,11:06,1,10,GNB 20,7,7,Aaron Rodgers up the middle for 15 yards,0.280,1.270
2,10:34,1,10,GNB 35,7,7,Aaron Rodgers pass complete short left to Jordy Nelson for 12 yards (tackle by Xavier Rhodes),1.270,2.060
2,9:54,1,10,GNB 47,7,7,Eddie Lacy right tackle for 1 yard (tackle by Linval Joseph),2.060,1.650
2,9:09,2,9,GNB 48,7,7,Aaron Rodgers pass incomplete short right intended for Davante Adams,1.650,0.960
2,9:05,3,9,GNB 48,7,7,Aaron Rodgers pass incomplete deep left intended for Jordy Nelson. Penalty on David Bakhtiari: Offensive Holding (Declined),0.960,-0.190
2,8:58,4,9,GNB 48,7,7,"Tim Masthay punts 40 yards, fair catch by Marcus Sherels",-0.190,0.350
2,8:52,1,10,MIN 12,7,7,Jerick McKinnon right end for 4 yards (tackle by Morgan Burnett),-0.350,-0.370
2,8:16,2,6,MIN 16,7,7,Teddy Bridgewater pass incomplete deep left intended for Charles Johnson,-0.370,-0.950
2,8:10,3,6,MIN 16,7,7,Teddy Bridgewater pass complete short right to Joe Banyard for 6 yards (tackle by Micah Hyde),-0.950,0.410
2,7:30,1,10,MIN 22,7,7,Teddy Bridgewater pass incomplete deep left intended for Greg Jennings is intercepted by Micah Hyde at GNB-47,0.410,-2.060
2,7:22,1,10,GNB 47,7,7,"Eddie Lacy left tackle for 16 yards (tackle by Harrison Smith). Penalty on Jordy Nelson: Offensive Holding, 10 yards",2.060,2.940
2,6:52,1,4,MIN 47,7,7,Aaron Rodgers pass complete short left to Randall Cobb for 12 yards (tackle by Xavier Rhodes),2.940,3.250
2,6:23,1,10,MIN 35,7,7,Aaron Rodgers pass complete deep left to Andrew Quarless for 34 yards (tackle by Jasper Brinkley),3.250,3.250
2,6:23,1,10,MIN 35,7,7,Timeout #1 by Green Bay Packers,3.250,6.970
2,5:30,1,1,MIN 1,13,7,"Aaron Rodgers pass complete short left to Richard Rodgers for 1 yard, touchdown. Penalty on Jasper Brinkley: Defensive Holding (Declined)",6.970,7.000
2,5:30,,,MIN 2,14,7,Mason Crosby kicks extra point good,0.000,0.000
2,5:30,,,GNB 35,14,7,"Mason Crosby kicks off 49 yards, returned by Adam Thielen for 21 yards (tackle by Morgan Burnett)",0.000,-1.400
2,5:18,1,10,MIN 37,14,7,Jerick McKinnon left guard for 3 yards (tackle by Clay Matthews and Letroy Guion),1.400,1.260
2,4:40,2,7,MIN 40,14,7,Teddy Bridgewater pass complete short left to Jerick McKinnon for 3 yards (tackle by A.J. Hawk),1.260,0.960
2,3:56,3,4,MIN 43,14,7,Teddy Bridgewater pass complete short right to Kyle Rudolph for 11 yards (tackle by Micah Hyde),0.960,2.520
2,3:19,1,10,GNB 46,14,7,Jerick McKinnon left end for 2 yards (tackle by Jayrone Elliott and Letroy Guion),2.520,2.250
2,2:39,2,8,GNB 44,14,7,Teddy Bridgewater pass complete short left to Cordarrelle Patterson for 10 yards (tackle by Sam Shields),2.250,3.310
2,2:07,1,10,GNB 34,14,7,Teddy Bridgewater pass complete short middle to Jerick McKinnon for 8 yards (tackle by A.J. Hawk),3.310,3.850
2,2:00,2,2,GNB 26,14,7,Jerick McKinnon up the middle for 3 yards (tackle by Mike Neal),3.850,4.040
2,1:21,1,10,GNB 23,14,7,"Teddy Bridgewater up the middle for 8 yards. Penalty on Matt Kalil: Face Mask (15 Yards), 15 yards (no play)",4.040,3.050
2,1:11,1,25,GNB 38,14,7,Teddy Bridgewater pass complete short left to Jerick McKinnon for -2 yards (tackle by Mike Neal),3.050,1.200
2,0:35,2,27,GNB 40,14,7,Teddy Bridgewater pass complete deep right to Charles Johnson for 19 yards (tackle by Tramon Williams),1.200,1.200
2,0:26,2,27,GNB 40,14,7,Timeout #1 by Minnesota Vikings,1.200,3.070
2,0:26,3,8,GNB 21,14,7,Teddy Bridgewater pass incomplete short right intended for Charles Johnson (defended by Tramon Williams),3.070,2.060
2,0:21,4,8,GNB 21,14,10,Blair Walsh 39 yard field goal good,2.060,3.000
2,0:21,,,MIN 35,14,10,"Blair Walsh kicks off 65 yards, touchback",0.000,-0.280
2,0:15,1,10,GNB 20,14,10,Aaron Rodgers kneels for -1 yards,0.280,-0.460
Quarter,Time,Down,ToGo,Location,GNB,MIN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,GNB 35,14,10,"Mason Crosby kicks off 38 yards, returned by Chase Ford for 12 yards (tackle by Demetri Goodson)",0.000,-1.530
3,14:55,1,10,MIN 39,14,10,"Jerick McKinnon left end for 2 yards (tackle by Sam Shields). Penalty on Matt Kalil: Offensive Holding, 10 yards",1.530,1.000
3,14:30,1,18,MIN 31,14,10,Teddy Bridgewater pass complete short middle to Greg Jennings for 11 yards (tackle by Sam Shields),1.000,1.390
3,13:59,2,7,MIN 42,14,10,Jerick McKinnon up the middle for 3 yards (tackle by Morgan Burnett),1.390,1.090
3,13:30,3,4,MIN 45,14,10,Teddy Bridgewater sacked by Mike Daniels for -7 yards,1.090,-0.850
3,12:52,4,11,MIN 38,14,10,"Jeff Locke punts 49 yards, returned by Micah Hyde for 3 yards (tackle by Audie Cole)",-0.850,0.140
3,12:42,1,10,GNB 16,14,10,Eddie Lacy right guard for 9 yards (tackle by Harrison Smith),-0.140,0.690
3,12:07,2,1,GNB 25,14,10,Eddie Lacy up the middle for 5 yards (tackle by Everson Griffen),0.690,0.940
3,11:37,1,10,GNB 30,14,10,Aaron Rodgers pass complete short left to Jordy Nelson for 6 yards (tackle by Xavier Rhodes),0.940,1.200
3,11:10,2,4,GNB 36,14,10,Eddie Lacy left tackle for 7 yards (tackle by Chad Greenway and Linval Joseph),1.200,1.800
3,10:33,1,10,GNB 43,14,10,"Eddie Lacy up the middle for -5 yards (tackle by Everson Griffen). Penalty on David Bakhtiari: Offensive Holding, 10 yards (no play)",1.800,1.140
3,10:12,1,20,GNB 33,14,10,"Aaron Rodgers pass complete short right to Eddie Lacy for 3 yards (tackle by Harrison Smith and Captain Munnerlyn). Penalty on Davante Adams: Illegal Block Above the Waist, 10 yards",1.140,0.670
3,9:39,1,27,GNB 26,14,10,Aaron Rodgers pass incomplete short right intended for Davante Adams,0.670,-1.040
3,9:35,2,27,GNB 26,14,10,Aaron Rodgers pass incomplete deep right intended for James Starks (defended by Josh Robinson),-1.040,-1.680
3,9:27,3,27,GNB 26,14,10,Aaron Rodgers sacked by Brian Robison for -2 yards,-1.680,-1.770
3,8:46,4,29,GNB 24,14,10,"Tim Masthay punts 41 yards. Penalty on Demetri Goodson: Interference with Opportunity to, 15 yards",-1.770,-2.260
3,8:35,1,10,,14,10,Teddy Bridgewater pass complete short right to Cordarrelle Patterson for 8 yards (tackle by Ha Ha Clinton-Dix),2.260,2.790
3,8:08,2,2,GNB 42,14,10,Teddy Bridgewater pass incomplete short right intended for Kyle Rudolph (defended by Clay Matthews),2.790,2.080
3,8:03,3,2,GNB 42,14,10,Joe Banyard right end for 8 yards (tackle by Tramon Williams),2.080,3.310
3,7:30,1,10,GNB 34,14,10,Joe Banyard up the middle for 1 yard (tackle by Morgan Burnett),3.310,2.910
3,6:58,2,9,GNB 33,14,10,Teddy Bridgewater pass incomplete short left intended for Charles Johnson (defended by Sam Shields),2.910,2.210
3,6:53,3,9,GNB 33,14,10,Teddy Bridgewater pass incomplete deep left intended for Charles Johnson,2.210,1.150
3,6:47,4,9,GNB 33,14,13,Blair Walsh 51 yard field goal good,1.150,3.000
3,6:47,,,MIN 35,14,13,"Blair Walsh kicks off 65 yards, touchback",0.000,-0.280
3,6:42,1,10,GNB 20,14,13,Eddie Lacy up the middle for -1 yards (tackle by Linval Joseph),0.280,-0.460
3,6:05,2,11,GNB 19,14,13,"Aaron Rodgers pass complete short right to Jordy Nelson for 14 yards (tackle by Chad Greenway). Penalty on Linval Joseph: Roughing the Passer, 15 yards",-0.460,2.130
3,5:43,1,10,GNB 48,14,13,Aaron Rodgers pass incomplete deep right intended for Andrew Quarless (defended by Harrison Smith),2.130,1.580
3,5:38,2,10,GNB 48,14,13,Aaron Rodgers pass complete short right to Randall Cobb for 4 yards (tackle by Captain Munnerlyn),1.580,1.420
3,4:53,3,6,MIN 48,14,13,Aaron Rodgers pass complete short middle to Randall Cobb for 13 yards (tackle by Robert Blanton),1.420,3.250
3,4:24,1,10,MIN 35,14,13,Aaron Rodgers pass incomplete short left intended for Randall Cobb,3.250,2.700
3,4:18,2,10,MIN 35,14,13,Eddie Lacy up the middle for -1 yards (tackle by Harrison Smith),2.700,1.880
3,3:33,3,11,MIN 36,14,13,Aaron Rodgers pass complete short left to Jordy Nelson for 6 yards (tackle by Captain Munnerlyn and Everson Griffen),1.880,1.450
3,2:54,4,5,MIN 30,17,13,Mason Crosby 48 yard field goal good,1.450,3.000
3,2:54,,,GNB 35,17,13,"Mason Crosby kicks off 70 yards, returned by Cordarrelle Patterson for 42 yards (tackle by Morgan Burnett)",0.000,-1.400
3,2:38,1,10,MIN 37,17,13,Jerick McKinnon left guard for 10 yards (tackle by Ha Ha Clinton-Dix),1.400,2.060
3,2:05,1,10,MIN 47,17,13,Jerick McKinnon right guard for 6 yards (tackle by Mike Neal and Ha Ha Clinton-Dix),2.060,2.330
3,1:25,2,4,GNB 47,17,13,Teddy Bridgewater sacked by Micah Hyde for -7 yards,2.330,0.700
3,0:39,3,11,MIN 46,17,13,Teddy Bridgewater up the middle for 4 yards,0.700,-0.060
Quarter,Time,Down,ToGo,Location,GNB,MIN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,4,7,,17,13,"Jeff Locke punts 40 yards, returned by Randall Cobb for 3 yards (tackle by Captain Munnerlyn)",-0.060,0.320
4,14:52,1,10,GNB 13,17,13,Eddie Lacy left end for 2 yards (tackle by Tom Johnson and Chad Greenway),-0.320,-0.570
4,14:20,2,8,GNB 15,17,13,"Aaron Rodgers pass incomplete deep left intended for Randall Cobb. Penalty on Captain Munnerlyn: Defensive Holding, 5 yards (no play)",-0.570,0.280
4,14:12,1,10,GNB 20,17,13,Eddie Lacy left end for 2 yards (tackle by Robert Blanton),0.280,0.000
4,13:31,2,8,GNB 22,17,13,Aaron Rodgers pass complete short right to Jordy Nelson for 7 yards (tackle by Josh Robinson),0.000,0.230
4,12:51,3,1,GNB 29,17,13,Aaron Rodgers pass complete short right to Jordy Nelson for 11 yards (tackle by Robert Blanton),0.230,1.600
4,12:17,1,10,GNB 40,17,13,Aaron Rodgers pass incomplete deep right intended for Jordy Nelson,1.600,1.050
4,12:11,2,10,GNB 40,17,13,Eddie Lacy left guard for 4 yards (tackle by Chad Greenway),1.050,0.890
4,11:29,3,6,GNB 44,17,13,Aaron Rodgers left end for 18 yards (tackle by Harrison Smith),0.890,3.050
4,10:51,1,10,MIN 38,17,13,Aaron Rodgers pass complete short right to Jordy Nelson for 8 yards (tackle by Josh Robinson),3.050,3.590
4,10:07,2,2,MIN 30,17,13,Eddie Lacy right guard for 15 yards (tackle by Robert Blanton),3.590,4.580
4,9:25,1,10,MIN 15,17,13,Eddie Lacy right tackle for 5 yards (tackle by Chad Greenway and Anthony Barr),4.580,4.840
4,8:41,2,5,MIN 10,23,13,"Aaron Rodgers pass complete short middle to Eddie Lacy for 10 yards, touchdown",4.840,7.000
,,,,,,,"Replay Assistant challenged the runner broke the plane ruling, and the play was upheld.",,
4,8:41,,,MIN 2,24,13,Mason Crosby kicks extra point good,0.000,0.000
4,8:41,,,GNB 35,24,13,"Mason Crosby kicks off 62 yards, returned by Marcus Sherels for 18 yards (tackle by Jamari Lattimore)",0.000,-0.340
4,8:29,1,10,MIN 21,24,13,Teddy Bridgewater pass complete short middle to Rhett Ellison for 5 yards (tackle by Clay Matthews),0.340,0.480
4,8:03,2,5,MIN 26,24,13,Teddy Bridgewater pass complete short left to Rhett Ellison for 6 yards (tackle by Ha Ha Clinton-Dix),0.480,1.070
4,7:38,1,10,MIN 32,24,13,Teddy Bridgewater pass complete short middle to Joe Banyard for 6 yards (tackle by A.J. Hawk),1.070,1.340
4,7:06,2,4,MIN 38,24,13,Teddy Bridgewater pass complete short right to Joe Banyard for 7 yards (tackle by A.J. Hawk),1.340,1.930
4,6:33,1,10,MIN 45,24,13,Teddy Bridgewater right tackle for 8 yards,1.930,2.460
4,6:05,2,2,GNB 47,24,13,Joe Banyard up the middle for 3 yards (tackle by Ha Ha Clinton-Dix),2.460,2.650
4,5:37,1,10,GNB 44,24,13,Teddy Bridgewater pass incomplete short right intended for Kyle Rudolph,2.650,2.650
4,5:29,1,10,GNB 44,24,13,Timeout #1 by Minnesota Vikings,2.650,2.110
4,5:29,2,10,GNB 44,24,13,Teddy Bridgewater pass complete short middle to Charles Johnson for 11 yards (tackle by Morgan Burnett),2.110,3.380
4,5:01,1,10,GNB 33,24,13,Teddy Bridgewater pass incomplete deep middle intended for Greg Jennings (defended by Ha Ha Clinton-Dix),3.380,2.840
4,4:56,2,10,GNB 33,24,13,"Teddy Bridgewater pass incomplete short left intended for Greg Jennings. Penalty on Matt Kalil: Offensive Holding, 10 yards (no play)",2.840,1.490
4,4:53,2,20,GNB 43,24,13,Teddy Bridgewater pass complete deep left to Kyle Rudolph for 16 yards (tackle by Ha Ha Clinton-Dix),1.490,2.940
,,,,,,,"GNB challenged the pass completion ruling, and the play was upheld.",,
4,4:47,3,4,GNB 27,24,13,"Penalty on Mike Neal: Neutral Zone Infraction, 5 yards (no play)",2.940,4.110
4,4:47,1,10,GNB 22,24,13,Teddy Bridgewater pass complete short right to Greg Jennings for 13 yards (tackle by Morgan Burnett),4.110,5.140
4,4:08,1,9,GNB 9,24,13,Teddy Bridgewater left tackle for 4 yards (tackle by Micah Hyde),5.140,5.150
4,3:28,2,5,GNB 5,24,19,"Teddy Bridgewater pass complete short left to Greg Jennings for 5 yards, touchdown",5.150,7.000
4,3:28,,,,24,21,"Two Point Attempt: Teddy Bridgewater pass complete to Charles Johnson, conversion succeeds. Penalty on Mike Neal: Roughing the Passer, 15 yards",0.000,1.000
4,3:28,,,GNB 5,24,21,--,0.000,-0.280
4,3:23,1,10,GNB 20,24,21,Eddie Lacy left tackle for 3 yards (tackle by Anthony Barr),0.280,0.140
4,2:37,2,7,GNB 23,24,21,Eddie Lacy right tackle for 5 yards (tackle by Harrison Smith and Everson Griffen),0.140,0.140
4,2:31,2,7,GNB 23,24,21,Timeout #2 by Minnesota Vikings,0.140,0.100
4,2:31,3,2,GNB 28,24,21,Eddie Lacy left guard for 4 yards (tackle by Chad Greenway),0.100,1.070
4,2:00,1,10,GNB 32,24,21,Eddie Lacy left end for 5 yards (tackle by Robert Blanton),1.070,1.070
4,1:51,1,10,GNB 32,24,21,Timeout #3 by Minnesota Vikings,1.070,1.200
4,1:51,2,5,GNB 37,24,21,Eddie Lacy right tackle for 10 yards (tackle by Harrison Smith),1.200,2.060
4,1:04,1,10,GNB 47,24,21,Aaron Rodgers kneels for -1 yards,2.060,1.380
4,0:35,2,11,GNB 46,24,21,Aaron Rodgers kneels for -1 yards,1.380,0.560
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
