Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Antonio Callaway,CLE,7,5,35,1,3,17,3.4,18,3.6,7.3,0,,0,0.0,0,122.0
Duke Johnson,CLE,5,4,25,0,2,8,2.0,17,4.3,3.0,0,,1,20.0,0,87.5
Jarvis Landry,CLE,8,3,37,0,3,27,9.0,10,3.3,8.9,0,,1,12.5,1,13.0
David Njoku,CLE,5,3,30,0,2,15,5.0,15,5.0,13.8,0,,0,0.0,0,77.1
Rashard Higgins,CLE,3,2,30,0,2,24,12.0,6,3.0,14.7,0,,0,0.0,0,99.3
Breshad Perriman,CLE,2,1,31,1,1,30,30.0,1,1.0,28.5,0,,0,0.0,0,135.4
Nick Chubb,CLE,1,0,0,0,0,0,,0,,7.0,0,,1,100.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
DaeSean Hamilton,DEN,12,7,46,0,3,32,4.6,14,2.0,10.4,0,,0,0.0,1,31.9
Tim Patrick,DEN,8,5,65,0,3,29,5.8,36,7.2,7.4,0,,1,12.5,0,88.0
Courtland Sutton,DEN,6,5,42,0,3,33,6.6,9,1.8,10.3,1,5.0,0,0.0,1,56.2
Matt LaCosse,DEN,6,4,43,0,4,15,3.8,28,7.0,4.7,0,,0,0.0,0,87.5
Phillip Lindsay,DEN,6,4,20,0,1,-6,-1.5,26,6.5,-0.3,0,,1,16.7,0,71.5
Devontae Booker,DEN,3,2,17,0,1,2,1.0,15,7.5,3.7,3,0.7,0,0.0,0,81.2
Brian Parker,DEN,2,2,18,0,1,2,1.0,16,8.0,1.0,1,2.0,0,0.0,0,104.2
Royce Freeman,DEN,1,1,1,0,,0,0.0,1,1.0,0.0,0,,0,0.0,0,79.2
Andre Holmes,DEN,1,1,5,0,1,-3,-3.0,8,8.0,-3.0,0,,0,0.0,0,87.5
