0,1
Game Info,Game Info
Won Toss,Steelers (deferred)
Roof,outdoors
Surface,fieldturf
Duration,2:58
Attendance,78160
Weather,"58 degrees, relative humidity 36%, wind 8 mph, wind chill 0"
Vegas Line,Pittsburgh Steelers -4.5
Over/Under,47.0 (under)
