Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Oday Aboushi,T,59,100%,0,0%,5,19%
Breno Giacomini,T,59,100%,0,0%,5,19%
D'Brickashaw Ferguson,T,59,100%,0,0%,5,19%
Willie Colon,G,59,100%,0,0%,5,19%
Nick Mangold,C,59,100%,0,0%,0,0%
Michael Vick,QB,59,100%,0,0%,0,0%
Jeff Cumberland,TE,57,97%,0,0%,4,15%
Eric Decker,WR,42,71%,0,0%,2,8%
Percy Harvin,WR,40,68%,0,0%,4,15%
Jace Amaro,TE,32,54%,0,0%,2,8%
Chris Ivory,RB,30,51%,0,0%,0,0%
Jeremy Kerley,WR,19,32%,0,0%,4,15%
Chris Johnson,RB,16,27%,0,0%,0,0%
John Conner,FB,15,25%,0,0%,4,15%
Zach Sudfeld,TE,12,20%,0,0%,22,85%
Bilal Powell,RB,11,19%,0,0%,17,65%
T.J. Graham,WR,11,19%,0,0%,12,46%
Greg Salas,WR,9,15%,0,0%,0,0%
Sheldon Richardson,DT,1,2%,54,84%,4,15%
Jaiquawn Jarrett,FS,0,0%,64,100%,16,62%
Dawan Landry,SS,0,0%,64,100%,12,46%
Demario Davis,LB,0,0%,64,100%,10,38%
David Harris,LB,0,0%,64,100%,4,15%
Marcus Williams,CB,0,0%,61,95%,6,23%
Phillip Adams,CB,0,0%,61,95%,6,23%
Muhammad Wilkerson,DE,0,0%,58,91%,4,15%
Calvin Pace,LB,0,0%,47,73%,4,15%
Quinton Coples,LB,0,0%,38,59%,4,15%
Kyle Wilson,CB,0,0%,30,47%,8,31%
Jason Babin,LB,0,0%,27,42%,0,0%
Damon Harrison,NT,0,0%,25,39%,9,35%
Leger Douzable,DE,0,0%,17,27%,5,19%
Antwan Barnes,LB,0,0%,14,22%,0,0%
Kenrick Ellis,NT,0,0%,12,19%,0,0%
Antonio Allen,CB,0,0%,3,5%,10,38%
Nick Bellore,LB,0,0%,0,0%,17,65%
Saalim Hakim,WR,0,0%,0,0%,15,58%
Calvin Pryor,FS,0,0%,0,0%,13,50%
Trevor Reilly,LB,0,0%,0,0%,12,46%
Nick Folk,K,0,0%,0,0%,11,42%
Tanner Purdum,LS,0,0%,0,0%,10,38%
Ryan Quigley,P,0,0%,0,0%,10,38%
Dalton Freeman,C,0,0%,0,0%,5,19%
