Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Dede Westbrook,JAX,8,7,45,0,2,15,2.1,30,4.3,2.9,0,,0,0.0,0,90.1
Donte Moncrief,JAX,4,4,43,0,3,42,10.5,1,0.3,10.5,0,,0,0.0,0,111.5
Leonard Fournette,JAX,5,3,28,0,1,4,1.3,24,8.0,3.0,0,,2,40.0,0,75.4
Rashad Greene,JAX,2,2,22,0,2,16,8.0,6,3.0,8.0,0,,0,0.0,0,112.5
Tommy Bohanon,JAX,1,1,7,0,,0,0.0,7,7.0,0.0,1,1.0,0,0.0,0,95.8
Blake Bell,JAX,1,0,0,0,,0,,0,,24.0,0,,0,0.0,0,39.6
Keelan Cole,JAX,2,0,0,0,,0,,0,,9.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Kenyan Drake,MIA,5,4,31,0,3,16,4.0,15,3.8,3.6,0,,0,0.0,0,92.5
Danny Amendola,MIA,3,3,40,0,2,32,10.7,8,2.7,10.7,0,,0,0.0,0,118.7
Kalen Ballage,MIA,4,2,39,0,1,-10,-5.0,49,24.5,-1.0,0,,1,25.0,1,44.8
DeVante Parker,MIA,3,2,13,0,,6,3.0,7,3.5,4.3,0,,0,0.0,0,75.7
Brandon Bolden,MIA,1,1,4,1,1,-2,-2.0,6,6.0,-2.0,0,,0,0.0,0,122.9
Mike Gesicki,MIA,1,1,5,0,,3,3.0,2,2.0,3.0,0,,0,0.0,0,87.5
Durham Smythe,MIA,2,1,9,0,1,8,8.0,1,1.0,5.0,0,,0,0.0,0,62.5
Kenny Stills,MIA,2,1,5,0,,4,4.0,1,1.0,11.5,0,,0,0.0,0,56.2
