Player,Pos
Brett Favre,QB
Adrian Peterson,HB
Naufahu Tahi,FB
Greg Lewis,WR
Percy Harvin,WR
Jim Kleinsasser,TE
Bryant McKinnie,LT
Steve Hutchinson,LG
John Sullivan,C
Anthony Herrera,RG
Phil Loadholt,RT
Ray Edwards,LDE
Kevin Williams,UT
Pat Williams,NT
Jared Allen,RDE
Chad Greenway,SLB
E.J. Henderson,MLB
Ben Leber,WLB
Antoine Winfield,LCB
Chris Cook,RCB
Husain Abdullah,SS
Madieu Williams,FS
