Quarter,Time,Down,ToGo,Location,DET,GNB,Detail,EPB,EPA
1,6:43,2,8,DET 28,0,3,Matthew Stafford pass incomplete short middle intended for Brandon Pettigrew (defended by Clay Matthews),0.400,-0.300
1,6:39,3,8,DET 28,0,3,Matthew Stafford pass incomplete short left intended for Lance Moore (defended by Clay Matthews),-0.300,-1.500
1,6:34,4,8,DET 28,0,3,Sam Martin punts 56 yards,-1.500,0.140
1,6:24,1,10,GNB 16,0,3,James Starks right guard for 6 yards (tackle by Isa Abdul-Quddus),-0.140,0.280
1,6:01,2,4,GNB 22,0,3,Aaron Rodgers pass complete short right to Davante Adams for 18 yards (tackle by Glover Quin),0.280,1.600
1,5:28,1,10,GNB 40,0,3,Aaron Rodgers pass complete short right to James Starks for 1 yard (tackle by Josh Bynes),1.600,1.190
1,4:56,2,9,GNB 41,0,3,James Starks middle for no gain (tackle by Haloti Ngata),1.190,0.500
1,4:11,3,9,GNB 41,0,3,Aaron Rodgers pass incomplete short right intended for Randall Cobb,0.500,-0.650
1,4:06,4,9,GNB 41,0,3,"Tim Masthay punts 55 yards, returned by Golden Tate for 11 yards (tackle by Aaron Ripkowski)",-0.650,0.220
1,3:55,1,10,DET 15,0,3,Joique Bell right guard for 6 yards (tackle by Nate Palmer and Mike Daniels),-0.220,0.210
1,3:19,2,4,DET 21,0,3,Matthew Stafford pass complete short right to Lance Moore for 10 yards (tackle by Damarious Randall),0.210,1.000
1,2:47,1,10,DET 31,0,3,Ameer Abdullah right end for no gain (tackle by Julius Peppers),1.000,0.460
1,2:08,2,10,DET 31,0,3,Matthew Stafford pass incomplete short right intended for Brandon Pettigrew,0.460,-0.230
1,2:02,3,10,DET 31,0,3,Matthew Stafford pass incomplete short right intended for Joique Bell,-0.230,-1.310
1,1:56,4,10,DET 31,0,3,"Sam Martin punts 54 yards, returned by Micah Hyde for 6 yards (tackle by George Winn)",-1.310,-0.340
1,1:45,1,10,GNB 21,0,3,Aaron Rodgers pass complete short left to Justin Perillo for 6 yards (tackle by Tahir Whitehead),0.340,0.610
1,1:04,2,4,GNB 27,0,3,Randall Cobb left guard for -3 yards (tackle by Gabe Wright),0.610,-0.490
1,0:30,3,7,GNB 24,0,3,Aaron Rodgers sacked by Caraun Reid for -1 yards,-0.490,-1.830
Quarter,Time,Down,ToGo,Location,DET,GNB,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,4,8,GNB 23,0,3,"Tim Masthay punts 54 yards, returned by Golden Tate for 23 yards (tackle by Tim Masthay)",-1.830,-1.990
2,14:48,1,10,DET 46,0,3,Joique Bell left end for 2 yards (tackle by Mike Neal),1.990,1.720
2,14:23,2,8,DET 48,0,3,Joique Bell right guard for 6 yards (tackle by Julius Peppers and Mike Daniels),1.720,1.820
2,13:42,3,2,GNB 46,0,3,Matthew Stafford pass incomplete short right intended for Calvin Johnson,1.820,0.200
2,13:36,4,2,GNB 46,0,3,Sam Martin punts 39 yards,0.200,0.380
2,13:27,1,10,GNB 7,0,3,James Starks middle for no gain (tackle by Stephen Tulloch),-0.380,-0.780
2,12:52,2,10,GNB 7,0,3,Aaron Rodgers pass complete short middle to Davante Adams for 11 yards (tackle by Nevin Lawson),-0.780,0.040
2,12:08,1,10,GNB 18,0,3,Aaron Rodgers sacked by Tahir Whitehead for -7 yards,0.040,-1.290
2,11:28,2,17,GNB 11,0,3,James Starks right tackle for 9 yards (tackle by Ezekiel Ansah),-1.290,-0.910
2,10:44,3,8,GNB 20,0,3,Aaron Rodgers right end for 9 yards (tackle by Isa Abdul-Quddus),-0.910,0.870
2,10:12,1,10,GNB 29,0,3,Aaron Rodgers pass complete short left to Randall Cobb for 2 yards (tackle by Isa Abdul-Quddus),0.870,0.600
2,9:34,2,8,GNB 31,0,3,Aaron Rodgers pass complete short middle to Randall Cobb for 7 yards (tackle by Stephen Tulloch and Josh Wilson),0.600,0.830
2,9:00,3,1,GNB 38,0,3,Aaron Rodgers pass complete short left to Jared Abbrederis for 15 yards (tackle by Quandre Diggs),0.830,2.460
2,8:46,1,10,DET 47,0,3,Aaron Rodgers pass incomplete deep left intended for Jared Abbrederis,2.460,1.910
2,8:35,2,10,DET 47,0,3,Aaron Rodgers pass incomplete short left intended for Alonzo Harris,1.910,1.910
2,8:28,2,10,DET 47,0,3,Timeout #1 by Green Bay Packers,1.910,1.220
2,8:28,3,10,DET 47,0,3,Aaron Rodgers pass incomplete short right intended for Randall Cobb (defended by Tahir Whitehead),1.220,0.130
2,8:24,4,10,DET 47,0,3,Tim Masthay punts 44 yards,0.130,0.380
2,8:16,1,10,DET 3,0,3,Ameer Abdullah left guard for 3 yards (tackle by Mike Daniels and Ha Ha Clinton-Dix),-0.380,-0.560
2,7:39,2,7,DET 6,0,3,Matthew Stafford pass complete short middle to Calvin Johnson for 13 yards (tackle by Morgan Burnett),-0.560,0.150
2,7:02,1,10,DET 19,0,3,Matthew Stafford pass complete short right to Ameer Abdullah for 7 yards (tackle by Morgan Burnett),0.150,0.610
2,6:19,2,3,DET 26,0,3,Matthew Stafford pass complete short middle to Theo Riddick for 6 yards (tackle by Clay Matthews and Morgan Burnett),0.610,1.070
2,5:35,1,10,DET 32,0,3,"Matthew Stafford for no gain. Matthew Stafford fumbles, recovered by Matthew Stafford at DET-27",1.070,-0.150
2,4:54,2,15,DET 27,0,3,Matthew Stafford pass complete short right to Joique Bell for 10 yards (tackle by Casey Hayward),-0.150,0.500
2,4:15,3,5,DET 37,0,3,Matthew Stafford pass complete short middle to Eric Ebron for 4 yards (tackle by Micah Hyde),0.500,-0.650
2,3:17,4,1,DET 41,0,3,Matthew Stafford right guard for 1 yard (tackle by B.J. Raji and Mike Neal),-0.650,1.730
2,2:49,1,10,DET 42,0,3,"Ameer Abdullah left end for 1 yard (tackle by Ha Ha Clinton-Dix). Penalty on Datone Jones: Unnecessary Roughness, 15 yards",1.730,2.790
2,2:28,1,10,GNB 42,0,3,"Ameer Abdullah middle for 2 yards (tackle by Ha Ha Clinton-Dix). Penalty on Brandon Pettigrew: Offensive Holding, 10 yards (no play)",2.790,2.130
2,2:00,1,20,DET 48,0,3,Theo Riddick middle for -1 yards (tackle by Casey Hayward and Mike Daniels),2.130,2.130
2,1:52,1,20,DET 48,0,3,Timeout #2 by Green Bay Packers,2.130,0.760
2,1:52,2,21,DET 47,0,3,Matthew Stafford pass complete short right to Eric Ebron for 8 yards (tackle by Julius Peppers),0.760,1.160
2,1:47,3,13,GNB 45,0,3,Matthew Stafford pass complete short left to Eric Ebron for 3 yards (tackle by Ha Ha Clinton-Dix),1.160,1.160
2,1:38,3,13,GNB 45,0,3,Timeout #3 by Green Bay Packers,1.160,0.460
2,1:38,4,10,GNB 42,0,3,Sam Martin punts 37 yards,0.460,0.380
2,1:30,1,10,GNB 5,0,3,Aaron Rodgers pass complete short right to Richard Rodgers for no gain,-0.380,-0.780
2,1:12,2,10,GNB 5,0,3,Aaron Rodgers pass complete short middle to Davante Adams for 7 yards (tackle by Isa Abdul-Quddus),-0.780,-0.600
2,0:55,3,3,GNB 12,0,3,James Starks middle for no gain (tackle by Jason Jones),-0.600,-0.600
2,0:53,3,3,GNB 12,0,3,Timeout #1 by Detroit Lions,-0.600,-2.490
2,0:53,4,3,GNB 12,0,3,"Tim Masthay punts 41 yards, fair catch by Golden Tate",-2.490,-2.060
2,0:45,1,10,DET 47,0,3,Matthew Stafford pass complete deep left to Calvin Johnson for 19 yards (tackle by Sam Shields),2.060,2.060
2,0:34,1,10,DET 47,0,3,Timeout #2 by Detroit Lions,2.060,3.310
2,0:34,1,10,GNB 34,0,3,Matthew Stafford pass incomplete short middle intended for Eric Ebron,3.310,2.770
2,0:29,2,10,GNB 34,0,3,Matthew Stafford pass complete short middle to Golden Tate for 3 yards (tackle by Casey Hayward),2.770,2.770
2,0:23,2,10,GNB 34,0,3,Timeout #3 by Detroit Lions,2.770,2.480
2,0:23,3,7,GNB 31,0,3,Matthew Stafford pass incomplete deep left intended for Calvin Johnson,2.480,1.320
2,0:17,4,7,GNB 31,3,3,Matt Prater 49 yard field goal good,1.320,3.000
2,0:17,,,DET 35,3,3,"Sam Martin kicks off 65 yards, touchback",0.000,-0.280
2,0:12,1,10,GNB 20,3,3,Aaron Rodgers kneels for -1 yards,0.280,-0.460
Quarter,Time,Down,ToGo,Location,DET,GNB,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,GNB 35,3,3,"Mason Crosby kicks off 70 yards, returned by Ameer Abdullah for 104 yards (tackle by Micah Hyde)",0.000,-6.970
3,14:47,1,1,GNB 1,3,3,Joique Bell left end for -3 yards (tackle by Ha Ha Clinton-Dix),6.970,6.970
3,14:16,1,1,GNB 1,3,3,Timeout #1 by Detroit Lions,6.970,5.340
3,14:15,2,4,GNB 4,3,3,Matthew Stafford pass complete short middle to Golden Tate for 2 yards (tackle by Clay Matthews),5.340,5.340
3,13:38,2,4,GNB 4,3,3,Timeout #1 by Green Bay Packers,5.340,4.950
3,13:37,3,2,GNB 2,9,3,"Matthew Stafford pass complete short middle to Brandon Pettigrew for 2 yards, touchdown",4.950,7.000
3,13:37,,,GNB 2,9,3,Matt Prater kicks extra point no good,0.000,-1.000
3,13:37,,,DET 35,9,3,"Sam Martin kicks off 65 yards, touchback",0.000,-0.280
3,13:33,1,10,GNB 20,9,3,James Starks left guard for 2 yards (tackle by Haloti Ngata and Caraun Reid),0.280,0.000
3,13:05,2,8,GNB 22,9,3,Aaron Rodgers pass incomplete short right intended for James Jones,0.000,-0.690
3,12:58,3,8,GNB 22,9,3,Aaron Rodgers pass incomplete short left intended for Davante Adams,-0.690,-1.900
3,12:54,4,8,GNB 22,9,3,"Tim Masthay punts 25 yards, out of bounds",-1.900,-2.460
3,12:48,1,10,GNB 47,9,3,Joique Bell right end for -1 yards (tackle by Nate Palmer and Mike Daniels),2.460,1.780
3,12:03,2,11,GNB 48,9,3,Matthew Stafford pass incomplete short right intended for Brandon Pettigrew,1.780,1.090
3,12:00,3,11,GNB 48,9,3,Matthew Stafford pass complete short left to Golden Tate for 4 yards (tackle by Ha Ha Clinton-Dix),1.090,0.330
3,11:28,4,7,GNB 44,9,3,"Sam Martin punts 28 yards, fair catch by Micah Hyde",0.330,0.140
3,11:20,1,10,GNB 16,9,3,Aaron Rodgers pass incomplete short middle intended for John Kuhn,-0.140,-0.660
3,11:14,2,10,GNB 16,9,3,Aaron Rodgers pass complete short right to Davante Adams for 9 yards (tackle by Nevin Lawson),-0.660,-0.200
3,10:56,3,1,GNB 25,9,3,James Starks left guard for 4 yards (tackle by Josh Wilson),-0.200,0.870
3,10:34,1,10,GNB 29,9,3,James Starks right tackle for 1 yard (tackle by Jason Jones),0.870,0.460
3,10:06,2,9,GNB 30,9,3,Aaron Rodgers pass complete short right to James Starks for 4 yards (tackle by Stephen Tulloch),0.460,0.300
3,9:22,3,5,GNB 34,9,3,Aaron Rodgers pass complete deep right to Richard Rodgers for 21 yards (tackle by Glover Quin),0.300,2.590
3,8:52,1,10,DET 45,9,3,James Starks right tackle for 2 yards (tackle by Isa Abdul-Quddus),2.590,2.310
3,8:28,2,8,DET 43,9,3,Aaron Rodgers pass incomplete short right intended for Davante Adams,2.310,1.620
3,8:24,3,8,DET 43,9,3,Aaron Rodgers pass incomplete deep middle intended for Jared Abbrederis (defended by Jason Jones),1.620,0.400
3,8:18,4,8,DET 43,9,3,Tim Masthay punts 36 yards,0.400,0.380
3,8:10,1,10,DET 7,9,3,Matthew Stafford pass complete short middle to Lance Moore for 15 yards (tackle by Ha Ha Clinton-Dix),-0.380,0.410
3,7:32,1,10,DET 22,9,3,Joique Bell left tackle for 5 yards (tackle by Nate Palmer),0.410,0.540
3,6:49,2,5,DET 27,9,3,Matthew Stafford pass incomplete short left intended for Eric Ebron,0.540,-0.160
3,6:44,3,5,DET 27,9,3,Matthew Stafford pass complete short right to Calvin Johnson for 15 yards (tackle by Morgan Burnett),-0.160,1.730
3,6:01,1,10,DET 42,9,3,Joique Bell right end for 1 yard (tackle by Nate Palmer and Mike Daniels),1.730,1.320
3,5:15,2,9,DET 43,9,3,Matthew Stafford pass complete short middle to Theo Riddick for 11 yards (tackle by Casey Hayward),1.320,2.520
3,4:32,1,10,GNB 46,9,3,Joique Bell left end for no gain (tackle by Letroy Guion),2.520,1.980
3,3:47,2,10,GNB 46,9,3,Ameer Abdullah left guard for 9 yards (tackle by Ha Ha Clinton-Dix),1.980,2.480
3,3:02,3,1,GNB 37,9,3,Matthew Stafford pass complete short middle to Eric Ebron for 13 yards (tackle by Ha Ha Clinton-Dix),2.480,3.970
3,2:16,1,10,GNB 24,9,3,Matthew Stafford pass incomplete short middle intended for Lance Moore (defended by B.J. Raji),3.970,3.430
3,2:12,2,10,GNB 24,9,3,Theo Riddick middle for 1 yard (tackle by Nick Perry),3.430,2.870
3,1:29,3,9,GNB 23,9,3,Matthew Stafford pass incomplete deep middle intended for Lance Moore is intercepted by Ha Ha Clinton-Dix at GNB-6 and returned for 2 yards,2.870,0.380
3,1:23,1,10,GNB 8,9,3,James Starks right guard for 1 yard (tackle by Isa Abdul-Quddus),-0.380,-0.710
3,0:52,2,9,GNB 9,9,3,Aaron Rodgers sacked by Jason Jones for 0 yards,-0.710,-1.300
3,0:06,3,9,GNB 9,9,3,Aaron Rodgers pass incomplete deep left intended for Randall Cobb,-1.300,-2.490
Quarter,Time,Down,ToGo,Location,DET,GNB,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,4,9,GNB 9,9,3,"Tim Masthay punts 45 yards, returned by Golden Tate for -1 yards (tackle by Aaron Ripkowski)",-2.490,-1.930
4,14:49,1,10,DET 45,9,3,Matthew Stafford pass complete short right to Calvin Johnson for 15 yards (tackle by Damarious Randall),1.930,2.920
4,14:40,1,10,GNB 40,9,3,Theo Riddick right tackle for 1 yard (tackle by Nate Palmer and Morgan Burnett),2.920,2.510
4,14:00,2,9,GNB 39,9,3,Matthew Stafford pass incomplete short right intended for Eric Ebron,2.510,1.820
4,13:55,3,9,GNB 39,9,3,Matthew Stafford pass complete short middle to Calvin Johnson for 6 yards (tackle by Joe Thomas and Micah Hyde),1.820,1.190
4,13:15,4,3,GNB 33,12,3,Matt Prater 51 yard field goal good,1.190,3.000
4,13:15,,,DET 35,12,3,"Sam Martin kicks off 62 yards, returned by Micah Hyde for 30 yards (tackle by Michael Burton)",0.000,-1.140
4,13:04,1,10,GNB 33,12,3,Aaron Rodgers pass incomplete short middle intended for Justin Perillo,1.140,0.590
4,12:58,2,10,GNB 33,12,3,"Penalty on David Bakhtiari: False Start, 5 yards (no play)",0.590,-0.080
4,12:58,2,15,GNB 28,12,3,Aaron Rodgers pass incomplete deep left intended for Davante Adams (defended by Nevin Lawson),-0.080,-0.760
4,12:52,3,15,GNB 28,12,3,Aaron Rodgers pass complete deep middle to Justin Perillo for 24 yards (tackle by Tahir Whitehead and Glover Quin),-0.760,2.390
4,12:29,1,10,DET 48,12,3,Aaron Rodgers pass complete short left to Justin Perillo for 5 yards (tackle by Isa Abdul-Quddus),2.390,2.520
4,12:08,2,5,DET 43,12,3,Aaron Rodgers pass incomplete short middle intended for Davante Adams,2.520,1.820
4,12:04,3,5,DET 43,12,3,"Aaron Rodgers pass incomplete short left intended for Davante Adams. Penalty on Davante Adams: Unsportsmanlike Conduct, 15 yards",1.820,-0.590
4,12:01,4,20,GNB 42,12,3,"Tim Masthay punts 33 yards, out of bounds",-0.590,-0.610
4,11:54,1,10,DET 25,12,3,Matthew Stafford pass complete short right to Joique Bell for 8 yards (tackle by Clay Matthews and Morgan Burnett),0.610,1.140
4,11:25,2,2,DET 33,12,3,Joique Bell left end for 1 yard (tackle by Nate Palmer),1.140,0.560
4,10:46,3,1,DET 34,12,3,Michael Burton right guard for no gain (tackle by Nate Palmer),0.560,-1.110
4,10:09,4,1,DET 34,12,3,"Sam Martin punts 44 yards, out of bounds",-1.110,-0.410
4,10:00,1,10,GNB 22,12,3,Aaron Rodgers pass incomplete short middle intended for James Starks,0.410,-0.130
4,9:56,2,10,GNB 22,12,3,Aaron Rodgers pass complete short left to Richard Rodgers for 1 yard (tackle by Josh Wilson),-0.130,-0.690
4,9:24,3,9,GNB 23,12,3,"Aaron Rodgers pass incomplete short middle intended for Richard Rodgers. Penalty on Tahir Whitehead: Defensive Pass Interference, 13 yards (no play)",-0.690,1.330
4,9:19,1,10,GNB 36,12,3,James Starks right tackle for 5 yards (tackle by Glover Quin),1.330,1.470
4,8:58,2,5,GNB 41,12,3,"Aaron Rodgers pass complete short right to Richard Rodgers for 4 yards (tackle by Isa Abdul-Quddus). Penalty on T.J. Lang: Offensive Holding, 10 yards (no play)",1.470,0.120
4,8:27,2,15,GNB 31,12,3,Aaron Rodgers pass complete short middle to Randall Cobb for 13 yards (tackle by Haloti Ngata and Caraun Reid),0.120,1.160
4,7:49,3,2,GNB 44,12,3,"Aaron Rodgers pass incomplete deep right intended for James Jones (defended by Darius Slay). Penalty on Bryan Bulaga: Offensive Holding, 10 yards (no play)",1.160,1.160
4,7:41,3,2,GNB 44,12,3,Timeout #2 by Detroit Lions,1.160,-0.160
4,7:41,3,12,GNB 34,12,3,Aaron Rodgers pass complete deep middle to Randall Cobb for 20 yards (tackle by Isa Abdul-Quddus),-0.160,2.520
4,7:19,1,10,DET 46,12,3,Aaron Rodgers pass complete short right to Jared Abbrederis for 6 yards (tackle by Tahir Whitehead),2.520,2.790
4,6:58,2,4,DET 40,12,3,Aaron Rodgers pass complete short right to Jared Abbrederis for 4 yards (tackle by Tahir Whitehead),2.790,3.180
4,6:32,1,10,DET 36,12,3,Aaron Rodgers pass incomplete deep left intended for Davante Adams,3.180,2.640
4,6:27,2,10,DET 36,12,3,"Aaron Rodgers pass complete deep right to Jared Abbrederis for 32 yards (tackle by Glover Quin). Jared Abbrederis fumbles (forced by Glover Quin), ball out of bounds at DET-4",2.640,6.280
4,6:03,1,4,DET 4,12,3,Aaron Rodgers pass incomplete short middle intended for James Jones,6.280,5.340
4,5:59,2,4,DET 4,12,9,"Aaron Rodgers pass complete short middle to Richard Rodgers for 4 yards, touchdown",5.340,7.000
4,5:59,,,DET 4,12,10,Mason Crosby kicks extra point good,0.000,0.000
4,5:59,,,GNB 35,12,10,"Mason Crosby kicks off 65 yards, touchback",0.000,-0.280
4,5:55,1,10,DET 20,12,10,Joique Bell middle for 1 yard (tackle by Ha Ha Clinton-Dix and Mike Neal),0.280,-0.130
4,5:14,2,9,DET 21,12,10,Matthew Stafford pass incomplete short middle intended for Calvin Johnson (defended by Damarious Randall),-0.130,-0.820
4,5:07,3,9,DET 21,12,10,Matthew Stafford pass complete short middle to Calvin Johnson for 13 yards (tackle by Morgan Burnett),-0.820,1.200
4,4:20,1,10,DET 34,12,10,Golden Tate right end for 11 yards (tackle by Ha Ha Clinton-Dix),1.200,1.930
4,4:12,1,10,DET 45,12,10,Joique Bell right end for -1 yards (tackle by Damarious Randall),1.930,1.250
4,3:25,2,11,DET 44,12,10,Matthew Stafford pass complete short left to Theo Riddick for 8 yards (tackle by Ha Ha Clinton-Dix),1.250,1.620
4,2:42,3,3,GNB 48,12,10,Matthew Stafford pass complete short middle to Golden Tate for 43 yards (tackle by Damarious Randall),1.620,6.060
4,2:29,1,5,GNB 5,12,10,Joique Bell right tackle for 1 yard (tackle by Mike Neal and Morgan Burnett),6.060,5.340
4,2:00,2,4,GNB 4,18,10,"Matthew Stafford pass complete short middle to Lance Moore for 4 yards, touchdown",5.340,7.000
4,2:00,,,GNB 4,18,10,Matt Prater kicks extra point no good,0.000,-1.000
4,2:00,,,DET 35,18,10,"Matt Prater kicks off 63 yards, returned by Micah Hyde for 25 yards (tackle by Nevin Lawson)",0.000,-0.740
4,1:49,1,10,GNB 27,18,10,Aaron Rodgers pass complete short middle to James Starks for 4 yards (tackle by Josh Bynes),0.740,0.740
4,1:33,2,6,GNB 31,18,10,Aaron Rodgers pass complete short right to James Starks for 19 yards (tackle by Glover Quin),0.740,2.260
4,1:25,1,10,,18,10,Aaron Rodgers pass complete short middle to Justin Perillo for 12 yards (tackle by Tahir Whitehead),2.260,3.050
4,1:02,1,10,DET 38,18,10,Aaron Rodgers pass incomplete short left intended for Randall Cobb,3.050,2.510
4,0:59,2,10,DET 38,18,10,Aaron Rodgers pass complete short right to James Starks for 9 yards (tackle by Tahir Whitehead),2.510,2.510
4,0:51,2,10,DET 38,18,10,Timeout #2 by Green Bay Packers,2.510,3.010
4,0:51,3,1,DET 29,18,10,Aaron Rodgers pass complete short right to Richard Rodgers for 6 yards (tackle by Tahir Whitehead),3.010,3.010
4,0:45,3,1,DET 29,18,10,Timeout #3 by Detroit Lions,3.010,4.040
4,0:45,1,10,DET 23,18,10,Aaron Rodgers pass incomplete deep right intended for Davante Adams (defended by Quandre Diggs),4.040,3.500
4,0:40,2,10,DET 23,18,10,"Aaron Rodgers pass incomplete short right intended for Richard Rodgers. Penalty on Ezekiel Ansah: Roughing the Passer, 12 yards (no play)",3.500,3.500
4,0:36,2,10,DET 23,18,10,Timeout #4 by Detroit Lions,3.500,4.840
4,0:36,1,10,DET 11,18,16,"Aaron Rodgers pass complete short middle to Justin Perillo for 11 yards, touchdown",4.840,7.000
4,0:32,1,10,DET 11,18,16,Timeout #3 by Green Bay Packers,4.840,4.840
4,0:36,1,,DET 11,18,16,"Two Point Attempt: Aaron Rodgers pass incomplete intended for Davante Adams, conversion fails",4.840,-1.000
4,0:36,,,GNB 35,18,16,"Mason Crosby kicks onside 16 yards, recovered by Damarious Randall (onside kick successful)",0.000,2.320
4,0:31,1,10,DET 49,18,16,Aaron Rodgers pass incomplete short right intended for Davante Adams,2.320,1.780
4,0:27,2,10,DET 49,18,16,Aaron Rodgers pass incomplete deep left intended for Randall Cobb,1.780,1.090
4,0:23,3,10,DET 49,18,16,Aaron Rodgers pass complete short middle to Davante Adams for 12 yards (tackle by Crezdon Butler),1.090,3.120
4,0:08,1,10,DET 37,18,16,Aaron Rodgers spiked the ball,3.120,2.570
4,0:08,2,10,DET 37,18,16,Aaron Rodgers pass complete short right to Davante Adams for 3 yards (tackle by Crezdon Butler),2.570,2.280
4,0:05,3,7,DET 34,18,16,Mason Crosby 52 yard field goal no good,2.280,1.660
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
