Quarter,Time,Down,ToGo,Location,PHI,DAL,Detail,EPB,EPA
2,11:54,3,7,DAL 49,7,0,Stephen McGee pass complete short right to Miles Austin for 19 yards (tackle by Keenan Clayton),1.160,3.450
2,11:13,1,10,PHI 32,7,0,"Stephen McGee pass incomplete deep right intended for Dez Bryant (defended by Dominique Rodgers-Cromartie). Penalty on Tyron Smith: Offensive Holding, 10 yards (no play)",3.450,2.790
2,11:06,1,20,PHI 42,7,0,Stephen McGee pass complete short right to Sammy Morris for no gain,2.790,1.550
2,10:24,2,20,PHI 42,7,0,Stephen McGee pass complete short left to Sammy Morris for -5 yards (tackle by Brian Rolle),1.550,0.230
2,9:39,3,25,PHI 47,7,0,Stephen McGee pass complete short middle to Sammy Morris for 6 yards (tackle by Casey Matthews),0.230,0.530
2,9:01,4,19,PHI 41,7,0,"Mat McBriar punts 31 yards, fair catch by Chad Hall. Penalty on Keenan Clayton: Offensive Holding, 5 yards",0.530,0.380
2,8:55,1,10,PHI 5,7,0,LeSean McCoy left guard for 4 yards (tackle by Marcus R. Spears),-0.380,-0.490
2,8:21,2,6,PHI 9,7,0,Michael Vick pass complete deep middle to Jeremy Maclin for 20 yards (tackle by Terence Newman),-0.490,0.870
2,7:50,1,10,PHI 29,7,0,DeSean Jackson for 18 yards,0.870,2.060
2,7:21,1,10,PHI 47,7,0,DeSean Jackson for 9 yards,2.060,2.730
2,6:50,2,1,DAL 44,7,0,LeSean McCoy right tackle for 11 yards (tackle by Sean Lee),2.730,3.380
2,6:03,1,10,DAL 33,7,0,LeSean McCoy left end for -3 yards (tackle by Anthony Spencer),3.380,2.430
2,5:24,2,13,DAL 36,7,0,"Michael Vick pass complete deep middle to Jeremy Maclin for 18 yards (tackle by Anthony Spencer). Penalty on Anthony Spencer: Unnecessary Roughness, 9 yards",2.430,5.140
2,4:53,1,9,DAL 9,7,0,Michael Vick pass complete short left to Jason Avant for 8 yards. Jason Avant fumbles,5.140,-0.280
,,,,,,,"Replay Assistant challenged the runner broke the plane ruling, and the original play was overturned.",,
2,4:47,1,10,DAL 20,7,0,Stephen McGee pass complete short middle to Sammy Morris for 9 yards (tackle by Cullen Jenkins),0.280,0.950
2,4:07,2,1,DAL 29,7,0,Sammy Morris right guard for 7 yards (tackle by Kurt Coleman),0.950,1.330
2,3:22,1,10,DAL 36,7,0,Stephen McGee pass incomplete short left intended for Dez Bryant,1.330,0.790
2,3:16,2,10,DAL 36,7,0,Stephen McGee pass complete short right to Martellus Bennett for 11 yards (tackle by Casey Matthews),0.790,2.060
2,2:44,1,10,DAL 47,7,0,Sammy Morris up the middle for -3 yards (tackle by Darryl Tapp),2.060,1.110
2,2:00,2,13,DAL 44,7,0,Stephen McGee pass incomplete short right intended for Martellus Bennett,1.110,0.430
2,1:55,3,13,DAL 44,7,0,Stephen McGee pass complete deep left to Miles Austin for 17 yards,0.430,2.980
2,1:49,1,10,PHI 39,7,0,Stephen McGee for 7 yards,2.980,3.390
2,1:40,,,,7,0,Timeout #2 by Philadelphia Eagles,0.000,3.390
2,1:40,2,3,PHI 32,7,0,Sammy Morris right end for 2 yards (tackle by Nnamdi Asomugha and Mike Patterson),3.390,2.940
2,1:08,3,1,PHI 30,7,0,Sammy Morris left end for -9 yards (tackle by Trent Cole). Penalty on Dez Bryant: Illegal Shift (Declined),2.940,0.660
2,1:03,4,10,PHI 39,7,0,"Mat McBriar punts 26 yards, fair catch by Chad Hall",0.660,0.320
2,0:55,1,10,PHI 13,7,0,Michael Vick pass complete short left to Jeremy Maclin for 22 yards (tackle by Orlando Scandrick),-0.320,1.270
2,0:44,,,,7,0,Timeout #3 by Philadelphia Eagles,0.000,1.270
2,0:44,1,10,PHI 35,7,0,Michael Vick pass complete deep right to DeSean Jackson for 33 yards (tackle by Terence Newman),1.270,3.450
2,0:36,1,10,DAL 32,7,0,Michael Vick pass complete short middle to Jason Avant for 27 yards (tackle by Gerald Sensabaugh),3.450,6.060
2,0:36,1,5,DAL 5,7,0,Michael Vick spiked the ball,6.060,5.150
2,0:18,2,5,DAL 5,7,0,Michael Vick pass incomplete short left intended for DeSean Jackson,5.150,4.260
2,0:10,3,5,DAL 5,13,0,"Michael Vick pass complete short middle to Jeremy Maclin for 5 yards, touchdown",4.260,7.000
2,,,,DAL 2,14,0,Alex Henery kicks extra point good,0.000,0.000
2,,,,PHI 35,14,0,"Alex Henery kicks off 49 yards, returned by John Phillips for 10 yards (tackle by Riley Cooper)",0.000,1.270
Quarter,Time,Down,ToGo,Location,PHI,DAL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,PHI 35,14,0,"Alex Henery kicks off 74 yards, touchback",0.000,0.280
3,15:00,1,10,DAL 20,14,0,Sammy Morris left tackle for 8 yards (tackle by Trent Cole),0.280,0.810
3,14:27,2,2,DAL 28,14,0,Tony Fiammetta up the middle for 1 yard (tackle by Trent Cole),0.810,0.230
3,13:52,3,1,DAL 29,14,0,Sammy Morris right end for no gain (tackle by Cullen Jenkins),0.230,-1.440
3,13:22,4,1,DAL 29,14,0,"Mat McBriar punts 46 yards, returned by Chad Hall for 18 yards (tackle by L.P. Ladouceur)",-1.440,-1.800
3,13:10,1,10,PHI 43,14,0,"Michael Vick pass incomplete short right intended for Brent Celek. Penalty on Michael Vick: Illegal Forward Pass, 4 yards",1.800,0.850
3,12:50,2,13,PHI 40,14,0,"Michael Vick pass incomplete. Penalty on Michael Vick: Intentional Grounding, 18 yards",0.850,-2.210
3,12:50,3,31,PHI 22,14,0,Michael Vick pass incomplete short middle intended for Brent Celek (defended by Jay Ratliff),-2.210,-1.900
3,12:42,4,31,PHI 22,14,0,"Chas Henry punts 46 yards, returned by Dwayne Harris for no gain. Penalty on Curtis Marsh: Unnecessary Roughness, 15 yards",-1.900,-2.060
3,12:36,1,10,DAL 47,14,0,Stephen McGee pass complete short right to Martellus Bennett for 14 yards (tackle by Dominique Rodgers-Cromartie),2.060,2.980
3,11:53,1,10,PHI 39,14,0,Sammy Morris up the middle for no gain (tackle by Akeem Jordan),2.980,2.440
3,11:12,2,10,PHI 39,14,0,Stephen McGee pass incomplete short middle intended for Dez Bryant (defended by Nate Allen),2.440,1.750
3,11:06,3,10,PHI 39,14,0,Stephen McGee pass incomplete short middle intended for Miles Austin,1.750,0.660
3,11:01,4,10,PHI 39,14,0,Mat McBriar punts 27 yards,0.660,0.350
3,10:50,1,10,PHI 12,14,0,LeSean McCoy left end for -4 yards (tackle by Marcus R. Spears),-0.350,-1.070
3,10:12,2,14,PHI 8,14,0,LeSean McCoy right tackle for 1 yard (tackle by Anthony Spencer),-1.070,-1.770
3,9:30,3,13,PHI 9,14,0,Michael Vick pass complete short middle to LeSean McCoy for 10 yards (tackle by Sean Lee and Victor Butler),-1.770,-2.140
3,8:46,4,3,PHI 19,14,0,"Chas Henry punts 56 yards, returned by Dwayne Harris for no gain",-2.140,-0.610
3,8:36,1,10,DAL 25,14,0,Stephen McGee sacked by Trent Cole for -9 yards,0.610,-1.290
3,7:57,2,19,DAL 16,14,0,Stephen McGee pass complete short left to Miles Austin for no gain,-1.290,-2.140
3,7:10,3,19,DAL 16,14,0,Stephen McGee pass incomplete deep left intended for Laurent Robinson,-2.140,-2.390
3,7:04,4,19,DAL 16,14,0,"Mat McBriar punts 43 yards, fair catch by Chad Hall",-2.390,-1.660
3,6:57,1,10,PHI 41,14,0,Michael Vick pass complete short right to Brent Celek for 39 yards (tackle by Abram Elam),1.660,4.240
3,6:10,1,10,DAL 20,14,0,Michael Vick pass complete short left to Chad Hall for -3 yards (tackle by Sean Lee),4.240,3.290
3,5:26,2,13,DAL 23,14,0,LeSean McCoy left guard for -2 yards (tackle by Frank Walker and Sean Lissemore),3.290,2.340
3,4:43,3,15,DAL 25,14,0,Michael Vick pass incomplete short left intended for Jason Avant (defended by Orlando Scandrick),2.340,1.800
3,4:33,4,15,DAL 25,17,0,Alex Henery 43 yard field goal good,1.800,3.000
3,,,,PHI 35,17,0,"Alex Henery kicks off 73 yards, touchback",0.000,0.280
3,4:30,1,10,DAL 20,17,0,Sammy Morris left guard for 3 yards (tackle by Nnamdi Asomugha),0.280,0.140
3,3:51,2,7,DAL 23,17,0,Stephen McGee up the middle for 5 yards (tackle by Brian Rolle),0.140,0.100
3,3:22,,,,17,0,Timeout #1 by Dallas Cowboys,0.000,0.100
3,3:22,3,2,DAL 28,17,0,Stephen McGee sacked by Juqua Parker for -9 yards,0.100,-2.140
3,3:04,4,11,DAL 19,17,0,"Mat McBriar punts 42 yards, returned by Chad Hall for 2 yards (tackle by Mana Silva)",-2.140,-1.660
3,2:53,1,10,PHI 41,17,0,LeSean McCoy left tackle for 8 yards (tackle by Gerald Sensabaugh),1.660,2.200
3,2:15,2,2,PHI 49,17,0,Ronnie Brown left guard for 4 yards (tackle by Jay Ratliff),2.200,2.460
3,1:38,1,10,DAL 47,17,0,Michael Vick pass incomplete deep left intended for DeSean Jackson,2.460,1.910
3,1:31,2,10,DAL 47,17,0,Michael Vick pass complete short left to DeSean Jackson for 9 yards (tackle by Terence Newman),1.910,2.410
3,0:53,3,1,DAL 38,17,0,Ronnie Brown up the middle for 2 yards (tackle by Kenyon Coleman and Sean Lissemore),2.410,3.180
3,0:14,1,10,DAL 36,17,0,Ronnie Brown right tackle for 3 yards (tackle by Kenyon Coleman),3.180,3.040
Quarter,Time,Down,ToGo,Location,PHI,DAL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,7,DAL 33,17,0,Michael Vick sacked by DeMarcus Ware for -5 yards,3.040,1.690
4,14:07,3,12,DAL 38,17,0,Ronnie Brown up the middle for 5 yards (tackle by Anthony Spencer),1.690,1.150
4,13:30,4,7,DAL 33,20,0,Alex Henery 51 yard field goal good,1.150,3.000
4,,,,PHI 35,20,0,"Alex Henery kicks off 67 yards, returned by Dwayne Harris for 51 yards (tackle by Tom Nelson)",0.000,2.190
4,13:16,1,10,DAL 49,20,0,Stephen McGee pass incomplete short right intended for Jason Witten (defended by Brian Rolle),2.190,1.650
4,13:08,2,10,DAL 49,20,0,Sammy Morris right tackle for 5 yards (tackle by Casey Matthews),1.650,1.620
4,12:34,3,5,PHI 46,20,0,Stephen McGee pass incomplete deep right intended for Miles Austin,1.620,0.200
4,12:21,4,5,PHI 46,20,0,"Mat McBriar punts 35 yards, fair catch by Chad Hall",0.200,0.370
4,12:17,1,10,PHI 11,20,0,"Michael Vick pass incomplete deep right intended for Jason Avant. Penalty on Jason Kelce: Offensive Holding, 5 yards (no play)",-0.370,-0.570
4,12:11,1,15,PHI 6,20,0,Ronnie Brown left tackle for 10 yards (tackle by Bradie James),-0.570,-0.300
4,11:25,2,5,PHI 16,20,0,Michael Vick pass incomplete short left intended for Jason Avant,-0.300,-0.840
4,11:19,3,5,PHI 16,20,0,Michael Vick pass complete deep right to DeSean Jackson for 17 yards (tackle by Abram Elam),-0.840,1.140
4,10:40,1,10,PHI 33,20,0,Michael Vick pass incomplete short left intended for DeSean Jackson,1.140,0.590
4,10:36,2,10,PHI 33,20,0,LeSean McCoy right end for -1 yards (tackle by Kenyon Coleman),0.590,-0.230
4,9:53,3,11,PHI 32,20,0,Michael Vick pass incomplete short right intended for Brent Celek,-0.230,-1.240
4,9:46,4,11,PHI 32,20,0,"Chas Henry punts 48 yards, returned by Dwayne Harris for 3 yards (tackle by Akeem Jordan)",-1.240,-0.480
4,9:33,1,10,DAL 23,20,0,Stephen McGee sacked by Derek Landri for -7 yards,0.480,-1.150
4,8:59,2,17,DAL 16,20,0,Stephen McGee pass complete short right to Dez Bryant for 10 yards (tackle by Jaiquawn Jarrett),-1.150,-0.360
4,8:26,3,7,DAL 26,20,0,Stephen McGee pass complete short right to Dez Bryant for 13 yards (tackle by Jaiquawn Jarrett),-0.360,1.530
4,7:55,1,10,DAL 39,20,0,Stephen McGee pass complete short right to Chauncey Washington for -2 yards (tackle by Keenan Clayton),1.530,0.720
4,7:22,2,12,DAL 37,20,0,Stephen McGee pass incomplete short right intended for Chauncey Washington,0.720,0.040
4,7:16,3,12,DAL 37,20,0,Stephen McGee pass complete short right to Chauncey Washington for 15 yards (tackle by Trent Cole),0.040,2.390
4,6:50,1,10,PHI 48,20,0,Stephen McGee pass incomplete short right intended for Martellus Bennett,2.390,1.850
4,6:42,2,10,PHI 48,20,0,Stephen McGee pass incomplete short left intended for Jason Witten,1.850,1.160
4,6:36,3,10,PHI 48,20,0,Stephen McGee pass complete short left to Laurent Robinson for 5 yards (tackle by Nnamdi Asomugha),1.160,0.400
4,5:52,4,5,PHI 43,20,0,Stephen McGee pass complete short middle to Dez Bryant for 9 yards (tackle by Nnamdi Asomugha),0.400,3.310
4,5:16,1,10,PHI 34,20,0,Stephen McGee pass complete short right to Jason Witten for 1 yard (tackle by Casey Matthews),3.310,2.910
4,4:33,2,9,PHI 33,20,0,Stephen McGee pass complete short left to Dez Bryant for 5 yards (tackle by Nnamdi Asomugha),2.910,2.870
4,3:50,3,4,PHI 28,20,0,Stephen McGee pass complete short middle to Jason Witten for 10 yards (tackle by Keenan Clayton and Casey Matthews),2.870,4.370
4,3:19,1,10,PHI 18,20,0,Stephen McGee pass complete short left to Jason Witten for 7 yards (tackle by Nate Allen),4.370,5.010
4,2:34,2,3,PHI 11,20,0,Stephen McGee pass incomplete short left intended for Jason Witten,5.010,4.260
4,2:28,3,3,PHI 11,20,0,"Penalty on Stephen McGee: Delay of Game, 5 yards (no play)",4.260,3.300
4,2:28,3,8,PHI 16,20,0,Stephen McGee pass incomplete deep right intended for Miles Austin (defended by Joselio Hanson),3.300,2.380
4,2:22,,,,20,0,Timeout #1 by Philadelphia Eagles,0.000,2.380
4,2:22,4,8,PHI 16,20,0,Stephen McGee pass incomplete deep left intended for Martellus Bennett,2.380,0.140
4,2:13,1,10,PHI 16,20,0,Ronnie Brown up the middle for 4 yards (tackle by Abram Elam),-0.140,0.010
4,2:00,2,6,PHI 20,20,0,Ronnie Brown left tackle for 5 yards (tackle by Brandon Carter and Marcus R. Spears),0.010,-0.200
4,1:15,3,1,PHI 25,20,0,Ronnie Brown up the middle for no gain (tackle by Victor Butler),-0.200,-1.700
4,0:30,,,,20,0,Timeout #2 by Philadelphia Eagles,0.000,-1.700
4,0:30,4,1,PHI 25,20,0,"Chas Henry punts 6 yards, returned by Jesse Holley for 15 yards (tackle by Trent Cole)",-1.700,-4.510
4,0:19,1,10,PHI 16,20,0,Stephen McGee left end for 12 yards (tackle by Brandon Hughes and Casey Matthews),4.510,6.280
4,0:12,1,4,PHI 4,20,6,"Stephen McGee pass complete short right to Miles Austin for 4 yards, touchdown",6.280,7.000
4,,,,PHI 2,20,7,Dan Bailey kicks extra point good,0.000,0.000
4,,,,DAL 35,20,7,"Dan Bailey kicks off 29 yards, returned by Ronnie Brown for 3 yards (tackle by Alex Albright)",0.000,1.530
4,0:02,1,10,PHI 39,20,7,Michael Vick kneels for -1 yards,1.530,0.850
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
