#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,SFO 20,11,5:41,70,Blocked FG
2,1,8:57,SFO 34,6,3:27,15,Punt
3,1,0:59,SFO 29,3,1:14,-4,Punt
4,2,10:26,SFO 23,4,1:38,10,Punt
5,2,5:45,SFO 7,11,4:58,93,Touchdown
6,3,10:14,SFO 16,14,5:42,73,Field Goal
7,4,14:43,SFO 20,10,5:13,80,Touchdown
8,4,8:22,MIN 30,5,2:14,23,Field Goal
9,4,2:55,MIN 48,5,2:55,15,End of Game
