Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Bobby Shaw,JAX,0,0,,0,0,1,9,9.0,0,0
Ike Charlton,JAX,2,42,21.0,0,0,0,0,,0,0
Stacey Mack,JAX,1,21,21.0,0,0,0,0,,0,0
Paul Spicer,JAX,1,12,12.0,0,0,0,0,,0,0
Joe Tuipala,JAX,1,3,3.0,0,0,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Dan Campbell,NYG,1,1,1.0,0,0,0,0,,0,0
Delvin Joyce,NYG,1,19,19.0,0,0,0,0,,0,0
Damon Washington,NYG,1,12,12.0,0,0,0,0,,0,0
