Quarter,Time,Down,ToGo,Location,HOU,IND,Detail,EPB,EPA
2,13:03,4,14,IND 33,3,7,"Pat McAfee punts 53 yards, returned by Keshawn Martin for 23 yards (tackle by Delano Howell)",-1.180,-1.400
2,12:50,1,10,HOU 37,3,7,Matt Schaub pass complete short right to Andre Johnson for 39 yards (tackle by Cassius Vaughn),1.400,3.970
2,12:23,1,10,IND 24,3,7,Matt Schaub pass complete short right to Andre Johnson for 4 yards (tackle by Cassius Vaughn),3.970,3.970
2,11:46,2,6,IND 20,3,7,Arian Foster left end for 4 yards (tackle by Jerrell Freeman),3.970,3.950
2,11:05,3,2,IND 16,3,7,Arian Foster right guard for -3 yards (tackle by Dwight Freeney),3.950,2.240
2,10:27,4,5,IND 19,6,7,Shayne Graham 37 yard field goal good,2.240,3.000
2,10:22,,,HOU 35,6,7,"Shayne Graham kicks off 55 yards, returned by Bradley Sowell for 11 yards (tackle by DeVier Posey)",0.000,0.340
2,10:15,1,10,IND 21,6,7,Andrew Luck pass incomplete short right intended for Reggie Wayne (defended by J.J. Watt),0.340,-0.200
2,10:12,2,10,IND 21,6,7,Andrew Luck pass complete short left to Reggie Wayne for 7 yards (tackle by Glover Quin),-0.200,0.040
2,9:38,3,3,IND 28,6,7,Andrew Luck pass complete short left to Reggie Wayne for 10 yards (tackle by Quintin Demps),0.040,1.470
2,9:24,1,10,IND 38,6,7,"Vick Ballard up the middle for 4 yards (tackle by Connor Barwin). Penalty on Bradie James: Defensive 12 On-field, 5 yards (no play)",1.470,2.200
2,9:01,1,5,IND 43,6,7,Vick Ballard up the middle for 8 yards (tackle by Justin Forsett),2.200,2.320
2,8:20,1,10,HOU 49,6,7,"Andrew Luck sacked by Bradie James for -9 yards. Penalty on Jared Crick: Defensive Offside, 5 yards (no play)",2.320,3.050
2,7:55,1,5,HOU 44,6,7,Vick Ballard up the middle for 2 yards (tackle by Darryl Sharpton and Bradie James),3.050,2.730
2,7:10,2,3,HOU 42,6,7,Vick Ballard left guard for no gain (tackle by Bradie James),2.730,2.020
2,6:26,3,3,HOU 42,6,7,Andrew Luck pass incomplete short middle intended for Vick Ballard,2.020,0.460
2,6:21,4,3,HOU 42,6,7,Pat McAfee punts 39 yards,0.460,0.380
2,6:12,1,10,HOU 3,6,7,Arian Foster up the middle for 3 yards (tackle by Pat Angerer and Joe Lefeged),-0.380,-0.560
2,5:37,2,7,HOU 6,6,7,"Matt Schaub pass incomplete short left intended for Andre Johnson. Penalty on Vontae Davis: Defensive Pass Interference, 9 yards (no play)",-0.560,-0.220
2,5:32,1,10,HOU 15,6,7,Arian Foster up the middle for no gain (tackle by Ricardo Mathews),-0.220,-0.710
2,4:57,2,10,HOU 15,6,7,Matt Schaub pass complete short left to Owen Daniels for 15 yards (tackle by Vontae Davis),-0.710,0.940
2,4:19,1,10,HOU 30,6,7,Matt Schaub pass incomplete deep middle intended for James Casey is intercepted by Vontae Davis at IND-35 and returned for 26 yards (tackle by Owen Daniels),0.940,-2.980
2,4:05,1,10,HOU 39,6,7,Andrew Luck pass incomplete deep right intended for Coby Fleener (defended by Darryl Sharpton),2.980,2.440
2,3:58,2,10,HOU 39,6,7,Vick Ballard left end for 20 yards (tackle by Kareem Jackson),2.440,4.310
2,3:13,1,10,HOU 19,6,7,Andrew Luck pass complete short right to Dwayne Allen for 1 yard (tackle by Barrett Ruud),4.310,3.880
2,2:36,2,9,HOU 18,6,7,Andrew Luck pass complete short middle to Vick Ballard for no gain,3.880,0.000
2,2:28,,,,6,7,Timeout #2 by Houston Texans,0.000,3.140
2,2:28,3,9,HOU 18,6,7,Andrew Luck pass complete short right to T.Y. Hilton for 17 yards (tackle by Kareem Jackson). Penalty on Connor Barwin: Defensive Offside (Declined),3.140,6.970
2,2:06,1,1,HOU 1,6,13,"Vick Ballard left guard for 1 yard, touchdown",6.970,7.000
2,2:06,,,HOU 2,6,14,Adam Vinatieri kicks extra point good,0.000,0.000
2,2:00,,,IND 35,6,14,"Pat McAfee kicks off 70 yards, returned by Danieal Manning for 18 yards (tackle by Mario Harvey)",0.000,-0.320
2,1:55,1,10,HOU 13,6,14,Matt Schaub pass incomplete deep right intended for Kevin Walter,-0.320,-0.770
2,1:49,2,10,HOU 13,6,14,Matt Schaub pass complete short right to Andre Johnson for 9 yards (tackle by Cassius Vaughn),-0.770,-0.350
2,1:32,3,1,HOU 22,6,14,Matt Schaub up the middle for no gain (tackle by Jerrell Freeman). Penalty on DeVier Posey: Illegal Shift (Declined),-0.350,-1.900
2,1:28,4,1,HOU 22,6,14,Donnie Jones punts 46 yards,-1.900,-1.070
2,1:18,1,10,IND 32,6,14,Andrew Luck pass incomplete short middle intended for Reggie Wayne,1.070,0.530
2,1:13,2,10,IND 32,6,14,Andrew Luck pass complete short left to Mewelde Moore for 9 yards (tackle by Kareem Jackson),0.530,0.000
2,1:03,,,,6,14,Timeout #1 by Indianapolis Colts,0.000,1.030
2,1:03,3,1,IND 41,6,14,Andrew Luck up the middle for 2 yards (tackle by Connor Barwin),1.030,1.800
2,0:39,1,10,IND 43,6,14,Andrew Luck pass incomplete short right intended for Reggie Wayne,1.800,1.250
2,0:33,2,10,IND 43,6,14,Andrew Luck pass incomplete short right intended for Reggie Wayne (defended by Kareem Jackson),1.250,0.560
2,0:27,3,10,IND 43,6,14,Andrew Luck pass incomplete deep right intended for Reggie Wayne,0.560,-0.520
2,0:22,4,10,IND 43,6,14,"Pat McAfee punts 44 yards, out of bounds",-0.520,0.320
2,0:14,1,10,HOU 13,6,14,Matt Schaub kneels for -1 yards,-0.320,-0.850
Quarter,Time,Down,ToGo,Location,HOU,IND,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,IND 35,6,14,"Pat McAfee kicks off 73 yards, returned by Keshawn Martin for 24 yards (tackle by Mario Harvey)",0.000,-0.140
3,14:55,1,10,HOU 16,6,14,Matt Schaub pass incomplete short right intended for Arian Foster,-0.140,-0.660
3,14:50,2,10,HOU 16,6,14,Matt Schaub pass complete short right to Andre Johnson for 9 yards (tackle by Cassius Vaughn),-0.660,-0.200
3,14:08,3,1,HOU 25,6,14,Matt Schaub pass complete short left to Andre Johnson for 2 yards (tackle by Vontae Davis),-0.200,0.740
3,13:29,1,10,HOU 27,6,14,Arian Foster right guard for 5 yards (tackle by Martin Tevaseu),0.740,0.870
3,12:55,2,5,HOU 32,6,14,Matt Schaub pass complete short left to Andre Johnson for 20 yards (tackle by Jerrell Freeman),0.870,2.390
3,12:19,1,10,IND 48,6,14,Arian Foster up the middle for 5 yards (tackle by Antoine Bethea),2.390,2.520
3,11:41,2,5,IND 43,6,14,Matt Schaub pass incomplete short right intended for Andre Johnson,2.520,1.820
3,11:38,3,5,IND 43,6,14,Matt Schaub pass complete short right to Kevin Walter for 14 yards (tackle by Antoine Bethea),1.820,3.640
3,10:58,1,10,IND 29,6,14,Arian Foster up the middle for 3 yards (tackle by Jerrell Freeman),3.640,3.510
3,10:18,2,7,IND 26,6,14,Matt Schaub pass incomplete deep right intended for Andre Johnson,3.510,2.810
3,10:12,3,7,IND 26,6,14,"Matt Schaub pass incomplete deep left intended for Andre Johnson. Penalty on Vontae Davis: Defensive Holding, 5 yards (no play)",2.810,4.170
3,10:07,1,10,IND 21,6,14,Matt Schaub pass complete short right to James Casey for 8 yards (tackle by Cassius Vaughn),4.170,4.950
3,9:31,2,2,IND 13,12,14,"Arian Foster left tackle for 13 yards, touchdown",4.950,7.000
3,9:31,,,IND 2,13,14,Shayne Graham kicks extra point good,0.000,0.000
3,9:25,,,HOU 35,13,14,"Shayne Graham kicks off 66 yards, returned by Deji Karim for 30 yards (tackle by Quintin Demps)",0.000,0.870
3,9:18,1,10,IND 29,13,14,Vick Ballard up the middle for 4 yards (tackle by Antonio Smith),0.870,0.870
3,8:42,2,6,IND 33,13,14,Vick Ballard right tackle for -3 yards (tackle by J.J. Watt),0.870,-0.230
3,8:01,3,9,IND 30,13,14,Andrew Luck pass incomplete short left intended for T.Y. Hilton (defended by Johnathan Joseph),-0.230,-1.370
3,7:56,4,9,IND 30,13,14,"Pat McAfee punts 44 yards, out of bounds",-1.370,-0.670
3,7:50,1,10,HOU 26,13,14,Arian Foster left end for 3 yards (tackle by Vontae Davis),0.670,0.540
3,7:23,2,7,HOU 29,13,14,Matt Schaub pass complete short right to Andre Johnson for 10 yards (tackle by Cassius Vaughn),0.540,1.530
3,6:47,1,10,HOU 39,13,14,Arian Foster left end for 39 yards (tackle by Antoine Bethea),1.530,4.110
3,6:14,1,10,IND 22,13,14,Ben Tate up the middle for 3 yards (tackle by Pat Angerer and Jerrell Freeman),4.110,3.970
3,5:35,2,7,IND 19,13,14,Matt Schaub pass incomplete short right intended for DeVier Posey,3.970,3.260
3,5:31,3,7,IND 19,13,14,Matt Schaub pass incomplete short left intended for Owen Daniels,3.260,2.180
3,5:27,4,7,IND 19,16,14,Shayne Graham 37 yard field goal good,2.180,3.000
3,5:22,,,HOU 35,16,20,"Shayne Graham kicks off 66 yards, returned by Deji Karim for 101 yards, touchdown",0.000,7.000
3,5:22,,,HOU 2,16,21,Adam Vinatieri kicks extra point good,0.000,0.000
3,5:10,,,IND 35,16,21,"Pat McAfee kicks off 73 yards, returned by Keshawn Martin for 31 yards (tackle by Jerry Hughes)",0.000,0.480
3,5:04,1,10,HOU 23,16,21,Matt Schaub sacked by Dwight Freeney for -6 yards,0.480,-1.010
3,4:32,2,16,HOU 17,16,21,"Penalty on Brandon Brooks: False Start, 5 yards (no play)",-1.010,-1.580
3,4:16,2,21,HOU 12,16,21,Matt Schaub pass incomplete short left intended for Andre Johnson (defended by Vontae Davis),-1.580,-2.710
3,4:10,3,21,HOU 12,16,21,Matt Schaub pass complete short left to Arian Foster for 5 yards (tackle by Jerry Hughes),-2.710,-2.320
3,3:35,4,16,HOU 17,16,21,"Donnie Jones punts 55 yards, returned by T.Y. Hilton for 19 yards (tackle by Garrett Graham)",-2.320,-2.060
3,3:21,1,10,IND 47,16,21,Andrew Luck pass incomplete short left intended for Reggie Wayne,2.060,1.520
3,3:17,2,10,IND 47,16,21,Vick Ballard up the middle for 3 yards (tackle by Earl Mitchell and Whitney Mercilus),1.520,1.220
3,2:37,3,7,,16,21,Andrew Luck pass incomplete short right intended for T.Y. Hilton (defended by Danieal Manning),1.220,-0.060
3,2:29,4,7,,16,21,"Pat McAfee punts 50 yards. Penalty on Tyler Clutts: Offensive Holding, 10 yards",-0.060,0.380
3,2:20,1,10,HOU 10,16,21,Matt Schaub pass complete short left to Andre Johnson for 14 yards (tackle by Vontae Davis),-0.380,0.540
3,1:45,1,10,HOU 24,16,21,Arian Foster right tackle for 2 yards (tackle by Jerrell Freeman),0.540,0.270
3,1:12,2,8,HOU 26,16,21,Matt Schaub pass complete deep left to Andre Johnson for 21 yards (tackle by Vontae Davis),0.270,2.060
3,0:44,1,10,HOU 47,16,21,Matt Schaub sacked by Jamaal Westerman for -2 yards. Penalty on Chris Myers: Illegal Use of Hands (Declined),2.060,1.250
3,0:24,2,12,HOU 45,16,21,Matt Schaub pass incomplete deep left intended for Lestar Jean,1.250,0.560
3,0:17,3,12,HOU 45,16,21,Matt Schaub pass complete deep right to Kevin Walter for 22 yards (tackle by Cassius Vaughn),0.560,3.380
Quarter,Time,Down,ToGo,Location,HOU,IND,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,IND 33,16,21,Arian Foster right tackle for 3 yards (tackle by Robert Mathis),3.380,3.240
4,14:26,2,7,IND 30,16,21,Matt Schaub pass complete short right to James Casey for 3 yards (tackle by Cassius Vaughn),3.240,2.940
4,13:51,3,4,IND 27,16,21,Matt Schaub sacked by Lawrence Guy for -8 yards,2.940,0.000
4,13:18,,,,16,21,Timeout #1 by Houston Texans,0.000,0.970
4,13:18,4,12,IND 35,16,21,Shayne Graham 52 yard field goal no good,0.970,-1.800
4,13:13,1,10,IND 43,16,21,Vick Ballard up the middle for -3 yards (tackle by J.J. Watt),1.800,0.850
4,12:36,2,13,IND 40,16,21,Vick Ballard left end for no gain (tackle by Kareem Jackson),0.850,0.170
4,12:03,3,13,IND 40,16,21,"Andrew Luck pass complete deep right to Reggie Wayne for 24 yards (tackle by Brandon Harris). Penalty on Anthony Castonzo: Offensive Holding, 10 yards (no play)",0.170,-1.150
4,11:31,3,23,IND 30,16,27,"Andrew Luck pass complete deep left to T.Y. Hilton for 70 yards, touchdown",-1.150,7.000
4,11:31,,,HOU 2,16,28,Adam Vinatieri kicks extra point good,0.000,0.000
4,11:22,,,IND 35,16,28,"Pat McAfee kicks off 74 yards, returned by Keshawn Martin for 38 yards (tackle by Josh Gordy)",0.000,0.870
4,11:16,1,10,HOU 29,16,28,Matt Schaub pass complete short middle to Kevin Walter for 15 yards (tackle by Jerrell Freeman),0.870,1.860
4,10:55,1,10,HOU 44,16,28,Matt Schaub pass complete short right to Andre Johnson for 8 yards (tackle by Antoine Bethea),1.860,2.400
4,10:28,2,2,IND 48,16,28,Matt Schaub pass complete short right to Arian Foster for 18 yards (tackle by Jerrell Freeman),2.400,3.580
4,9:57,1,10,IND 30,16,28,Matt Schaub pass incomplete short right intended for Andre Johnson,3.580,3.030
4,9:53,2,10,IND 30,16,28,Matt Schaub pass incomplete deep left intended for Andre Johnson is intercepted by Vontae Davis at IND-0,3.030,-0.280
4,9:46,1,10,IND 20,16,28,Vick Ballard left guard for 5 yards (tackle by Bradie James and Connor Barwin),0.280,0.410
4,9:03,2,5,IND 25,16,28,Vick Ballard left tackle for 4 yards (tackle by Barrett Ruud),0.410,0.230
4,8:20,3,1,IND 29,16,28,Dwayne Allen up the middle for 2 yards (tackle by Glover Quin),0.230,1.000
4,7:38,1,10,IND 31,16,28,Vick Ballard left end for -4 yards (tackle by J.J. Watt),1.000,-0.080
4,6:57,2,14,IND 27,16,28,"Andrew Luck pass incomplete deep right intended for T.Y. Hilton. Penalty on Kareem Jackson: Defensive Pass Interference, 24 yards (no play)",-0.080,2.320
4,6:51,1,10,HOU 49,16,28,Vick Ballard left end for 3 yards (tackle by Barrett Ruud and Kareem Jackson),2.320,2.190
4,6:09,2,7,HOU 46,16,28,"Vick Ballard up the middle for 6 yards (tackle by Bradie James). Penalty on Bradie James: Defensive Offside, 5 yards (no play)",2.190,2.860
4,5:43,2,2,HOU 41,16,28,Vick Ballard left end for 1 yard (tackle by Bradie James),2.860,2.280
4,5:10,3,1,HOU 40,16,28,Andrew Luck left guard for 2 yards (tackle by Connor Barwin),2.280,3.050
4,4:30,1,10,HOU 38,16,28,Vick Ballard left guard for 3 yards (tackle by Barrett Ruud),3.050,0.000
4,4:24,,,,16,28,Timeout #2 by Houston Texans,0.000,2.910
4,4:24,2,7,HOU 35,16,28,Vick Ballard up the middle for 7 yards (tackle by Kareem Jackson and Glover Quin),2.910,3.710
4,3:39,1,10,HOU 28,16,28,Vick Ballard right end for 8 yards (tackle by Bradie James),3.710,0.000
4,3:31,,,,16,28,Timeout #3 by Houston Texans,0.000,4.250
4,3:31,2,2,HOU 20,16,28,Vick Ballard up the middle for no gain (tackle by Bradie James),4.250,3.530
4,2:47,3,2,HOU 20,16,28,Andrew Luck pass complete short right to Reggie Wayne for 6 yards (tackle by Kareem Jackson),3.530,4.650
4,2:00,1,10,HOU 14,16,28,Andrew Luck kneels for -1 yards,4.650,3.850
4,1:20,2,11,HOU 15,16,28,Andrew Luck kneels for -1 yards,3.850,3.000
4,0:40,3,12,HOU 16,16,28,Andrew Luck kneels for -1 yards,3.000,2.310
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
