#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,11:26,SDG 29,8,4:40,71,Touchdown
2,1,5:47,OAK 46,4,2:09,2,Punt
3,1,1:41,SDG 18,4,1:53,18,Punt
4,2,14:48,OAK 18,3,1:29,18,Touchdown
5,2,8:14,SDG 26,3,1:30,74,Touchdown
6,2,4:44,SDG 15,4,2:50,16,Interception
7,2,1:35,SDG 46,3,1:00,8,Punt
8,2,0:09,SDG 25,1,0:09,-1,End of Half
9,3,15:00,OAK 34,8,4:19,20,Field Goal
10,3,8:35,SDG 1,11,7:01,43,Punt
11,4,9:29,SDG 34,7,3:30,66,Touchdown
12,4,4:38,SDG 11,3,1:47,7,Punt
13,4,1:24,SDG 20,6,1:24,48,End of Half
14,5,15:00,SDG 24,4,1:54,12,Punt
15,5,11:23,SDG 43,3,1:38,-4,Punt
