Quarter,Time,Down,ToGo,Location,GNB,SEA,Detail,EPB,EPA
1,2:57,1,20,GNB 14,0,0,Aaron Rodgers pass incomplete short right intended for Cedric Benson,-0.500,-1.470
1,2:52,2,20,GNB 14,0,0,Aaron Rodgers sacked by Bruce Irvin for -6 yards,-1.470,-3.290
1,2:22,3,26,GNB 8,0,0,Aaron Rodgers pass complete short middle to Jordy Nelson for 13 yards (tackle by K.J. Wright),-3.290,-1.960
1,1:52,4,13,GNB 21,0,0,"Tim Masthay punts 51 yards. Penalty on Brandon Saine: Ineligible Downfield Kick, 5 yards (no play)",-1.960,-2.390
1,1:39,4,18,GNB 16,0,0,"Tim Masthay punts 48 yards, fair catch by Leon Washington",-2.390,-1.330
1,1:31,1,10,SEA 36,0,0,Marshawn Lynch right tackle for 2 yards (tackle by Ryan Pickett and A.J. Hawk),1.330,1.060
1,0:55,2,8,SEA 38,0,0,Russell Wilson pass complete short left to Marshawn Lynch for 1 yard (tackle by A.J. Hawk),1.060,0.500
1,0:15,3,7,SEA 39,0,0,Russell Wilson pass incomplete short right intended for Zach Miller,0.500,-0.780
1,0:07,4,7,SEA 39,0,0,"Jon Ryan punts 41 yards, returned by Randall Cobb for 2 yards (tackle by Jeremy Lane). Penalty on Malcolm Smith: Unnecessary Roughness, 15 yards",-0.780,-1.400
Quarter,Time,Down,ToGo,Location,GNB,SEA,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,GNB 37,0,0,Aaron Rodgers pass complete short right to Cedric Benson for 8 yards (tackle by Bobby Wagner),1.400,1.940
2,14:25,2,2,GNB 45,0,0,Aaron Rodgers pass complete short left to Greg Jennings for 1 yard (tackle by Kam Chancellor),1.940,1.360
2,13:40,3,1,GNB 46,0,0,Aaron Rodgers sacked by Chris Clemons for -6 yards,1.360,-0.720
2,13:22,4,7,GNB 40,0,0,"Tim Masthay punts 43 yards, fair catch by Leon Washington",-0.720,0.060
2,13:14,1,10,SEA 17,0,0,Marshawn Lynch left tackle for 5 yards (tackle by Ryan Pickett and Sam Shields),-0.060,0.210
2,12:36,2,5,SEA 22,0,0,Marshawn Lynch left tackle for no gain (tackle by B.J. Raji),0.210,-0.620
2,11:56,3,5,SEA 22,0,0,Russell Wilson pass incomplete short right intended for Golden Tate (defended by Casey Hayward),-0.620,-1.900
2,11:52,4,5,SEA 22,0,0,"Jon Ryan punts 65 yards, muffed catch by Randall Cobb, recovered by Randall Cobb and returned for 6 yards (tackle by Malcolm Smith)",-1.900,0.370
2,11:38,1,10,GNB 11,0,0,Randall Cobb left end for 20 yards (tackle by Brandon Browner),-0.370,1.000
2,11:14,1,10,GNB 31,0,0,Aaron Rodgers pass complete short right to Greg Jennings for 13 yards (tackle by Bobby Wagner),1.000,1.860
2,10:29,1,10,GNB 44,0,0,Cedric Benson right end for 4 yards (tackle by Red Bryant and Bobby Wagner),1.860,1.860
2,9:50,2,6,GNB 48,0,0,Aaron Rodgers pass incomplete short left intended for Randall Cobb,1.860,1.160
2,9:47,3,6,GNB 48,0,0,Aaron Rodgers sacked by Chris Clemons for -6 yards. Penalty on Bryan Bulaga: Offensive Holding (Declined),1.160,-0.590
2,9:34,4,12,GNB 42,0,0,"Tim Masthay punts 37 yards, returned by Leon Washington for 6 yards (tackle by D.J. Williams)",-0.590,-0.740
2,9:24,1,10,SEA 27,0,0,"Russell Wilson left end for 11 yards (tackle by Sam Shields). Penalty on Paul McQuistan: Offensive Holding, 10 yards, Penalty on Russell Okung: Offensive Holding (Declined) (no play)",0.740,-0.170
2,8:55,1,20,SEA 17,0,0,--,-0.170,0.410
2,8:42,1,15,SEA 22,0,0,Marshawn Lynch right tackle for 8 yards (tackle by D.J. Smith and Charles Woodson),0.410,0.600
2,8:05,2,7,SEA 30,0,0,Marshawn Lynch right tackle for 3 yards (tackle by Phillip Merling and Ryan Pickett),0.600,0.300
2,7:23,3,4,SEA 33,0,0,Russell Wilson for 7 yards,0.300,1.600
2,6:54,1,10,SEA 40,0,0,"Marshawn Lynch left tackle for 4 yards (tackle by A.J. Hawk). Penalty on D.J. Smith: Unnecessary Roughness, 15 yards",1.600,2.850
2,6:29,1,10,GNB 41,0,6,"Russell Wilson pass complete deep right to Golden Tate for 41 yards, touchdown",2.850,7.000
2,6:29,,,GNB 2,0,7,Steven Hauschka kicks extra point good,0.000,0.000
2,6:22,,,SEA 35,0,7,"Steven Hauschka kicks off 64 yards, returned by Randall Cobb for 23 yards (tackle by Jeron Johnson)",0.000,0.540
2,6:15,1,10,GNB 24,0,7,Aaron Rodgers pass complete short right to Jermichael Finley for 5 yards (tackle by Kam Chancellor),0.540,0.670
2,5:38,2,5,GNB 29,0,7,Aaron Rodgers pass complete short left to Randall Cobb for -1 yards (tackle by Jeron Johnson),0.670,-0.160
2,4:58,3,6,GNB 28,0,7,Aaron Rodgers pass complete short middle to James Jones for 14 yards (tackle by K.J. Wright),-0.160,1.730
2,4:20,1,10,GNB 42,0,7,"Aaron Rodgers sacked by Brandon Mebane for -4 yards. Penalty on Brandon Mebane: Face Mask (15 Yards), 15 yards",1.730,2.460
2,3:55,1,10,SEA 47,0,7,"Aaron Rodgers pass incomplete. Penalty on Jeff Saturday: Offensive Holding, 10 yards (no play)",2.460,1.800
2,3:51,1,20,GNB 43,0,7,Aaron Rodgers sacked by Chris Clemons for -7 yards,1.800,0.000
2,3:21,,,,0,7,Timeout #2 by Green Bay Packers,0.000,-0.380
2,3:21,2,27,GNB 36,0,7,Aaron Rodgers sacked by Chris Clemons for -1 yards,-0.380,-1.150
2,2:46,3,28,GNB 35,0,7,Aaron Rodgers pass complete short right to John Kuhn for 9 yards (tackle by K.J. Wright),-1.150,0.000
2,2:28,,,,0,7,Timeout #1 by Seattle Seahawks,0.000,-0.460
2,2:28,4,19,GNB 44,0,7,Tim Masthay punts 55 yards,-0.460,0.380
2,2:17,1,10,SEA 1,0,7,Marshawn Lynch left tackle for 4 yards (tackle by Ryan Pickett and Clay Matthews),-0.380,-0.490
2,2:00,2,6,SEA 5,0,7,Marshawn Lynch right tackle for no gain (tackle by Morgan Burnett and Erik Walden),-0.490,-0.950
2,1:19,3,6,SEA 5,0,7,Marshawn Lynch right tackle for 9 yards (tackle by Charles Woodson),-0.950,0.000
2,1:19,,,,0,7,Timeout #3 by Green Bay Packers,0.000,-0.280
2,1:05,1,10,SEA 14,0,7,Marshawn Lynch right tackle for 6 yards (tackle by Erik Walden),-0.280,0.150
2,0:32,2,4,SEA 20,0,7,Marshawn Lynch left tackle for 2 yards (tackle by Ryan Pickett and Sam Shields),0.150,-0.440
Quarter,Time,Down,ToGo,Location,GNB,SEA,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,SEA 35,0,7,"Steven Hauschka kicks off 65 yards, touchback",0.000,0.280
3,15:00,1,10,GNB 20,0,7,Cedric Benson right tackle for 6 yards (tackle by Brandon Mebane),0.280,0.540
3,14:27,2,4,GNB 26,0,7,Cedric Benson up the middle for 8 yards (tackle by Bobby Wagner and Richard Sherman),0.540,1.200
3,13:56,1,10,GNB 34,0,7,Aaron Rodgers pass incomplete short right intended for D.J. Williams,1.200,0.660
3,13:51,2,10,GNB 34,0,7,Cedric Benson right tackle for 6 yards (tackle by K.J. Wright),0.660,0.760
3,13:09,3,4,GNB 40,0,7,Aaron Rodgers pass complete short left to Greg Jennings for 5 yards (tackle by Kam Chancellor),0.760,1.930
3,12:31,1,10,GNB 45,0,7,Cedric Benson up the middle for 9 yards (tackle by Brandon Browner),1.930,2.600
3,11:57,2,1,SEA 46,0,7,Cedric Benson left guard for 3 yards (tackle by Bobby Wagner),2.600,2.720
3,11:22,1,10,SEA 43,0,7,"Aaron Rodgers pass incomplete short middle intended for Jermichael Finley (defended by Earl Thomas). Penalty on Bobby Wagner: Roughing the Passer, 15 yards (no play)",2.720,3.710
3,11:18,1,10,SEA 28,0,7,Cedric Benson right tackle for 3 yards (tackle by Clinton McDonald),3.710,3.570
3,10:39,2,7,SEA 25,0,7,Aaron Rodgers pass complete short right to Cedric Benson for 5 yards (tackle by LeRoy Hill),3.570,3.530
3,9:59,3,2,SEA 20,0,7,"Penalty on SEA: Defensive 12 On-field, 5 yards (no play)",3.530,4.580
3,9:43,1,10,SEA 15,0,7,Cedric Benson right tackle for -1 yards (tackle by K.J. Wright),4.580,3.810
3,9:05,2,11,SEA 16,0,7,Aaron Rodgers pass complete short right to John Kuhn for 6 yards (tackle by Richard Sherman),3.810,4.000
3,8:20,3,5,SEA 10,0,7,Aaron Rodgers pass incomplete short middle intended for Donald Driver,4.000,2.810
3,8:11,4,5,SEA 10,3,7,Mason Crosby 29 yard field goal good,2.810,3.000
3,8:07,,,GNB 35,3,7,"Mason Crosby kicks off 59 yards, returned by Leon Washington for 21 yards (tackle by Ryan Taylor). Penalty on Robert Francois: Unnecessary Roughness, 15 yards",0.000,1.730
3,8:01,1,10,SEA 42,3,7,"Penalty on Anthony McCoy: False Start, 5 yards (no play)",1.730,1.400
3,8:01,1,15,SEA 37,3,7,Marshawn Lynch right tackle for 2 yards (tackle by Ryan Pickett and Nick Perry),1.400,0.780
3,7:23,2,13,SEA 39,3,7,Russell Wilson sacked by Nick Perry for -19 yards,0.780,-2.410
3,6:48,3,32,SEA 20,3,7,"Penalty on Russell Wilson: Delay of Game, 5 yards (no play)",-2.410,-4.010
3,6:38,3,37,SEA 15,3,7,Leon Washington left tackle for 11 yards (tackle by Erik Walden),-4.010,-1.630
3,6:05,4,26,SEA 26,3,7,"Jon Ryan punts 66 yards, returned by Randall Cobb for 4 yards (tackle by Chris Maragos)",-1.630,0.350
3,5:50,1,10,GNB 12,3,7,Cedric Benson right tackle for 5 yards (tackle by Red Bryant),-0.350,-0.230
3,5:14,2,5,GNB 17,3,7,Aaron Rodgers pass incomplete short left intended for John Kuhn,-0.230,-0.840
3,5:10,3,5,GNB 17,3,7,Aaron Rodgers pass complete deep left to Jermichael Finley for 31 yards (tackle by Earl Thomas),-0.840,2.130
3,4:33,1,10,GNB 48,3,7,Aaron Rodgers pass complete short right to James Jones for 9 yards (tackle by Marcus Trufant and K.J. Wright),2.130,2.800
3,4:09,2,1,SEA 43,3,7,Aaron Rodgers pass complete short left to Greg Jennings for 4 yards (tackle by Marcus Trufant),2.800,0.000
3,3:45,,,,3,7,Timeout #1 by Seattle Seahawks,0.000,2.980
3,3:45,1,10,SEA 39,3,7,Aaron Rodgers pass complete short right to Greg Jennings for 3 yards (tackle by Kam Chancellor),2.980,2.850
3,3:09,2,7,SEA 36,3,7,Cedric Benson right end for 2 yards (tackle by LeRoy Hill and Kam Chancellor),2.850,2.410
3,2:27,3,5,SEA 34,3,7,"Cedric Benson right end for 4 yards (tackle by K.J. Wright). Penalty on Brandon Browner: Illegal Use of Hands, 5 yards (no play)",2.410,3.640
3,2:00,1,10,SEA 29,3,7,Cedric Benson up the middle for 7 yards (tackle by K.J. Wright and Clinton McDonald),3.640,4.050
3,1:27,2,3,SEA 22,3,7,Aaron Rodgers pass incomplete short left intended for Greg Jennings (defended by Chris Clemons),4.050,3.340
3,1:23,3,3,SEA 22,3,7,Aaron Rodgers pass incomplete short right intended for Jermichael Finley (defended by Richard Sherman),3.340,2.090
3,1:18,4,3,SEA 22,6,7,Mason Crosby 40 yard field goal good,2.090,3.000
3,1:14,,,GNB 35,6,7,"Mason Crosby kicks off 69 yards, returned by Leon Washington for 21 yards (tackle by Casey Hayward)",0.000,-0.060
3,1:08,1,10,SEA 17,6,7,Marshawn Lynch left tackle for 3 yards (tackle by D.J. Smith and A.J. Hawk),-0.060,-0.060
3,0:27,2,7,SEA 20,6,7,Marshawn Lynch right tackle for 2 yards (tackle by C.J. Wilson and A.J. Hawk),-0.060,-0.620
Quarter,Time,Down,ToGo,Location,GNB,SEA,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,5,SEA 22,6,7,Russell Wilson pass incomplete short right intended for Zach Miller,-0.620,-1.900
4,14:55,4,5,SEA 22,6,7,"Jon Ryan punts 44 yards, fair catch by Randall Cobb. Penalty on Jarrett Bush: Unnecessary Roughness, 15 yards",-1.900,-0.150
4,14:46,1,10,GNB 19,6,7,Aaron Rodgers pass incomplete,0.150,-0.390
4,14:39,2,10,GNB 19,6,7,Cedric Benson right tackle for no gain (tackle by Bobby Wagner and Brandon Mebane),-0.390,-1.070
4,13:57,3,10,GNB 19,6,7,Aaron Rodgers pass complete short right to Jermichael Finley for 13 yards (tackle by K.J. Wright),-1.070,1.070
4,13:34,1,10,GNB 32,6,7,Aaron Rodgers pass incomplete short left intended for Greg Jennings,1.070,0.530
4,13:29,2,10,GNB 32,6,7,Aaron Rodgers pass incomplete short left intended for James Jones,0.530,-0.160
4,13:24,3,10,GNB 32,6,7,Aaron Rodgers pass complete short right to James Jones for 13 yards (tackle by Richard Sherman and Earl Thomas),-0.160,1.930
4,12:49,1,10,GNB 45,6,7,Cedric Benson left tackle for -3 yards (tackle by K.J. Wright and Kam Chancellor),1.930,0.980
4,12:09,2,13,GNB 42,6,7,Aaron Rodgers pass complete short middle to Jermichael Finley for 11 yards (tackle by Marcus Trufant),0.980,1.750
4,11:31,3,2,SEA 47,6,7,"Aaron Rodgers pass incomplete short right intended for Jermichael Finley. Penalty on Kam Chancellor: Defensive Pass Interference, 8 yards (no play)",1.750,2.980
4,11:28,1,10,SEA 39,6,7,Aaron Rodgers pass incomplete short left intended for Jordy Nelson,2.980,2.440
4,11:21,2,10,SEA 39,6,7,Aaron Rodgers pass complete short right to James Jones for 12 yards (tackle by Richard Sherman),2.440,3.780
4,10:41,1,10,SEA 27,6,7,"Aaron Rodgers pass complete short middle to Cedric Benson for 6 yards (tackle by Kam Chancellor). Penalty on Greg Jennings: Unsportsmanlike Conduct (Offsetting), Penalty on Brandon Browner: Unsportsmanlike Conduct (Offsetting)",3.780,4.040
4,10:16,2,4,SEA 21,6,7,Aaron Rodgers pass complete short middle to John Kuhn for 10 yards (tackle by K.J. Wright),4.040,4.840
4,9:42,1,10,SEA 11,6,7,Aaron Rodgers pass incomplete short right intended for Greg Jennings,4.840,4.140
4,9:38,2,10,SEA 11,6,7,Aaron Rodgers pass complete short right to Greg Jennings for 9 yards,4.140,5.120
,,,,,,,"Replay Assistant challenged the runner was in bounds ruling, and the original play was overturned.",,
4,9:24,3,1,SEA 2,6,7,Aaron Rodgers right tackle for 1 yard (tackle by Clinton McDonald and Bobby Wagner),5.120,6.970
,,,,,,,"GNB challenged the first down ruling, and the original play was overturned.",,
4,8:53,1,1,SEA 1,12,7,"Cedric Benson up the middle for 1 yard, touchdown",6.970,7.000
4,8:53,,,,12,7,"Two Point Attempt: Aaron Rodgers pass incomplete intended for James Jones, conversion fails",0.000,-1.000
4,8:44,,,GNB 35,12,7,"Mason Crosby kicks off 65 yards, touchback",0.000,0.280
4,8:44,1,10,SEA 20,12,7,"Russell Wilson pass incomplete intended for Evan Moore is intercepted by Jerron McMillian at SEA-26. Penalty on Erik Walden: Roughing the Passer, 15 yards (no play)",0.280,1.270
4,8:36,1,10,SEA 35,12,7,Marshawn Lynch left tackle for 6 yards (tackle by Ryan Pickett),1.270,1.530
4,8:10,2,4,SEA 41,12,7,Marshawn Lynch up the middle for 5 yards (tackle by Erik Walden and Clay Matthews),1.530,1.990
4,7:29,1,10,SEA 46,12,7,Russell Wilson up the middle for 12 yards,1.990,2.790
4,6:42,1,10,GNB 42,12,7,"Marshawn Lynch right tackle for 2 yards (tackle by Sam Shields). Penalty on Russell Okung: Offensive Holding, 10 yards (no play)",2.790,2.130
4,6:28,1,20,SEA 48,12,7,"Marshawn Lynch right tackle for 5 yards (tackle by A.J. Hawk). Penalty on Ben Obomanu: Offensive Holding, 10 yards",2.130,1.800
4,6:14,1,25,SEA 43,12,7,"Russell Wilson pass incomplete deep right intended for Sidney Rice. Penalty on Sam Shields: Defensive Pass Interference, 32 yards (no play)",1.800,3.910
4,6:10,1,10,GNB 25,12,7,Russell Wilson pass complete short right to Zach Miller for 8 yards (tackle by A.J. Hawk),3.910,4.550
4,5:46,2,2,GNB 17,12,7,Marshawn Lynch right guard for 1 yard (tackle by A.J. Hawk and Ryan Pickett),4.550,4.060
4,5:00,3,1,GNB 16,12,7,Russell Wilson right tackle for -1 yards (tackle by D.J. Smith),4.060,2.440
4,4:21,4,2,GNB 17,12,7,Marshawn Lynch left guard for 3 yards (tackle by B.J. Raji and Morgan Burnett),2.440,4.650
4,3:38,1,10,GNB 14,12,7,Russell Wilson pass complete short right to Zach Miller for 4 yards (tackle by D.J. Smith),4.650,4.710
4,3:02,2,6,GNB 10,12,7,Marshawn Lynch left guard for no gain (tackle by Erik Walden and A.J. Hawk),4.710,3.820
4,2:22,3,6,GNB 10,12,7,Russell Wilson pass complete short middle to Golden Tate for 3 yards (tackle by Casey Hayward),3.820,2.990
4,2:00,4,3,GNB 7,12,7,Russell Wilson pass incomplete short left intended for Golden Tate,2.990,0.380
4,1:54,1,10,GNB 7,12,7,"Cedric Benson up the middle for -5 yards (tackle by Earl Thomas). Cedric Benson fumbles (forced by Earl Thomas), recovered by Jeff Saturday at GNB-2",-0.380,0.000
4,1:45,,,,12,7,Timeout #2 by Seattle Seahawks,0.000,-1.150
4,1:45,2,15,GNB 2,12,7,Cedric Benson right guard for no gain (tackle by Kam Chancellor),-1.150,0.000
4,1:41,,,,12,7,Timeout #3 by Seattle Seahawks,0.000,-2.010
4,1:41,3,15,GNB 2,12,7,John Kuhn up the middle for 2 yards (tackle by Bobby Wagner and LeRoy Hill),-2.010,0.000
4,0:57,,,,12,7,Timeout #1 by Green Bay Packers,0.000,-2.490
4,0:57,4,13,GNB 4,12,7,"Tim Masthay punts 41 yards, returned by Leon Washington for -1 yards (tackle by Robert Francois)",-2.490,-2.520
4,0:46,1,10,GNB 46,12,7,Russell Wilson pass incomplete deep middle intended for Evan Moore (defended by Charles Woodson),2.520,1.980
4,0:41,2,10,GNB 46,12,7,Russell Wilson pass complete deep right to Sidney Rice for 22 yards (tackle by Tramon Williams),1.980,3.970
4,0:24,1,10,GNB 24,12,7,Russell Wilson pass incomplete deep left intended for Golden Tate (defended by Sam Shields),3.970,3.430
4,0:18,2,10,GNB 24,12,7,Russell Wilson pass incomplete deep middle intended for Evan Moore,3.430,2.740
4,0:12,3,10,GNB 24,12,7,Russell Wilson pass incomplete deep right intended for Golden Tate,2.740,1.870
4,0:08,4,10,GNB 24,12,13,"Russell Wilson pass complete deep left to Golden Tate for 24 yards, touchdown",1.870,7.000
,,,,,,,"Replay Assistant challenged the pass completion ruling, and the play was upheld.",,
4,0:08,,,GNB 2,12,14,Steven Hauschka kicks extra point good,0.000,0.000
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
