#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,TAM 18,5,2:34,17,Interception
2,1,12:26,TAM 25,7,3:26,42,Interception
3,1,6:40,TAM 29,3,1:42,-3,Punt
4,1,2:16,TAM 11,3,1:20,0,Punt
5,2,13:36,TAM 20,3,1:20,0,Punt
6,2,11:18,TAM 20,3,1:37,7,Punt
7,2,8:48,TAM 41,3,2:20,9,Punt
8,2,3:06,TAM 33,6,1:52,67,Touchdown
9,2,0:13,TAM 32,2,0:13,8,Interception
10,3,9:13,TAM 20,3,1:25,4,Punt
11,3,6:40,TAM 30,9,4:06,33,Punt
12,3,1:36,NWE 39,3,1:08,4,Punt
13,4,9:25,TAM 20,5,2:51,18,Punt
14,4,1:50,TAM 20,4,0:51,-6,Downs
